"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Lyndhurst Township School District, New Jersey","3409210",20370,1253,2707,1506,2670,3532,2770,1253,703,583,1615,1778,12692,1166,2273,1040,1499,1852,1546,788,422,390,688,1028,2554,87,163,156,362,417,283,167,88,36,424,371,391,0,28,25,129,88,33,64,10,0,9,5,4733,0,243,285,680,1175,908,234,183,157,494,374
"Madison Borough School District, New Jersey","3409240",15859,899,2823,2195,1611,2316,2169,885,307,452,992,1210,8154,684,2080,1126,628,956,1021,398,111,199,460,491,4988,177,557,823,442,843,777,334,140,151,312,432,213,10,53,38,27,36,0,11,0,15,0,23,2504,28,133,208,514,481,371,142,56,87,220,264
"Old Bridge Township School District, New Jersey","3409270",64930,4000,11836,4749,7884,10152,10936,4455,1542,2019,4274,3083,29636,3278,7804,2768,3260,3305,3997,1502,506,542,1462,1212,19286,564,3089,1292,2242,2864,3594,1675,537,679,1605,1145,1579,69,92,69,197,273,234,225,41,183,177,19,14429,89,851,620,2185,3710,3111,1053,458,615,1030,707
"Mahwah Township School District, New Jersey","3409330",25635,950,4355,2917,2391,3358,4556,1678,682,953,2224,1571,12928,830,3293,1964,1167,1464,1730,622,295,334,718,511,8232,82,665,543,632,1116,1790,937,351,398,981,737,390,2,152,28,33,57,43,1,0,16,42,16,4085,36,245,382,559,721,993,118,36,205,483,307
"Manasquan Borough School District, New Jersey","3409420",5945,397,972,385,462,872,1001,320,132,330,549,525,4681,365,942,314,261,811,770,263,111,209,342,293,1088,14,17,71,179,47,218,57,21,89,191,184,54,0,0,0,22,0,13,0,0,19,0,0,122,18,13,0,0,14,0,0,0,13,16,48
"Manchester Township School District, New Jersey","3409450",42895,1104,3410,1692,2340,3201,3051,2477,1390,2385,9477,12368,24794,1079,3038,1284,1729,2117,1801,1400,667,1237,4575,5867,14305,25,266,284,345,800,1017,840,483,961,4112,5172,486,0,18,24,10,7,118,40,62,33,91,83,3310,0,88,100,256,277,115,197,178,154,699,1246
"Manville Borough School District, New Jersey","3409630",10369,674,1430,863,1663,1532,1418,540,252,260,789,948,6598,645,1265,590,865,903,1095,259,171,148,313,344,1577,9,10,61,196,134,228,113,59,54,333,380,54,0,0,0,0,0,12,42,0,0,0,0,2140,20,155,212,602,495,83,126,22,58,143,224
"Maple Shade Township School District, New Jersey","3409660",19203,1359,2530,1863,3781,2355,2644,991,407,548,1236,1489,9063,929,1665,1012,1615,1046,1203,336,130,199,390,538,7756,223,728,626,1275,984,1266,531,263,289,719,852,261,37,73,21,27,50,0,28,0,15,0,10,2123,170,64,204,864,275,175,96,14,45,127,89
"Matawan-Aberdeen Regional School District, New Jersey","3409750",26939,1927,4291,1672,3890,4485,4587,1614,466,1041,1837,1129,13913,1611,3112,1143,1853,1876,1900,653,130,527,700,408,8372,198,898,385,1031,1700,1746,661,126,325,788,514,358,17,36,0,65,0,21,20,54,20,74,51,4296,101,245,144,941,909,920,280,156,169,275,156
"Maywood Borough School District, New Jersey","3409810",9531,433,1348,725,955,1600,1438,767,339,321,692,913,4784,392,1025,526,378,640,609,291,168,141,307,307,2487,41,191,69,269,476,468,242,103,82,158,388,203,0,13,33,0,15,30,52,10,7,25,18,2057,0,119,97,308,469,331,182,58,91,202,200
"Metuchen Borough School District, New Jersey","3409990",13504,940,2379,616,1562,2293,2205,837,398,426,945,903,7256,758,1772,379,822,1091,857,379,177,152,502,367,3950,144,474,138,485,607,811,365,175,168,243,340,136,14,8,0,0,73,30,11,0,0,0,0,2162,24,125,99,255,522,507,82,46,106,200,196
"Middle Township School District, New Jersey","3410020",18559,1302,2765,1275,2043,2343,3210,1050,510,830,1759,1472,10577,1245,2328,909,1355,1167,1388,388,238,301,648,610,6593,33,358,198,559,926,1391,539,242,492,1048,807,307,0,28,95,13,26,95,25,0,19,0,6,1082,24,51,73,116,224,336,98,30,18,63,49
"Middlesex Borough School District, New Jersey","3410050",13666,624,2408,1313,1007,2253,2694,877,150,390,1078,872,8806,553,2084,1072,588,1164,1484,575,118,124,444,600,2503,20,82,163,93,313,831,183,8,190,386,234,117,10,40,0,0,14,53,0,0,0,0,0,2240,41,202,78,326,762,326,119,24,76,248,38
"Middletown Township School District, New Jersey","3410110",66600,3902,12284,4858,5685,9258,11980,4867,1998,2518,4899,4351,39790,3323,9774,3514,3555,4826,5750,2474,1085,1191,2215,2083,21587,539,2232,1226,1678,3355,5016,1918,710,1080,2014,1819,622,14,91,21,20,84,164,48,43,15,27,95,4601,26,187,97,432,993,1050,427,160,232,643,354
"Midland Park Borough School District, New Jersey","3410140",7083,507,1190,391,831,980,1233,362,215,279,452,643,4226,422,980,326,431,495,863,186,62,73,155,233,1728,67,121,24,231,266,234,120,62,152,112,339,144,18,7,0,20,27,0,0,0,38,19,15,985,0,82,41,149,192,136,56,91,16,166,56
"Millburn Township School District, New Jersey","3410200",20028,1240,5143,1188,981,3213,3493,1406,590,395,1169,1210,8513,814,3267,627,439,683,998,418,191,152,447,477,7393,399,1403,350,272,1379,1694,634,200,173,376,513,322,7,116,10,0,37,90,31,8,0,23,0,3800,20,357,201,270,1114,711,323,191,70,323,220
"Millville City School District, New Jersey","3410320",28270,1866,5690,2823,3482,3817,3749,1685,728,812,2003,1615,20664,1719,5032,2109,2616,2758,2481,951,465,427,1142,964,5391,71,470,455,493,701,944,550,162,284,648,613,1045,14,107,137,163,169,160,120,32,33,110,0,1170,62,81,122,210,189,164,64,69,68,103,38
"Monroe Township School District (Gloucester County), New Jersey","3410470",35641,2100,7471,2399,3602,5778,5148,1942,902,1318,2730,2251,20070,1924,5666,1776,2345,3066,2245,663,273,612,826,674,13421,153,1699,598,1059,2088,2281,1099,615,606,1847,1376,233,23,22,19,32,71,38,11,0,17,0,0,1917,0,84,6,166,553,584,169,14,83,57,201
"Monroe Township School District (Middlesex County), New Jersey","3410500",38035,1441,5830,2193,1879,4072,4872,1894,859,1566,5021,8408,16128,1300,4171,1574,792,1621,1984,667,349,392,1200,2078,15711,133,1424,341,380,1421,1407,819,362,964,3142,5318,421,0,0,8,0,14,80,60,14,0,86,159,5775,8,235,270,707,1016,1401,348,134,210,593,853
"Montclair Town School District, New Jersey","3410560",37630,2206,7940,2417,3929,5585,6440,2982,924,927,2219,2061,16939,1405,4518,1511,1969,1927,2277,1158,339,302,711,822,15364,731,2854,602,1333,2495,2924,1411,493,381,1166,974,648,47,160,19,9,159,143,9,32,16,29,25,4679,23,408,285,618,1004,1096,404,60,228,313,240
"Montgomery Township School District, New Jersey","3410590",22361,1272,5965,1327,1494,3498,4651,1252,330,610,986,976,9717,1128,3541,786,646,983,1226,485,120,247,255,300,7614,125,1830,356,422,966,2005,626,159,277,402,446,237,0,107,15,41,19,33,0,0,0,22,0,4793,19,487,170,385,1530,1387,141,51,86,307,230
"Montville Township School District, New Jersey","3410650",21514,1111,4395,1411,1332,3319,3691,1672,603,918,1755,1307,12266,970,3581,1142,723,1560,1599,602,351,278,826,634,4696,103,535,143,118,720,1133,410,163,379,522,470,147,10,0,17,0,0,28,9,0,7,76,0,4405,28,279,109,491,1039,931,651,89,254,331,203
"Moorestown Township School District, New Jersey","3410710",20661,1015,4541,1468,977,2817,4044,1293,450,846,1645,1565,9377,774,2655,894,576,1023,1432,319,218,393,570,523,9456,241,1649,418,354,1427,2166,879,156,359,890,917,108,0,0,25,0,20,40,0,0,0,23,0,1720,0,237,131,47,347,406,95,76,94,162,125
"Morris Township School District, New Jersey","3410810",40755,2279,6495,2855,5831,5677,6153,2729,1156,1534,3037,3009,19833,1937,4860,1275,2613,2132,2276,1115,481,652,1195,1297,11831,319,945,587,1343,1821,2285,1046,421,571,1214,1279,542,0,139,20,67,44,91,113,0,56,6,6,8549,23,551,973,1808,1680,1501,455,254,255,622,427
"Mount Olive Township School District, New Jersey","3410980",27763,1645,5917,2159,3189,5251,4435,1633,516,627,1424,967,16114,1526,4560,1611,1560,2258,2284,736,230,326,553,470,6765,119,874,353,815,1451,1354,527,209,206,527,330,520,0,87,0,121,146,82,35,1,10,38,0,4364,0,396,195,693,1396,715,335,76,85,306,167
"Mountain Lakes Borough School District, New Jersey","3411010",4167,139,1261,284,87,534,919,227,51,113,276,276,2131,129,990,208,35,212,340,55,11,31,58,62,1503,10,240,64,28,209,384,128,20,82,182,156,39,0,0,0,0,0,29,0,0,0,0,10,494,0,31,12,24,113,166,44,20,0,36,48
"Neptune Township School District, New Jersey","3411160",27933,1796,4534,1878,3104,3492,4813,1872,644,1012,2282,2506,17788,1744,3983,1511,1996,2178,2851,920,345,448,862,950,6736,24,409,117,623,708,1259,633,218,374,1073,1298,411,0,0,8,29,25,165,82,19,35,38,10,2998,28,142,242,456,581,538,237,62,155,309,248
"New Brunswick City School District, New Jersey","3411220",54500,3830,7674,17475,10012,5703,3872,1629,691,651,1508,1455,25704,3552,5667,10690,1935,1159,1016,386,178,207,365,549,6675,177,492,2838,776,427,572,320,176,183,395,319,2052,42,175,195,350,245,231,196,97,99,298,124,20069,59,1340,3752,6951,3872,2053,727,240,162,450,463
"New Milford Borough School District, New Jersey","3411280",16297,828,2861,1258,1833,2366,2735,1062,445,347,1144,1418,6299,687,1664,815,618,550,828,309,98,133,253,344,4796,115,739,274,331,786,488,572,196,107,386,802,205,26,9,8,0,30,31,27,0,11,41,22,4997,0,449,161,884,1000,1388,154,151,96,464,250
"New Providence Borough School District, New Jersey","3411310",12076,914,2481,544,994,2165,1989,663,221,402,651,1052,6602,762,2116,368,488,775,923,255,77,195,267,376,3065,131,132,84,185,663,564,282,94,127,269,534,105,0,11,32,0,13,19,0,9,0,0,21,2304,21,222,60,321,714,483,126,41,80,115,121
"Newark City School District, New Jersey","3411340",275512,20758,50597,31962,47213,40990,36231,13409,4394,6615,13789,9554,143523,19006,40508,19988,22157,17475,12795,3708,1084,1591,2863,2348,41101,1106,4912,3681,4839,4839,5974,3381,1260,2003,5089,4017,17738,202,1201,1216,2268,2782,3478,1921,641,1026,1941,1062,73150,444,3976,7077,17949,15894,13984,4399,1409,1995,3896,2127
"Newton Town School District, New Jersey","3411400",8065,589,1498,538,887,1107,1257,464,194,205,500,826,5650,521,1288,462,566,766,797,313,140,130,273,394,1350,68,84,38,100,184,274,108,54,17,139,284,85,0,0,0,0,15,14,0,0,15,0,41,980,0,126,38,221,142,172,43,0,43,88,107
"North Arlington Borough School District, New Jersey","3411430",15340,657,2010,1380,2128,1773,2200,1142,371,464,1658,1557,9056,566,1703,921,1193,966,1233,618,177,254,741,684,1794,34,97,216,212,164,125,182,79,67,273,345,277,0,39,0,11,0,42,59,0,0,41,85,4213,57,171,243,712,643,800,283,115,143,603,443
"North Bergen Township School District, New Jersey","3411460",60115,3825,9477,6729,9399,8303,8018,3626,1182,1497,4267,3792,20814,3198,6805,3136,2802,1292,1068,612,273,129,618,881,8426,495,1404,1531,1430,1145,1031,333,85,135,332,505,2314,25,108,134,194,366,406,329,190,141,301,120,28561,107,1160,1928,4973,5500,5513,2352,634,1092,3016,2286
"North Brunswick Township School District, New Jersey","3411490",40302,2836,6353,3784,6946,6658,5785,2470,880,916,2055,1619,18916,2606,4603,2127,2187,2018,2272,950,304,287,775,787,7102,214,862,736,1005,1008,1203,525,222,297,554,476,668,0,70,163,116,85,78,67,15,8,56,10,13616,16,818,758,3638,3547,2232,928,339,324,670,346
"North Plainfield Borough School District, New Jersey","3411640",21942,1481,3803,2085,3218,3854,3441,1436,425,481,851,867,10738,1382,3047,1220,831,1248,1363,522,174,164,359,428,2753,41,258,212,286,499,498,382,63,122,174,218,567,0,50,0,24,96,186,95,27,31,47,11,7884,58,448,653,2077,2011,1394,437,161,164,271,210
"Nutley Town School District, New Jersey","3411880",28153,1563,4216,1875,3581,4270,4507,1891,723,1154,2113,2260,18072,1336,3500,1489,2277,2079,2596,1183,343,715,1132,1422,4297,226,419,152,421,929,685,313,108,261,359,424,332,0,0,5,33,118,83,9,33,0,27,24,5452,1,297,229,850,1144,1143,386,239,178,595,390
"Oaklyn Borough School District, New Jersey","3411940",4061,293,479,448,512,596,816,168,69,53,364,263,2527,255,415,326,324,365,373,84,25,24,182,154,1245,38,39,101,181,194,344,44,44,29,152,79,76,0,9,0,7,0,27,18,0,0,0,15,213,0,16,21,0,37,72,22,0,0,30,15
"Ocean City School District, New Jersey","3411970",12010,351,1272,1101,977,844,1751,904,371,618,1662,2159,4299,258,904,596,506,262,560,199,63,124,294,533,7098,93,318,435,347,481,1109,643,296,468,1355,1553,69,0,0,0,57,0,0,0,12,0,0,0,544,0,50,70,67,101,82,62,0,26,13,73
"Ocean Township School District, New Jersey","3412060",27502,1575,4853,1979,2780,3581,4746,2098,755,947,2122,2066,16329,1442,3975,1408,1283,2084,2304,989,316,336,1232,960,6565,109,562,364,603,813,1374,682,265,338,747,708,212,0,19,9,36,0,98,20,8,0,0,22,4396,24,297,198,858,684,970,407,166,273,143,376
"Orange City Township School District, New Jersey","3412270",30257,2592,5024,3027,4511,4744,4277,1398,721,761,1568,1634,14049,2306,3673,1496,1420,1538,1667,457,231,255,348,658,4400,181,519,447,518,325,518,279,181,200,521,711,789,16,73,81,211,113,147,29,26,18,31,44,11019,89,759,1003,2362,2768,1945,633,283,288,668,221
"Palisades Park Borough School District, New Jersey","3412360",19311,1346,1468,1526,4638,3106,2716,1200,405,468,1447,991,3606,932,661,314,360,298,109,176,102,160,199,295,2454,257,458,270,517,262,223,46,16,9,204,192,204,47,0,28,12,34,36,47,0,0,0,0,13047,110,349,914,3749,2512,2348,931,287,299,1044,504
"Palmyra Borough School District, New Jersey","3412390",7407,549,1032,421,1169,978,1029,788,195,232,587,427,3880,455,747,378,662,492,426,252,50,80,226,112,3033,94,255,43,395,380,506,450,124,144,354,288,34,0,0,0,0,19,8,0,7,0,0,0,460,0,30,0,112,87,89,86,14,8,7,27
"Paramus Borough School District, New Jersey","3412420",26197,1073,4494,1829,2139,3411,4135,1836,707,866,2541,3166,12795,959,3384,1265,1209,1367,1565,669,264,268,735,1110,6225,64,724,386,374,736,989,422,174,275,710,1371,158,0,37,13,16,16,2,21,15,18,0,20,7019,50,349,165,540,1292,1579,724,254,305,1096,665
"Park Ridge Borough School District, New Jersey","3412450",8639,540,1597,365,917,1257,1442,463,203,225,908,722,4775,410,1329,250,517,651,600,222,123,100,315,258,2679,130,256,26,189,368,516,199,43,107,464,381,35,0,0,0,0,0,9,0,0,10,16,0,1150,0,12,89,211,238,317,42,37,8,113,83
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53063,3135,8015,3364,7667,8233,8494,4068,994,1672,4200,3221,25406,2638,6426,2272,2615,3042,3190,1626,382,545,1525,1145,9724,375,911,353,1201,1226,1588,878,246,462,1223,1261,496,0,19,23,97,83,129,21,0,62,62,0,17437,122,659,716,3754,3882,3587,1543,366,603,1390,815
"Passaic City School District, New Jersey","3412540",69253,7210,15332,7639,10578,9551,7668,3293,1241,1205,3327,2209,25708,6339,10121,2761,2151,1387,1194,354,166,162,422,651,7664,597,1592,923,852,891,1108,335,166,108,634,458,3792,177,429,149,344,622,543,400,190,296,428,214,32089,97,3190,3806,7231,6651,4823,2204,719,639,1843,886
"Paterson City School District, New Jersey","3412690",145915,12067,28415,17278,21535,21031,19452,7893,2645,2936,7481,5182,68414,11201,21353,10164,8721,6665,5036,1801,432,634,1105,1302,14864,515,2257,1119,1317,1638,2318,1441,571,657,1908,1123,19892,170,1549,2104,3327,3838,3919,1241,635,540,1317,1252,42745,181,3256,3891,8170,8890,8179,3410,1007,1105,3151,1505
"Paulsboro Borough School District, New Jersey","3412720",6152,398,1526,438,732,921,1015,350,34,67,218,453,4420,247,1186,387,527,714,737,232,34,31,136,189,1297,151,340,37,87,150,170,96,0,36,58,172,227,0,0,0,53,20,90,22,0,0,0,42,208,0,0,14,65,37,18,0,0,0,24,50
"Pemberton Township School District, New Jersey","3412810",29486,2000,4937,2792,3912,3912,4883,1806,762,1051,1881,1550,15496,1724,3941,1752,1879,1805,2040,646,284,336,600,489,10402,251,848,815,1529,1485,2038,765,408,528,897,838,1454,25,110,151,284,247,353,95,19,32,63,75,2134,0,38,74,220,375,452,300,51,155,321,148
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",13156,1003,2230,1322,1621,1826,1961,767,274,400,721,1031,7890,737,1639,926,689,941,1189,476,163,174,432,524,4056,266,575,267,524,517,637,272,105,176,288,429,303,0,0,28,28,146,34,8,0,33,0,26,907,0,16,101,380,222,101,11,6,17,1,52
"Pennsauken Township School District, New Jersey","3412870",35925,2256,6280,3498,4920,4754,5323,2437,656,1072,2336,2393,17965,1947,4534,1960,2312,2162,1815,1074,246,308,718,889,10741,274,1333,841,1163,1407,1874,891,230,524,1158,1046,2441,5,216,292,264,357,643,182,83,114,191,94,4778,30,197,405,1181,828,991,290,97,126,269,364
"Pequannock Township School District, New Jersey","3412900",15393,779,2580,868,1193,2400,2668,725,259,323,1144,2454,10354,672,2270,798,779,1675,1652,407,144,224,662,1071,3381,107,194,52,273,411,636,203,42,55,308,1100,71,0,0,0,9,34,13,0,0,0,0,15,1587,0,116,18,132,280,367,115,73,44,174,268
"Perth Amboy City School District, New Jersey","3412930",50512,3621,9712,5497,8207,7797,6686,2339,920,1042,2524,2167,21504,3125,7190,2850,3015,2061,1237,439,138,140,461,848,4739,189,703,370,985,847,520,302,87,89,304,343,5968,82,333,306,843,806,1318,546,313,224,855,342,18301,225,1486,1971,3364,4083,3611,1052,382,589,904,634
"Phillipsburg Town School District, New Jersey","3412960",15086,1118,2763,1452,1601,2176,2196,942,316,488,942,1092,10055,794,2024,1019,1014,1435,1544,551,117,297,516,744,3902,324,664,309,355,481,496,282,128,172,388,303,253,0,21,28,14,63,24,48,35,0,20,0,876,0,54,96,218,197,132,61,36,19,18,45
"Pine Hill Borough School District, New Jersey","3412990",10291,907,1543,867,2029,1369,1384,722,264,422,428,356,6287,710,1331,749,1312,656,652,328,135,110,167,137,3371,197,212,84,469,560,638,380,121,267,246,197,124,0,0,0,19,55,40,0,0,5,0,5,509,0,0,34,229,98,54,14,8,40,15,17
"Pine Valley Borough School District, New Jersey","3413020",12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",55511,3300,8023,9262,8201,7921,7309,3395,1212,1562,3294,2032,26898,3026,5867,6562,2434,2530,2773,1039,318,480,1095,774,9392,139,1188,1198,842,1454,1399,883,255,448,927,659,710,14,208,65,67,98,162,46,0,22,14,14,18511,121,760,1437,4858,3839,2975,1427,639,612,1258,585
"Pitman Borough School District, New Jersey","3413080",9119,442,1610,684,1072,1336,1569,658,228,286,633,601,5886,382,1359,533,750,854,921,305,154,148,242,238,2930,60,221,151,225,467,593,339,51,106,354,363,84,0,21,0,28,7,7,0,0,12,9,0,219,0,9,0,69,8,48,14,23,20,28,0
"Pittsgrove Township School District, New Jersey","3413110",9342,494,1734,767,1055,1369,1487,699,395,293,515,534,6616,427,1360,658,782,1077,948,419,208,187,311,239,2466,67,374,93,252,269,464,240,178,95,183,251,137,0,0,0,21,23,19,40,0,11,21,2,123,0,0,16,0,0,56,0,9,0,0,42
"Plainfield City School District, New Jersey","3413140",49365,3975,7750,5493,8603,6774,7030,3046,947,1066,2572,2109,21690,3658,5851,1944,2433,2285,2379,795,295,340,909,801,9420,224,1103,607,817,1031,1756,925,367,432,1217,941,1093,27,35,47,265,158,151,195,56,0,106,53,17162,66,761,2895,5088,3300,2744,1131,229,294,340,314
"Pleasantville City School District, New Jersey","3413200",20228,1569,4003,1856,2697,3212,2807,989,523,452,1196,924,9952,1366,3113,717,1025,1381,835,419,161,127,469,339,3915,31,441,444,245,625,648,179,224,221,457,400,1579,167,131,190,262,283,220,115,23,37,131,20,4782,5,318,505,1165,923,1104,276,115,67,139,165
"Plumsted Township School District, New Jersey","3413230",8345,467,1716,650,568,1544,1733,452,89,174,603,349,6407,452,1589,604,458,1003,1129,366,60,151,308,287,1443,15,87,33,109,372,468,74,0,11,229,45,96,0,0,0,0,0,96,0,0,0,0,0,399,0,40,13,1,169,40,12,29,12,66,17
"Point Pleasant Borough School District, New Jersey","3413290",18590,870,3254,1501,1699,2404,3468,1743,400,702,1366,1183,14499,843,2903,1262,1407,1802,2325,1297,269,509,1040,842,3555,27,329,207,218,508,1040,424,91,171,288,252,126,0,0,0,24,18,44,22,0,0,0,18,410,0,22,32,50,76,59,0,40,22,38,71
"Point Pleasant Beach Borough School District, New Jersey","3413320",5180,77,1026,336,544,555,1000,359,113,145,602,423,3883,77,915,318,329,363,646,265,105,116,438,311,996,0,75,16,169,111,251,84,8,20,164,98,25,0,0,0,0,3,12,10,0,0,0,0,276,0,36,2,46,78,91,0,0,9,0,14
"Pompton Lakes Borough School District, New Jersey","3413350",11015,500,2143,643,1726,1766,1902,627,210,279,595,624,7398,480,1573,493,1146,1109,1079,443,148,154,275,498,1596,20,225,102,285,248,250,96,39,109,127,95,65,0,10,0,5,11,17,0,0,0,22,0,1956,0,335,48,290,398,556,88,23,16,171,31
"Princeton Regional School District, New Jersey","3413410",28717,1087,3644,7348,3397,2395,3659,1514,708,717,1923,2325,7801,591,1834,2468,349,291,712,290,64,165,310,727,13091,443,1380,3328,1482,1115,1673,829,508,428,971,934,695,0,67,181,85,122,106,10,13,0,40,71,7130,53,363,1371,1481,867,1168,385,123,124,602,593
