"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Caldwell-West Caldwell School District, New Jersey","3402580",15122,1725,13397,1721,901,1323,1426,2058,1394,702,3872,9427,1190,8237,1216,415,809,1035,1137,1031,342,2252,3330,220,3110,192,146,248,278,549,257,166,1274,74,9,65,10,0,0,0,16,7,0,32,2291,306,1985,303,340,266,113,356,99,194,314
"Camden City School District, New Jersey","3402640",57338,12066,45272,15685,6002,9483,5889,3951,2338,714,1210,26575,7022,19553,7829,2361,3406,2625,1513,851,325,643,12062,2025,10037,2991,1296,2041,1071,1184,809,228,417,9062,1630,7432,3130,1109,1337,1062,443,248,61,42,9639,1389,8250,1735,1236,2699,1131,811,430,100,108
"Cape May Point Borough School District, New Jersey","3402760",120,3,117,3,1,24,27,33,6,5,18,18,0,18,1,0,2,6,4,0,5,0,100,3,97,2,1,22,21,29,6,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"Carteret Borough School District, New Jersey","3402820",17944,2855,15089,2900,1547,2106,1981,2183,1598,749,2025,7321,1046,6275,1077,502,863,889,1015,709,311,909,2711,229,2482,552,226,406,179,276,333,172,338,1077,172,905,403,108,100,76,109,43,17,49,6835,1408,5427,868,711,737,837,783,513,249,729
"Cedar Grove Township School District, New Jersey","3402850",10352,1441,8911,1187,605,907,736,1502,1046,333,2595,6614,1053,5561,798,435,608,498,991,613,222,1396,2055,193,1862,180,86,200,130,275,296,71,624,178,18,160,27,5,8,5,29,44,0,42,1505,177,1328,182,79,91,103,207,93,40,533
"Cherry Hill Township School District, New Jersey","3403000",57123,5922,51201,8038,3873,6288,5714,6221,5841,2368,12858,18628,2274,16354,3209,1377,1711,1785,2125,1915,732,3500,27486,2254,25232,3362,1628,3189,2793,3047,2891,1196,7126,730,51,679,145,73,26,129,65,106,26,109,10279,1343,8936,1322,795,1362,1007,984,929,414,2123
"Cinnaminson Township School District, New Jersey","3403120",12728,1257,11471,1777,875,1387,1441,1641,1564,482,2304,4271,467,3804,666,324,452,508,488,509,167,690,7531,588,6943,1000,495,822,815,1062,958,312,1479,137,30,107,43,0,12,35,14,0,0,3,789,172,617,68,56,101,83,77,97,3,132
"Clark Township School District, New Jersey","3403150",12266,1261,11005,1875,750,1279,1029,1381,1523,763,2405,8784,829,7955,1349,565,932,753,996,1171,538,1651,1755,268,1487,289,77,177,129,196,166,117,336,85,2,83,20,0,19,24,11,9,0,0,1642,162,1480,217,108,151,123,178,177,108,418
"Clayton Borough School District, New Jersey","3403180",6115,607,5508,1084,490,732,565,905,717,288,727,3438,375,3063,783,284,302,278,479,428,120,389,2337,207,2130,239,158,362,231,404,259,168,309,90,11,79,22,0,0,21,9,16,0,11,250,14,236,40,48,68,35,13,14,0,18
"Cliffside Park Borough School District, New Jersey","3403270",20289,2783,17506,2371,1467,2681,2074,2355,2235,828,3495,5055,983,4072,789,267,588,274,682,582,203,687,5157,482,4675,423,290,588,548,660,591,196,1379,652,89,563,35,2,139,118,30,119,34,86,9425,1229,8196,1124,908,1366,1134,983,943,395,1343
"Clifton City School District, New Jersey","3403300",68391,10540,57851,8807,5385,8724,8016,8105,7467,3108,8239,28017,3989,24028,4331,2018,3212,2729,3213,3330,1552,3643,9444,1238,8206,1082,660,946,1079,1220,1130,429,1660,2687,445,2242,343,238,306,388,370,286,120,191,28243,4868,23375,3051,2469,4260,3820,3302,2721,1007,2745
"Collingswood Borough School District, New Jersey","3403420",11609,938,10671,1581,853,1602,1196,1663,1302,681,1793,5600,473,5127,814,380,825,496,888,643,277,804,4747,294,4453,524,351,548,591,629,570,351,889,244,20,224,68,9,7,0,62,38,0,40,1018,151,867,175,113,222,109,84,51,53,60
"Corbin City School District, New Jersey","3403510",513,63,450,49,36,88,83,72,70,21,31,312,45,267,37,17,50,23,55,57,12,16,173,18,155,12,16,16,60,17,10,9,15,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,3,22,0,0,3,0,0
"Cranford Township School District, New Jersey","3403570",17944,1587,16357,2403,895,1839,1294,1702,1814,1116,5294,11349,1057,10292,1529,551,1197,839,1153,1261,672,3090,4806,392,4414,633,192,437,354,348,440,246,1764,150,14,136,40,1,1,7,0,0,16,71,1639,124,1515,201,151,204,94,201,113,182,369
"Cresskill Borough School District, New Jersey","3403600",6591,906,5685,947,372,498,429,491,497,411,2040,2367,385,1982,472,122,176,173,129,194,116,600,2345,287,2058,229,178,189,149,227,109,194,783,84,31,53,0,0,0,0,0,0,0,53,1795,203,1592,246,72,133,107,135,194,101,604
"Delran Township School District, New Jersey","3403780",13597,1389,12208,1850,784,1492,1296,1888,1706,942,2250,5818,704,5114,983,333,505,621,869,709,470,624,5434,293,5141,612,394,444,475,787,613,411,1405,315,30,285,0,14,50,22,30,115,2,52,2030,362,1668,255,43,493,178,202,269,59,169
"Deptford Township School District, New Jersey","3403900",25387,2536,22851,3475,2508,3039,2951,3456,2913,1186,3323,11971,1440,10531,1802,1139,1387,1359,1661,1389,407,1387,11070,857,10213,1328,1155,1395,1190,1554,1255,698,1638,441,0,441,62,52,51,79,40,44,29,84,1905,239,1666,283,162,206,323,201,225,52,214
"Dover Town School District, New Jersey","3403930",16222,1619,14603,2797,1656,2986,2550,2192,1368,289,765,4180,465,3715,1013,322,481,536,486,469,131,277,1404,111,1293,131,103,129,181,324,142,69,214,968,30,938,198,142,112,149,221,27,0,89,9670,1013,8657,1455,1089,2264,1684,1161,730,89,185
"Dumont Borough School District, New Jersey","3403990",14228,1678,12550,1840,985,1517,1315,1862,1570,713,2748,5588,682,4906,892,451,544,379,717,386,450,1087,3652,258,3394,338,330,489,362,527,423,114,811,174,18,156,0,25,83,0,0,25,0,23,4814,720,4094,610,179,401,574,618,736,149,827
"Dunellen Borough School District, New Jersey","3404020",5804,559,5245,818,299,867,691,717,668,425,760,2825,290,2535,537,115,287,350,253,360,238,395,1371,46,1325,119,167,146,78,237,187,187,204,50,0,50,17,0,0,0,0,0,0,33,1558,223,1335,145,17,434,263,227,121,0,128
"East Brunswick Township School District, New Jersey","3404110",38444,4673,33771,5881,2204,3528,2997,3808,3781,2148,9424,13864,1773,12091,2597,950,1357,1243,1424,1428,762,2330,10696,869,9827,1112,651,837,877,1141,1383,427,3399,619,76,543,144,42,84,27,47,76,30,93,13265,1955,11310,2028,561,1250,850,1196,894,929,3602
"East Orange City School District, New Jersey","3404230",51727,7283,44444,10083,4922,7799,6376,6905,3995,1302,3062,23329,3695,19634,5231,1676,3031,2999,3023,1736,640,1298,12864,1009,11855,2504,1581,2224,1410,1690,1219,403,824,1361,262,1099,240,85,290,126,177,85,0,96,14173,2317,11856,2108,1580,2254,1841,2015,955,259,844
"East Windsor Regional School District, New Jersey","3404320",26211,2560,23651,3378,1672,3108,2911,3686,2238,1197,5461,8812,877,7935,1569,544,853,713,1427,830,453,1546,8056,538,7518,794,493,683,1026,1050,778,444,2250,403,38,365,66,20,55,96,18,20,13,77,8940,1107,7833,949,615,1517,1076,1191,610,287,1588
"Edison Township School District, New Jersey","3404500",80283,14225,66058,9678,4311,7938,7131,8293,8040,3710,16957,27238,4372,22866,4180,1710,2726,2750,3593,3139,1160,3608,14009,1830,12179,1874,885,1595,1257,1643,1672,434,2819,970,124,846,125,51,161,123,138,125,41,82,38066,7899,30167,3499,1665,3456,3001,2919,3104,2075,10448
"Egg Harbor Township School District, New Jersey","3404560",32524,3825,28699,4610,2238,3898,4558,4141,3288,1663,4303,15686,2275,13411,2719,1050,1863,1860,1593,1690,614,2022,10042,970,9072,1120,718,1293,1251,1324,1128,739,1499,677,52,625,34,50,98,235,115,40,16,37,6119,528,5591,737,420,644,1212,1109,430,294,745
"Elizabeth City School District, New Jersey","3404590",95276,15039,80237,16282,8070,18972,13158,10800,5917,2166,4872,26163,5412,20751,4945,1826,3389,3389,3085,1689,674,1754,10045,1465,8580,2075,769,1582,1065,1131,785,302,871,4369,734,3635,821,380,771,727,525,245,112,54,54699,7428,47271,8441,5095,13230,7977,6059,3198,1078,2193
"Elmwood Park Borough School District, New Jersey","3404660",16014,2133,13881,2225,1159,2174,1669,2091,1697,780,2086,7273,916,6357,1077,520,929,781,1025,742,309,974,2063,114,1949,271,190,175,172,362,276,167,336,177,50,127,36,5,25,0,30,27,0,4,6501,1053,5448,841,444,1045,716,674,652,304,772
"Emerson Borough School District, New Jersey","3404710",6067,754,5313,794,546,552,572,495,652,323,1379,2814,452,2362,406,123,252,171,242,253,232,683,1980,136,1844,232,230,198,289,151,214,43,487,128,6,122,22,31,36,16,0,0,17,0,1145,160,985,134,162,66,96,102,185,31,209
"Englewood City School District, New Jersey","3404740",21789,3153,18636,2954,1645,2351,2427,2372,1935,899,4053,4849,968,3881,1213,245,388,460,622,426,90,437,8364,754,7610,928,632,938,809,774,666,515,2348,343,47,296,52,83,38,11,0,58,0,54,8233,1384,6849,761,685,987,1147,976,785,294,1214
"Ewing Township School District, New Jersey","3404920",31092,4036,27056,6956,1847,3113,2569,3545,3491,1485,4050,18400,2404,15996,4736,976,1759,1398,2043,2042,837,2205,8210,736,7474,1623,605,867,708,1058,889,495,1229,333,39,294,52,2,49,0,83,57,0,51,4149,857,3292,545,264,438,463,361,503,153,565
"Fair Lawn Borough School District, New Jersey","3404980",26729,3125,23604,3510,1757,2529,2110,3061,2897,1715,6025,10221,1175,9046,1737,626,998,807,1245,1276,764,1593,7475,826,6649,663,437,766,675,859,688,568,1993,430,114,316,33,84,21,47,67,27,15,22,8603,1010,7593,1077,610,744,581,890,906,368,2417
"Florence Township School District, New Jersey","3405220",9945,998,8947,979,609,1172,1187,1504,1499,606,1391,6329,606,5723,667,427,811,823,939,858,453,745,2219,182,2037,136,149,224,225,392,400,111,400,108,0,108,56,0,20,0,0,18,8,6,1289,210,1079,120,33,117,139,173,223,34,240
"Fort Lee Borough School District, New Jersey","3405310",30622,4816,25806,3406,1722,3043,2852,3403,3014,1388,6978,4721,458,4263,539,310,600,712,362,499,256,985,9110,804,8306,937,445,865,803,1211,967,355,2723,552,55,497,127,80,41,45,36,62,13,93,16239,3499,12740,1803,887,1537,1292,1794,1486,764,3177
"Franklin Township School District, New Jersey","3405490",49648,6033,43615,4956,2612,4671,4727,6663,5533,3142,11311,18832,2503,16329,2134,1094,2060,1617,2871,1956,1156,3441,12960,894,12066,1164,868,1168,1322,1656,1610,877,3401,791,101,690,67,30,93,103,142,105,55,95,17065,2535,14530,1591,620,1350,1685,1994,1862,1054,4374
"Garfield City School District, New Jersey","3405760",25005,3825,21180,2892,2572,4029,3424,3395,2510,636,1722,9349,1470,7879,1337,777,1474,882,1369,1133,215,692,2623,182,2441,303,390,381,259,323,317,106,362,752,106,646,118,57,120,168,138,11,12,22,12281,2067,10214,1134,1348,2054,2115,1565,1049,303,646
"Glassboro Borough School District, New Jersey","3405880",15788,2894,12894,3811,1325,1566,1248,1566,1507,469,1402,9321,1993,7328,2689,732,876,538,893,824,220,556,5050,584,4466,721,503,544,642,574,595,198,689,350,112,238,163,0,14,15,4,0,0,42,1067,205,862,238,90,132,53,95,88,51,115
"Glen Ridge Borough School District, New Jersey","3405940",5562,668,4894,597,342,470,281,369,436,314,2085,2523,342,2181,296,216,168,166,161,215,222,737,2255,213,2042,284,101,217,50,164,169,60,997,165,16,149,0,0,52,20,16,0,0,61,619,97,522,17,25,33,45,28,52,32,290
"Glen Rock Borough School District, New Jersey","3405970",8545,966,7579,1086,276,766,636,599,681,605,2930,3700,431,3269,549,138,310,270,347,235,276,1144,3442,294,3148,412,114,349,261,168,296,231,1317,47,15,32,0,0,0,0,0,0,0,32,1356,226,1130,125,24,107,105,84,150,98,437
"Gloucester City School District, New Jersey","3406000",9031,850,8181,1671,949,1274,1133,1350,805,315,684,6205,567,5638,1199,666,805,785,988,559,200,436,2357,252,2105,357,258,396,299,276,170,115,234,59,0,59,39,0,6,0,6,0,0,8,410,31,379,76,25,67,49,80,76,0,6
"Green Brook Township School District, New Jersey","3406120",5566,778,4788,696,346,337,312,559,538,390,1610,2657,340,2317,409,216,166,213,249,254,189,621,1274,117,1157,149,56,81,53,152,155,112,399,98,12,86,4,21,3,0,0,0,3,55,1537,309,1228,134,53,87,46,158,129,86,535
"Hackensack City School District, New Jersey","3406270",36491,5198,31293,4034,3423,4692,4251,4732,3274,1819,5068,11025,1464,9561,1435,805,1254,1025,1807,984,522,1729,8342,717,7625,728,617,850,987,1261,846,438,1898,954,103,851,135,109,61,196,82,126,24,118,16170,2914,13256,1736,1892,2527,2043,1582,1318,835,1323
"Hackettstown Town School District, New Jersey","3406300",7986,926,7060,1243,501,1024,777,978,862,532,1143,4604,587,4017,899,259,512,355,553,474,337,628,1934,117,1817,252,100,168,165,245,292,178,417,113,0,113,0,34,18,37,0,24,0,0,1335,222,1113,92,108,326,220,180,72,17,98
"Haddon Heights Borough School District, New Jersey","3406330",6197,533,5664,848,460,606,636,608,665,287,1554,3236,386,2850,493,207,327,356,347,332,95,693,2652,117,2535,327,192,255,228,261,297,192,783,85,0,85,0,29,0,25,0,17,0,14,224,30,194,28,32,24,27,0,19,0,64
"Haddon Township School District, New Jersey","3406360",11706,973,10733,1486,760,1527,1318,1674,1307,457,2204,6224,620,5604,934,446,832,791,781,633,221,966,4832,296,4536,436,237,645,449,810,655,189,1115,91,0,91,30,23,13,6,0,0,0,19,559,57,502,86,54,37,72,83,19,47,104
"Haddonfield Borough School District, New Jersey","3406390",9033,943,8090,1350,393,882,665,781,756,423,2840,3966,359,3607,597,223,386,274,415,390,237,1085,4518,496,4022,628,126,437,385,333,335,144,1634,103,37,66,9,0,0,0,23,0,0,34,446,51,395,116,44,59,6,10,31,42,87
"Hamilton Township School District, New Jersey","3406540",72682,6733,65949,8704,5251,9340,8563,10435,8628,3539,11489,46585,4008,42577,6253,3200,5345,5257,6791,5615,2636,7480,13769,824,12945,1349,864,1724,1405,2035,2087,660,2821,1706,164,1542,190,130,410,123,315,197,32,145,10622,1737,8885,912,1057,1861,1778,1294,729,211,1043
"Hammonton Town School District, New Jersey","3406570",12087,1379,10708,1892,1145,1871,1288,1455,1040,565,1452,6961,748,6213,1052,624,1043,669,777,687,338,1023,2807,348,2459,356,173,432,339,471,227,105,356,647,91,556,207,86,109,41,58,0,32,23,1672,192,1480,277,262,287,239,149,126,90,50
"Harrison Town School District, New Jersey","3406870",11316,2514,8802,1434,822,1718,1271,1220,1184,449,704,2709,569,2140,388,196,402,347,267,235,89,216,766,118,648,66,30,137,22,126,160,53,54,394,60,334,95,41,75,87,10,26,0,0,7447,1767,5680,885,555,1104,815,817,763,307,434
"Hasbrouck Heights Borough School District, New Jersey","3406930",9596,1116,8480,989,479,1242,924,1138,1158,528,2022,5402,543,4859,685,416,664,456,670,589,377,1002,2104,210,1894,199,63,311,175,218,275,63,590,73,0,73,0,0,27,46,0,0,0,0,2017,363,1654,105,0,240,247,250,294,88,430
"Hawthorne Borough School District, New Jersey","3406990",15219,1188,14031,2548,950,1660,1395,2157,1603,1007,2711,9141,744,8397,1621,672,720,886,1358,997,665,1478,3068,165,2903,540,94,399,68,369,350,174,909,190,0,190,28,34,48,60,20,0,0,0,2820,279,2541,359,150,493,381,410,256,168,324
"Hi-Nella Borough School District, New Jersey","3407080",731,76,655,123,61,112,110,142,68,10,29,361,36,325,68,38,68,50,59,17,5,20,315,24,291,45,20,44,48,69,51,5,9,5,0,5,0,0,0,5,0,0,0,0,50,16,34,10,3,0,7,14,0,0,0
"Highland Park Borough School District, New Jersey","3407170",11410,1317,10093,1494,778,1295,1058,1208,1053,507,2700,3549,318,3231,715,215,422,300,496,361,110,612,3608,181,3427,287,259,461,277,291,420,230,1202,325,23,302,45,19,62,0,82,9,19,66,3928,795,3133,447,285,350,481,339,263,148,820
"Hillsborough Township School District, New Jersey","3407230",30111,3723,26388,4445,1308,2437,2204,3155,3459,1255,8125,14961,1648,13313,2826,663,1100,1028,1597,1995,645,3459,8305,836,7469,816,350,718,550,778,975,319,2963,261,57,204,11,16,16,23,41,44,7,46,6584,1182,5402,792,279,603,603,739,445,284,1657
"Hillside Township School District, New Jersey","3407290",17208,3127,14081,2629,1194,1661,2320,2166,1675,471,1965,7606,1865,5741,1370,371,699,796,851,718,229,707,3259,255,3004,594,488,329,377,346,304,74,492,401,62,339,77,47,13,34,134,24,0,10,5942,945,4997,588,288,620,1113,835,629,168,756
"Hoboken City School District, New Jersey","3407350",42921,4317,38604,4082,1608,2579,2202,3867,5198,3014,16054,16802,2054,14748,1409,673,1112,828,1820,2421,1359,5126,16776,1016,15760,907,339,684,990,1447,2148,1228,8017,2373,56,2317,918,350,371,119,118,156,57,228,6970,1191,5779,848,246,412,265,482,473,370,2683
"Holmdel Township School District, New Jersey","3407410",13012,2138,10874,2263,622,1203,686,877,686,451,4086,4852,1025,3827,984,235,544,305,368,260,213,918,4885,656,4229,740,231,423,222,339,248,146,1880,162,23,139,34,58,6,0,0,0,0,41,3113,434,2679,505,98,230,159,170,178,92,1247
"Hopatcong Borough School District, New Jersey","3407440",12680,1366,11314,1608,770,1300,1251,1584,1684,674,2443,7230,876,6354,1129,403,740,677,853,948,333,1271,3825,251,3574,330,264,484,364,488,511,283,850,105,0,105,8,17,15,0,25,22,0,18,1520,239,1281,141,86,61,210,218,203,58,304
"Hopewell Valley Regional School District, New Jersey","3407530",17159,2385,14774,2227,621,1129,1038,1515,1302,772,6170,8142,1306,6836,1353,319,566,534,850,673,290,2251,6822,701,6121,709,233,490,415,631,510,312,2821,91,17,74,4,0,5,0,0,15,0,50,2104,361,1743,161,69,68,89,34,104,170,1048
"Interlaken Borough School District, New Jersey","3407650",726,55,671,86,41,70,52,58,77,36,251,494,37,457,73,17,54,32,36,64,21,160,209,15,194,11,24,11,20,17,11,15,85,8,0,8,2,0,1,0,0,2,0,3,15,3,12,0,0,4,0,5,0,0,3
"Irvington Township School District, New Jersey","3407680",42651,6858,35793,7338,3603,6046,5912,6361,3653,1092,1788,17014,3227,13787,3124,1288,2310,2018,2676,1276,415,680,9625,860,8765,1853,736,1239,1326,1566,1289,297,459,829,79,750,125,145,121,28,118,174,28,11,15183,2692,12491,2236,1434,2376,2540,2001,914,352,638
"Jackson Township School District, New Jersey","3407740",42881,4457,38424,6636,3010,4535,3653,5123,4347,2263,8857,22696,2590,20106,3943,1483,2139,1908,2870,2570,1117,4076,15514,1250,14264,2036,1187,1694,1436,1738,1423,861,3889,664,57,607,109,85,74,34,65,53,38,149,4007,560,3447,548,255,628,275,450,301,247,743
"Jefferson Township School District, New Jersey","3407800",16939,2198,14741,2091,590,1550,1637,2099,1903,848,4023,11103,1599,9504,1478,343,1129,914,1406,1262,531,2441,3812,364,3448,433,190,274,423,391,416,192,1129,146,14,132,13,15,13,49,34,0,0,8,1878,221,1657,167,42,134,251,268,225,125,445
"Jersey City School District, New Jersey","3407830",202841,34338,168503,29362,15066,26100,19900,23569,17362,7212,29932,60648,12462,48186,12126,4022,7474,5420,7131,4824,1485,5704,41584,3988,37596,4297,2900,4745,4412,5762,4507,1954,9019,10348,1392,8956,2301,1231,1289,1135,1260,759,181,800,90261,16496,73765,10638,6913,12592,8933,9416,7272,3592,14409
"Keansburg Borough School District, New Jersey","3407860",7909,1038,6871,1492,678,1209,1113,908,869,144,458,4543,569,3974,891,402,714,651,485,473,120,238,2530,367,2163,468,150,372,266,369,359,24,155,111,8,103,66,12,17,8,0,0,0,0,725,94,631,67,114,106,188,54,37,0,65
"Kearny Town School District, New Jersey","3407890",33024,6849,26175,4085,2244,4057,3733,4290,3199,1442,3125,12527,2582,9945,1660,818,1239,1337,1459,1352,502,1578,3105,552,2553,359,202,250,327,612,331,179,293,1438,177,1261,169,155,193,239,221,208,47,29,15954,3538,12416,1897,1069,2375,1830,1998,1308,714,1225
"Kenilworth Borough School District, New Jersey","3407920",6540,824,5716,802,441,714,719,728,948,374,990,4180,706,3474,545,187,461,374,460,620,242,585,657,74,583,51,42,102,31,57,72,87,141,96,0,96,39,0,29,0,0,12,0,16,1607,44,1563,167,212,122,314,211,244,45,248
"Keyport Borough School District, New Jersey","3407950",6216,654,5562,877,625,914,769,659,640,291,787,3411,343,3068,631,305,368,475,337,344,177,431,1392,45,1347,88,163,250,131,189,187,62,277,149,36,113,0,12,39,27,26,0,9,0,1264,230,1034,158,145,257,136,107,109,43,79
"Kinnelon Borough School District, New Jersey","3408040",8002,1026,6976,1103,416,613,527,550,658,302,2807,4268,573,3695,678,239,322,273,296,377,118,1392,2445,314,2131,272,89,167,174,180,191,119,939,76,0,76,41,0,0,11,0,0,13,11,1213,139,1074,112,88,124,69,74,90,52,465
"Lacey Township School District, New Jersey","3408100",22828,2479,20349,3599,1705,2611,2291,3193,2605,1123,3222,16074,2021,14053,2642,1112,1806,1665,2194,1785,678,2171,5261,360,4901,662,396,574,604,767,677,365,856,256,0,256,53,18,32,0,38,74,12,29,1237,98,1139,242,179,199,22,194,69,68,166
"Lakewood Township School District, New Jersey","3408220",56021,10454,45567,10492,5827,9275,6016,5588,3427,1283,3659,17565,3266,14299,3598,1679,2708,1992,1803,1089,533,897,23322,4706,18616,4017,2230,3367,2231,2471,1686,520,2094,2562,589,1973,596,295,416,392,49,139,40,46,12572,1893,10679,2281,1623,2784,1401,1265,513,190,622
"Lawrence Township School District, New Jersey","3408400",27321,2765,24556,4992,1997,2606,2127,2661,3414,1421,5338,10828,979,9849,2408,679,1027,808,1211,1497,480,1739,8295,569,7726,1562,599,684,578,817,984,424,2078,328,83,245,126,16,17,52,22,12,0,0,7870,1134,6736,896,703,878,689,611,921,517,1521
"Leonia Borough School District, New Jersey","3408520",7009,1212,5797,844,320,745,584,759,681,291,1573,1248,238,1010,171,66,177,99,109,155,28,205,2168,141,2027,315,106,204,136,227,114,111,814,163,0,163,44,0,51,9,48,0,0,11,3430,833,2597,314,148,313,340,375,412,152,543
"Linden City School District, New Jersey","3408610",33436,3875,29561,5034,2938,4813,4260,4881,3178,1346,3111,15329,1886,13443,2546,1187,2092,1469,2311,1599,717,1522,4520,252,4268,684,538,671,634,691,382,148,520,1156,134,1022,171,113,136,127,250,98,9,118,12431,1603,10828,1633,1100,1914,2030,1629,1099,472,951
"Lindenwold Borough School District, New Jersey","3408640",14517,1534,12983,1899,1301,2717,2563,2381,1049,415,658,6371,887,5484,1072,477,1060,903,999,537,145,291,5014,261,4753,415,514,883,1071,1049,400,177,244,489,44,445,136,23,42,121,78,9,25,11,2643,342,2301,276,287,732,468,255,103,68,112
"Longport Borough School District, New Jersey","3408671",955,74,881,114,68,114,107,55,110,48,265,273,20,253,39,16,36,42,8,48,17,47,656,54,602,65,49,75,65,47,55,31,215,3,0,3,0,0,0,0,0,0,0,3,23,0,23,10,3,3,0,0,7,0,0
"Livingston Township School District, New Jersey","3408820",22510,2966,19544,2832,1056,1834,1347,1620,1980,957,7918,10038,1279,8759,1789,494,919,660,684,852,481,2880,5903,684,5219,583,295,303,331,416,572,196,2523,193,49,144,24,0,2,0,0,79,0,39,6376,954,5422,436,267,610,356,520,477,280,2476
"Lodi Borough School District, New Jersey","3408850",19349,3056,16293,2345,1973,2666,2256,2459,2081,732,1781,8457,1326,7131,1188,851,1012,905,1043,1023,479,630,2496,410,2086,231,218,419,180,358,283,34,363,446,35,411,158,21,53,81,33,58,0,7,7950,1285,6665,768,883,1182,1090,1025,717,219,781
"Long Branch City School District, New Jersey","3408940",25538,2785,22753,4273,2083,4899,3247,2834,2137,724,2556,10134,1013,9121,2070,778,1838,999,1119,848,362,1107,5116,418,4698,714,425,770,558,685,474,158,914,1044,91,953,221,103,244,94,165,42,23,61,9244,1263,7981,1268,777,2047,1596,865,773,181,474
"Pennsville Township School District, New Jersey","3409120",11007,1169,9838,1488,753,1642,1348,2087,984,452,1084,6503,738,5765,917,429,931,837,1183,627,288,553,3982,380,3602,447,234,641,487,805,314,164,510,140,0,140,30,24,36,0,50,0,0,0,382,51,331,94,66,34,24,49,43,0,21
"Lyndhurst Township School District, New Jersey","3409210",17410,2530,14880,1830,1123,2131,1626,2515,2225,790,2640,9972,1489,8483,1146,649,918,1023,1339,1417,506,1485,2416,174,2242,230,228,266,209,524,304,74,407,391,91,300,63,5,70,0,75,10,9,68,4631,776,3855,391,241,877,394,577,494,201,680
"Madison Borough School District, New Jersey","3409240",12745,1583,11162,2497,620,997,908,964,960,535,3681,5858,754,5104,1232,315,473,545,555,510,215,1259,4384,582,3802,759,97,320,189,235,282,153,1767,150,42,108,19,0,11,16,0,0,11,51,2353,205,2148,487,208,193,158,174,168,156,604
"Old Bridge Township School District, New Jersey","3409270",52105,7453,44652,5903,3225,6482,4533,5838,5296,2868,10507,20324,2996,17328,2580,1511,2700,1913,2676,1964,971,3013,16627,1961,14666,1721,833,1971,1425,1814,1777,1163,3962,1435,186,1249,147,236,107,67,186,180,87,239,13719,2310,11409,1455,645,1704,1128,1162,1375,647,3293
"Mahwah Township School District, New Jersey","3409330",21388,2300,19088,3828,1247,1957,1406,2068,2253,946,5383,9530,867,8663,2198,592,667,734,930,925,513,2104,7703,562,7141,964,364,853,398,762,983,311,2506,305,69,236,31,46,26,29,77,27,0,0,3850,802,3048,635,245,411,245,299,318,122,773
"Manasquan Borough School District, New Jersey","3409420",4785,456,4329,647,221,441,507,572,486,204,1251,3583,382,3201,552,104,262,336,392,396,132,1027,1057,74,983,95,90,179,130,151,55,72,211,54,0,54,0,0,0,41,0,0,0,13,91,0,91,0,27,0,0,29,35,0,0
"Manchester Township School District, New Jersey","3409450",39252,2526,36726,6621,4361,8288,5621,4815,2981,1209,2830,21472,1629,19843,3499,2019,4480,2888,2783,1755,789,1630,14079,583,13496,2415,1800,3142,2080,1689,1010,391,969,468,65,403,33,57,117,81,33,29,0,53,3233,249,2984,674,485,549,572,310,187,29,178
"Manville Borough School District, New Jersey","3409630",8642,930,7712,1314,639,1366,1153,1327,884,310,719,5001,584,4417,700,365,625,567,824,602,215,519,1558,26,1532,251,140,271,296,220,137,58,159,54,0,54,42,0,0,0,0,12,0,0,2029,320,1709,321,134,470,290,283,133,37,41
"Maple Shade Township School District, New Jersey","3409660",15887,1274,14613,2262,1460,2326,2012,2607,1895,657,1394,6838,485,6353,1183,635,869,820,1204,935,258,449,6989,500,6489,750,615,1034,1029,1118,726,357,860,160,12,148,21,7,14,30,18,15,0,43,1900,277,1623,308,203,409,133,267,219,42,42
"Matawan-Aberdeen Regional School District, New Jersey","3409750",21824,2556,19268,2416,1361,2473,2009,2782,2548,1193,4486,9914,1048,8866,1448,618,1057,864,1263,1283,561,1772,7488,795,6693,659,404,856,572,967,952,371,1912,329,17,312,71,0,41,54,58,63,0,25,4093,696,3397,238,339,519,519,494,250,261,777
"Maywood Borough School District, New Jersey","3409810",8125,832,7293,1026,536,1007,796,1029,948,464,1487,3682,508,3174,495,304,343,396,578,390,135,533,2280,111,2169,262,144,312,161,236,244,256,554,190,16,174,27,16,35,27,0,7,0,62,1973,197,1776,242,72,317,212,215,307,73,338
