"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Walton County, Georgia","13297",70185,11941,58244,10250,6133,9901,8331,9303,6280,2432,5614,44927,8593,36334,6971,3903,6712,5268,5426,3596,1535,2923,20947,2195,18752,2732,1857,2610,2451,3502,2456,799,2345,695,176,519,78,127,90,60,16,32,25,91,3616,977,2639,469,246,489,552,359,196,73,255
"Wilkes County, Georgia","13317",8285,1372,6913,1291,1230,1650,774,849,560,247,312,6447,1065,5382,960,1002,1259,617,681,473,200,190,1373,138,1235,296,224,226,128,142,70,47,102,51,3,48,0,0,23,11,9,5,0,0,414,166,248,35,4,142,18,17,12,0,20
"Brooks County, Georgia","13027",12882,2260,10622,2288,1091,2356,1914,1325,624,256,768,8227,1346,6881,1527,827,1686,1023,724,460,149,485,3960,747,3213,636,220,588,693,557,149,107,263,82,0,82,24,0,0,28,17,9,0,4,613,167,446,101,44,82,170,27,6,0,16
"Dodge County, Georgia","13091",17494,4369,13125,2691,1740,2735,1777,2052,906,417,807,14496,3473,11023,2123,1483,2252,1517,1762,861,364,661,2591,768,1823,509,222,370,239,251,45,53,134,79,45,34,17,10,0,0,0,0,0,7,328,83,245,42,25,113,21,39,0,0,5
"Gordon County, Georgia","13129",44702,7362,37340,7283,4471,7577,6121,5786,2802,901,2399,26948,4539,22409,4720,2686,4338,3387,3459,1788,509,1522,12230,1514,10716,2154,1610,1705,1649,1693,795,351,759,350,33,317,43,15,170,24,25,16,24,0,5174,1276,3898,366,160,1364,1061,609,203,17,118
"Elbert County, Georgia","13105",15830,2318,13512,3033,2196,2760,1668,1740,1100,318,697,11692,1614,10078,2181,1737,2086,1175,1391,880,195,433,3615,559,3056,773,448,547,392,309,210,113,264,41,0,41,14,1,0,0,16,0,10,0,482,145,337,65,10,127,101,24,10,0,0
"Cherokee County, Georgia","13057",185905,26160,159745,25477,13584,23122,19202,21884,17562,8305,30609,69773,11359,58414,11890,6240,8416,7165,7948,5947,2869,7939,94107,10640,83467,10814,4982,11270,9455,11750,10194,4739,20263,2558,449,2109,246,334,274,128,483,113,74,457,19467,3712,15755,2527,2028,3162,2454,1703,1308,623,1950
"Fayette County, Georgia","13113",90095,14067,76028,12166,5685,9139,7514,9905,8527,4034,19058,32668,6038,26630,5515,2054,3455,2991,3858,2882,1272,4603,45382,6147,39235,5264,2895,4029,3530,4706,4540,2289,11982,1577,112,1465,222,46,206,125,333,166,15,352,10468,1770,8698,1165,690,1449,868,1008,939,458,2121
"Jenkins County, Georgia","13165",7103,1271,5832,1792,850,1262,719,589,369,142,109,5691,1024,4667,1477,740,1065,572,424,239,100,50,1030,161,869,192,101,71,147,165,92,42,59,11,0,11,0,0,11,0,0,0,0,0,371,86,285,123,9,115,0,0,38,0,0
"Lee County, Georgia","13177",22844,4158,18686,2834,1656,2459,2414,3171,2738,720,2694,14239,2708,11531,2092,1050,1513,1429,1937,1513,473,1524,7431,1259,6172,595,526,746,884,1085,1074,247,1015,294,23,271,0,12,101,15,52,35,0,56,880,168,712,147,68,99,86,97,116,0,99
"Newton County, Georgia","13217",82116,12338,69778,14304,8308,11733,9771,9343,7076,2543,6700,46675,7057,39618,9270,4811,6555,5716,4789,3898,1467,3112,28046,4087,23959,3947,2846,3807,3171,3516,2613,895,3164,1335,175,1160,322,116,134,131,185,123,40,109,6060,1019,5041,765,535,1237,753,853,442,141,315
"Pickens County, Georgia","13227",25232,2979,22253,3423,2534,4206,2709,3572,2258,645,2906,14780,2176,12604,2168,1829,2449,1683,1956,1101,222,1196,9379,751,8628,1095,590,1414,931,1562,1126,390,1520,185,0,185,25,23,35,12,30,10,33,17,888,52,836,135,92,308,83,24,21,0,173
"Greene County, Georgia","13133",13979,2055,11924,2469,1610,2198,1490,1316,844,344,1653,8482,1358,7124,1752,1187,1395,992,748,425,166,459,4638,484,4154,567,362,687,347,527,356,167,1141,101,14,87,2,5,22,31,13,3,0,11,758,199,559,148,56,94,120,28,60,11,42
"Colquitt County, Georgia","13071",35645,6338,29307,6846,3892,7071,4200,3517,1342,533,1906,23664,4127,19537,4476,2335,4505,2820,2770,1011,393,1227,6785,1171,5614,1427,1004,882,884,532,302,123,460,284,24,260,103,8,10,77,0,4,14,44,4912,1016,3896,840,545,1674,419,215,25,3,175
"Cook County, Georgia","13075",13478,2736,10742,2447,1569,2076,1581,1397,869,274,529,10116,2212,7904,1909,1076,1460,1156,1044,660,199,400,2759,444,2315,482,390,540,291,296,127,75,114,161,15,146,23,39,3,34,0,47,0,0,442,65,377,33,64,73,100,57,35,0,15
"Dawson County, Georgia","13085",19346,2881,16465,2866,1848,2593,2159,2202,1691,651,2455,10613,1813,8800,1735,939,1576,1311,1285,720,328,906,7926,966,6960,1072,810,826,799,783,897,323,1450,234,78,156,0,0,14,5,102,0,0,35,573,24,549,59,99,177,44,32,74,0,64
"Hancock County, Georgia","13141",7636,3108,4528,979,982,904,631,423,269,90,250,5940,2255,3685,891,721,782,551,324,243,43,130,1481,695,786,79,255,118,69,90,26,47,102,52,35,17,0,0,0,9,4,0,0,4,163,123,40,9,6,4,2,5,0,0,14
"Clayton County, Georgia","13063",209261,35844,173417,35585,20412,33680,26495,27480,15612,5147,9006,90572,18067,72505,18183,8741,12927,10292,11150,6122,2009,3081,78560,10147,68413,12132,7265,12462,10478,11598,7390,2376,4712,3780,623,3157,556,499,587,515,545,199,89,167,36349,7007,29342,4714,3907,7704,5210,4187,1901,673,1046
"Fulton County, Georgia","13121",818375,123829,694546,124865,58971,95043,78223,89017,66183,29074,153170,308907,56370,252537,62116,27879,38382,30593,34049,20677,7665,31176,376711,41432,335279,48173,23147,38944,34404,43836,36893,16103,93779,10899,1572,9327,1651,636,999,803,1310,973,505,2450,121858,24455,97403,12925,7309,16718,12423,9822,7640,4801,25765
"Hall County, Georgia","13139",150832,23157,127675,21229,13900,26051,18360,17394,12087,4628,14026,70357,12342,58015,11493,7098,10565,7917,7737,5478,2118,5609,48128,4761,43367,6076,4124,6695,5726,6474,4986,2132,7154,1906,233,1673,339,121,395,288,123,180,84,143,30441,5821,24620,3321,2557,8396,4429,3060,1443,294,1120
"Lumpkin County, Georgia","13187",26865,3829,23036,6256,2945,3667,2967,3478,1538,648,1537,15341,2619,12722,4032,1634,2013,1352,1996,894,193,608,10324,1050,9274,2011,1245,1323,1500,1309,633,376,877,119,0,119,39,0,29,0,40,11,0,0,1081,160,921,174,66,302,115,133,0,79,52
"McDuffie County, Georgia","13189",16875,2897,13978,3089,1587,3069,1523,1922,1441,437,910,12083,2126,9957,2376,1183,2160,1115,1313,959,332,519,4058,630,3428,645,300,761,393,473,421,101,334,273,45,228,0,60,77,0,0,61,4,26,461,96,365,68,44,71,15,136,0,0,31
"Miller County, Georgia","13201",4787,795,3992,746,468,940,771,427,376,58,206,3762,600,3162,602,349,746,590,322,324,41,188,950,157,793,144,119,194,161,105,35,17,18,67,38,29,0,0,0,20,0,9,0,0,8,0,8,0,0,0,0,0,8,0,0
"Morgan County, Georgia","13211",14639,2064,12575,2566,1358,2027,1863,1440,1283,603,1435,10406,1621,8785,2100,965,1432,1261,987,882,360,798,3869,409,3460,422,348,523,563,413,384,184,623,102,1,101,1,0,0,10,0,17,59,14,262,33,229,43,45,72,29,40,0,0,0
"Heard County, Georgia","13149",9456,1440,8016,1738,1031,1508,1268,1041,723,292,415,6970,1222,5748,1343,704,1149,808,731,552,210,251,2327,193,2134,352,311,316,453,310,150,82,160,46,0,46,8,0,27,0,0,8,0,3,113,25,88,35,16,16,7,0,13,0,1
"Oconee County, Georgia","13219",28221,4011,24210,4002,1902,3385,2891,2904,3065,1063,4998,14244,2060,12184,2319,1051,1928,1486,1565,1369,610,1856,11084,1441,9643,1289,571,1221,1096,1198,1383,404,2481,801,158,643,197,18,54,136,42,77,9,110,2092,352,1740,197,262,182,173,99,236,40,551
"Dougherty County, Georgia","13095",72633,13654,58979,14988,8029,10757,7564,7232,4312,1693,4404,53998,10591,43407,11824,6223,7837,5586,5151,3015,1134,2637,15963,2455,13508,2838,1504,2543,1597,1812,1109,525,1580,470,49,421,70,90,32,44,42,23,0,120,2202,559,1643,256,212,345,337,227,165,34,67
"Fannin County, Georgia","13111",21017,2351,18666,3898,2537,3650,2704,2485,1632,525,1235,9504,1186,8318,1828,1232,1675,1421,1087,604,117,354,10873,1102,9771,1903,1254,1889,1195,1266,1004,408,852,184,1,183,49,17,6,0,89,0,0,22,456,62,394,118,34,80,88,43,24,0,7
"Henry County, Georgia","13151",171119,27588,143531,24885,13301,21186,18874,24437,16881,6650,17317,81114,14855,66259,12987,6590,9914,9258,10820,7615,2512,6563,70289,8717,61572,9144,5231,8233,7571,11321,7749,3335,8988,3855,787,3068,569,242,654,358,381,326,151,387,15861,3229,12632,2185,1238,2385,1687,1915,1191,652,1379
"Houston County, Georgia","13153",117958,20144,97814,18298,8905,14493,13979,13480,11274,4162,13223,58350,10837,47513,9592,4565,7598,7106,7032,5368,1933,4319,48736,7138,41598,6835,3234,5362,5448,5617,5228,1995,7879,3058,498,2560,530,322,300,467,438,161,80,262,7814,1671,6143,1341,784,1233,958,393,517,154,763
"Laurens County, Georgia","13175",37631,8280,29351,6040,4217,6031,3994,4133,2013,666,2257,30113,6858,23255,4919,3340,4791,3125,3250,1617,549,1664,6412,1149,5263,1051,810,1037,720,723,364,107,451,215,32,183,1,0,0,77,39,32,0,34,891,241,650,69,67,203,72,121,0,10,108
"Long County, Georgia","13183",13345,2193,11152,2337,1325,1779,1395,1857,1249,362,848,5520,1174,4346,818,612,675,581,761,603,84,212,6271,660,5611,1424,535,874,605,757,539,265,612,376,61,315,44,31,30,62,58,90,0,0,1178,298,880,51,147,200,147,281,17,13,24
"Spalding County, Georgia","13255",51380,8258,43122,9795,5542,8442,5753,5742,3354,1248,3246,36307,6105,30202,7620,3866,6023,4111,3967,2176,766,1673,12666,1614,11052,1760,1479,2093,1465,1389,1050,470,1346,354,9,345,82,22,40,32,126,22,0,21,2053,530,1523,333,175,286,145,260,106,12,206
"Stephens County, Georgia","13257",20902,3570,17332,4157,2324,3256,2251,2309,1397,333,1305,13919,2588,11331,2522,1740,2252,1488,1480,964,226,659,6262,786,5476,1528,558,818,650,759,420,107,636,151,5,146,20,16,39,61,0,0,0,10,570,191,379,87,10,147,52,70,13,0,0
"Telfair County, Georgia","13271",13906,5078,8828,1540,2167,1819,1068,1405,466,143,220,9871,2380,7491,1308,1871,1574,870,1141,417,139,171,1961,671,1290,232,291,237,170,264,43,4,49,9,9,0,0,0,0,0,0,0,0,0,2065,2018,47,0,5,8,28,0,6,0,0
"Union County, Georgia","13291",19394,2119,17275,3624,2431,3408,2721,1790,1358,341,1602,8293,1267,7026,1704,923,1447,1108,634,469,178,563,10214,713,9501,1778,1476,1918,1341,1079,806,163,940,322,103,219,19,12,0,14,40,68,0,66,565,36,529,123,20,43,258,37,15,0,33
"Upson County, Georgia","13293",21413,3374,18039,4347,2095,4128,2326,2721,1194,458,770,17307,2632,14675,3557,1827,3147,1991,2170,970,403,610,3382,592,2790,608,260,711,327,518,193,39,134,205,0,205,61,0,97,0,25,22,0,0,519,150,369,121,8,173,8,8,9,16,26
"Washington County, Georgia","13303",16737,3411,13326,3855,1790,2134,1723,1492,1088,339,905,13460,2532,10928,3095,1482,1783,1452,1189,888,274,765,2747,642,2105,716,204,333,238,287,183,25,119,125,39,86,9,1,0,10,16,10,31,9,405,198,207,35,103,18,23,0,7,9,12
"White County, Georgia","13311",23809,3217,20592,4316,2755,3747,2913,2775,1860,615,1611,14576,2232,12344,2827,1383,2145,1740,1786,1140,375,948,8395,791,7604,1343,1152,1551,1041,953,694,240,630,114,46,68,54,0,4,0,0,10,0,0,724,148,576,92,220,47,132,36,16,0,33
"Peach County, Georgia","13225",22091,4085,18006,4124,2182,2611,2494,2400,2001,722,1472,15141,2928,12213,2947,1554,1796,1773,1542,1227,587,787,5381,948,4433,806,495,507,473,746,657,130,619,206,9,197,31,4,22,120,3,12,5,0,1363,200,1163,340,129,286,128,109,105,0,66
"Paulding County, Georgia","13223",118103,18441,99662,16935,8900,14526,13087,16073,12385,5507,12249,57614,10916,46698,8885,4387,7455,6399,7708,5580,2209,4075,51242,6354,44888,6628,4095,5990,5179,7026,5760,3106,7104,1405,119,1286,221,183,229,101,91,276,43,142,7842,1052,6790,1201,235,852,1408,1248,769,149,928
"Pierce County, Georgia","13229",15134,2365,12769,2928,1485,2428,1821,1644,958,692,813,11082,1728,9354,2173,1026,1652,1477,1200,718,525,583,3545,577,2968,676,374,691,277,359,196,167,228,62,4,58,12,24,11,0,9,0,0,2,445,56,389,67,61,74,67,76,44,0,0
"Pike County, Georgia","13231",14515,2871,11644,1883,1382,2153,1456,1914,1225,400,1231,10359,2219,8140,1443,981,1566,1018,1445,814,228,645,3858,567,3291,413,377,539,400,439,406,170,547,61,0,61,3,10,21,13,0,5,0,9,237,85,152,24,14,27,25,30,0,2,30
"Richmond County, Georgia","13245",161750,27042,134708,32349,17318,25888,17737,17235,10651,3767,9763,92191,18106,74085,20150,10052,14748,9611,8682,4880,1849,4113,57630,6794,50836,10095,6074,9349,7155,6905,4792,1718,4748,4787,659,4128,927,569,569,422,729,588,48,276,7142,1483,5659,1177,623,1222,549,919,391,152,626
"Screven County, Georgia","13251",11530,2156,9374,2013,1521,1666,1246,1145,969,246,568,9193,1663,7530,1685,1263,1352,976,879,764,208,403,2094,453,1641,294,240,272,248,261,175,31,120,69,19,50,0,0,16,0,5,17,0,12,174,21,153,34,18,26,22,0,13,7,33
"Tattnall County, Georgia","13267",20960,6810,14150,3803,1812,2526,2082,1686,903,320,1018,13880,4344,9536,2701,1300,1485,1445,1169,538,182,716,5582,2006,3576,839,379,776,473,459,275,104,271,407,58,349,86,46,73,102,7,14,12,9,1091,402,689,177,87,192,62,51,76,22,22
"Berrien County, Georgia","13019",15255,3248,12007,2489,1738,2397,1697,1715,1229,222,520,10814,2349,8465,1613,1303,1621,1162,1356,895,164,351,3758,733,3025,786,353,656,462,266,297,48,157,93,9,84,33,18,0,6,27,0,0,0,590,157,433,57,64,120,67,66,37,10,12
"Walker County, Georgia","13295",56233,7933,48300,10329,6422,9415,7152,6527,4015,1143,3297,28161,3999,24162,5250,3484,4925,3555,3138,1862,510,1438,26961,3745,23216,4908,2871,4402,3455,3145,2120,604,1711,336,59,277,13,30,26,55,56,17,16,64,775,130,645,158,37,62,87,188,16,13,84
"Gwinnett County, Georgia","13135",687173,122314,564859,90275,52746,90428,80149,84643,58895,21990,85733,172267,38018,134249,27485,12564,20132,17734,20705,12831,5178,17620,286294,38553,247741,35467,20473,31278,30279,38961,29861,12401,49021,13276,2452,10824,1992,1167,1351,1356,1271,1436,308,1943,215336,43291,172045,25331,18542,37667,30780,23706,14767,4103,17149
"Barrow County, Georgia","13013",58089,8923,49166,8938,5602,8490,7670,7566,4890,2032,3978,30505,5265,25240,5379,3369,4535,4020,3540,2108,786,1503,21494,2396,19098,2760,1790,3005,2789,3279,2318,956,2201,777,129,648,104,73,95,121,23,48,68,116,5313,1133,4180,695,370,855,740,724,416,222,158
"Charlton County, Georgia","13049",10800,2254,8546,1710,1420,1533,1240,1315,660,228,440,5427,1061,4366,790,725,624,711,865,279,113,259,3965,853,3112,528,582,717,413,359,289,110,114,230,113,117,22,52,29,12,0,0,0,2,1178,227,951,370,61,163,104,91,92,5,65
"Clinch County, Georgia","13065",5256,1316,3940,966,501,897,367,541,261,225,182,3909,846,3063,700,443,637,300,414,204,220,145,1145,343,802,252,58,246,29,127,48,5,37,9,0,9,0,0,0,0,0,9,0,0,193,127,66,14,0,14,38,0,0,0,0
"Bartow County, Georgia","13015",81477,12167,69310,13105,8057,12131,9564,10137,7528,2146,6642,47495,7107,40388,8276,4796,6789,6168,5771,4033,1089,3466,28288,3953,24335,4113,2783,4175,2798,3698,3007,998,2763,628,11,617,100,79,97,10,70,105,35,121,5066,1096,3970,616,399,1070,588,598,383,24,292
"Douglas County, Georgia","13097",109668,16976,92692,17659,9755,14808,11895,13470,9834,4341,10930,49862,7929,41933,9195,4609,6926,5548,5672,4408,1836,3739,46985,7071,39914,6935,4109,5856,4793,5885,4433,2001,5902,1352,258,1094,193,4,225,137,253,99,88,95,11469,1718,9751,1336,1033,1801,1417,1660,894,416,1194
"Grady County, Georgia","13131",19751,3095,16656,3793,1941,3212,2720,2169,1178,516,1127,12201,2048,10153,2336,1204,1981,1664,1398,589,300,681,5921,719,5202,1105,655,710,838,728,526,215,425,173,32,141,64,3,43,0,24,0,0,7,1456,296,1160,288,79,478,218,19,63,1,14
"Jeff Davis County, Georgia","13161",11542,2043,9499,2276,1345,1560,1566,1177,672,229,674,8774,1538,7236,1823,1010,1088,1199,962,535,170,449,2029,268,1761,382,279,335,294,133,82,45,211,83,18,65,22,43,0,0,0,0,0,0,656,219,437,49,13,137,73,82,55,14,14
"Montgomery County, Georgia","13209",7369,1493,5876,1430,839,1149,701,700,465,94,498,5373,1029,4344,1040,581,880,482,563,372,89,337,1421,283,1138,350,159,154,162,105,76,5,127,37,2,35,12,6,0,5,12,0,0,0,538,179,359,28,93,115,52,20,17,0,34
"Oglethorpe County, Georgia","13221",12017,1579,10438,2045,1399,2181,1533,1484,855,248,693,8256,1149,7107,1523,1075,1500,1052,891,509,189,368,3305,255,3050,477,297,602,449,509,341,59,316,135,17,118,25,3,0,3,84,3,0,0,321,158,163,20,24,79,29,0,2,0,9
"Randolph County, Georgia","13243",5726,848,4878,1139,967,990,806,461,165,95,255,4525,763,3762,968,748,789,591,346,97,22,201,1055,85,970,166,212,191,111,101,62,73,54,0,0,0,0,0,0,0,0,0,0,0,146,0,146,5,7,10,104,14,6,0,0
"Rockdale County, Georgia","13247",70138,12735,57403,10353,6136,9665,7412,9453,6290,1796,6298,33072,6350,26722,4984,3087,4452,3433,5189,2607,822,2148,27402,4420,22982,3751,2090,3687,3074,3090,3072,723,3495,877,160,717,312,34,65,44,99,84,0,79,8787,1805,6982,1306,925,1461,861,1075,527,251,576
"Ware County, Georgia","13299",28548,5742,22806,4805,3305,4508,3418,3086,1555,709,1420,21369,4218,17151,3588,2439,3560,2386,2417,1129,410,1222,6001,1115,4886,1010,825,774,948,621,426,129,153,212,42,170,116,0,0,39,0,0,0,15,966,367,599,91,41,174,45,48,0,170,30
"Wayne County, Georgia","13305",23699,4623,19076,4807,2318,3475,2384,2448,2016,416,1212,15418,3072,12346,2874,1401,2186,1453,1837,1552,265,778,7058,1253,5805,1598,828,1100,786,524,392,151,426,378,91,287,15,15,129,43,16,69,0,0,845,207,638,320,74,60,102,71,3,0,8
"Wheeler County, Georgia","13309",6805,3235,3570,811,682,756,468,458,204,92,99,5746,2630,3116,705,565,661,398,438,204,55,90,951,510,441,106,117,82,70,20,0,37,9,16,16,0,0,0,0,0,0,0,0,0,92,79,13,0,0,13,0,0,0,0,0
"Wilcox County, Georgia","13315",7436,2921,4515,973,705,949,494,721,328,121,224,5683,2087,3596,784,562,751,415,576,299,92,117,1549,702,847,160,143,198,51,134,29,29,103,10,10,0,0,0,0,0,0,0,0,0,194,122,72,29,0,0,28,11,0,0,4
"Baldwin County, Georgia","13009",38207,8275,29932,7778,3700,5464,4021,3602,2356,1130,1881,29720,6404,23316,6165,3004,4432,3243,2926,1602,941,1003,7121,1538,5583,1377,562,844,691,599,588,179,743,305,8,297,113,20,0,5,39,80,10,30,1061,325,736,123,114,188,82,38,86,0,105
"Banks County, Georgia","13011",14920,2438,12482,2689,1679,2884,1693,1621,958,370,588,10451,1600,8851,1954,1097,2047,1193,1140,725,315,380,3622,599,3023,561,553,704,382,419,190,48,166,61,0,61,14,12,4,0,0,8,0,23,786,239,547,160,17,129,118,62,35,7,19
"Bulloch County, Georgia","13031",61298,11657,49641,15914,5874,7066,5895,5722,3827,1413,3930,41775,8453,33322,11263,4134,5073,3833,3714,2345,905,2055,16536,2650,13886,3875,1470,1732,1747,1862,1303,428,1469,665,75,590,234,27,77,79,33,0,42,98,2322,479,1843,542,243,184,236,113,179,38,308
"Clarke County, Georgia","13059",105061,18137,86924,28265,10939,14284,9512,9032,5563,2211,7118,56541,10208,46333,17763,6200,7362,4588,4862,2513,708,2337,35173,4419,30754,8196,3415,4404,3723,3246,2600,1275,3895,1289,190,1099,409,78,214,87,98,62,72,79,12058,3320,8738,1897,1246,2304,1114,826,388,156,807
