"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Jones County, Georgia","13169",28292,1883,5544,2020,3402,4271,4338,1837,806,806,2064,1321,21398,1737,4545,1695,2953,2641,2814,1339,567,517,1467,1123,5956,146,883,286,313,1382,1242,474,198,275,559,198,246,0,73,24,52,41,56,0,0,0,0,0,692,0,43,15,84,207,226,24,41,14,38,0
"Lamar County, Georgia","13171",17837,1085,2846,2382,2004,2419,2535,1350,315,561,1413,927,14601,1063,2641,2074,1507,1810,1827,1101,289,491,1036,762,2886,22,196,292,392,525,633,239,15,70,337,165,104,0,9,0,0,53,42,0,0,0,0,0,246,0,0,16,105,31,33,10,11,0,40,0
"Lanier County, Georgia","13173",9404,833,1768,973,1317,1221,1323,600,159,194,653,363,6370,641,1404,688,795,588,941,458,74,176,372,233,2689,176,355,151,480,591,338,142,52,18,281,105,27,16,9,0,0,0,2,0,0,0,0,0,318,0,0,134,42,42,42,0,33,0,0,25
"Laurens County, Georgia","13175",48034,3439,9057,4164,5934,6384,6727,2967,1113,1546,3673,3030,39289,3313,8041,3500,4776,4762,4947,2346,889,1281,2941,2493,7570,118,974,529,903,1301,1625,564,185,235,679,457,178,0,25,29,18,49,24,33,0,0,0,0,997,8,17,106,237,272,131,24,39,30,53,80
"Lee County, Georgia","13177",27998,1774,6253,2264,3450,4508,4540,1652,457,852,1404,844,19829,1624,5294,1708,2607,2696,2874,837,253,547,909,480,7284,150,917,535,680,1541,1527,746,204,305,366,313,207,0,0,0,17,88,45,33,0,0,24,0,678,0,42,21,146,183,94,36,0,0,105,51
"Liberty County, Georgia","13179",63854,6386,12981,9664,10591,8157,7544,2714,774,1249,2518,1276,21708,3840,5475,2549,2138,2030,2279,880,379,514,897,727,34024,2265,6273,5538,6933,4948,4171,1456,294,612,1209,325,3921,215,1012,937,709,288,390,122,20,0,228,0,4201,66,221,640,811,891,704,256,81,123,184,224
"Lincoln County, Georgia","13181",8111,431,1345,753,683,997,1338,658,219,345,756,586,6039,376,1172,676,539,704,931,371,142,200,445,483,1944,55,173,67,132,269,345,279,77,145,299,103,74,0,0,0,12,17,45,0,0,0,0,0,54,0,0,10,0,7,17,8,0,0,12,0
"Long County, Georgia","13183",13142,1185,2773,1873,1445,1990,1749,741,247,221,608,310,6948,918,1691,893,653,782,820,444,187,94,248,218,5396,226,950,761,673,1038,861,297,60,127,311,92,242,13,109,37,28,6,37,0,0,0,12,0,556,28,23,182,91,164,31,0,0,0,37,0
"Lowndes County, Georgia","13185",104916,7775,18189,18494,14436,13330,12910,5004,2162,2464,5886,4266,63090,6418,12868,10600,7763,6701,7265,2730,1328,1607,3311,2499,35436,1159,4634,6681,5436,5274,4825,1909,719,792,2326,1681,2037,152,382,544,369,229,234,33,48,12,34,0,4353,46,305,669,868,1126,586,332,67,53,215,86
"Lumpkin County, Georgia","13187",28875,1672,4549,4533,3559,3639,4051,1963,518,1027,2149,1215,17504,1420,3403,3230,1903,1861,2096,880,309,466,1183,753,10025,252,1135,1127,1476,1357,1661,966,209,506,882,454,243,0,11,57,40,9,50,56,0,12,0,8,1103,0,0,119,140,412,244,61,0,43,84,0
"McDuffie County, Georgia","13189",21719,1635,4172,1802,2529,2857,3137,1389,501,857,1684,1156,17092,1547,3804,1464,1883,2281,2107,1077,345,623,1126,835,4260,88,330,296,550,472,957,312,156,234,558,307,95,0,30,15,0,11,39,0,0,0,0,0,272,0,8,27,96,93,34,0,0,0,0,14
"McIntosh County, Georgia","13191",13817,792,2396,1378,1093,1785,2141,1120,320,608,1447,737,10234,766,1994,992,730,1174,1593,935,77,394,1028,551,3338,26,377,309,363,604,523,179,227,165,419,146,53,0,0,29,0,7,11,6,0,0,0,0,192,0,25,48,0,0,14,0,16,49,0,40
"Macon County, Georgia","13193",14553,834,2694,1401,1888,2086,2111,914,357,503,1002,763,11772,823,2359,1205,1377,1529,1615,679,314,450,819,602,2222,11,335,109,230,448,434,223,43,51,177,161,78,0,0,0,78,0,0,0,0,0,0,0,481,0,0,87,203,109,62,12,0,2,6,0
"Madison County, Georgia","13195",27798,1703,5173,2253,3395,3880,4390,1972,668,790,2193,1381,21043,1636,4475,1692,2597,2606,2773,1518,493,654,1621,978,5951,67,619,438,633,1097,1407,426,175,124,562,403,83,0,8,0,0,14,33,28,0,0,0,0,721,0,71,123,165,163,177,0,0,12,10,0
"Marion County, Georgia","13197",8403,365,1782,748,575,1185,1513,498,292,336,858,251,5779,297,1414,569,320,825,861,397,235,182,466,213,2095,57,307,130,174,166,580,87,37,147,390,20,159,5,23,0,5,89,21,0,16,0,0,0,370,6,38,49,76,105,51,14,4,7,2,18
"Meriwether County, Georgia","13199",22425,1461,4093,1929,2584,2748,3303,1832,436,673,1957,1409,19002,1360,3935,1729,2285,2255,2651,1425,332,576,1304,1150,3168,101,158,163,221,442,641,387,102,94,602,257,46,0,0,21,16,0,9,0,0,0,0,0,209,0,0,16,62,51,2,20,2,3,51,2
"Miller County, Georgia","13201",6128,414,1051,439,701,844,797,439,99,191,595,558,5042,384,884,388,552,637,639,395,83,155,470,455,994,30,167,51,145,207,121,42,16,36,76,103,6,0,0,0,4,0,0,2,0,0,0,0,86,0,0,0,0,0,37,0,0,0,49,0
"Mitchell County, Georgia","13205",23697,1733,4324,2212,2985,3493,3370,1391,514,657,1706,1312,19868,1715,4077,1880,2421,2744,2555,1096,420,478,1457,1025,3212,18,208,295,442,487,744,287,94,152,237,248,67,0,0,0,27,29,4,0,0,7,0,0,550,0,39,37,95,233,67,8,0,20,12,39
"Monroe County, Georgia","13207",25864,1476,4562,2404,2750,3608,4311,2058,494,872,1950,1379,19658,1396,3980,1899,2036,2558,3046,1571,330,557,1292,993,5619,73,531,449,620,849,1171,446,164,315,615,386,194,0,22,32,47,75,18,0,0,0,0,0,393,7,29,24,47,126,76,41,0,0,43,0
"Montgomery County, Georgia","13209",9138,525,1560,1359,1085,1241,1203,507,242,297,715,404,7339,496,1434,1027,744,877,892,457,189,252,623,348,1356,16,84,165,169,331,308,41,53,45,92,52,14,2,0,8,0,4,0,0,0,0,0,0,429,11,42,159,172,29,3,9,0,0,0,4
"Morgan County, Georgia","13211",17741,1012,3286,1176,2092,2441,2787,1237,391,705,1528,1086,13289,991,2974,883,1636,1563,1895,840,290,358,998,861,3911,21,290,180,307,751,813,352,95,347,530,225,115,0,6,35,2,39,27,0,6,0,0,0,426,0,16,78,147,88,52,45,0,0,0,0
"Murray County, Georgia","13213",39925,2969,7969,3535,5291,6382,5630,2202,826,1173,2517,1431,27064,2817,6535,2353,3095,3997,3077,1387,576,755,1511,961,9461,127,1136,676,1252,1325,2155,764,237,414,939,436,157,0,16,32,0,26,75,8,0,0,0,0,3243,25,282,474,944,1034,323,43,13,4,67,34
"Muscogee County, Georgia","13215",187629,13816,34497,23245,25947,23973,25425,10657,3590,4650,11405,10424,95640,11335,23094,9953,11549,10777,10894,4967,1872,1991,4983,4225,77127,2310,9598,11796,11220,10617,12226,4651,1497,2329,5549,5334,5746,92,1304,796,1081,788,861,460,69,57,118,120,9116,79,501,700,2097,1791,1444,579,152,273,755,745
"Newton County, Georgia","13217",96833,7749,20490,8540,13236,15546,12552,5327,1775,2596,5416,3606,58597,7216,14349,4996,7544,7817,6304,2762,1021,1420,2841,2327,31378,525,5485,2689,4308,6162,5141,2167,570,992,2217,1122,1191,8,289,87,221,210,274,31,16,26,10,19,5667,0,367,768,1163,1357,833,367,168,158,348,138
"Oconee County, Georgia","13219",31508,1844,7168,2336,2768,4997,5328,2230,718,912,1886,1321,19142,1620,5397,1693,1862,2306,2320,1068,375,575,1106,820,10287,211,1407,490,661,2213,2478,1038,304,277,720,488,346,0,47,35,41,64,159,0,0,0,0,0,1733,13,317,118,204,414,371,124,39,60,60,13
"Oglethorpe County, Georgia","13221",14556,828,2715,1383,1464,1942,2455,807,436,598,1212,716,11300,799,2323,1015,1150,1324,1880,542,271,405,1003,588,2885,29,378,306,215,537,516,265,162,193,184,100,79,0,0,27,1,12,39,0,0,0,0,0,292,0,14,35,98,69,20,0,3,0,25,28
"Paulding County, Georgia","13223",134875,11193,29945,10529,19611,24530,18643,6555,2121,2700,5729,3319,78453,10044,20750,6959,9890,11178,8879,3350,1021,1186,3120,2076,49382,1027,8369,2999,8022,11773,8558,2875,1020,1276,2367,1096,1629,0,168,134,493,403,347,42,22,11,0,9,5411,122,658,437,1206,1176,859,288,58,227,242,138
"Peach County, Georgia","13225",26883,1708,4640,4401,2959,3316,3897,1865,558,557,1841,1141,19744,1612,3898,3577,2124,2125,2452,1294,362,312,1104,884,5602,96,545,702,514,826,1131,540,127,205,673,243,312,0,52,0,107,69,67,10,0,0,7,0,1225,0,145,122,214,296,247,21,69,40,57,14
"Pickens County, Georgia","13227",29155,1711,4969,2088,3133,4402,4129,1922,1198,1198,2806,1599,19703,1583,4102,1562,2357,2760,2383,1132,646,575,1564,1039,8403,128,709,526,638,1271,1566,790,519,602,1114,540,158,0,34,0,22,56,20,0,13,13,0,0,891,0,124,0,116,315,160,0,20,8,128,20
"Pierce County, Georgia","13229",18205,1197,3600,1440,2120,2574,2561,1233,456,567,1456,1001,13503,1187,2923,984,1436,1571,1821,811,317,493,1149,811,4185,0,642,415,594,754,677,422,139,74,278,190,144,10,7,41,0,86,0,0,0,0,0,0,373,0,28,0,90,163,63,0,0,0,29,0
"Pike County, Georgia","13231",17411,1055,3672,1408,1947,2634,2558,1006,432,612,1263,824,12837,1034,3083,1078,1501,1795,1651,687,298,379,860,471,4265,21,512,330,412,814,854,285,134,210,355,338,126,0,50,0,5,2,36,0,0,23,10,0,183,0,27,0,29,23,17,34,0,0,38,15
"Polk County, Georgia","13233",41095,3330,7497,3927,5082,5506,5795,2492,980,1079,3007,2400,31521,3186,6496,2801,3317,4011,3995,1970,755,874,2353,1763,6437,121,771,586,806,813,1327,395,215,205,599,599,240,3,0,19,111,21,64,0,10,0,12,0,2897,20,230,521,848,661,409,127,0,0,43,38
"Pulaski County, Georgia","13235",11632,518,1833,1009,1520,1895,1614,634,526,643,852,588,9244,501,1581,910,1217,1352,1064,545,456,503,679,436,2274,17,241,68,295,510,550,89,70,140,164,130,22,0,0,14,8,0,0,0,0,0,0,0,92,0,11,17,0,33,0,0,0,0,9,22
"Putnam County, Georgia","13237",20925,1172,3288,1722,2090,2626,3124,1820,697,882,2297,1207,14849,1139,2990,1285,1471,1818,1936,1195,527,562,1242,684,5086,33,298,224,523,665,866,542,170,284,965,516,97,0,0,0,0,23,17,0,0,15,42,0,893,0,0,213,96,120,305,83,0,21,48,7
"Quitman County, Georgia","13239",2528,169,432,335,169,317,273,181,69,117,274,192,1380,137,332,143,42,154,158,103,26,61,130,94,1139,32,100,192,127,163,115,78,34,56,144,98,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0
"Rabun County, Georgia","13241",16266,843,2593,1036,1634,2047,2330,1259,453,817,1872,1382,8992,786,1840,645,848,813,1142,739,161,345,947,726,6192,57,567,305,530,872,1155,511,267,415,873,640,95,0,0,0,0,43,21,0,17,0,14,0,987,0,186,86,256,319,12,9,8,57,38,16
"Randolph County, Georgia","13243",7724,470,1244,1012,957,579,1152,617,259,128,703,603,6157,412,931,656,820,510,904,520,223,128,548,505,1414,58,313,263,123,69,227,97,36,0,147,81,7,0,0,7,0,0,0,0,0,0,0,0,146,0,0,86,14,0,21,0,0,0,8,17
"Richmond County, Georgia","13245",198170,14717,34868,24766,28908,24156,27801,11948,3805,5250,12332,9619,118663,12946,26978,13873,13795,13064,15187,6391,2143,2654,6576,5056,67094,1454,6951,9284,12200,9265,10787,4761,1440,2225,4741,3986,4994,242,658,808,1059,823,968,259,22,47,93,15,7419,75,281,801,1854,1004,859,537,200,324,922,562
"Rockdale County, Georgia","13247",83135,5654,16800,7519,9728,12765,12656,5171,1767,2606,4902,3567,42726,5123,10943,4559,3809,4779,5344,2285,748,1054,2282,1800,30152,510,4569,1899,3920,5654,5644,2310,877,1217,2119,1433,639,9,221,85,51,109,83,12,0,31,26,12,9618,12,1067,976,1948,2223,1585,564,142,304,475,322
"Schley County, Georgia","13249",4755,367,1057,348,506,815,742,219,85,164,363,89,3596,326,886,263,413,539,612,164,61,95,187,50,984,41,149,85,67,170,114,55,24,64,176,39,25,0,0,0,0,4,16,0,0,5,0,0,150,0,22,0,26,102,0,0,0,0,0,0
"Screven County, Georgia","13251",14799,965,2845,1446,1632,1874,2020,966,338,578,1198,937,12235,901,2543,1295,1378,1285,1596,780,284,433,976,764,2391,64,285,87,233,562,381,186,54,145,221,173,60,0,17,20,0,10,13,0,0,0,0,0,113,0,0,44,21,17,30,0,0,0,1,0
"Seminole County, Georgia","13253",8797,494,1552,816,636,1137,1370,693,340,210,846,703,6599,452,1246,720,530,717,1057,513,259,98,506,501,2077,42,282,87,106,400,273,175,81,112,335,184,7,0,0,0,0,7,0,0,0,0,0,0,114,0,24,9,0,13,40,5,0,0,5,18
"Spalding County, Georgia","13255",63304,4721,11686,5573,8430,8681,8922,3867,1206,2228,4585,3405,48885,4555,10218,4663,6170,6376,6005,2696,855,1606,3292,2449,11942,107,1145,682,1646,1807,2543,1023,329,593,1190,877,607,21,121,12,163,93,137,30,14,16,0,0,1870,38,202,216,451,405,237,118,8,13,103,79
"Stephens County, Georgia","13257",25876,1569,4361,2408,2816,3398,3730,1616,841,1010,2243,1884,17902,1489,3392,1667,1563,1972,2552,1178,528,788,1388,1385,7111,80,917,531,1008,1221,1120,420,313,222,823,456,108,0,14,79,0,15,0,0,0,0,0,0,755,0,38,131,245,190,58,18,0,0,32,43
"Stewart County, Georgia","13259",5831,305,1050,455,493,835,861,365,164,169,554,580,4705,297,924,355,402,629,678,337,103,116,433,431,1078,8,116,100,91,186,177,22,61,53,117,147,22,0,10,0,0,0,6,6,0,0,0,0,26,0,0,0,0,20,0,0,0,0,4,2
"Sumter County, Georgia","13261",32865,2354,6311,4211,4078,3988,4274,1914,938,775,2111,1911,26713,2267,5824,3504,3223,2801,3157,1583,657,649,1612,1436,4712,87,335,413,555,889,889,264,217,114,486,463,156,0,45,17,0,16,54,0,0,12,0,12,1284,0,107,277,300,282,174,67,64,0,13,0
"Talbot County, Georgia","13263",6920,350,1210,453,607,979,1194,657,205,209,565,491,5745,350,984,372,565,712,1018,530,189,202,402,421,1148,0,226,71,41,262,176,123,16,7,156,70,10,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,1,5,0,4,0,0,7,0
"Taliaferro County, Georgia","13265",2041,100,324,184,257,247,290,87,89,90,224,149,1536,74,218,139,170,180,217,75,88,70,199,106,450,26,95,45,72,67,60,12,1,18,18,36,1,0,0,0,0,0,0,0,0,0,1,0,54,0,11,0,15,0,13,0,0,2,6,7
"Tattnall County, Georgia","13267",24263,1529,3733,2822,3710,3538,3577,1424,495,596,1692,1147,17434,1428,3076,1819,2264,2280,2606,1031,322,482,1231,895,5007,92,529,587,861,893,808,348,173,67,404,245,262,9,9,73,48,28,81,14,0,0,0,0,1560,0,119,343,537,337,82,31,0,47,57,7
"Taylor County, Georgia","13269",8875,554,1722,665,1167,1170,1271,560,275,246,669,576,7673,494,1590,597,959,921,1198,415,225,206,531,537,1045,60,132,68,109,191,73,145,50,40,138,39,62,0,0,0,48,14,0,0,0,0,0,0,95,0,0,0,51,44,0,0,0,0,0,0
"Telfair County, Georgia","13271",16052,969,2222,1612,2310,2447,2456,1018,285,601,1126,1006,12073,915,2040,1299,1221,1468,1741,817,241,487,913,931,1983,40,174,191,361,362,345,122,25,99,189,75,35,0,8,18,9,0,0,0,0,0,0,0,1961,14,0,104,719,617,370,79,19,15,24,0
"Terrell County, Georgia","13273",9647,712,1775,936,970,1202,1454,614,228,381,770,605,8223,681,1576,824,861,1056,1251,446,162,258,638,470,1166,31,177,94,53,100,138,168,66,110,132,97,18,0,0,0,12,0,6,0,0,0,0,0,240,0,22,18,44,46,59,0,0,13,0,38
"Thomas County, Georgia","13275",44451,2965,8307,3661,4979,5880,6712,3058,1010,1323,3555,3001,31237,2614,6236,2503,3603,3874,4072,2210,654,946,2399,2126,12051,351,2017,969,1127,1759,2416,801,349,365,1091,806,209,0,0,0,9,110,76,14,0,0,0,0,954,0,54,189,240,137,148,33,7,12,65,69
"Tift County, Georgia","13277",39823,3049,7417,4556,5273,4950,5406,2227,682,1263,2842,2158,29084,2933,6323,3306,3224,3150,3404,1651,474,945,1992,1682,7931,116,840,839,1122,1315,1550,487,197,275,732,458,229,0,103,28,37,7,37,0,0,17,0,0,2579,0,151,383,890,478,415,89,11,26,118,18
"Toombs County, Georgia","13279",27151,2261,5390,2509,3346,3274,3829,1526,547,885,1954,1630,20692,2172,4561,1784,2152,2268,2615,1115,434,710,1558,1323,4589,89,632,487,407,796,937,365,94,160,383,239,216,0,40,54,0,15,94,0,0,0,13,0,1654,0,157,184,787,195,183,46,19,15,0,68
"Towns County, Georgia","13281",10430,376,1230,1133,928,1070,1036,604,445,653,1724,1231,5646,275,1053,893,557,600,499,306,130,244,602,487,4532,95,175,166,355,437,535,265,303,373,1103,725,40,0,2,21,0,0,2,15,0,0,0,0,212,6,0,53,16,33,0,18,12,36,19,19
"Treutlen County, Georgia","13283",6835,490,1227,566,939,1061,850,468,171,166,465,432,6020,478,1142,504,763,935,680,445,136,143,410,384,724,12,85,45,152,126,124,19,35,23,55,48,45,0,0,17,24,0,0,4,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0
"Troup County, Georgia","13285",65652,4796,12862,6427,8032,8795,9456,4015,1461,1887,4206,3715,45775,4207,10346,4323,5316,5713,6061,2791,957,988,2740,2333,17401,585,2402,1600,2144,2489,2977,1105,487,870,1401,1341,339,0,17,97,17,107,79,8,8,0,0,6,2137,4,97,407,555,486,339,111,9,29,65,35
"Turner County, Georgia","13287",9025,672,1779,842,1019,1281,1064,424,365,317,701,561,7774,595,1587,734,835,939,920,408,315,291,643,507,1059,77,186,98,132,242,144,16,39,26,45,54,32,0,0,0,0,27,0,0,0,0,5,0,160,0,6,10,52,73,0,0,11,0,8,0
"Twiggs County, Georgia","13289",9385,430,1605,998,782,1349,1503,597,394,355,909,463,8230,430,1459,949,689,1016,1314,526,320,330,734,463,1061,0,146,31,50,329,178,71,56,25,175,0,11,0,0,0,0,0,11,0,0,0,0,0,83,0,0,18,43,4,0,0,18,0,0,0
"Union County, Georgia","13291",21083,911,2886,1233,1776,2337,3122,1696,862,992,3189,2079,11485,800,2426,664,1064,1519,1335,556,470,439,1221,991,8895,111,460,555,590,628,1576,1124,370,515,1888,1078,245,0,0,0,39,67,112,0,0,0,27,0,458,0,0,14,83,123,99,16,22,38,53,10
"Upson County, Georgia","13293",27308,1747,4893,2354,3139,3562,4119,1854,762,756,2330,1792,23023,1522,4408,2069,2425,3089,3522,1529,611,651,1821,1376,3689,218,439,139,514,446,464,314,151,105,493,406,46,0,23,8,0,13,0,2,0,0,0,0,550,7,23,138,200,14,133,9,0,0,16,10
"Walker County, Georgia","13295",67845,4181,12113,5463,8379,9475,10011,4462,1577,2279,5631,4274,33646,2475,6466,3264,4235,4779,4562,2047,712,1056,2271,1779,33038,1699,5556,2139,3933,4291,5313,2407,857,1201,3157,2485,434,7,75,25,67,131,81,6,0,6,29,7,727,0,16,35,144,274,55,2,8,16,174,3
"Walton County, Georgia","13297",81491,5959,16156,6322,10085,12568,11961,5268,1638,2374,5263,3897,54981,5653,13459,4114,6602,7639,6237,3157,1048,1403,3114,2555,22551,262,2321,1723,2410,4160,5088,1829,512,922,2037,1287,835,44,142,133,150,123,75,127,0,31,10,0,3124,0,234,352,923,646,561,155,78,18,102,55
"Ware County, Georgia","13299",36006,2524,6201,3401,4696,4622,4976,2048,975,1230,2685,2648,27335,2327,4945,2751,3233,3231,3513,1465,720,965,2155,2030,7486,197,1095,553,1042,1172,1306,511,233,265,510,602,122,0,26,0,23,10,57,0,0,0,0,6,1063,0,135,97,398,209,100,72,22,0,20,10
"Warren County, Georgia","13301",5936,392,1030,485,527,743,981,463,146,188,501,480,5388,389,1011,450,457,680,853,407,88,176,424,453,530,3,19,35,60,63,123,56,58,12,77,24,15,0,0,0,10,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
"Washington County, Georgia","13303",21112,1390,3744,1932,2810,2721,3285,1353,538,549,1499,1291,18045,1315,3463,1560,2223,2097,2832,1152,442,449,1323,1189,2692,75,281,313,407,563,413,191,96,100,170,83,120,0,0,28,58,15,13,6,0,0,0,0,255,0,0,31,122,46,27,4,0,0,6,19
"Wayne County, Georgia","13305",29705,2064,5453,2478,3925,4234,4451,1585,697,1113,2230,1475,21512,1823,4613,1908,2553,2659,2765,1058,433,804,1682,1214,6675,241,600,437,1141,1388,1214,436,240,280,437,261,321,0,6,34,46,26,127,33,0,15,34,0,1197,0,234,99,185,161,345,58,24,14,77,0
"Webster County, Georgia","13307",2727,140,542,174,232,442,392,169,60,155,255,166,2266,97,489,150,200,344,356,137,52,85,225,131,368,43,11,6,15,82,36,32,8,70,30,35,0,0,0,0,0,0,0,0,0,0,0,0,93,0,42,18,17,16,0,0,0,0,0,0
"Wheeler County, Georgia","13309",7093,349,883,716,1430,940,1072,373,230,222,442,436,5992,315,815,567,1216,628,903,350,230,204,411,353,988,34,68,87,206,312,146,23,0,18,11,83,47,0,0,39,8,0,0,0,0,0,0,0,66,0,0,23,0,0,23,0,0,0,20,0
"White County, Georgia","13311",26498,1588,4298,2086,2588,3630,4019,1896,1050,941,2665,1737,17149,1534,3545,1415,1566,2147,2415,1330,434,426,1421,916,8728,54,746,610,979,1461,1349,442,597,501,1230,759,117,0,0,49,33,0,19,16,0,0,0,0,504,0,7,12,10,22,236,108,19,14,14,62
"Whitfield County, Georgia","13313",99910,8395,20315,9511,13763,14125,13103,6143,1573,2335,6106,4541,55677,7559,14101,4277,5627,5876,6620,3066,662,1358,3646,2885,25032,754,4038,2406,3126,3745,3777,2030,796,657,2193,1510,662,0,15,113,201,88,113,121,0,0,0,11,18539,82,2161,2715,4809,4416,2593,926,115,320,267,135
"Wilcox County, Georgia","13315",9041,421,1402,832,1242,1443,1342,639,115,269,630,706,7460,408,1237,722,967,1143,982,508,92,235,520,646,1462,10,151,110,234,274,339,117,23,34,110,60,60,3,14,0,29,0,0,14,0,0,0,0,59,0,0,0,12,26,21,0,0,0,0,0
"Wilkes County, Georgia","13317",10580,604,1736,805,1132,1422,1440,777,199,525,1044,896,8404,604,1310,570,998,1116,1037,593,183,349,868,776,1916,0,373,217,123,209,368,138,16,176,176,120,108,0,0,18,0,17,27,46,0,0,0,0,152,0,53,0,11,80,8,0,0,0,0,0
"Wilkinson County, Georgia","13319",9685,673,1746,834,1063,1205,1491,567,255,398,865,588,8597,663,1671,779,921,1033,1232,473,217,342,732,534,923,10,37,48,74,149,238,94,30,56,133,54,80,0,38,5,16,0,21,0,0,0,0,0,85,0,0,2,52,23,0,0,8,0,0,0
"Worth County, Georgia","13321",21712,1520,4015,2007,2371,2819,3182,1413,622,767,1787,1209,17783,1452,3709,1802,2025,2093,2355,1034,529,549,1387,848,3622,68,306,195,253,647,753,361,93,218,400,328,72,0,0,0,0,65,0,7,0,0,0,0,235,0,0,10,93,14,74,11,0,0,0,33
