"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Pemberton Township School District, New Jersey","3412810",23954,3572,20382,3429,1782,2983,2734,3394,2382,1295,2383,11480,2270,9210,1831,813,1588,1103,1728,970,497,680,9095,837,8258,858,683,1030,1247,1315,1092,682,1351,1274,168,1106,301,82,114,102,201,153,31,122,2105,297,1808,439,204,251,282,150,167,85,230
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10570,1331,9239,2008,841,1893,1306,1427,773,373,618,5585,553,5032,1238,468,1025,661,772,278,232,358,3699,515,3184,592,290,664,377,461,473,141,186,267,86,181,27,22,61,60,4,0,0,7,1019,177,842,151,61,143,208,190,22,0,67
"Pennsauken Township School District, New Jersey","3412870",29117,3537,25580,4924,2661,4134,3510,3799,2747,954,2851,12266,1722,10544,2246,1091,1552,1502,1464,1087,427,1175,9542,820,8722,1536,771,1506,1014,1241,962,370,1322,2305,282,2023,311,303,266,356,345,249,70,123,5004,713,4291,831,496,810,638,749,449,87,231
"Pequannock Township School District, New Jersey","3412900",12966,964,12002,1982,701,1403,1296,1665,1154,726,3075,8348,677,7671,1464,357,892,813,1204,684,384,1873,3039,124,2915,362,234,319,378,309,294,149,870,93,19,74,0,16,0,0,22,0,17,19,1486,144,1342,156,94,192,105,130,176,176,313
"Perth Amboy City School District, New Jersey","3412930",39603,9106,30497,6264,3634,6392,4143,3854,2837,1103,2270,12008,2954,9054,1982,1033,1262,1083,1334,1053,481,826,4139,615,3524,686,244,600,427,533,425,109,500,5879,1133,4746,1153,650,858,670,502,455,208,250,17577,4404,13173,2443,1707,3672,1963,1485,904,305,694
"Phillipsburg Town School District, New Jersey","3412960",11980,1294,10686,2502,1020,2096,1533,1366,1182,247,740,7608,858,6750,1602,610,1249,967,912,731,149,530,3055,290,2765,581,279,571,360,324,391,83,176,244,32,212,124,3,0,75,10,0,0,0,1073,114,959,195,128,276,131,120,60,15,34
"Pine Hill Borough School District, New Jersey","3412990",8186,782,7404,1210,820,1053,1070,1376,871,377,627,4596,478,4118,767,472,591,604,714,421,246,303,3020,183,2837,406,284,372,361,580,418,106,310,104,21,83,21,20,17,8,0,8,9,0,466,100,366,16,44,73,97,82,24,16,14
"Pine Valley Borough School District, New Jersey","3413020",14,0,14,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",46790,9272,37518,7083,2179,3907,4291,5080,4916,2295,7767,19850,4521,15329,4300,890,1283,1478,2172,2169,757,2280,8267,1154,7113,1027,392,727,802,1091,882,557,1635,635,118,517,122,4,81,74,43,33,80,80,18038,3479,14559,1634,893,1816,1937,1774,1832,901,3772
"Pitman Borough School District, New Jersey","3413080",7426,601,6825,1058,557,930,791,1132,945,414,998,4477,425,4052,683,325,604,366,681,543,288,562,2658,159,2499,349,225,313,389,403,273,118,429,89,0,89,14,0,0,8,21,38,8,0,202,17,185,12,7,13,28,27,91,0,7
"Pittsgrove Township School District, New Jersey","3413110",7692,872,6820,1175,632,902,835,969,1029,267,1011,5142,657,4485,871,344,579,551,660,749,158,573,2189,215,1974,270,171,245,255,275,250,109,399,123,0,123,2,18,45,0,11,30,0,17,238,0,238,32,99,33,29,23,0,0,22
"Plainfield City School District, New Jersey","3413140",39911,4556,35355,8115,4663,7101,4578,3575,2997,1098,3228,13134,1978,11156,3153,1176,1658,1173,1170,1158,474,1194,8482,524,7958,1504,733,1136,1161,884,1019,358,1163,1042,139,903,232,96,64,211,75,118,22,85,17253,1915,15338,3226,2658,4243,2033,1446,702,244,786
"Pleasantville City School District, New Jersey","3413200",15845,2214,13631,3404,1700,2784,2007,1738,1016,424,558,6336,935,5401,1596,571,949,762,645,367,214,297,3235,249,2986,675,464,542,393,399,276,88,149,1134,170,964,216,115,308,183,98,12,7,25,5140,860,4280,917,550,985,669,596,361,115,87
"Plumsted Township School District, New Jersey","3413230",6522,593,5929,758,490,861,643,814,1094,287,982,4795,466,4329,583,308,675,479,690,696,230,668,1279,57,1222,160,110,141,90,93,310,57,261,45,0,45,0,0,0,0,17,28,0,0,403,70,333,15,72,45,74,14,60,0,53
"Pohatcong Township School District, New Jersey","3413260",2804,262,2542,457,239,318,304,397,351,116,360,1854,153,1701,288,154,205,241,284,241,84,204,867,97,770,160,65,107,63,102,110,32,131,0,0,0,0,0,0,0,0,0,0,0,83,12,71,9,20,6,0,11,0,0,25
"Point Pleasant Borough School District, New Jersey","3413290",15210,1460,13750,2464,880,1691,1117,1942,1674,748,3234,11479,1153,10326,1946,755,1211,800,1418,1328,528,2340,3128,183,2945,468,106,328,277,449,322,198,797,115,53,62,24,0,0,15,6,0,8,9,488,71,417,26,19,152,25,69,24,14,88
"Point Pleasant Beach Borough School District, New Jersey","3413320",4320,432,3888,793,268,343,365,492,638,93,896,3098,315,2783,657,181,235,249,334,413,85,629,925,64,861,52,75,84,113,154,221,6,156,50,2,48,16,0,0,3,0,0,2,27,247,51,196,68,12,24,0,4,4,0,84
"Pompton Lakes Borough School District, New Jersey","3413350",9007,776,8231,1099,740,1007,945,1321,1019,434,1666,5618,418,5200,619,458,537,601,901,776,341,967,1417,98,1319,192,116,107,108,167,164,52,413,165,0,165,24,0,35,0,78,0,0,28,1807,260,1547,264,166,328,236,175,79,41,258
"Port Republic City School District, New Jersey","3413380",878,48,830,146,62,119,124,149,74,29,127,574,39,535,107,48,65,80,87,44,23,81,225,6,219,14,14,54,22,45,30,6,34,8,0,8,4,0,0,0,0,0,0,4,71,3,68,21,0,0,22,17,0,0,8
"Princeton Regional School District, New Jersey","3413410",24773,3205,21568,6925,1146,2036,1746,1656,1203,775,6081,5880,996,4884,2411,177,420,268,445,137,200,826,11420,1017,10403,3157,622,726,786,690,610,371,3441,630,71,559,243,57,34,0,75,49,10,91,6843,1121,5722,1114,290,856,692,446,407,194,1723
"Quinton Township School District, New Jersey","3413500",2085,174,1911,299,84,404,318,284,180,75,267,1410,108,1302,186,67,286,202,209,126,56,170,636,60,576,99,17,106,116,68,54,19,97,13,6,7,7,0,0,0,0,0,0,0,26,0,26,7,0,12,0,7,0,0,0
"Rahway City School District, New Jersey","3413530",22247,2651,19596,3740,1559,3063,2396,2719,2515,1014,2590,11663,1307,10356,2072,893,1415,1213,1364,1530,632,1237,4252,449,3803,690,326,579,527,502,447,181,551,547,104,443,65,21,99,60,68,27,23,80,5785,791,4994,913,319,970,596,785,511,178,722
"Ramsey Borough School District, New Jersey","3413590",11413,1231,10182,1237,588,1226,775,710,1062,499,4085,5047,675,4372,670,129,472,342,371,622,195,1571,4308,315,3993,328,297,520,271,221,278,243,1835,149,10,139,38,0,0,20,13,0,10,58,1909,231,1678,201,162,234,142,105,162,51,621
"Randolph Township School District, New Jersey","3413650",20105,2716,17389,2604,731,1497,1419,1917,1460,1152,6609,9136,1197,7939,1621,428,555,539,794,767,518,2717,5796,642,5154,530,203,404,372,573,453,385,2234,176,79,97,0,8,0,50,0,0,0,39,4997,798,4199,453,92,538,458,550,240,249,1619
"Hazlet Township School District, New Jersey","3413680",17102,2156,14946,2616,1203,2038,1352,1891,1731,841,3274,9396,1406,7990,1683,628,1114,829,984,870,457,1425,5919,488,5431,657,367,734,361,730,691,341,1550,299,12,287,42,80,25,24,51,14,7,44,1488,250,1238,234,128,165,138,126,156,36,255
"Ridgefield Borough School District, New Jersey","3413770",9273,1518,7755,1138,620,1374,1072,1085,935,228,1303,3404,714,2690,501,241,519,294,308,331,62,434,1214,179,1035,143,60,109,192,125,119,53,234,242,47,195,16,0,90,0,9,14,40,26,4413,578,3835,478,319,656,586,643,471,73,609
"Ridgefield Park Township School District, New Jersey","3413800",10181,1586,8595,1151,784,1239,1025,1356,1030,365,1645,3487,585,2902,482,279,439,324,466,362,126,424,2369,285,2084,286,157,255,209,253,281,138,505,189,0,189,5,25,55,15,18,49,0,22,4136,716,3420,378,323,490,477,619,338,101,694
"Ridgewood Village School District, New Jersey","3413830",18825,3480,15345,2244,757,1220,1097,1267,1469,480,6811,5295,1056,4239,858,211,324,315,483,403,101,1544,8714,1281,7433,916,355,607,414,556,738,298,3549,228,100,128,21,19,0,12,0,5,0,71,4588,1043,3545,449,172,289,356,228,323,81,1647
"Riverdale Borough School District, New Jersey","3413980",3165,249,2916,228,246,330,396,482,398,92,744,2008,193,1815,166,194,131,211,353,306,46,408,641,20,621,31,24,74,80,93,75,39,205,27,0,27,0,10,0,7,0,0,0,10,489,36,453,31,18,125,98,36,17,7,121
"Riverside Township School District, New Jersey","3414010",6466,763,5703,1024,450,1062,753,1064,679,196,475,3369,452,2917,451,214,462,494,523,375,83,315,1917,154,1763,335,131,393,120,354,223,72,135,47,9,38,12,0,12,3,0,0,11,0,1133,148,985,226,105,195,136,187,81,30,25
"Riverton Borough School District, New Jersey","3414040",2262,132,2130,292,135,240,166,313,236,151,597,850,24,826,106,78,73,39,188,90,46,206,1291,88,1203,165,47,155,105,102,133,105,391,27,8,19,0,9,0,10,0,0,0,0,94,12,82,21,1,12,12,23,13,0,0
"Rochelle Park Township School District, New Jersey","3414070",4821,648,4173,520,280,815,921,331,430,222,654,2339,319,2020,305,159,450,204,140,257,122,383,988,117,871,90,0,198,213,117,82,0,171,42,6,36,0,0,0,0,0,21,0,15,1452,206,1246,125,121,167,504,74,70,100,85
"Rockleigh Borough School District, New Jersey","3414160",375,88,287,64,51,50,13,11,15,10,73,142,39,103,19,7,21,0,11,9,0,36,158,32,126,34,26,18,13,0,5,0,30,2,0,2,2,0,0,0,0,0,0,0,73,17,56,9,18,11,0,0,1,10,7
"Roosevelt Borough School District, New Jersey","3414220",637,76,561,69,68,89,57,107,46,36,89,293,58,235,40,19,39,33,54,23,4,23,244,11,233,24,28,41,7,30,21,32,50,15,0,15,0,13,0,0,2,0,0,0,85,7,78,5,8,9,17,21,2,0,16
"Roselle Borough School District, New Jersey","3414280",17405,2912,14493,2321,1007,2296,2627,2433,1439,793,1577,7500,1679,5821,1059,405,854,927,987,643,406,540,2880,208,2672,339,171,399,537,377,292,152,405,339,63,276,34,68,28,58,32,20,0,36,6686,962,5724,889,363,1015,1105,1037,484,235,596
"Roselle Park Borough School District, New Jersey","3414310",10942,1488,9454,1280,685,1369,1521,1311,1222,542,1524,5398,711,4687,759,266,748,626,614,696,308,670,1399,261,1138,185,64,147,197,189,68,43,245,537,20,517,15,138,7,241,18,39,10,49,3608,496,3112,321,217,467,457,490,419,181,560
"Roxbury Township School District, New Jersey","3414340",18586,2088,16498,2321,1047,1836,1562,2105,2097,925,4605,11115,1371,9744,1641,650,968,944,1160,1235,574,2572,4335,379,3956,358,282,464,420,507,501,210,1214,172,9,163,10,9,10,0,80,11,0,43,2964,329,2635,312,106,394,198,358,350,141,776
"Rutherford Borough School District, New Jersey","3414460",15089,1994,13095,2061,620,1765,1155,1647,1892,686,3269,8258,1105,7153,1128,337,920,720,995,1032,447,1574,3299,248,3051,450,129,318,190,319,510,166,969,125,0,125,0,0,13,10,0,44,7,51,3407,641,2766,483,154,514,235,333,306,66,675
"Saddle Brook Township School District, New Jersey","3414490",11505,1294,10211,1875,701,905,1287,1728,1290,609,1816,6335,526,5809,984,401,467,693,1135,735,359,1035,2462,352,2110,320,128,213,301,353,306,141,348,24,0,24,0,0,0,0,24,0,0,0,2684,416,2268,571,172,225,293,216,249,109,433
"Saddle River Borough School District, New Jersey","3414520",2615,564,2051,359,108,314,233,175,120,92,650,855,184,671,99,29,158,71,86,32,30,166,895,96,799,79,66,115,98,55,42,32,312,40,9,31,0,0,0,21,0,0,0,10,825,275,550,181,13,41,43,34,46,30,162
"Salem City School District, New Jersey","3414550",4012,700,3312,973,388,637,391,332,250,127,214,2537,503,2034,606,224,312,266,223,150,116,137,1168,107,1061,316,138,251,93,85,100,11,67,31,0,31,31,0,0,0,0,0,0,0,276,90,186,20,26,74,32,24,0,0,10
"Sayreville Borough School District, New Jersey","3414640",34879,4973,29906,4083,2338,3657,3328,4297,4241,1918,6044,15750,1975,13775,2187,1055,1617,1772,2243,2019,704,2178,7707,852,6855,935,620,832,574,950,977,377,1590,974,99,875,95,25,126,87,152,149,52,189,10448,2047,8401,866,638,1082,895,952,1096,785,2087
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",24253,2815,21438,3148,1122,1994,2035,2293,2656,1264,6926,11447,1328,10119,1941,504,1063,936,1074,1213,612,2776,7947,748,7199,743,400,635,751,698,808,414,2750,306,35,271,82,11,36,37,39,0,15,51,4553,704,3849,382,207,260,311,482,635,223,1349
"Sea Girt Borough School District, New Jersey","3414730",1587,158,1429,274,130,147,142,104,132,42,458,980,116,864,188,82,88,84,63,91,34,234,542,30,512,80,42,53,50,41,32,4,210,7,7,0,0,0,0,0,0,0,0,0,58,5,53,6,6,6,8,0,9,4,14
"Sea Isle City School District, New Jersey","3414760",1846,191,1655,332,143,194,174,278,148,70,316,681,66,615,147,51,74,51,103,40,12,137,1117,125,992,169,92,116,123,175,108,47,162,11,0,11,0,0,0,0,0,0,11,0,37,0,37,16,0,4,0,0,0,0,17
"Secaucus Town School District, New Jersey","3414850",14182,2227,11955,1710,957,1440,1230,1303,1665,600,3050,6192,910,5282,699,473,739,533,654,760,291,1133,2406,256,2150,264,206,126,257,107,255,126,809,417,62,355,27,55,59,30,0,109,11,64,5167,999,4168,720,223,516,410,542,541,172,1044
"Somerville Borough School District, New Jersey","3415090",9872,1349,8523,1100,786,1116,1367,1129,959,662,1404,5323,728,4595,640,479,609,592,638,635,326,676,1558,124,1434,197,88,189,156,100,221,166,317,110,0,110,0,24,37,0,29,0,7,13,2881,497,2384,263,195,281,619,362,103,163,398
"South Amboy City School District, New Jersey","3415120",7260,875,6385,743,585,852,933,885,880,402,1105,4538,416,4122,578,392,506,618,642,555,243,588,1343,262,1081,22,65,154,77,122,141,102,398,8,0,8,0,0,0,0,0,0,0,8,1371,197,1174,143,128,192,238,121,184,57,111
"Lake Como Borough School District, New Jersey","3415150",1447,129,1318,153,142,224,208,133,102,50,306,891,96,795,103,53,123,162,65,72,16,201,241,13,228,20,41,37,1,20,20,17,72,24,0,24,11,0,0,0,13,0,0,0,291,20,271,19,48,64,45,35,10,17,33
"South Bound Brook Borough School District, New Jersey","3415180",3997,805,3192,510,191,454,403,527,428,106,573,2414,614,1800,328,41,227,193,363,238,97,313,642,55,587,33,113,88,71,50,56,0,176,21,8,13,0,7,6,0,0,0,0,0,920,128,792,149,30,133,139,114,134,9,84
"South Brunswick Township School District, New Jersey","3415210",34028,5488,28540,4142,1765,3015,2665,3011,2684,1569,9689,11491,1941,9550,1956,661,961,914,1160,1123,538,2237,8367,618,7749,967,457,886,792,826,800,501,2520,395,67,328,30,10,30,46,29,17,4,162,13775,2862,10913,1189,637,1138,913,996,744,526,4770
"South Hackensack Township School District, New Jersey","3415240",1876,215,1661,177,150,250,255,270,188,86,285,866,106,760,81,55,58,116,112,119,40,179,206,26,180,33,10,35,17,30,16,13,26,18,0,18,0,0,0,0,0,13,0,5,786,83,703,63,85,157,122,128,40,33,75
"South Orange-Maplewood School District, New Jersey","3415330",30891,5652,25239,4082,1264,2698,1724,2539,2548,1121,9263,11449,2777,8672,2027,433,833,570,925,915,360,2609,12142,1588,10554,1183,550,808,586,970,992,456,5009,409,61,348,39,13,73,42,20,3,33,125,6891,1226,5665,833,268,984,526,624,638,272,1520
"South Plainfield Borough School District, New Jersey","3415360",19263,2320,16943,2759,1134,2129,1915,2266,2149,945,3646,10345,1268,9077,1563,552,1053,984,1359,1235,452,1879,3604,311,3293,401,235,390,344,469,479,142,833,270,30,240,58,18,86,20,12,16,30,0,5044,711,4333,737,329,600,567,426,419,321,934
"South River Borough School District, New Jersey","3415390",12805,1546,11259,2137,1227,1464,1281,1777,1355,541,1477,6014,594,5420,1014,541,653,633,931,643,334,671,2114,234,1880,345,220,248,101,319,166,56,425,461,42,419,91,60,101,41,64,38,12,12,4216,676,3540,687,406,462,506,463,508,139,369
"Sparta Township School District, New Jersey","3415510",15513,2236,13277,2542,708,1009,1197,1423,1163,585,4650,8258,1135,7123,1642,336,691,660,815,706,391,1882,5563,826,4737,670,319,243,378,409,354,136,2228,210,45,165,46,0,0,16,21,0,0,82,1482,230,1252,184,53,75,143,178,103,58,458
"Spotswood Borough School District, New Jersey","3415540",8646,868,7778,1081,761,1010,1050,1233,1009,441,1193,5048,544,4504,649,452,442,639,709,674,262,677,1955,108,1847,241,172,364,287,277,200,64,242,163,10,153,35,14,36,0,54,3,6,5,1480,206,1274,156,123,168,124,193,132,109,269
"Spring Lake Borough School District, New Jersey","3415570",2507,195,2312,419,139,119,242,176,206,125,886,1519,153,1366,323,65,47,113,78,157,52,531,843,23,820,84,44,72,129,75,38,73,305,23,0,23,12,0,0,0,0,11,0,0,122,19,103,0,30,0,0,23,0,0,50
"Spring Lake Heights Borough School District, New Jersey","3415600",4140,508,3632,651,204,364,415,473,366,280,879,2613,346,2267,376,137,157,327,308,179,205,578,1333,155,1178,252,32,167,88,101,162,75,301,18,0,18,8,0,0,0,10,0,0,0,176,7,169,15,35,40,0,54,25,0,0
"Springfield Township School District, New Jersey","3415630",13565,1238,12327,1511,857,1245,1305,1504,1422,866,3617,6542,556,5986,863,398,596,602,726,761,347,1693,3383,260,3123,328,224,204,265,349,365,206,1182,38,0,38,5,0,0,0,13,0,0,20,3602,422,3180,315,235,445,438,416,296,313,722
"Stone Harbor Borough School District, New Jersey","3415810",758,43,715,108,54,118,95,77,57,45,161,162,5,157,34,11,34,15,13,23,2,25,569,36,533,68,33,84,73,64,34,43,134,2,2,0,0,0,0,0,0,0,0,0,25,0,25,6,10,0,7,0,0,0,2
"Summit City School District, New Jersey","3415900",16428,2295,14133,2513,892,1500,1078,1098,1234,526,5292,5686,809,4877,1270,234,402,449,406,335,181,1600,6102,794,5308,631,273,415,289,407,454,163,2676,250,14,236,52,8,35,9,0,36,25,71,4390,678,3712,560,377,648,331,285,409,157,945
"Teaneck Township School District, New Jersey","3416080",32050,5031,27019,4493,1861,2676,2844,3822,3038,1432,6853,7362,1762,5600,1508,556,670,388,698,598,190,992,14752,1831,12921,1798,734,964,1258,1828,1631,789,3919,684,109,575,66,36,57,49,49,97,36,185,9252,1329,7923,1121,535,985,1149,1247,712,417,1757
"Tenafly Borough School District, New Jersey","3416110",10872,2375,8497,1261,404,600,566,861,811,264,3730,2118,448,1670,325,88,113,153,114,209,95,573,4400,916,3484,496,167,184,124,277,244,75,1917,204,17,187,128,2,0,13,0,14,0,30,4150,994,3156,312,147,303,276,470,344,94,1210
"Teterboro Borough School District, New Jersey","3416140",67,19,48,3,1,10,2,0,4,17,11,42,18,24,0,0,5,2,0,4,2,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,23,2,1,5,0,0,0,15,0
"Toms River Regional School District, New Jersey","3416230",89322,9641,79681,13904,7168,10270,9273,10889,9759,4538,13880,58761,6862,51899,9571,4703,6427,5776,7179,6452,2859,8932,20601,1598,19003,2787,1625,2573,2095,2744,2581,1063,3535,1166,78,1088,170,71,61,247,124,155,51,209,8794,1103,7691,1376,769,1209,1155,842,571,565,1204
"Trenton City School District, New Jersey","3416290",66592,11544,55048,14022,7762,11042,7517,6798,3762,1507,2638,31197,5678,25519,7595,3084,3936,3313,3520,1987,848,1236,11865,1455,10410,2379,1619,1921,1251,1123,919,402,796,4818,1048,3770,1346,557,651,379,446,242,89,60,18712,3363,15349,2702,2502,4534,2574,1709,614,168,546
"Union Beach Borough School District, New Jersey","3416350",5095,763,4332,689,466,746,496,585,600,250,500,3590,598,2992,578,270,529,300,452,409,186,268,907,22,885,49,127,130,137,83,160,13,186,45,0,45,0,0,0,22,10,0,0,13,553,143,410,62,69,87,37,40,31,51,33
"Union City School District, New Jersey","3416380",53428,9865,43563,9549,6156,9226,6143,5531,3203,1160,2595,9414,2835,6579,1788,746,1144,733,804,647,197,520,4264,738,3526,574,221,606,365,563,385,249,563,3440,304,3136,661,576,670,558,350,241,10,70,36310,5988,30322,6526,4613,6806,4487,3814,1930,704,1442
"Barnegat Township School District, New Jersey","3416470",17471,2130,15341,2431,1285,2639,2111,2472,1884,852,1667,10385,1377,9008,1630,669,1420,1324,1417,1251,426,871,5699,525,5174,632,569,876,633,881,519,370,694,241,20,221,33,3,58,11,53,33,0,30,1146,208,938,136,44,285,143,121,81,56,72
"Union Township School District, New Jersey","3416500",46940,6740,40200,6955,2921,4850,4546,6039,5517,2160,7212,23244,3492,19752,3812,1476,2226,2203,2926,2520,1049,3540,6901,666,6235,1091,656,775,542,914,774,296,1187,1128,191,937,44,20,127,197,233,70,31,215,15667,2391,13276,2008,769,1722,1604,1966,2153,784,2270
"Upper Freehold Regional School District, New Jersey","3416560",6714,991,5723,692,365,432,507,618,773,489,1847,3752,584,3168,419,148,207,293,397,473,268,963,2318,316,2002,188,174,131,155,169,268,170,747,42,7,35,13,0,0,0,19,0,0,3,602,84,518,72,43,94,59,33,32,51,134
"Upper Pittsgrove Township School District, New Jersey","3416590",2843,378,2465,395,180,308,442,401,330,102,307,2078,296,1782,234,140,206,349,313,271,54,215,625,50,575,128,33,84,67,74,59,38,92,10,0,10,0,0,0,0,0,0,10,0,130,32,98,33,7,18,26,14,0,0,0
