"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Elmwood Park Borough School District, New Jersey","3404660",19461,1182,2896,1542,2693,2741,2503,1314,586,714,1754,1536,10168,1106,2286,1076,1193,1051,970,663,177,237,746,663,2214,76,246,204,165,351,320,106,41,81,266,358,251,0,0,29,14,31,31,18,35,21,57,15,6828,0,364,233,1321,1308,1182,527,333,375,685,500
"Elsinboro Township School District, New Jersey","3404680",1025,24,130,72,72,74,215,105,44,70,88,131,661,0,72,48,52,41,160,76,15,54,71,72,333,24,58,24,15,33,45,29,29,16,17,43,5,0,0,0,5,0,0,0,0,0,0,0,26,0,0,0,0,0,10,0,0,0,0,16
"Emerson Borough School District, New Jersey","3404710",7471,283,1340,482,470,1070,1460,529,172,155,597,913,3951,256,1102,402,183,559,542,194,31,40,215,427,2200,14,202,46,188,367,391,165,83,46,340,358,129,13,0,0,0,0,81,28,0,0,0,7,1191,0,36,34,99,144,446,142,58,69,42,121
"Englewood City School District, New Jersey","3404740",27205,1940,4134,1873,3826,4261,3805,1642,895,1048,2049,1732,8157,1519,2444,656,854,750,775,116,212,185,383,263,9804,396,1334,555,1137,1544,1244,822,339,456,1025,952,582,0,76,60,148,54,18,116,20,0,7,83,8662,25,280,602,1687,1913,1768,588,324,407,634,434
"Englewood Cliffs Borough School District, New Jersey","3404770",5297,364,700,235,337,727,774,309,102,246,870,633,1329,255,370,48,123,121,60,35,24,23,109,161,1625,48,268,100,124,140,181,74,14,70,378,228,113,0,32,0,15,20,8,0,0,2,24,12,2230,61,30,87,75,446,525,200,64,151,359,232
"Estell Manor City School District, New Jersey","3404860",1698,82,330,151,167,203,275,186,66,60,104,74,1149,71,271,112,127,129,201,102,28,29,58,21,469,11,55,19,40,71,68,71,29,28,33,44,5,0,0,5,0,0,0,0,0,0,0,0,75,0,4,15,0,3,6,13,9,3,13,9
"Ewing Township School District, New Jersey","3404920",35966,1256,4427,7164,4262,4309,5018,2379,832,1145,2592,2582,22469,1192,3436,4923,2397,2377,2939,1454,501,516,1229,1505,9056,17,567,1833,1166,867,1218,627,264,528,1115,854,403,11,56,15,61,98,101,33,0,0,20,8,4038,36,368,393,638,967,760,265,67,101,228,215
"Fair Lawn Borough School District, New Jersey","3404980",32479,1729,5875,2222,3285,4503,5346,2322,955,1269,2282,2691,14276,1322,3662,1325,1445,1524,1980,732,289,358,825,814,8603,303,1351,414,755,825,1645,857,320,430,632,1071,593,10,192,83,27,85,34,16,5,57,63,21,9007,94,670,400,1058,2069,1687,717,341,424,762,785
"Fairview Borough School District, New Jersey","3405070",13888,921,1469,1837,2554,1912,2025,832,152,560,947,679,4675,792,1003,796,538,428,362,180,0,210,177,189,1700,94,258,221,126,265,243,119,85,72,88,129,267,35,6,57,32,33,13,18,0,11,23,39,7246,0,202,763,1858,1186,1407,515,67,267,659,322
"Florence Township School District, New Jersey","3405220",12150,481,2091,554,1654,1795,1763,1029,562,578,915,728,8233,430,1716,465,1189,1099,1012,647,313,262,565,535,2504,51,199,64,417,323,474,242,182,251,148,153,115,0,7,0,12,27,21,10,0,5,17,16,1298,0,169,25,36,346,256,130,67,60,185,24
"Folsom Borough School District, New Jersey","3405280",1827,49,328,132,234,246,307,178,59,79,128,87,1183,49,288,123,176,168,160,71,26,35,58,29,610,0,40,5,56,69,140,107,33,38,64,58,11,0,0,0,0,4,1,0,0,6,0,0,23,0,0,4,2,5,6,0,0,0,6,0
"Fort Lee Borough School District, New Jersey","3405310",35420,1611,4109,2047,4752,5296,4584,2634,1335,1429,3589,4034,6801,1001,1444,480,1005,410,523,337,211,153,341,896,10008,492,1346,763,1075,1107,849,828,249,391,1318,1590,694,0,74,80,56,134,161,0,20,56,53,60,17917,118,1245,724,2616,3645,3051,1469,855,829,1877,1488
"Franklin Township School District, New Jersey","3405490",62189,4357,8945,3999,9835,9004,9004,4075,1795,2218,4912,4045,28798,3880,7067,2648,3318,2985,3062,1511,503,697,1549,1578,14846,282,1264,620,2008,1599,2541,1137,804,921,1970,1700,1254,49,101,96,133,191,132,325,11,31,164,21,17291,146,513,635,4376,4229,3269,1102,477,569,1229,746
"Garfield City School District, New Jersey","3405760",30517,1931,4654,3211,5233,3839,5290,1821,553,750,1401,1834,13790,1674,3634,1371,1871,1207,1589,443,223,293,484,1001,2810,178,367,174,531,266,480,212,37,59,212,294,746,11,70,156,53,154,129,67,26,0,63,17,13171,68,583,1510,2778,2212,3092,1099,267,398,642,522
"Garwood Borough School District, New Jersey","3405790",4295,159,660,263,680,712,910,160,88,106,293,264,2496,150,445,185,373,364,417,140,49,64,152,157,1107,9,154,32,182,194,327,10,16,27,87,69,19,0,0,0,0,9,0,0,0,0,0,10,673,0,61,46,125,145,166,10,23,15,54,28
"Glassboro Borough School District, New Jersey","3405880",18750,1044,2723,5451,1884,1767,2499,777,296,410,924,975,12011,960,2124,4223,1320,876,1072,336,100,206,382,412,5476,66,593,960,393,680,1167,362,109,181,488,477,297,15,0,37,34,83,13,20,70,0,19,6,966,3,6,231,137,128,247,59,17,23,35,80
"Glen Ridge Borough School District, New Jersey","3405940",7520,435,1964,356,543,1189,1415,605,210,178,385,240,3913,291,1435,279,223,403,382,299,168,63,229,141,2631,144,486,55,132,603,731,173,31,92,113,71,183,0,43,0,13,45,26,42,0,1,0,13,793,0,0,22,175,138,276,91,11,22,43,15
"Glen Rock Borough School District, New Jersey","3405970",11631,658,2854,668,711,1753,2126,982,242,236,657,744,6017,578,1951,439,488,672,763,454,72,94,271,235,4020,38,719,186,143,718,849,407,132,105,283,440,67,0,19,0,0,0,19,0,15,14,0,0,1527,42,165,43,80,363,495,121,23,23,103,69
"Gloucester City School District, New Jersey","3406000",11468,878,1967,895,1769,1295,1855,721,192,404,860,632,7979,773,1445,809,1193,808,1212,462,82,226,592,377,2923,105,491,53,440,285,599,200,110,170,227,243,44,0,0,19,0,13,12,0,0,0,0,0,522,0,31,14,136,189,32,59,0,8,41,12
"Green Township School District, New Jersey","3406090",3594,165,816,307,89,567,701,303,131,118,226,171,2494,165,662,266,57,433,335,136,97,64,159,120,811,0,139,19,26,83,266,133,20,47,36,42,74,0,15,6,0,0,38,6,0,0,9,0,215,0,0,16,6,51,62,28,14,7,22,9
"Green Brook Township School District, New Jersey","3406120",7171,267,1605,522,666,845,1567,394,99,262,469,475,4156,252,1442,343,322,365,747,142,53,87,252,151,1447,15,150,87,253,168,350,55,6,52,89,222,95,0,0,0,0,0,24,50,0,0,0,21,1473,0,13,92,91,312,446,147,40,123,128,81
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4906,241,784,296,493,707,788,529,175,121,302,470,3211,196,514,216,437,406,557,253,161,86,164,221,1298,45,152,78,56,217,191,210,14,25,116,194,18,0,0,0,0,0,18,0,0,0,0,0,379,0,118,2,0,84,22,66,0,10,22,55
"Greenwich Township School District (Warren County), New Jersey","3406210",5631,240,1582,396,248,1111,1091,339,111,103,303,107,3371,180,1113,298,148,480,634,204,43,41,196,34,1803,60,465,98,68,395,364,100,49,53,87,64,34,0,4,0,0,10,0,9,11,0,0,0,423,0,0,0,32,226,93,26,8,9,20,9
"Guttenberg Town School District, New Jersey","3406240",11166,530,1430,1142,1633,1998,1850,432,279,219,965,688,3070,506,1098,504,314,163,210,35,14,17,134,75,1833,24,194,184,414,334,160,37,148,124,94,120,241,0,42,22,48,52,53,0,0,0,24,0,6022,0,96,432,857,1449,1427,360,117,78,713,493
"Hackensack City School District, New Jersey","3406270",43126,2566,4738,3813,7433,7102,6421,2807,1100,1342,3209,2595,15912,2157,3225,1519,1750,2349,1673,800,394,390,793,862,9120,266,700,638,1428,1007,1525,744,250,448,1134,980,1067,32,96,253,91,176,246,92,31,0,22,28,17027,111,717,1403,4164,3570,2977,1171,425,504,1260,725
"Hackettstown Town School District, New Jersey","3406300",9743,510,1575,1115,1412,1388,1361,616,118,392,539,717,5935,448,1349,743,689,664,788,402,94,157,244,357,1888,20,65,201,197,281,356,180,6,117,201,264,140,0,0,0,21,8,12,0,0,33,33,33,1780,42,161,171,505,435,205,34,18,85,61,63
"Haddon Heights Borough School District, New Jersey","3406330",7530,517,1248,635,550,1147,1260,651,202,244,475,601,4211,447,890,425,368,539,534,312,78,160,209,249,3048,63,350,210,145,550,675,300,124,74,211,346,83,7,4,0,22,29,4,14,0,0,0,3,188,0,4,0,15,29,47,25,0,10,55,3
"Haddon Township School District, New Jersey","3406360",14712,964,2218,929,1922,2159,2173,1190,310,337,1366,1144,8698,818,1847,736,1065,1110,1076,467,193,99,686,601,5338,146,331,185,782,883,998,658,94,216,572,473,154,0,16,0,33,25,10,7,15,0,17,31,522,0,24,8,42,141,89,58,8,22,91,39
"Haddonfield Borough School District, New Jersey","3406390",11595,621,2462,726,853,1520,1809,927,325,612,848,892,5787,457,1302,458,514,793,842,364,152,215,346,344,5337,164,1100,227,283,667,868,515,173,369,479,492,119,0,0,41,23,8,34,13,0,0,0,0,352,0,60,0,33,52,65,35,0,28,23,56
"Hamilton Township School District, New Jersey","3406540",88572,4433,14284,6916,10418,12214,13926,6220,2416,3459,6905,7381,60011,4038,11716,5371,6147,7437,8591,3835,1760,1967,4288,4861,15165,375,1501,581,1848,1929,2858,1430,393,935,1769,1546,1883,0,89,129,443,294,479,143,30,89,92,95,11513,20,978,835,1980,2554,1998,812,233,468,756,879
"Hammonton Town School District, New Jersey","3406570",14745,657,2532,1082,2027,2005,2379,1051,392,369,1121,1130,9334,584,1965,785,1229,1164,1382,514,174,206,724,607,3020,73,394,69,323,310,615,400,79,95,284,378,517,0,26,0,89,45,126,40,11,52,46,82,1874,0,147,228,386,486,256,97,128,16,67,63
"Harding Township School District, New Jersey","3406720",3833,161,818,224,129,500,588,276,104,189,448,396,2081,97,651,155,116,200,187,98,56,69,241,211,1430,53,158,55,0,227,343,131,40,99,164,160,19,0,0,0,0,0,0,0,0,11,8,0,303,11,9,14,13,73,58,47,8,10,35,25
"Upper Township School District, New Jersey","3416650",12283,576,2168,764,857,1574,2283,1274,484,463,1046,794,7146,568,1864,661,589,841,1107,549,197,187,342,241,4699,8,249,94,236,628,1146,624,287,253,626,548,81,0,36,0,0,0,0,45,0,0,0,0,357,0,19,9,32,105,30,56,0,23,78,5
"Ventnor City City School District, New Jersey","3416680",10785,472,1333,751,1208,1473,1513,681,453,540,1099,1262,3885,419,824,400,477,360,493,220,122,65,261,244,3478,53,147,60,256,358,500,314,265,241,574,710,215,0,45,0,51,15,52,14,0,0,0,38,3207,0,317,291,424,740,468,133,66,234,264,270
"Vernon Township School District, New Jersey","3416710",23956,1162,4521,2428,2528,3332,4573,1921,596,671,1290,934,16506,999,3741,1774,1775,2134,3184,1202,398,272,616,411,5720,140,678,516,519,883,1050,617,157,297,505,358,233,9,21,15,19,23,75,38,2,0,10,21,1497,14,81,123,215,292,264,64,39,102,159,144
"Verona Borough School District, New Jersey","3416740",13331,801,2116,673,1651,1735,2229,956,294,400,1045,1431,8284,785,1652,524,1082,947,1278,434,165,201,504,712,3309,16,317,96,402,520,641,306,100,102,278,531,89,0,29,8,0,6,33,13,0,0,0,0,1649,0,118,45,167,262,277,203,29,97,263,188
"Vineland City School District, New Jersey","3416800",60610,4268,11201,5611,7473,8062,8671,3338,1414,1860,4645,4067,38509,4040,9530,3938,4725,4676,4511,1637,638,818,2120,1876,10288,208,848,650,908,1314,1831,1062,308,400,1310,1449,4908,0,192,235,479,952,964,374,309,350,724,329,6905,20,631,788,1361,1120,1365,265,159,292,491,413
"Waldwick Borough School District, New Jersey","3416860",9693,559,1885,640,899,1567,1644,560,220,255,571,893,5902,537,1618,513,675,685,764,278,79,91,250,412,2625,22,179,76,178,529,547,215,105,135,231,408,24,0,0,0,0,15,0,0,0,0,9,0,1142,0,88,51,46,338,333,67,36,29,81,73
"Wall Township School District, New Jersey","3416890",26089,1220,5426,1740,1920,3371,4402,2128,691,979,2057,2155,19596,1095,5049,1520,1430,2479,2994,1449,498,598,1359,1125,5290,63,302,182,424,700,1116,548,140,259,613,943,296,62,0,24,0,50,64,19,17,29,12,19,907,0,75,14,66,142,228,112,36,93,73,68
"Wallington Borough School District, New Jersey","3416920",11410,540,1561,762,2280,1476,1685,884,364,355,756,747,5210,519,1031,435,871,504,478,408,134,153,256,421,725,8,94,1,107,84,165,75,26,9,47,109,59,0,9,9,20,12,0,9,0,0,0,0,5416,13,427,317,1282,876,1042,392,204,193,453,217
"Washington Township School District (Burlington County), New Jersey","3417040",769,34,72,73,121,102,167,36,11,32,59,62,494,34,55,47,71,54,109,19,11,21,32,41,143,0,11,4,8,16,43,11,0,11,24,15,54,0,6,3,19,11,9,6,0,0,0,0,78,0,0,19,23,21,6,0,0,0,3,6
"Washington Township School District (Gloucester County), New Jersey","3417070",48586,2647,8784,4607,5223,6209,8380,3370,1335,1713,3598,2720,22036,2267,6105,2678,2810,2619,2417,955,398,394,692,701,23274,353,2360,1808,1948,2860,5486,2061,873,1152,2630,1743,491,0,76,0,95,175,54,23,15,5,30,18,2785,27,243,121,370,555,423,331,49,162,246,258
"Robbinsville Township School District, New Jersey","3417100",13612,1063,2818,597,1066,2662,2491,896,352,347,578,742,7632,1008,2073,450,481,975,1151,435,182,186,230,461,3555,55,496,124,255,751,1002,317,105,119,222,109,46,0,12,0,0,18,0,9,7,0,0,0,2379,0,237,23,330,918,338,135,58,42,126,172
"Waterford Township School District, New Jersey","3417250",10683,632,1804,1077,1324,1424,1856,768,383,311,684,420,7186,512,1676,919,952,979,1013,372,217,122,302,122,3215,120,127,145,327,387,792,396,140,175,358,248,42,0,0,0,0,33,9,0,0,0,0,0,240,0,1,13,45,25,42,0,26,14,24,50
"Wayne Township School District, New Jersey","3417280",54641,2343,9232,5685,4755,6772,9225,3914,1435,1905,4220,5155,33466,2159,7860,4401,2507,3664,4467,1908,764,926,1962,2848,10279,121,813,628,1066,1104,2068,1092,303,396,1315,1373,608,8,64,41,15,88,71,46,15,49,85,126,10288,55,495,615,1167,1916,2619,868,353,534,858,808
"Weehawken Township School District, New Jersey","3417310",12764,764,1103,1118,2610,2166,1939,775,303,254,788,944,3788,473,396,427,944,442,357,219,56,74,155,245,3642,270,459,266,783,618,597,252,39,91,127,140,491,9,37,56,0,112,69,0,17,13,132,46,4843,12,211,369,883,994,916,304,191,76,374,513
"West Deptford Township School District, New Jersey","3417430",21588,878,3541,1756,2913,3036,3589,1476,498,773,1562,1566,13097,782,2851,1254,1975,1790,1719,694,279,377,667,709,7141,96,575,367,707,1059,1634,707,208,366,746,676,188,0,0,20,35,16,53,15,11,7,24,7,1162,0,115,115,196,171,183,60,0,23,125,174
"West Milford Township School District, New Jersey","3417520",25869,1408,4538,1908,2559,3843,4592,2122,787,1020,1792,1300,17353,1355,3844,1532,1823,2327,2912,1142,436,474,916,592,6834,53,632,284,608,1129,1284,795,278,466,770,535,142,0,27,0,0,33,32,0,11,13,26,0,1540,0,35,92,128,354,364,185,62,67,80,173
"West New York Town School District, New Jersey","3417580",49816,3863,6993,4967,9557,8389,6270,2596,736,985,2759,2701,12694,2977,4577,1581,1667,715,463,190,28,68,141,287,5622,559,750,421,1525,1168,502,173,98,80,60,286,1642,61,127,166,167,353,263,124,9,28,230,114,29858,266,1539,2799,6198,6153,5042,2109,601,809,2328,2014
"West Orange Town School District, New Jersey","3417610",46195,2933,8051,3441,5246,6593,6954,3168,1025,1584,3083,4117,22012,2481,5723,1976,1917,1982,2409,1224,468,608,1299,1925,10894,416,1666,499,1309,2064,1651,751,233,359,840,1106,512,26,31,36,57,69,152,0,17,42,19,63,12777,10,631,930,1963,2478,2742,1193,307,575,925,1023
"West Wildwood Borough School District, New Jersey","3417670",518,11,59,27,17,43,94,39,14,28,123,63,109,11,7,20,7,11,17,3,7,0,19,7,398,0,48,4,10,32,77,36,7,28,100,56,3,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",50204,3049,10581,2991,6589,8592,8723,2717,1148,1205,2513,2096,14945,2261,5454,1243,1690,1083,1402,474,267,293,276,502,15082,482,3239,929,1676,1818,3011,1028,485,415,1077,922,507,10,104,68,89,54,132,12,0,13,13,12,19670,296,1784,751,3134,5637,4178,1203,396,484,1147,660
"Westfield Town School District, New Jersey","3417760",30296,1872,7158,1606,2096,4909,5025,1923,745,909,1807,2246,16113,1440,5115,1281,1079,1616,2330,862,402,359,562,1067,10380,391,1764,196,688,2133,1999,829,197,427,902,854,265,17,103,0,0,86,0,27,18,0,14,0,3538,24,176,129,329,1074,696,205,128,123,329,325
"Westwood Regional School District, New Jersey","3417820",20056,1145,3284,1223,2367,2498,3142,1172,775,727,1906,1817,11010,1051,2962,836,1474,1259,1216,539,324,255,437,657,5928,71,274,278,500,695,1369,478,253,271,901,838,98,0,0,0,0,4,25,10,24,17,0,18,3020,23,48,109,393,540,532,145,174,184,568,304
"Weymouth Township School District, New Jersey","3417850",2699,89,273,137,216,319,497,219,92,103,380,374,1579,79,200,133,137,223,300,117,53,65,113,159,864,10,54,4,44,47,157,102,39,38,197,172,12,0,0,0,0,0,6,0,0,0,6,0,244,0,19,0,35,49,34,0,0,0,64,43
"White Township School District, New Jersey","3417910",4844,75,501,262,324,391,748,518,175,185,837,828,3283,75,442,211,212,248,583,409,73,71,463,496,1197,0,59,46,94,108,131,82,38,114,322,203,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,5,18,35,34,27,64,0,52,129
"Wildwood City School District, New Jersey","3417940",5290,309,740,557,913,658,482,369,162,188,522,390,2092,232,495,144,310,90,203,203,76,91,156,92,2179,77,144,137,348,262,278,133,86,97,325,292,166,0,0,8,0,138,1,19,0,0,0,0,853,0,101,268,255,168,0,14,0,0,41,6
"Wildwood Crest Borough School District, New Jersey","3417970",3289,34,412,111,159,344,561,197,139,240,656,436,1105,34,246,59,39,58,216,67,49,28,217,92,1970,0,166,52,93,279,303,129,76,174,354,344,61,0,0,0,0,0,35,0,0,26,0,0,153,0,0,0,27,7,7,1,14,12,85,0
"Willingboro Township School District, New Jersey","3418000",31806,1690,5410,3355,3165,3750,5008,2178,910,1019,3235,2086,14340,1581,3902,2051,1715,1564,1639,623,131,245,562,327,12451,99,1184,919,827,1252,2201,1103,616,651,2202,1397,796,0,118,47,97,130,185,52,29,45,54,39,4219,10,206,338,526,804,983,400,134,78,417,323
"Winfield Township School District, New Jersey","3418030",1430,44,201,158,170,210,244,93,44,41,107,118,1188,44,166,153,130,196,190,75,35,29,85,85,213,0,35,5,38,3,43,16,9,12,19,33,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,11,11,2,0,0,3,0
"Winslow Township School District, New Jersey","3418060",39143,2462,7976,2539,4651,6037,7006,2334,663,1058,2702,1715,21416,2256,5658,1813,2806,3078,2852,857,330,276,973,517,14330,206,2009,600,1402,2266,3159,1225,239,710,1480,1034,627,0,26,0,78,107,195,80,21,14,71,35,2770,0,283,126,365,586,800,172,73,58,178,129
"Woodbine Borough School District, New Jersey","3418090",2306,186,414,361,214,267,392,173,52,55,130,62,1545,176,338,277,133,192,184,108,22,43,43,29,528,0,70,57,73,49,130,61,12,8,48,20,186,10,6,27,0,15,67,4,16,4,24,13,47,0,0,0,8,11,11,0,2,0,15,0
"Woodbridge Township School District, New Jersey","3418120",99695,6463,15326,7444,15922,14129,15978,6930,2533,2665,6197,6108,54704,5373,11567,4801,7039,5892,7838,3236,1222,1482,2999,3255,14665,574,2343,927,1569,1757,2499,1182,464,531,1196,1623,1690,4,159,161,174,326,250,137,107,118,143,111,28636,512,1257,1555,7140,6154,5391,2375,740,534,1859,1119
"Woodbury City School District, New Jersey","3418150",10187,679,1683,987,1567,1256,1371,604,198,294,736,812,6121,546,1372,744,985,683,731,333,23,99,284,321,3490,133,272,171,470,445,570,232,168,173,385,471,113,0,0,0,19,11,4,19,7,22,31,0,463,0,39,72,93,117,66,20,0,0,36,20
"Woodlynne Borough School District, New Jersey","3418270",2970,286,697,431,557,376,336,131,28,26,50,52,1711,272,582,330,173,129,115,49,19,8,19,15,480,14,76,52,156,49,43,31,5,5,23,26,154,0,17,0,8,65,42,7,4,0,0,11,625,0,22,49,220,133,136,44,0,13,8,0
"Wood-Ridge Borough School District, New Jersey","3418300",7892,416,1107,711,741,1176,1508,547,273,315,480,618,5060,399,978,587,499,652,862,225,100,136,194,428,1286,17,115,85,125,159,230,224,55,45,108,123,115,0,0,0,0,6,0,53,21,17,18,0,1431,0,14,39,117,359,416,45,97,117,160,67
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",7533,319,1388,602,635,881,1370,486,140,230,695,787,4400,248,862,406,367,398,758,292,105,112,431,421,2901,71,481,196,259,468,552,166,26,112,254,316,20,0,16,0,4,0,0,0,0,0,0,0,212,0,29,0,5,15,60,28,9,6,10,50
"School District Not Defined, New Jersey","3499997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remainder of New Jersey, New Jersey","3499999",1646204,86197,299354,130573,162461,225764,282448,114508,42981,56217,128046,117655,938199,74553,231946,91997,91728,112098,134314,51647,18787,24338,54399,52392,497974,10109,53934,25756,40739,71266,104543,45966,17681,23705,54211,50064,21296,515,2492,1412,2625,3536,4123,1879,733,1081,1465,1435,188735,1020,10982,11408,27369,38864,39468,15016,5780,7093,17971,13764
"Harmony Township School District, New Jersey","3406810",2673,99,506,186,198,332,613,193,72,78,224,172,1862,76,389,150,164,239,410,117,43,48,126,100,744,20,111,36,34,89,184,64,29,30,87,60,6,0,0,0,0,0,0,0,0,0,6,0,61,3,6,0,0,4,19,12,0,0,5,12
"Harrison Town School District, New Jersey","3406870",13683,715,1892,1674,2797,2048,2023,778,252,328,666,510,4458,658,1154,648,645,306,433,146,50,82,246,90,1074,48,164,163,271,153,70,46,1,24,47,87,445,0,62,38,46,69,144,30,28,10,4,14,7706,9,512,825,1835,1520,1376,556,173,212,369,319
"Hasbrouck Heights Borough School District, New Jersey","3406930",11830,587,1995,605,1488,1825,1729,1084,395,395,888,839,6953,431,1717,473,743,832,913,450,190,205,518,481,2714,156,180,112,412,397,384,373,108,159,243,190,106,0,47,0,0,10,0,0,0,0,10,39,2057,0,51,20,333,586,432,261,97,31,117,129
"Hawthorne Borough School District, New Jersey","3406990",18753,1244,2756,1693,2361,2593,3105,989,625,709,1172,1506,12555,1156,2517,1274,1511,1418,1694,569,327,488,669,932,2940,88,147,226,408,436,720,268,112,111,194,230,246,0,0,19,46,78,62,29,0,0,0,12,3012,0,92,174,396,661,629,123,186,110,309,332
"Hi-Nella Borough School District, New Jersey","3407080",881,70,119,99,151,113,160,35,13,22,47,52,481,59,81,78,72,55,90,3,0,8,9,26,313,11,35,12,55,51,57,25,13,14,14,26,4,0,0,0,0,4,0,0,0,0,0,0,83,0,3,9,24,3,13,7,0,0,24,0
"Highland Park Borough School District, New Jersey","3407170",14074,1079,2184,1094,2927,1843,1878,809,283,412,787,778,5503,945,1531,543,699,552,370,202,50,102,249,260,4246,106,370,177,1070,578,771,345,136,169,233,291,456,0,103,77,59,35,84,31,12,0,31,24,3869,28,180,297,1099,678,653,231,85,141,274,203
"Hillsborough Township School District, New Jersey","3407230",38849,2305,8082,2508,4137,6121,7112,2828,858,1085,2019,1794,22185,2137,6474,1821,2084,2830,3324,1294,364,332,740,785,9171,125,1101,427,642,1265,2324,1110,385,453,741,598,450,5,102,0,21,125,77,20,0,47,31,22,7043,38,405,260,1390,1901,1387,404,109,253,507,389
"Hillside Township School District, New Jersey","3407290",21413,1113,4260,2243,2278,3210,3124,1115,781,708,1436,1145,11227,900,3366,1720,1290,1509,966,319,234,204,373,346,3521,169,532,227,238,376,480,420,219,154,409,297,458,7,60,0,31,105,87,0,18,7,82,61,6207,37,302,296,719,1220,1591,376,310,343,572,441
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4085,275,801,137,408,569,584,248,115,140,444,364,2065,224,519,121,260,233,304,119,16,35,121,113,1402,40,273,16,97,113,226,104,66,98,155,214,30,11,0,0,0,0,0,0,0,0,0,19,588,0,9,0,51,223,54,25,33,7,168,18
"Hoboken City School District, New Jersey","3407350",49898,3471,3326,5386,19693,8072,4249,1658,536,695,1290,1522,21532,2020,2490,2902,8163,2664,1480,676,185,214,383,355,18835,1370,552,1929,8569,3462,1695,444,102,193,273,246,2103,22,73,49,341,169,241,253,216,150,356,233,7428,59,211,506,2620,1777,833,285,33,138,278,688
"Holmdel Township School District, New Jersey","3407410",16688,529,3622,1219,838,1997,3257,1266,526,644,1423,1367,7497,407,2499,854,432,651,944,472,142,165,478,453,5781,122,962,326,238,655,1402,487,167,295,556,571,194,0,35,4,0,0,50,19,0,13,40,33,3216,0,126,35,168,691,861,288,217,171,349,310
"Hopatcong Borough School District, New Jersey","3407440",15169,701,2603,1027,1988,2202,2702,1231,486,758,1087,384,9831,683,2334,931,1429,1390,1532,450,179,403,363,137,3774,7,240,66,421,550,872,581,148,212,478,199,94,0,0,0,18,0,16,0,11,29,20,0,1470,11,29,30,120,262,282,200,148,114,226,48
"Hope Township School District, New Jersey","3407470",1842,111,343,93,142,214,321,133,112,101,182,90,1368,102,308,86,84,186,208,98,67,65,119,45,323,0,31,7,35,15,86,22,27,28,52,20,19,0,0,0,0,3,5,3,8,0,0,0,132,9,4,0,23,10,22,10,10,8,11,25
"Hopewell Valley Regional School District, New Jersey","3407530",21764,945,4678,1028,1553,3061,4166,1838,623,747,1698,1427,11554,779,3530,798,603,1125,1786,699,258,371,783,822,7559,151,933,160,559,1352,1812,964,238,319,634,437,170,9,81,7,11,6,50,0,0,0,0,6,2481,6,134,63,380,578,518,175,127,57,281,162
"Interlaken Borough School District, New Jersey","3407650",821,19,99,38,46,114,114,111,18,47,110,105,544,6,78,36,38,65,76,73,14,32,71,55,250,13,15,2,8,48,38,36,4,15,33,38,5,0,0,0,0,0,0,0,0,0,3,2,22,0,6,0,0,1,0,2,0,0,3,10
"Irvington Township School District, New Jersey","3407680",54205,4145,9796,5074,8080,7764,7688,3199,978,1590,3758,2133,26683,3739,7259,3102,3542,3829,2573,896,199,312,777,455,9616,223,1124,498,1137,589,1313,1000,363,708,1772,889,1131,21,92,31,174,171,196,116,25,13,183,109,16775,162,1321,1443,3227,3175,3606,1187,391,557,1026,680
"Jackson Township School District, New Jersey","3407740",54641,3287,9785,3777,5584,7873,9192,3540,1451,1825,4949,3378,31838,3000,7797,3018,3068,4577,4569,1693,579,794,1554,1189,17859,229,1750,660,2056,2307,3537,1376,639,799,2821,1685,622,9,51,0,80,52,113,62,51,20,120,64,4322,49,187,99,380,937,973,409,182,212,454,440
"Jamesburg Borough School District, New Jersey","3407770",5914,796,811,362,970,951,811,367,170,133,335,208,3375,713,599,181,268,618,425,195,39,66,156,115,1352,32,182,48,392,151,177,74,51,40,117,88,123,0,0,28,46,30,19,0,0,0,0,0,1064,51,30,105,264,152,190,98,80,27,62,5
