"","GEOID","B06009_001","B06009_002","B06009_003","B06009_004","B06009_005","B06009_006","B06009_007","B06009_008","B06009_009","B06009_010","B06009_011","B06009_012","B06009_013","B06009_014","B06009_015","B06009_016","B06009_017","B06009_018","B06009_019","B06009_020","B06009_021","B06009_022","B06009_023","B06009_024","B06009_025","B06009_026","B06009_027","B06009_028","B06009_029","B06009_030"
"Riverdale Borough School District, New Jersey","3413980",2773,187,956,589,666,375,1660,66,610,414,398,172,635,8,234,136,128,129,27,10,7,0,10,0,451,103,105,39,130,74
"Riverside Township School District, New Jersey","3414010",5465,969,2478,1348,522,148,2758,294,1347,707,319,91,1632,275,715,479,127,36,47,12,24,11,0,0,1028,388,392,151,76,21
"Riverton Borough School District, New Jersey","3414040",2036,73,509,485,661,308,754,9,225,208,214,98,1185,49,264,233,436,203,10,0,0,0,10,0,87,15,20,44,1,7
"Rochelle Park Township School District, New Jersey","3414070",4252,535,1623,909,847,338,1961,182,763,432,412,172,904,90,232,322,191,69,36,0,0,21,15,0,1351,263,628,134,229,97
"Rockleigh Borough School District, New Jersey","3414160",315,24,111,36,86,58,104,8,29,14,37,16,141,3,54,20,36,28,2,0,0,0,0,2,68,13,28,2,13,12
"Roosevelt Borough School District, New Jersey","3414220",546,9,185,107,152,93,226,0,113,40,60,13,228,0,49,55,62,62,10,0,8,2,0,0,82,9,15,10,30,18
"Roselle Borough School District, New Jersey","3414280",14751,1808,5661,4235,2162,885,5582,324,2477,1832,695,254,2663,190,905,835,451,282,249,76,42,101,8,22,6257,1218,2237,1467,1008,327
"Roselle Park Borough School District, New Jersey","3414310",9404,908,3188,2715,1735,858,4339,292,1541,1321,820,365,1093,85,432,266,207,103,530,33,265,218,14,0,3442,498,950,910,694,390
"Roxbury Township School District, New Jersey","3414340",15726,865,4437,3923,4233,2268,8882,324,2833,2387,2117,1221,3881,226,923,860,1271,601,172,0,34,52,39,47,2791,315,647,624,806,399
"Rutherford Borough School District, New Jersey","3414460",12588,879,2525,3208,3754,2222,6486,303,1462,1724,1998,999,2882,190,419,726,961,586,118,42,54,0,9,13,3102,344,590,758,786,624
"Saddle Brook Township School District, New Jersey","3414490",9919,916,3257,2877,2087,782,5416,382,2254,1483,1040,257,2124,128,532,762,431,271,24,0,0,24,0,0,2355,406,471,608,616,254
"Saddle River Borough School District, New Jersey","3414520",2131,54,462,376,724,515,667,12,86,132,292,145,836,26,236,99,198,277,40,0,21,0,0,19,588,16,119,145,234,74
"Salem City School District, New Jersey","3414550",3202,904,1162,819,173,144,1959,489,780,490,86,114,936,276,304,250,86,20,31,27,0,4,0,0,276,112,78,75,1,10
"Sayreville Borough School District, New Jersey","3414640",29862,2634,10006,7495,6695,3032,12511,811,5591,3447,1945,717,6668,438,2253,2114,1244,619,892,77,416,121,247,31,9791,1308,1746,1813,3259,1665
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",20774,581,3496,5135,6796,4766,8919,226,2073,2279,2940,1401,7316,90,997,1730,2372,2127,240,24,40,41,104,31,4299,241,386,1085,1380,1207
"Sea Girt Borough School District, New Jersey","3414730",1374,27,234,215,516,382,804,27,176,111,272,218,520,0,47,92,228,153,0,0,0,0,0,0,50,0,11,12,16,11
"Sea Isle City School District, New Jersey","3414760",1666,114,568,414,345,225,551,15,219,148,129,40,1067,99,345,254,205,164,11,0,0,0,0,11,37,0,4,12,11,10
"Secaucus Town School District, New Jersey","3414850",12265,1577,3187,2471,3002,2028,5052,649,1940,1016,944,503,2233,99,427,414,918,375,384,59,57,137,82,49,4596,770,763,904,1058,1101
"Somerville Borough School District, New Jersey","3415090",8578,826,2727,2018,2083,924,4334,227,1424,1305,1039,339,1491,116,416,327,366,266,110,6,61,23,20,0,2643,477,826,363,658,319
"South Amboy City School District, New Jersey","3415120",6282,701,2398,1785,1000,398,3868,340,1555,1207,527,239,1079,55,432,324,211,57,8,0,0,8,0,0,1327,306,411,246,262,102
"Lake Como Borough School District, New Jersey","3415150",1266,133,323,299,307,204,746,77,195,164,197,113,229,39,21,56,57,56,24,0,0,13,11,0,267,17,107,66,42,35
"South Bound Brook Borough School District, New Jersey","3415180",3308,270,1060,1057,582,339,1761,142,613,470,442,94,625,31,154,278,62,100,21,21,0,0,0,0,901,76,293,309,78,145
"South Brunswick Township School District, New Jersey","3415210",28404,1623,4890,5251,9606,7034,7903,323,2463,1970,2176,971,7412,324,1480,1726,2161,1721,323,9,79,27,127,81,12766,967,868,1528,5142,4261
"South Hackensack Township School District, New Jersey","3415240",1665,240,616,345,333,131,732,31,296,179,145,81,173,20,37,57,55,4,18,5,6,7,0,0,742,184,277,102,133,46
"South Orange-Maplewood School District, New Jersey","3415330",24363,1415,3251,4057,8310,7330,7621,280,1242,1598,2599,1902,10389,166,750,1244,4143,4086,366,47,77,18,119,105,5987,922,1182,1197,1449,1237
"South Plainfield Borough School District, New Jersey","3415360",17000,1792,5251,4201,3746,2010,8494,480,2997,2543,1699,775,3393,229,1032,732,912,488,249,47,94,64,32,12,4864,1036,1128,862,1103,735
"South River Borough School District, New Jersey","3415390",10666,1849,3586,2790,1705,736,4608,425,1615,1319,968,281,1963,180,618,574,364,227,453,149,253,51,0,0,3642,1095,1100,846,373,228
"Sparta Township School District, New Jersey","3415510",12777,352,2272,3129,4578,2446,6187,174,1437,1571,2116,889,4989,49,542,1206,1954,1238,156,0,47,5,67,37,1445,129,246,347,441,282
"Spotswood Borough School District, New Jersey","3415540",7458,660,2960,1920,1197,721,4057,274,1670,1249,515,349,1821,164,808,394,293,162,162,50,59,33,14,6,1418,172,423,244,375,204
"Spring Lake Borough School District, New Jersey","3415570",2264,28,305,410,725,796,1335,18,184,195,456,482,796,0,87,159,241,309,11,0,0,0,11,0,122,10,34,56,17,5
"Spring Lake Heights Borough School District, New Jersey","3415600",3514,143,730,677,1357,607,2146,122,486,408,828,302,1174,13,160,252,487,262,18,8,0,10,0,0,176,0,84,7,42,43
"Springfield Township School District, New Jersey","3415630",11946,718,2356,2470,3579,2823,5530,156,1314,1300,1621,1139,3142,111,347,586,1067,1031,38,5,33,0,0,0,3236,446,662,584,891,653
"Stone Harbor Borough School District, New Jersey","3415810",735,25,183,141,245,141,144,2,30,36,63,13,564,23,132,102,181,126,2,0,0,2,0,0,25,0,21,1,1,2
"Summit City School District, New Jersey","3415900",14275,699,1982,2293,4873,4428,4341,134,643,685,1637,1242,5603,25,265,748,2197,2368,212,28,22,60,86,16,4119,512,1052,800,953,802
"Teaneck Township School District, New Jersey","3416080",26327,1628,4954,5014,8121,6610,4648,228,1330,1039,1139,912,12477,423,1524,2080,4380,4070,518,8,164,152,98,96,8684,969,1936,1743,2504,1532
"Tenafly Borough School District, New Jersey","3416110",9182,353,1024,1073,3322,3410,1495,24,251,252,507,461,3720,22,337,413,1376,1572,168,122,16,0,15,15,3799,185,420,408,1424,1362
"Teterboro Borough School District, New Jersey","3416140",50,4,18,12,16,0,30,0,18,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19,4,0,0,15,0
"Toms River Regional School District, New Jersey","3416230",75672,6697,26770,20829,14821,6555,47809,3313,18290,13378,8976,3852,19001,1422,6141,5527,3821,2090,1033,265,326,217,172,53,7829,1697,2013,1707,1852,560
"Trenton City School District, New Jersey","3416290",54041,15928,20253,11982,3690,2188,23663,4385,10247,6681,1568,782,10670,2610,4060,2343,897,760,4084,1733,1469,718,132,32,15624,7200,4477,2240,1093,614
"Union Beach Borough School District, New Jersey","3416350",4069,568,1705,1255,430,111,2744,306,1342,731,311,54,824,129,245,318,104,28,45,35,10,0,0,0,456,98,108,206,15,29
"Union City School District, New Jersey","3416380",43940,14448,13655,8821,4914,2102,5437,1140,1720,1141,1009,427,3377,473,775,908,918,303,3050,1120,1053,576,217,84,32076,11715,10107,6196,2770,1288
"Barnegat Township School District, New Jersey","3416470",14904,1426,6303,4104,1906,1165,8366,652,3825,2414,916,559,5310,511,2016,1382,905,496,230,36,68,93,21,12,998,227,394,215,64,98
"Union Township School District, New Jersey","3416500",38736,5046,11126,10334,8282,3948,17376,1097,5661,5221,3643,1754,5825,513,1803,1457,1332,720,974,180,286,222,187,99,14561,3256,3376,3434,3120,1375
"Upper Freehold Regional School District, New Jersey","3416560",5773,243,1446,1156,1896,1032,3070,150,852,647,917,504,2092,37,441,458,753,403,42,0,16,7,19,0,569,56,137,44,207,125
"Upper Pittsgrove Township School District, New Jersey","3416590",2368,312,1003,570,302,181,1666,207,783,421,162,93,573,71,185,118,119,80,10,0,0,0,10,0,119,34,35,31,11,8
