"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"North Bergen Township School District, New Jersey","3411460",61434,4105,9003,5737,10543,8693,8279,3743,1254,1963,4371,3743,19720,3352,6555,2608,2687,1301,945,490,249,150,642,741,8167,500,1193,1020,1987,1135,922,279,51,173,444,463,2346,26,208,89,162,377,275,307,159,136,329,278,31201,227,1047,2020,5707,5880,6137,2667,795,1504,2956,2261
"North Brunswick Township School District, New Jersey","3411490",41480,3017,6142,3733,7105,6759,6188,2515,854,1145,2146,1876,19565,2655,4730,2273,2291,1890,2346,1141,226,300,824,889,6968,362,611,617,1399,942,1109,383,207,355,509,474,632,0,59,109,88,64,142,59,33,32,16,30,14315,0,742,734,3327,3863,2591,932,388,458,797,483
"North Plainfield Borough School District, New Jersey","3411640",22001,1320,4167,2019,3276,3742,3230,1389,454,674,931,799,10830,1277,3573,1149,922,1215,1212,504,149,157,279,393,2714,33,219,119,343,521,392,331,85,113,350,208,570,10,19,95,22,79,151,17,25,88,55,9,7887,0,356,656,1989,1927,1475,537,195,316,247,189
"North Wildwood City School District, New Jersey","3411670",4013,176,548,71,275,400,534,333,323,361,642,350,1543,176,385,13,119,152,243,128,20,70,157,80,2193,0,123,58,156,170,243,205,303,279,425,231,69,0,40,0,0,0,29,0,0,0,0,0,208,0,0,0,0,78,19,0,0,12,60,39
"Nutley Town School District, New Jersey","3411880",28437,1717,3842,1894,3783,4150,4289,2258,905,1137,2322,2140,18202,1421,3205,1525,2482,1994,2451,1310,402,743,1282,1387,4377,194,439,122,361,925,790,407,164,209,361,405,417,57,0,0,31,126,37,7,87,0,30,42,5441,45,198,247,909,1105,1011,534,252,185,649,306
"Oaklyn Borough School District, New Jersey","3411940",4047,270,471,400,532,495,927,241,55,89,308,259,2447,239,413,274,330,306,440,105,19,57,157,107,1312,31,37,95,197,160,375,83,36,29,132,137,88,0,7,0,5,0,36,22,0,3,4,11,200,0,14,31,0,29,76,31,0,0,15,4
"Ocean City School District, New Jersey","3411970",11640,498,1265,962,1075,924,1517,990,309,619,1688,1793,4221,338,841,560,474,334,565,333,78,115,250,333,6669,160,364,312,409,461,868,598,231,495,1400,1371,44,0,0,28,15,0,1,0,0,0,0,0,706,0,60,62,177,129,83,59,0,9,38,89
"Ocean Township School District (Monmouth County), New Jersey","3412060",27487,1649,4739,1942,3014,3337,4386,2057,646,1195,2441,2081,16138,1541,3904,1271,1372,1795,2072,1042,299,498,1381,963,6145,83,646,357,467,655,1288,532,193,435,772,717,343,0,30,16,28,48,89,85,16,0,23,8,4861,25,159,298,1147,839,937,398,138,262,265,393
"Ocean Township School District (Ocean County), New Jersey","3412090",8444,339,832,551,788,1074,1000,757,205,405,1652,841,5574,327,801,418,551,741,730,442,148,172,829,415,2320,12,31,30,143,261,222,264,40,221,706,390,12,0,0,0,0,0,12,0,0,0,0,0,538,0,0,103,94,72,36,51,17,12,117,36
"Oldmans Township School District, New Jersey","3412210",1940,81,350,122,281,182,336,166,59,50,181,132,1101,45,226,55,186,91,179,78,32,30,104,75,745,33,119,60,74,91,123,64,27,20,77,57,19,3,0,0,9,0,2,5,0,0,0,0,75,0,5,7,12,0,32,19,0,0,0,0
"Orange City Township School District, New Jersey","3412270",30294,2512,5051,2960,4703,4595,3841,1570,681,816,1913,1652,14335,2264,3786,1726,1541,1467,1554,555,170,248,563,461,4285,196,549,155,546,356,339,327,157,211,644,805,583,10,44,55,57,141,36,46,51,57,66,20,11091,42,672,1024,2559,2631,1912,642,303,300,640,366
"Oxford Township School District, New Jersey","3412300",2489,162,412,166,312,332,462,161,90,118,95,179,1884,158,382,137,262,216,321,104,68,91,68,77,452,4,30,25,34,68,85,57,22,27,27,73,6,0,0,0,0,3,0,0,0,0,0,3,147,0,0,4,16,45,56,0,0,0,0,26
"Palisades Park Borough School District, New Jersey","3412360",19814,1028,1710,1873,4359,3332,3187,1083,454,445,1409,934,3518,685,719,328,435,300,317,71,63,78,252,270,2955,284,654,365,531,362,295,58,63,29,188,126,383,9,17,28,41,143,9,39,48,0,40,9,12958,50,320,1152,3352,2527,2566,915,280,338,929,529
"Palmyra Borough School District, New Jersey","3412390",7401,457,964,437,1019,1021,1289,654,200,283,611,466,3674,411,647,320,610,569,604,82,31,78,193,129,3261,46,289,117,322,366,581,506,147,196,393,298,23,0,0,0,0,16,0,0,7,0,0,0,443,0,28,0,87,70,104,66,15,9,25,39
"Paramus Borough School District, New Jersey","3412420",26454,1141,4176,1722,2110,3260,4128,2184,848,1054,2616,3215,12595,982,3129,1256,1070,1312,1477,740,277,441,792,1119,5893,110,588,294,428,659,864,518,250,168,814,1200,323,0,19,0,160,96,9,11,12,1,0,15,7643,49,440,172,452,1193,1778,915,309,444,1010,881
"Park Ridge Borough School District, New Jersey","3412450",8700,480,1770,465,792,1060,1602,558,191,271,753,758,4699,365,1502,324,365,549,631,261,111,93,294,204,2716,115,232,38,144,306,693,219,54,123,354,438,59,0,25,0,0,0,10,0,0,7,8,9,1226,0,11,103,283,205,268,78,26,48,97,107
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53483,3147,7732,3717,7998,7574,8573,4134,1158,1711,4255,3484,24755,2649,5915,2434,2802,2472,2948,1644,435,577,1627,1252,10005,298,1045,313,1295,1169,1637,907,326,425,1195,1395,379,0,30,0,95,74,86,22,0,0,55,17,18344,200,742,970,3806,3859,3902,1561,397,709,1378,820
"Passaic City School District, New Jersey","3412540",70172,7057,16372,7740,10743,9452,7606,3456,1095,1226,3096,2329,27887,6298,11708,3440,2275,1079,1089,500,124,229,442,703,7629,418,1748,844,1073,881,1061,360,124,124,491,505,4181,148,553,171,311,623,597,433,233,253,516,343,30475,193,2363,3285,7084,6869,4859,2163,614,620,1647,778
"Paterson City School District, New Jersey","3412690",145920,11842,28067,17241,21470,19848,19833,7744,2573,3551,8329,5422,67483,10644,20718,10656,8702,6254,5408,1586,453,751,1087,1224,13574,544,1976,1105,1139,1210,1936,1145,428,799,2053,1239,18174,186,1504,1752,3001,3424,3136,1284,561,635,1667,1024,46689,468,3869,3728,8628,8960,9353,3729,1131,1366,3522,1935
"Paulsboro Borough School District, New Jersey","3412720",6063,424,1582,358,1017,725,817,338,30,150,236,386,4665,277,1298,326,772,589,654,219,30,122,115,263,1102,147,284,16,123,102,105,108,0,28,104,85,97,0,0,0,60,0,26,11,0,0,0,0,199,0,0,16,62,34,32,0,0,0,17,38
"Pemberton Township School District, New Jersey","3412810",29371,1957,5149,2991,3962,3786,4711,1657,660,956,2171,1371,15621,1606,3768,1734,2159,1803,2020,718,315,345,749,404,10238,335,1263,1054,1508,1334,1892,705,205,345,938,659,1206,16,80,141,145,224,313,91,17,4,117,58,2306,0,38,62,150,425,486,143,123,262,367,250
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",13120,968,2179,1267,1710,1624,1873,830,320,394,864,1091,7415,768,1509,701,694,764,1061,506,150,171,534,557,4198,200,624,365,442,492,673,311,170,201,271,449,263,0,0,10,82,67,27,0,0,0,19,58,1244,0,46,191,492,301,112,13,0,22,40,27
"Pennsauken Township School District, New Jersey","3412870",35861,2639,5595,3732,4400,5016,5293,2631,684,1224,2371,2276,17819,2275,4290,2004,2080,2083,1829,970,233,413,793,849,10285,308,878,1154,927,1324,1749,1037,253,513,1040,1102,2303,15,168,231,279,270,704,177,93,101,173,92,5454,41,259,343,1114,1339,1011,447,105,197,365,233
"Pequannock Township School District, New Jersey","3412900",15537,654,2440,1054,1279,2161,2692,834,357,423,994,2649,10861,587,2267,960,786,1592,1682,484,281,287,600,1335,3192,67,32,40,338,331,709,258,36,101,236,1044,137,0,80,0,0,22,35,0,0,0,0,0,1347,0,61,54,155,216,266,92,40,35,158,270
"Perth Amboy City School District, New Jersey","3412930",51300,3937,9782,5476,8167,7377,6658,2726,950,1182,2718,2327,20798,3329,6997,2405,2729,1855,1389,594,130,172,518,680,4639,202,756,342,889,841,577,296,59,130,255,292,5631,137,445,387,588,572,1079,564,209,268,797,585,20232,269,1584,2342,3961,4109,3613,1272,552,612,1148,770
"Phillipsburg Town School District, New Jersey","3412960",14819,1099,2499,1619,1745,1916,2226,964,303,472,989,987,9470,706,1821,1144,966,1192,1503,562,103,261,560,652,3989,393,607,323,387,488,452,327,125,194,415,278,157,0,11,0,15,16,41,21,53,0,0,0,1203,0,60,152,377,220,230,54,22,17,14,57
"Pine Hill Borough School District, New Jersey","3412990",10353,1009,1586,810,1925,1290,1319,665,297,465,549,438,6587,875,1401,673,1228,733,656,345,177,108,247,144,3065,126,152,122,447,438,562,299,114,311,257,237,162,8,16,0,37,8,38,0,0,10,37,8,539,0,17,15,213,111,63,21,6,36,8,49
"Pine Valley Borough School District, New Jersey","3413020",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",56915,3487,7772,10693,8090,7686,7411,3080,1318,1614,3609,2155,28772,3225,5880,7885,2746,2423,2851,1030,238,513,1201,780,9063,96,924,1445,928,1150,1239,628,336,366,1208,743,714,12,182,141,46,15,184,51,12,53,18,0,18366,154,786,1222,4370,4098,3137,1371,732,682,1182,632
"Pitman Borough School District, New Jersey","3413080",8982,441,1594,552,982,1325,1563,602,306,279,682,656,5940,413,1407,429,644,932,948,256,197,146,279,289,2626,28,139,110,215,371,530,317,76,106,367,367,86,0,26,0,40,7,8,0,0,0,5,0,330,0,22,13,83,15,77,29,33,27,31,0
"Pittsgrove Township School District, New Jersey","3413110",9345,448,1586,686,1042,1226,1407,884,345,410,775,536,6510,396,1328,583,834,959,930,415,193,212,427,233,2358,52,258,75,208,227,363,433,125,146,304,167,104,0,0,0,0,0,27,17,0,18,38,4,373,0,0,28,0,40,87,19,27,34,6,132
"Plainfield City School District, New Jersey","3413140",50065,3951,8019,5437,8740,7037,6812,3084,1041,1011,2671,2262,20771,3575,6021,2044,2244,1831,2085,785,334,290,865,697,9349,277,1117,584,1051,895,1597,849,353,411,1219,996,1096,25,14,58,164,95,230,167,58,58,106,121,18849,74,867,2751,5281,4216,2900,1283,296,252,481,448
"Pleasantville City School District, New Jersey","3413200",20391,1731,3851,1801,2713,3095,2730,1000,552,487,1417,1014,10203,1583,2929,991,977,1104,1194,396,106,153,536,234,3732,113,431,236,184,621,453,225,259,155,525,530,1421,33,231,136,190,324,163,82,22,80,122,38,5035,2,260,438,1362,1046,920,297,165,99,234,212
"Plumsted Township School District, New Jersey","3413230",8451,462,1941,529,554,1294,1691,465,88,404,610,413,6620,411,1747,529,448,922,1206,331,65,335,351,275,1385,51,140,0,104,221,447,85,11,51,170,105,30,0,0,0,0,0,30,0,0,0,0,0,416,0,54,0,2,151,8,49,12,18,89,33
"Pohatcong Township School District, New Jersey","3413260",3325,230,463,393,382,376,528,248,110,131,194,270,2208,197,373,213,287,224,372,146,91,79,89,137,1038,33,90,171,95,152,104,102,19,52,98,122,7,0,0,0,0,0,7,0,0,0,0,0,72,0,0,9,0,0,45,0,0,0,7,11
"Point Pleasant Borough School District, New Jersey","3413290",18466,931,3078,1746,1845,2100,3455,1544,456,688,1487,1136,14514,882,2903,1568,1420,1572,2373,1083,340,454,1109,810,3246,49,171,163,277,377,982,414,80,207,294,232,126,0,0,0,0,16,51,23,9,0,0,27,580,0,4,15,148,135,49,24,27,27,84,67
"Point Pleasant Beach Borough School District, New Jersey","3413320",5071,148,1108,271,643,319,988,307,126,201,501,459,3777,148,990,252,365,253,610,217,110,98,425,309,917,0,63,0,160,51,290,90,16,32,76,139,71,0,0,16,0,3,11,0,0,41,0,0,306,0,55,3,118,12,77,0,0,30,0,11
"Pompton Lakes Borough School District, New Jersey","3413350",11126,536,1941,755,1451,1791,1991,593,221,316,863,668,7103,499,1577,481,871,1073,1142,331,95,201,372,461,1754,37,147,199,237,227,301,120,45,96,188,157,203,0,30,0,30,3,0,74,0,0,45,21,2066,0,187,75,313,488,548,68,81,19,258,29
"Port Republic City School District, New Jersey","3413380",1016,47,115,42,121,98,173,122,36,55,134,73,671,47,91,42,92,49,84,76,24,42,82,42,238,0,24,0,23,25,62,31,12,13,34,14,7,0,0,0,0,0,4,3,0,0,0,0,100,0,0,0,6,24,23,12,0,0,18,17
"Princeton Regional School District, New Jersey","3413410",28621,1383,3588,6934,3506,2537,3456,1690,634,790,1992,2111,8394,850,2133,2596,517,364,567,380,106,197,316,368,12560,510,1048,3110,1554,949,1605,838,424,403,1087,1032,677,0,96,161,110,59,83,14,18,0,46,90,6990,23,311,1067,1325,1165,1201,458,86,190,543,621
"Quinton Township School District, New Jersey","3413500",2655,171,406,224,312,364,321,231,55,105,241,225,1887,119,320,135,255,254,218,173,34,67,151,161,729,52,86,89,51,98,103,58,21,38,76,57,5,0,0,0,0,5,0,0,0,0,0,0,34,0,0,0,6,7,0,0,0,0,14,7
"Rahway City School District, New Jersey","3413530",27701,1572,4550,2467,4058,3818,4263,1922,681,660,1912,1798,16423,1526,3759,1705,2215,1678,2325,842,348,323,837,865,4670,24,418,366,642,640,680,522,175,198,436,569,579,11,31,46,87,148,72,132,0,4,29,19,6029,11,342,350,1114,1352,1186,426,158,135,610,345
"Ramsey Borough School District, New Jersey","3413590",14570,724,2843,862,1255,2109,2583,1457,284,466,1156,831,7423,499,2033,604,689,955,1147,577,129,174,246,370,5059,213,591,223,356,664,945,709,70,248,735,305,192,0,17,0,0,21,72,0,0,14,46,22,1896,12,202,35,210,469,419,171,85,30,129,134
"Randolph Township School District, New Jersey","3413650",25812,1622,5486,1635,2714,3717,5263,1622,459,837,1535,922,13705,1359,4143,1258,1122,1453,2033,690,159,246,712,530,6771,134,1057,214,419,1072,2007,524,202,341,450,351,341,32,29,15,101,73,58,17,9,0,0,7,4995,97,257,148,1072,1119,1165,391,89,250,373,34
"Hazlet Township School District, New Jersey","3413680",20297,852,3122,1942,2131,2541,3673,1276,599,978,1818,1365,12239,675,2479,1439,1518,1345,1874,499,395,418,933,664,6068,167,575,404,506,870,1288,665,147,438,615,393,232,0,8,0,0,44,57,15,0,0,48,60,1758,10,60,99,107,282,454,97,57,122,222,248
"Ridgefield Borough School District, New Jersey","3413770",11112,516,1516,1460,974,1422,2120,800,310,299,852,843,4652,332,1200,833,403,396,437,307,142,69,164,369,1365,168,156,244,44,109,285,28,20,43,64,204,279,16,24,27,18,86,10,38,8,0,40,12,4816,0,136,356,509,831,1388,427,140,187,584,258
"Ridgefield Park Township School District, New Jersey","3413800",12819,778,2536,973,1778,1902,2025,649,270,378,733,797,5031,504,1429,467,667,315,623,211,109,175,251,280,3297,183,876,217,439,377,420,130,60,107,250,238,233,26,5,6,44,31,0,10,0,0,84,27,4258,65,226,283,628,1179,982,298,101,96,148,252
"Ridgewood Village School District, New Jersey","3413830",25117,1454,6108,1244,1803,3684,4591,1816,559,740,1668,1450,9101,1015,3302,720,790,652,1037,457,170,151,385,422,10814,363,2276,283,503,1837,2291,994,287,400,825,755,389,14,122,11,8,129,28,7,10,15,8,37,4813,62,408,230,502,1066,1235,358,92,174,450,236
"Riverdale Borough School District, New Jersey","3413980",3798,139,475,291,731,533,612,337,64,86,232,298,2597,123,420,257,552,319,371,226,30,24,111,164,690,16,25,6,128,166,92,43,20,40,72,82,48,0,24,0,0,0,15,0,0,0,0,9,463,0,6,28,51,48,134,68,14,22,49,43
"Riverside Township School District, New Jersey","3414010",8077,547,1407,865,1034,1085,1369,542,170,208,475,375,4444,511,844,600,570,395,638,330,69,81,226,180,2332,36,483,176,151,434,385,143,52,82,226,164,101,0,6,16,50,14,0,0,10,0,5,0,1200,0,74,73,263,242,346,69,39,45,18,31
"Riverton Borough School District, New Jersey","3414040",2774,168,430,173,263,345,502,225,81,105,217,265,1295,119,271,99,92,146,218,101,23,24,95,107,1330,49,129,62,165,188,240,124,58,65,106,144,39,0,13,12,0,4,10,0,0,0,0,0,110,0,17,0,6,7,34,0,0,16,16,14
"Rochelle Park Township School District, New Jersey","3414070",5622,247,734,423,710,718,771,374,182,317,566,580,2812,247,541,308,296,251,370,168,67,148,217,199,1202,0,153,0,240,202,45,113,24,128,144,153,39,0,24,0,0,15,0,0,0,0,0,0,1569,0,16,115,174,250,356,93,91,41,205,228
"Rockleigh Borough School District, New Jersey","3414160",508,10,83,40,32,22,48,21,1,23,48,180,205,10,45,32,21,5,26,12,0,14,8,32,207,0,29,4,9,10,12,5,0,9,28,101,11,0,9,0,0,2,0,0,0,0,0,0,85,0,0,4,2,5,10,4,1,0,12,47
"Roosevelt Borough School District, New Jersey","3414220",816,50,126,66,123,62,124,64,33,22,105,41,439,35,108,41,66,42,60,25,13,7,30,12,269,4,12,25,27,20,34,31,10,12,72,22,10,0,0,0,8,0,0,2,0,0,0,0,98,11,6,0,22,0,30,6,10,3,3,7
"Roselle Borough School District, New Jersey","3414280",21212,1295,3391,1756,2923,2965,3264,1511,488,834,1672,1113,10969,1245,2895,1238,1533,1361,1125,484,117,266,338,367,3644,50,361,191,242,514,690,303,90,106,714,383,392,0,32,73,16,21,161,13,0,12,56,8,6207,0,103,254,1132,1069,1288,711,281,450,564,355
"Roselle Park Borough School District, New Jersey","3414310",13384,757,2409,931,1636,2232,2341,951,287,281,760,799,6973,730,1676,587,695,820,1000,447,159,108,281,470,1725,27,508,105,198,159,326,61,50,83,82,126,680,0,56,0,61,236,149,12,61,0,52,53,4006,0,169,239,682,1017,866,431,17,90,345,150
"Roxbury Township School District, New Jersey","3414340",23444,1271,4549,1830,2149,3079,4214,1979,634,642,1853,1244,16105,1223,4119,1510,1280,1889,2506,1198,447,324,943,666,4556,40,348,233,390,577,1132,517,119,166,579,455,277,0,33,0,54,29,87,44,0,21,0,9,2506,8,49,87,425,584,489,220,68,131,331,114
"Rutherford Borough School District, New Jersey","3414460",18201,1030,2913,1852,2317,2678,2787,1336,450,521,1097,1220,10261,905,2216,1304,1326,1069,1163,722,233,273,465,585,3630,60,372,320,455,524,797,294,112,138,336,222,102,0,26,0,21,0,26,0,0,0,12,17,4208,65,299,228,515,1085,801,320,105,110,284,396
"Saddle Brook Township School District, New Jersey","3414490",13741,856,1637,1365,1989,1939,2212,739,291,477,1105,1131,7773,839,1274,568,1056,1181,984,328,186,282,533,542,2649,17,246,303,327,266,561,169,105,82,212,361,99,0,0,39,0,0,40,0,0,20,0,0,3220,0,117,455,606,492,627,242,0,93,360,228
"Saddle River Borough School District, New Jersey","3414520",3179,80,583,199,241,236,557,296,146,60,427,354,1249,80,354,97,103,41,132,91,73,20,143,115,1088,0,109,15,71,124,222,120,44,17,176,190,43,0,10,0,0,0,0,7,0,0,11,15,799,0,110,87,67,71,203,78,29,23,97,34
"Salem City School District, New Jersey","3414550",5111,488,1029,518,815,464,592,310,164,115,289,327,3723,445,873,349,602,361,383,242,114,51,140,163,1216,43,156,169,180,88,146,54,44,59,142,135,41,0,0,0,14,0,6,14,0,0,7,0,131,0,0,0,19,15,57,0,6,5,0,29
"Sayreville Borough School District, New Jersey","3414640",43356,2711,6859,3419,5894,6215,7104,2901,1012,1397,3275,2569,21430,2375,4663,2028,2388,2231,3011,1312,367,482,1157,1416,9289,246,1400,789,782,1385,1906,752,211,359,845,614,1032,15,81,79,249,298,62,51,20,27,105,45,11605,75,715,523,2475,2301,2125,786,414,529,1168,494
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",31047,2109,5684,2069,2973,4720,5185,2354,800,874,2152,2127,16265,1829,4062,1456,1453,1541,2223,1139,272,446,969,875,9524,259,1331,310,665,2082,1876,675,263,287,760,1016,409,0,117,48,8,83,84,0,20,6,43,0,4849,21,174,255,847,1014,1002,540,245,135,380,236
"Sea Girt Borough School District, New Jersey","3414730",1853,23,329,132,68,74,326,233,51,86,226,305,1238,23,305,105,50,46,195,138,8,29,106,233,535,0,17,13,18,28,99,88,39,53,108,72,24,0,0,8,0,0,16,0,0,0,0,0,56,0,7,6,0,0,16,7,4,4,12,0
"Sea Isle City School District, New Jersey","3414760",1861,0,145,115,140,117,247,117,72,150,376,382,756,0,109,91,97,46,97,36,45,52,105,78,1030,0,24,24,24,59,138,81,27,89,264,300,28,0,12,0,16,0,0,0,0,0,0,0,47,0,0,0,3,12,12,0,0,9,7,4
"Secaucus Town School District, New Jersey","3414850",17106,1052,2147,1018,2637,2683,2428,1318,462,457,1508,1396,8315,885,1520,640,1042,809,874,653,230,174,690,798,2906,145,386,88,608,287,415,257,156,51,252,261,418,0,7,17,60,102,95,14,15,11,51,46,5467,22,234,273,927,1485,1044,394,61,221,515,291
"Somerville Borough School District, New Jersey","3415090",12165,1065,1593,861,2206,1839,1823,632,193,403,892,658,7483,987,1325,663,1151,864,953,371,127,217,472,353,1819,62,88,73,244,322,373,123,30,98,209,197,157,0,32,0,34,9,32,0,6,12,11,21,2706,16,148,125,777,644,465,138,30,76,200,87
"South Amboy City School District, New Jersey","3415120",8695,674,1129,592,1529,1110,1339,672,233,349,531,537,5490,555,856,390,981,577,660,422,198,172,352,327,1678,119,201,139,155,291,420,72,15,63,106,97,42,0,11,10,8,0,0,0,0,13,0,0,1485,0,61,53,385,242,259,178,20,101,73,113
"Lake Como Borough School District, New Jersey","3415150",1715,94,278,123,311,228,287,92,30,41,118,113,1112,86,262,76,159,125,184,60,25,32,59,44,285,8,10,12,57,36,37,21,0,9,37,58,21,0,0,0,10,8,0,3,0,0,0,0,297,0,6,35,85,59,66,8,5,0,22,11
"South Bound Brook Borough School District, New Jersey","3415180",4584,200,762,360,849,743,641,288,151,127,194,269,2754,164,681,316,416,304,377,141,83,95,65,112,753,36,70,30,118,62,112,88,40,17,41,139,33,0,0,0,0,13,12,0,0,0,0,8,1044,0,11,14,315,364,140,59,28,15,88,10
"South Brunswick Township School District, New Jersey","3415210",43877,2076,9608,3086,4424,7367,7875,2585,1008,1207,2578,2063,19041,1791,7131,2026,1592,1744,2523,727,229,282,462,534,9405,214,1212,605,830,1251,2035,885,410,404,653,906,430,10,108,0,28,47,82,77,0,30,22,26,15001,61,1157,455,1974,4325,3235,896,369,491,1441,597
"South Hackensack Township School District, New Jersey","3415240",2420,142,406,134,414,356,293,166,77,77,215,140,1330,122,355,86,213,166,120,74,38,25,62,69,296,20,29,20,66,13,41,23,9,9,26,40,19,0,0,0,0,0,7,7,0,0,0,5,775,0,22,28,135,177,125,62,30,43,127,26
"South Orange-Maplewood School District, New Jersey","3415330",40263,3052,7580,4698,3506,6335,6303,2506,1001,1188,2171,1923,17459,1897,4803,2783,1270,1624,2003,671,314,431,778,885,15370,1051,2184,1389,1253,3030,2836,1162,436,608,755,666,420,28,57,0,58,101,80,25,25,6,31,9,7014,76,536,526,925,1580,1384,648,226,143,607,363
"South Plainfield Borough School District, New Jersey","3415360",23543,963,4002,1697,3363,3091,3669,1724,590,1117,1631,1696,13875,869,3395,1285,1445,1431,1998,1047,237,568,761,839,4165,63,479,194,460,636,721,272,165,261,375,539,377,0,10,40,77,23,82,24,30,55,28,8,5126,31,118,178,1381,1001,868,381,158,233,467,310
"South River Borough School District, New Jersey","3415390",16079,643,2997,1637,1850,2738,2648,955,312,369,1075,855,8309,553,2222,923,789,1026,1015,447,124,145,578,487,2503,57,414,97,221,506,326,230,109,113,229,201,491,0,67,0,66,135,145,7,28,22,21,0,4776,33,294,617,774,1071,1162,271,51,89,247,167
"Sparta Township School District, New Jersey","3415510",19621,938,4567,1371,1234,2911,4074,1367,545,525,1256,833,11978,878,3669,1087,825,1662,2010,730,95,210,492,320,5897,60,809,224,340,886,1452,491,372,237,610,416,162,0,36,8,0,17,68,0,9,0,7,17,1584,0,53,52,69,346,544,146,69,78,147,80
"Spotswood Borough School District, New Jersey","3415540",10669,472,1704,874,1233,1660,1590,799,346,374,782,835,6896,437,1499,720,815,936,1002,362,220,164,375,366,2013,35,135,69,167,254,343,182,87,117,268,356,191,0,0,1,38,30,8,102,0,0,0,12,1569,0,70,84,213,440,237,153,39,93,139,101
"Spring Lake Borough School District, New Jersey","3415570",3011,202,470,96,117,237,381,263,105,116,545,479,2051,193,359,88,95,118,224,179,85,85,291,334,847,9,100,8,22,85,157,84,20,22,204,136,11,0,11,0,0,0,0,0,0,0,0,0,102,0,0,0,0,34,0,0,0,9,50,9
"Spring Lake Heights Borough School District, New Jersey","3415600",4709,36,670,376,684,363,780,441,86,182,549,542,3060,36,555,280,543,264,457,225,36,71,349,244,1470,0,115,96,129,61,305,216,22,85,200,241,12,0,0,0,12,0,0,0,0,0,0,0,167,0,0,0,0,38,18,0,28,26,0,57
"Springfield Township School District, New Jersey","3415630",16249,937,2176,960,2212,2076,2625,1254,294,522,1652,1541,8496,851,1566,543,1127,801,1308,645,112,177,692,674,3652,86,353,189,495,484,602,353,107,112,238,633,97,0,14,0,0,0,27,0,9,20,27,0,4004,0,243,228,590,791,688,256,66,213,695,234
"Stone Harbor Borough School District, New Jersey","3415810",736,5,46,14,45,49,97,65,37,56,134,188,161,3,28,6,20,26,7,26,14,6,8,17,547,2,12,8,25,23,86,38,23,50,124,156,3,0,0,0,0,0,3,0,0,0,0,0,25,0,6,0,0,0,1,1,0,0,2,15
"Summit City School District, New Jersey","3415900",21657,1290,5167,959,2212,3254,3839,1244,452,754,1226,1260,9626,1086,3755,571,661,845,980,399,55,339,461,474,7085,135,990,249,576,1246,1696,590,285,287,492,539,426,35,72,27,94,70,40,22,14,7,12,33,4520,34,350,112,881,1093,1123,233,98,121,261,214
