"","GEOID","B06009_001","B06009_002","B06009_003","B06009_004","B06009_005","B06009_006","B06009_007","B06009_008","B06009_009","B06009_010","B06009_011","B06009_012","B06009_013","B06009_014","B06009_015","B06009_016","B06009_017","B06009_018","B06009_019","B06009_020","B06009_021","B06009_022","B06009_023","B06009_024","B06009_025","B06009_026","B06009_027","B06009_028","B06009_029","B06009_030"
"Glen Ridge Borough School District, New Jersey","3405940",4685,40,553,540,1706,1846,1805,24,355,203,622,601,1888,0,53,98,831,906,161,0,38,10,84,29,831,16,107,229,169,310
"Glen Rock Borough School District, New Jersey","3405970",7486,162,1046,1386,2704,2188,2790,49,499,601,1007,634,3425,53,330,669,1200,1173,52,0,0,0,27,25,1219,60,217,116,470,356
"Gloucester City School District, New Jersey","3406000",7731,1374,3694,1586,873,204,4980,813,2752,903,428,84,2099,372,829,493,302,103,30,0,12,0,10,8,622,189,101,190,133,9
"Green Township School District, New Jersey","3406090",2292,95,648,565,730,254,1399,51,420,350,474,104,683,15,165,148,225,130,68,16,21,16,15,0,142,13,42,51,16,20
"Green Brook Township School District, New Jersey","3406120",4955,473,1028,931,1529,994,2079,160,426,333,783,377,1365,158,302,340,374,191,89,3,56,30,0,0,1422,152,244,228,372,426
"Greenwich Township School District (Gloucester County), New Jersey","3406180",3656,329,1722,940,550,115,2303,175,1069,599,413,47,1148,135,559,287,124,43,37,0,23,0,0,14,168,19,71,54,13,11
"Greenwich Township School District (Warren County), New Jersey","3406210",3443,130,789,810,1042,672,1738,96,459,394,470,319,1148,0,236,303,327,282,23,0,3,13,7,0,534,34,91,100,238,71
"Guttenberg Town School District, New Jersey","3406240",8410,1921,1973,1826,1773,917,1016,144,305,139,323,105,1290,68,162,443,357,260,91,26,52,4,0,9,6013,1683,1454,1240,1093,543
"Hackensack City School District, New Jersey","3406270",31644,4520,9387,7474,6589,3674,8467,810,2783,2247,1653,974,7734,827,2077,2105,1584,1141,788,190,295,74,157,72,14655,2693,4232,3048,3195,1487
"Hackettstown Town School District, New Jersey","3406300",6337,1046,2041,1616,1113,521,3306,293,1174,953,627,259,1342,79,436,381,265,181,173,39,83,30,21,0,1516,635,348,252,200,81
"Haddon Heights Borough School District, New Jersey","3406330",5130,322,1118,1066,1655,969,2400,99,546,539,784,432,2504,185,559,495,795,470,55,5,0,3,26,21,171,33,13,29,50,46
"Haddon Township School District, New Jersey","3406360",10772,800,2796,2906,2814,1456,5496,347,1686,1610,1230,623,4629,318,1010,1174,1497,630,121,47,0,20,39,15,526,88,100,102,48,188
"Haddonfield Borough School District, New Jersey","3406390",7725,154,736,1219,3068,2548,3515,56,458,558,1539,904,3776,66,249,572,1419,1470,126,0,5,12,66,43,308,32,24,77,44,131
"Hamilton Township School District, New Jersey","3406540",63069,7001,21815,17609,11637,5007,38572,3307,14182,11421,6941,2721,12368,827,3672,3342,3026,1501,1543,243,515,578,206,1,10586,2624,3446,2268,1464,784
"Hammonton Town School District, New Jersey","3406570",10634,1764,4011,2630,1611,618,6406,588,2463,1782,1121,452,2422,410,873,647,332,160,464,238,193,22,11,0,1342,528,482,179,147,6
"Harding Township School District, New Jersey","3406720",2645,25,173,562,975,910,1210,17,105,318,474,296,1134,0,52,229,386,467,18,0,0,0,0,18,283,8,16,15,115,129
"Harmony Township School District, New Jersey","3406810",1875,116,914,397,344,104,1248,90,665,232,205,56,571,26,241,123,139,42,8,0,4,4,0,0,48,0,4,38,0,6
"Harrison Town School District, New Jersey","3406870",9728,2182,2934,1725,1496,1391,2095,235,890,479,320,171,772,118,220,159,137,138,445,187,94,78,42,44,6416,1642,1730,1009,997,1038
"Hasbrouck Heights Borough School District, New Jersey","3406930",8666,699,2674,1872,2255,1166,4473,432,1535,973,1007,526,2082,62,509,532,578,401,104,0,15,46,43,0,2007,205,615,321,627,239
"Hawthorne Borough School District, New Jersey","3406990",13213,1114,4281,3560,2667,1591,7682,308,2476,2201,1585,1112,2422,88,573,646,743,372,242,168,23,27,13,11,2867,550,1209,686,326,96
"Hi-Nella Borough School District, New Jersey","3407080",580,56,185,226,77,36,263,21,80,99,48,15,237,27,81,93,22,14,3,0,3,0,0,0,77,8,21,34,7,7
"Highland Park Borough School District, New Jersey","3407170",9454,536,1555,1288,2400,3675,2463,153,555,395,801,559,3650,95,426,497,979,1653,237,83,42,10,55,47,3104,205,532,386,565,1416
"Hillsborough Township School District, New Jersey","3407230",26262,1265,5289,5977,8344,5387,11960,517,2796,3271,3725,1651,7281,172,1307,1396,2551,1855,418,15,77,91,219,16,6603,561,1109,1219,1849,1865
"Hillside Township School District, New Jersey","3407290",13953,2123,4517,4237,2159,917,5917,443,1800,2452,910,312,2505,195,1097,529,471,213,386,89,29,140,107,21,5145,1396,1591,1116,671,371
"Ho-Ho-Kus Borough School District, New Jersey","3407320",2837,67,277,469,1198,826,1206,27,112,203,595,269,1118,15,101,153,453,396,17,0,0,17,0,0,496,25,64,96,150,161
"Hoboken City School District, New Jersey","3407350",38417,2843,3747,3591,17495,10741,14121,727,2082,1454,6834,3024,15363,257,785,1130,8441,4750,2025,958,475,221,248,123,6908,901,405,786,1972,2844
"Holmdel Township School District, New Jersey","3407410",11534,734,2087,2061,3416,3236,3648,237,881,899,1058,573,4585,198,800,803,1470,1314,177,81,44,18,16,18,3124,218,362,341,872,1331
"Hopatcong Borough School District, New Jersey","3407440",10723,691,3469,3573,1976,1014,5953,352,1975,2061,1135,430,3115,96,1039,1162,532,286,90,31,18,31,0,10,1565,212,437,319,309,288
"Hope Township School District, New Jersey","3407470",1286,52,353,443,268,170,851,31,241,309,185,85,279,11,62,95,59,52,29,4,15,3,0,7,127,6,35,36,24,26
"Hopewell Valley Regional School District, New Jersey","3407530",15767,750,1921,2756,4616,5724,6929,374,1297,1595,2097,1566,6283,176,493,805,2012,2797,76,3,4,3,23,43,2479,197,127,353,484,1318
"Interlaken Borough School District, New Jersey","3407650",696,21,96,103,230,246,441,12,54,71,137,167,220,5,34,26,83,72,5,2,0,0,3,0,30,2,8,6,7,7
"Irvington Township School District, New Jersey","3407680",34699,6538,13234,10570,3360,997,12588,1813,4863,4272,1284,356,7596,1374,2989,2319,701,213,735,188,327,181,39,0,13780,3163,5055,3798,1336,428
"Jackson Township School District, New Jersey","3407740",38464,2858,12460,11261,7653,4232,19124,1382,6911,5504,3547,1780,14748,647,4421,4614,3034,2032,625,154,220,132,81,38,3967,675,908,1011,991,382
"Jamesburg Borough School District, New Jersey","3407770",4038,616,1517,1114,550,241,1931,266,738,574,287,66,1132,62,475,300,194,101,21,0,21,0,0,0,954,288,283,240,69,74
"Jefferson Township School District, New Jersey","3407800",14566,821,4207,4138,3927,1473,9306,413,3026,2777,2296,794,3298,105,764,804,1143,482,55,0,0,32,14,9,1907,303,417,525,474,188
"Jersey City School District, New Jersey","3407830",174722,26599,40305,34508,44496,28814,42954,5621,14864,11085,8036,3348,37360,3659,7243,8305,10962,7191,9438,3741,2657,1519,931,590,84970,13578,15541,13599,24567,17685
"Keansburg Borough School District, New Jersey","3407860",6968,950,3010,1904,790,314,4143,507,2026,1076,426,108,1847,300,626,619,201,101,60,37,23,0,0,0,918,106,335,209,163,105
"Kearny Town School District, New Jersey","3407890",27829,5421,10474,6382,3882,1670,9405,1086,3788,2272,1589,670,2360,307,679,786,464,124,1296,269,581,235,153,58,14768,3759,5426,3089,1676,818
"Kenilworth Borough School District, New Jersey","3407920",5340,605,2247,1343,854,291,3199,300,1540,776,483,100,485,0,151,166,58,110,58,0,33,25,0,0,1598,305,523,376,313,81
"Keyport Borough School District, New Jersey","3407950",5336,574,2073,1204,921,564,2887,223,1243,767,375,279,1356,187,411,267,308,183,60,32,0,28,0,0,1033,132,419,142,238,102
"Kinnelon Borough School District, New Jersey","3408040",6924,208,1028,1305,2465,1918,3615,116,656,689,1231,923,2152,43,184,395,931,599,81,0,11,0,17,53,1076,49,177,221,286,343
"Lacey Township School District, New Jersey","3408100",19465,1312,7750,5455,3477,1471,13178,963,5588,3631,2210,786,5212,233,1834,1503,1049,593,188,25,68,56,20,19,887,91,260,265,198,73
"Lakehurst Borough School District, New Jersey","3408160",1662,160,684,587,191,40,938,119,458,231,126,4,509,13,147,270,55,24,43,0,6,37,0,0,172,28,73,49,10,12
"Lakewood Township School District, New Jersey","3408220",43508,7745,13835,11111,6645,4172,11591,1691,4607,2995,1725,573,19614,1403,5979,5875,3537,2820,2059,562,553,423,316,205,10244,4089,2696,1818,1067,574
"Laurel Springs Borough School District, New Jersey","3408280",1303,64,455,388,249,147,667,26,243,208,135,55,551,34,195,162,91,69,0,0,0,0,0,0,85,4,17,18,23,23
"Lavallette Borough School District, New Jersey","3408310",1884,109,636,463,406,270,1413,42,534,337,314,186,453,67,93,121,88,84,0,0,0,0,0,0,18,0,9,5,4,0
"Lawnside Borough School District, New Jersey","3408340",1898,259,595,533,344,167,753,77,286,261,73,56,978,155,267,225,241,90,4,0,0,0,0,4,163,27,42,47,30,17
"Lawrence Township School District (Cumberland County), New Jersey","3408370",2299,351,956,640,261,91,1707,215,797,420,223,52,415,59,128,165,30,33,17,0,5,12,0,0,160,77,26,43,8,6
"Lawrence Township School District (Mercer County), New Jersey","3408400",21783,1640,3655,5129,6399,4960,7690,439,1744,2291,2254,962,6705,293,885,1392,2177,1958,324,91,79,104,28,22,7064,817,947,1342,1940,2018
"Leonia Borough School District, New Jersey","3408520",6270,354,996,1080,2030,1810,856,18,189,162,195,292,1738,41,193,312,502,690,138,31,0,14,34,59,3538,264,614,592,1299,769
"Lincoln Park Borough School District, New Jersey","3408580",8033,606,2727,1829,1818,1053,4257,163,1512,1052,1039,491,1921,217,542,422,483,257,194,51,32,92,0,19,1661,175,641,263,296,286
"Linden City School District, New Jersey","3408610",28648,4453,11608,7656,3283,1648,12056,1087,5378,3131,1693,767,4271,581,1752,1294,455,189,901,261,266,292,70,12,11420,2524,4212,2939,1065,680
"Lindenwold Borough School District, New Jersey","3408640",11573,1768,4528,3313,1522,442,4659,570,1827,1515,589,158,4389,471,1730,1347,664,177,413,78,231,72,21,11,2112,649,740,379,248,96
"Longport Borough School District, New Jersey","3408671",886,35,256,195,226,174,307,12,118,77,54,46,555,20,129,113,168,125,0,0,0,0,0,0,24,3,9,5,4,3
"Little Ferry Borough School District, New Jersey","3408760",7729,1016,2394,1908,1769,642,2142,190,977,557,327,91,1179,82,319,403,208,167,163,47,63,53,0,0,4245,697,1035,895,1234,384
"Livingston Township School District, New Jersey","3408820",20281,732,2836,2900,7389,6424,8663,201,1808,1604,3158,1892,5171,63,481,521,2157,1949,113,7,60,0,0,46,6334,461,487,775,2074,2537
"Lodi Borough School District, New Jersey","3408850",16469,2648,5580,4439,2924,878,5923,714,2437,1418,1131,223,2280,223,915,621,351,170,571,176,259,42,59,35,7695,1535,1969,2358,1383,450
"Logan Township School District, New Jersey","3408880",4057,316,1397,1047,839,458,1632,39,755,308,395,135,2056,149,561,675,414,257,114,50,24,40,0,0,255,78,57,24,30,66
"Long Branch City School District, New Jersey","3408940",20723,3878,7178,4398,3478,1791,8278,777,3104,1949,1742,706,4120,314,1040,1025,1026,715,847,250,301,158,107,31,7478,2537,2733,1266,603,339
"Lopatcong Township School District, New Jersey","3409000",5573,417,1958,1346,1154,698,2918,287,1085,719,678,149,1915,90,696,393,311,425,101,0,24,77,0,0,639,40,153,157,165,124
"Lower Alloways Creek Township School District, New Jersey","3409030",1142,158,462,330,142,50,798,112,377,199,77,33,334,44,81,127,65,17,8,0,4,4,0,0,2,2,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",9467,1007,3735,2778,1462,485,5409,619,2519,1346,745,180,3554,314,1042,1331,569,298,184,26,90,19,49,0,320,48,84,82,99,7
"Lyndhurst Township School District, New Jersey","3409210",15017,1589,5152,3574,3021,1681,7772,480,3214,1722,1459,897,2083,206,687,507,484,199,401,63,109,106,105,18,4761,840,1142,1239,973,567
"Madison Borough School District, New Jersey","3409240",10004,634,1549,1370,3224,3227,4170,272,849,745,1281,1023,3789,34,378,388,1484,1505,152,11,13,47,20,61,1893,317,309,190,439,638
"Old Bridge Township School District, New Jersey","3409270",46116,3519,13380,13332,10773,5112,16580,1424,6006,5074,3079,997,15103,665,4339,4769,3585,1745,1085,161,294,380,202,48,13348,1269,2741,3109,3907,2322
"Mahwah Township School District, New Jersey","3409330",17011,841,3051,3811,5356,3952,6520,243,1362,1586,2071,1258,6870,240,1189,1601,2140,1700,236,34,61,97,33,11,3385,324,439,527,1112,983
"Manasquan Borough School District, New Jersey","3409420",4248,180,945,1000,1480,643,2980,69,728,755,1006,422,1081,53,195,201,426,206,48,0,0,23,25,0,139,58,22,21,23,15
"Manchester Township School District, New Jersey","3409450",36584,4641,17480,9009,3978,1476,19830,2336,9915,4987,1950,642,12587,1461,5977,3183,1393,573,581,110,208,121,125,17,3586,734,1380,718,510,244
"Mannington Township School District, New Jersey","3409480",1309,204,596,297,113,99,783,110,388,184,53,48,422,50,167,105,52,48,23,0,20,0,0,3,81,44,21,8,8,0
"Manville Borough School District, New Jersey","3409630",7536,1116,3516,1764,947,193,4276,419,2125,1153,486,93,1518,274,564,386,236,58,54,25,29,0,0,0,1688,398,798,225,225,42
"Maple Shade Township School District, New Jersey","3409660",13252,1160,5079,3820,2217,976,5561,316,2167,1842,936,300,6112,645,2541,1599,921,406,180,3,41,77,43,16,1399,196,330,302,317,254
"Margate City School District, New Jersey","3409690",5119,214,1314,1242,1392,957,1704,48,475,421,489,271,3002,88,706,789,836,583,43,8,0,0,20,15,370,70,133,32,47,88
"Matawan-Aberdeen Regional School District, New Jersey","3409750",18999,1110,4776,5755,4649,2709,8004,452,2550,2254,1813,935,6642,223,1356,2210,1908,945,210,32,42,63,46,27,4143,403,828,1228,882,802
"Maurice River Township School District, New Jersey","3409780",6797,1943,3287,1061,406,100,4959,1456,2470,704,267,62,1163,196,558,284,105,20,327,142,148,37,0,0,348,149,111,36,34,18
"Maywood Borough School District, New Jersey","3409810",6900,469,1873,1743,1779,1036,2856,58,943,772,739,344,2065,114,610,534,480,327,141,14,51,55,21,0,1838,283,269,382,539,365
"Merchantville Borough School District, New Jersey","3409960",2580,406,792,591,506,285,1170,115,485,282,149,139,936,16,247,260,303,110,238,212,15,0,0,11,236,63,45,49,54,25
"Metuchen Borough School District, New Jersey","3409990",9770,335,1798,2043,3002,2592,3861,77,1009,968,1088,719,3533,150,635,691,1106,951,104,0,24,3,26,51,2272,108,130,381,782,871
"Middle Township School District, New Jersey","3410020",13703,2219,5197,3218,2014,1055,6122,762,2474,1512,1001,373,6126,804,2390,1557,878,497,159,47,68,26,0,18,1296,606,265,123,135,167
"Middlesex Borough School District, New Jersey","3410050",9118,647,3253,2492,1979,747,5291,374,1979,1381,1220,337,1765,64,680,498,248,275,0,0,0,0,0,0,2062,209,594,613,511,135
"Middletown Township School District, New Jersey","3410110",45801,2253,12522,11916,11952,7158,22962,1135,7620,5951,5822,2434,18027,781,3872,4780,4766,3828,488,47,90,122,161,68,4324,290,940,1063,1203,828
"Midland Park Borough School District, New Jersey","3410140",5167,195,1277,1078,1738,879,2715,55,644,652,980,384,1534,37,318,248,552,379,128,10,67,17,0,34,790,93,248,161,206,82
"Millburn Township School District, New Jersey","3410200",12509,140,1119,1096,4578,5576,3633,37,473,473,1566,1084,5444,25,232,370,1961,2856,218,1,15,21,92,89,3214,77,399,232,959,1547
"Millstone Township School District, New Jersey","3410230",7004,401,1301,1470,2309,1523,3325,205,705,784,952,679,2857,91,525,473,1121,647,27,1,9,13,4,0,795,104,62,200,232,197
"Milltown Borough School District, New Jersey","3410290",5190,206,1555,1348,1381,700,3337,80,1051,871,954,381,1189,63,336,330,258,202,50,0,0,30,20,0,614,63,168,117,149,117
"Millville City School District, New Jersey","3410320",18767,3267,7745,4752,2205,798,12401,2032,5194,3394,1385,396,4457,718,1840,993,607,299,965,342,385,201,25,12,944,175,326,164,188,91
"Mine Hill Township School District, New Jersey","3410350",2439,196,608,843,525,267,1217,38,395,437,288,59,617,15,127,249,131,95,28,17,0,0,11,0,577,126,86,157,95,113
"Monroe Township School District (Gloucester County), New Jersey","3410470",24111,3036,8566,6687,4332,1490,11240,1055,4092,3288,2162,643,10810,1590,3930,2940,1612,738,248,34,100,70,44,0,1813,357,444,389,514,109
"Monroe Township School District (Middlesex County), New Jersey","3410500",30546,2186,8776,6949,7313,5322,10328,640,3599,2577,2297,1215,13550,661,3969,3582,3138,2200,364,117,81,13,68,85,6304,768,1127,777,1810,1822
"Montague Township School District, New Jersey","3410530",2734,204,1042,1003,311,174,1761,176,750,534,191,110,828,21,266,396,107,38,17,0,17,0,0,0,128,7,9,73,13,26
"Montclair Town School District, New Jersey","3410560",25111,1088,3032,4140,8266,8585,9555,380,1260,1963,3569,2383,10652,308,859,1292,3445,4748,305,19,0,122,70,94,4599,381,913,763,1182,1360
"Montgomery Township School District, New Jersey","3410590",14417,336,1155,1814,5027,6085,4291,132,622,608,1773,1156,5159,11,314,791,1888,2155,137,23,0,40,44,30,4830,170,219,375,1322,2744
"Montville Township School District, New Jersey","3410650",14724,410,2904,2313,5006,4091,6676,129,1484,1300,2438,1325,4100,58,658,475,1458,1451,217,21,87,62,0,47,3731,202,675,476,1110,1268
"Moonachie Borough School District, New Jersey","3410680",2059,367,985,330,288,89,963,146,510,108,168,31,289,50,144,59,21,15,57,6,0,24,19,8,750,165,331,139,80,35
"Moorestown Township School District, New Jersey","3410710",13873,644,2500,2690,4091,3948,5388,269,1257,1207,1461,1194,6986,251,1022,1320,2274,2119,146,10,0,25,27,84,1353,114,221,138,329,551
"Morris Plains Borough School District, New Jersey","3410770",4039,199,864,918,1214,844,2439,56,570,639,741,433,1121,36,180,188,365,352,72,35,0,18,10,9,407,72,114,73,98,50
"Morris Township School District, New Jersey","3410810",29943,2440,5754,4715,8875,8159,12438,508,2598,2179,4285,2868,9996,276,1227,1419,3316,3758,243,33,44,60,63,43,7266,1623,1885,1057,1211,1490
"Mount Arlington Borough School District, New Jersey","3410860",3997,207,1268,1009,922,591,2420,116,879,561,627,237,1200,49,324,348,195,284,0,0,0,0,0,0,377,42,65,100,100,70
"Mount Ephraim Borough School District, New Jersey","3410890",3287,403,1260,1079,331,214,1787,285,675,591,172,64,1345,92,505,441,158,149,42,1,19,22,0,0,113,25,61,25,1,1
"Mount Olive Township School District, New Jersey","3410980",18700,938,4659,5077,5313,2713,9356,409,2865,2463,2663,956,5549,111,1026,1772,1624,1016,265,15,72,79,74,25,3530,403,696,763,952,716
"Mountain Lakes Borough School District, New Jersey","3411010",2481,48,62,200,1025,1146,810,9,29,105,333,334,1117,0,24,60,502,531,26,0,0,0,26,0,528,39,9,35,164,281
"Mountainside Borough School District, New Jersey","3411040",4751,274,771,882,1488,1336,2256,119,439,425,686,587,1481,13,251,265,502,450,104,3,3,14,0,84,910,139,78,178,300,215
"Neptune City School District, New Jersey","3411130",3611,286,1317,1130,534,344,2386,94,966,811,322,193,872,53,258,307,111,143,99,58,0,0,41,0,254,81,93,12,60,8
"Neptune Township School District, New Jersey","3411160",20060,1762,6272,6120,3914,1992,10840,724,3402,3522,2212,980,5900,565,1597,1816,1140,782,451,61,217,103,44,26,2869,412,1056,679,518,204
"New Brunswick City School District, New Jersey","3411220",25035,8901,7524,3708,2953,1949,5002,551,1531,1515,882,523,2707,249,714,757,508,479,1314,626,422,186,65,15,16012,7475,4857,1250,1498,932
"New Hanover Township School District, New Jersey","3411250",5527,858,2360,1614,378,317,993,138,348,363,107,37,3040,388,1337,1012,166,137,286,83,136,56,0,11,1208,249,539,183,105,132
"New Milford Borough School District, New Jersey","3411280",11457,937,3440,2661,2930,1489,3241,179,1124,947,698,293,3593,273,1145,818,778,579,120,22,19,61,12,6,4503,463,1152,835,1442,611
"New Providence Borough School District, New Jersey","3411310",8465,473,1356,1522,2780,2334,3511,194,694,773,1246,604,2764,18,299,453,1043,951,56,15,0,0,11,30,2134,246,363,296,480,749
"Newark City School District, New Jersey","3411340",174162,50882,62112,38968,15687,6513,64532,12942,25991,18135,5366,2098,31250,6695,10913,8418,3479,1745,13887,7051,3965,1953,666,252,64493,24194,21243,10462,6176,2418
"Newfield Elementary School District, New Jersey","3411370",1138,114,433,345,180,66,738,55,329,210,103,41,322,57,96,88,60,21,23,0,0,23,0,0,55,2,8,24,17,4
"Newton Town School District, New Jersey","3411400",5388,843,2086,1227,809,423,3132,546,1262,711,491,122,1268,111,451,378,228,100,57,4,30,16,0,7,931,182,343,122,90,194
"North Arlington Borough School District, New Jersey","3411430",11291,1123,3848,2800,2234,1286,5459,308,2057,1400,1098,596,1362,107,392,372,318,173,207,99,0,72,14,22,4263,609,1399,956,804,495
"North Bergen Township School District, New Jersey","3411460",42589,9224,12020,10874,7049,3422,7205,898,2028,1803,1560,916,5454,391,1365,1797,1382,519,2023,770,652,387,159,55,27907,7165,7975,6887,3948,1932
"North Brunswick Township School District, New Jersey","3411490",28588,2924,6821,5859,8062,4922,9907,625,3448,2858,2205,771,5378,404,1184,1201,1434,1155,464,155,121,99,49,40,12839,1740,2068,1701,4374,2956
"North Plainfield Borough School District, New Jersey","3411640",14495,2371,5142,3455,2312,1215,4831,290,1782,1271,1115,373,2343,141,510,782,444,466,446,122,257,58,9,0,6875,1818,2593,1344,744,376
"North Wildwood City School District, New Jersey","3411670",3218,283,1059,1023,590,263,969,133,345,241,216,34,2012,127,639,684,345,217,29,0,29,0,0,0,208,23,46,98,29,12
"Nutley Town School District, New Jersey","3411880",20984,1419,6270,3922,5853,3520,12051,542,4039,2503,3279,1688,3622,210,978,637,922,875,360,53,155,33,91,28,4951,614,1098,749,1561,929
"Oaklyn Borough School District, New Jersey","3411940",2906,221,1057,733,610,285,1521,83,641,359,336,102,1149,74,386,318,247,124,81,43,3,30,0,5,155,21,27,26,27,54
"Ocean City School District, New Jersey","3411970",8915,452,2203,1951,2460,1849,2482,86,596,628,673,499,5833,194,1486,1225,1690,1238,16,1,0,9,6,0,584,171,121,89,91,112
"Ocean Township School District (Monmouth County), New Jersey","3412060",19157,1504,4700,4620,5147,3186,9422,431,2454,2489,2751,1297,5059,168,950,1198,1418,1325,297,94,41,66,62,34,4379,811,1255,867,916,530
"Ocean Township School District (Ocean County), New Jersey","3412090",6722,562,2363,1953,1261,583,4028,206,1469,1290,739,324,2247,196,675,604,513,259,12,0,12,0,0,0,435,160,207,59,9,0
"Oldmans Township School District, New Jersey","3412210",1387,143,495,438,173,138,775,76,269,261,116,53,533,53,203,143,49,85,16,0,11,5,0,0,63,14,12,29,8,0
"Orange City Township School District, New Jersey","3412270",19771,4256,7237,4617,2679,982,6559,1142,2438,1756,956,267,3385,769,935,809,666,206,474,77,221,68,87,21,9353,2268,3643,1984,970,488
"Oxford Township School District, New Jersey","3412300",1749,188,711,440,282,128,1207,145,539,307,162,54,393,18,124,117,97,37,6,0,3,0,3,0,143,25,45,16,20,37
"Palisades Park Borough School District, New Jersey","3412360",15203,2646,4478,2327,4480,1272,1786,207,577,497,342,163,1652,54,621,327,451,199,329,146,44,74,51,14,11436,2239,3236,1429,3636,896
"Palmyra Borough School District, New Jersey","3412390",5543,501,1741,1837,1009,455,2296,268,763,750,272,243,2809,192,878,1001,607,131,23,0,7,0,0,16,415,41,93,86,130,65
"Paramus Borough School District, New Jersey","3412420",19415,1572,4495,4018,5813,3517,7228,496,2190,1564,1997,981,4901,262,1107,1171,1386,975,304,0,15,167,84,38,6982,814,1183,1116,2346,1523
"Park Ridge Borough School District, New Jersey","3412450",5985,263,1569,1242,1851,1060,2508,89,652,513,854,400,2331,74,525,636,674,422,34,0,17,0,7,10,1112,100,375,93,316,228
"Parsippany-Troy Hills Township School District, New Jersey","3412480",38887,2639,9318,6838,12149,7943,13757,678,4308,3184,3845,1742,8349,282,2045,1348,2840,1834,349,16,85,87,124,37,16432,1663,2880,2219,5340,4330
"Passaic City School District, New Jersey","3412540",39003,13798,13810,6016,3510,1869,6441,1147,2651,1547,874,222,4619,593,1272,1022,806,926,3309,1641,902,450,238,78,24634,10417,8985,2997,1592,643
"Paterson City School District, New Jersey","3412690",88770,25524,36320,17846,6365,2715,25465,4233,11843,6497,2094,798,9949,2485,3536,2768,784,376,14732,6727,5176,1797,765,267,38624,12079,15765,6784,2722,1274
"Paulsboro Borough School District, New Jersey","3412720",3699,443,2036,786,322,112,2764,256,1552,612,248,96,655,57,370,165,63,0,97,45,41,0,11,0,183,85,73,9,0,16
"Pemberton Township School District, New Jersey","3412810",19274,2614,7766,6254,1884,756,8513,1292,4126,2318,607,170,7586,658,2385,3112,960,471,969,140,373,296,123,37,2206,524,882,528,194,78
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",8706,1958,3399,2366,706,277,4437,877,1759,1418,300,83,3009,561,1199,744,347,158,253,56,98,99,0,0,1007,464,343,105,59,36
"Pennsauken Township School District, New Jersey","3412870",23895,4157,8206,6945,3256,1331,9250,1127,3384,2979,1269,491,7945,833,2767,2493,1251,601,1889,731,564,368,198,28,4811,1466,1491,1105,538,211
"Pequannock Township School District, New Jersey","3412900",11389,547,3228,2852,3141,1621,7047,308,2132,1806,1942,859,3053,88,778,741,906,540,57,0,8,27,0,22,1232,151,310,278,293,200
"Perth Amboy City School District, New Jersey","3412930",32105,10289,11065,5920,3790,1041,8067,1058,3353,1910,1370,376,3339,646,968,1028,471,226,4662,2091,1610,651,293,17,16037,6494,5134,2331,1656,422
"Phillipsburg Town School District, New Jersey","3412960",9602,2221,4125,1871,972,413,5799,1418,2577,1088,530,186,2666,458,1134,571,331,172,146,44,63,15,24,0,991,301,351,197,87,55
"Pine Hill Borough School District, New Jersey","3412990",6948,795,2531,2237,1007,378,3638,407,1548,1156,454,73,2665,290,863,987,361,164,138,16,37,29,46,10,507,82,83,65,146,131
"Pine Valley Borough School District, New Jersey","3413020",3,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",34963,2383,8603,7833,9522,6622,11782,579,4150,3084,2844,1125,6598,351,1727,1790,1560,1170,379,25,120,133,38,63,16204,1428,2606,2826,5080,4264
"Pitman Borough School District, New Jersey","3413080",6395,462,2069,1641,1490,733,3691,206,1212,917,927,429,2349,223,729,621,485,291,60,5,8,7,40,0,295,28,120,96,38,13
"Pittsgrove Township School District, New Jersey","3413110",6625,838,2219,1929,1217,422,4203,420,1530,1343,713,197,1973,266,586,518,419,184,104,69,19,0,16,0,345,83,84,68,69,41
"Plainfield City School District, New Jersey","3413140",32658,9051,9938,7634,3789,2246,9131,987,3313,2608,1498,725,7371,984,2270,2051,1159,907,999,376,407,143,50,23,15157,6704,3948,2832,1082,591
"Pleasantville City School District, New Jersey","3413200",13008,3841,4462,3251,1152,302,4700,849,1932,1480,344,95,2952,756,1139,665,350,42,1021,353,460,157,51,0,4335,1883,931,949,407,165
"Plumsted Township School District, New Jersey","3413230",5519,465,2447,1525,705,377,3933,209,2020,1018,444,242,1194,86,372,430,197,109,30,0,0,16,0,14,362,170,55,61,64,12
"Pohatcong Township School District, New Jersey","3413260",2239,239,763,692,421,124,1425,172,468,459,285,41,744,56,288,204,113,83,7,0,0,7,0,0,63,11,7,22,23,0
"Point Pleasant Borough School District, New Jersey","3413290",12711,705,4030,3203,3255,1518,9161,353,3092,2399,2316,1001,2863,102,780,616,887,478,126,45,23,42,16,0,561,205,135,146,36,39
"Point Pleasant Beach Borough School District, New Jersey","3413320",3544,192,889,900,852,711,2387,34,631,638,705,379,854,17,221,206,126,284,55,0,13,0,0,42,248,141,24,56,21,6
"Pompton Lakes Borough School District, New Jersey","3413350",7894,544,2966,1706,1918,760,4546,288,1722,1006,1149,381,1371,51,408,359,301,252,173,0,95,33,24,21,1804,205,741,308,444,106
