"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Buena Regional School District, New Jersey","3402400",10242,1317,8925,1666,924,1642,1220,1470,1001,373,629,6350,1041,5309,1022,513,1001,691,733,757,174,418,2412,212,2200,390,181,427,271,454,136,176,165,615,12,603,172,135,95,115,64,9,13,0,865,52,813,82,95,119,143,219,99,10,46
"Burlington City School District, New Jersey","3402430",8239,806,7433,1322,599,1194,1122,1118,1191,259,628,4635,450,4185,871,302,656,626,566,662,128,374,2614,168,2446,401,236,310,404,442,392,71,190,143,25,118,35,6,23,9,19,11,0,15,847,163,684,15,55,205,83,91,126,60,49
"Burlington Township School District, New Jersey","3402460",17580,2020,15560,2523,1022,2227,1927,2157,1789,924,2991,8212,1160,7052,1438,352,1072,746,948,833,472,1191,5685,346,5339,545,492,745,666,785,656,244,1206,510,87,423,100,15,5,43,97,6,87,70,3173,427,2746,440,163,405,472,327,294,121,524
"Butler Borough School District, New Jersey","3402520",6246,349,5897,815,543,757,842,799,695,220,1226,3758,267,3491,537,220,439,382,437,501,154,821,1136,48,1088,77,33,98,240,179,137,31,293,55,0,55,8,0,27,0,0,0,0,20,1297,34,1263,193,290,193,220,183,57,35,92
"Caldwell-West Caldwell School District, New Jersey","3402580",15625,1969,13656,1988,877,1657,1451,1911,1386,728,3658,10095,1277,8818,1513,542,917,989,1100,952,450,2355,3016,349,2667,141,65,293,290,491,279,117,991,163,4,159,87,0,51,0,8,0,7,6,2351,339,2012,247,270,396,172,312,155,154,306
"Camden City School District, New Jersey","3402640",57213,12112,45101,15676,5596,8925,5866,4096,2527,709,1706,27793,7177,20616,8364,2144,3368,2634,1914,967,309,916,11037,1804,9233,2718,1191,1907,1054,988,649,270,456,8817,1718,7099,2993,1124,1122,910,416,356,52,126,9566,1413,8153,1601,1137,2528,1268,778,555,78,208
"Cape May Point Borough School District, New Jersey","3402760",170,0,170,12,13,18,44,34,11,10,28,29,0,29,4,3,4,8,5,0,1,4,139,0,139,8,10,14,36,29,11,9,22,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2
"Carteret Borough School District, New Jersey","3402820",18498,3200,15298,2917,1585,2359,2094,2362,1452,588,1941,7868,1301,6567,1339,544,988,795,1161,745,186,809,2636,293,2343,446,219,477,207,326,210,150,308,1274,192,1082,301,142,59,248,171,60,43,58,6720,1414,5306,831,680,835,844,704,437,209,766
"Cedar Grove Township School District, New Jersey","3402850",10509,1578,8931,1324,626,1026,607,1401,1007,413,2527,6698,955,5743,839,439,678,441,891,736,292,1427,1757,203,1554,237,79,90,74,268,163,65,578,123,8,115,19,7,32,4,0,0,0,53,1931,412,1519,229,101,226,88,242,108,56,469
"Cherry Hill Township School District, New Jersey","3403000",57795,6194,51601,7577,3878,6592,5210,6374,6020,2600,13350,19375,2440,16935,3208,1424,1938,1811,2019,1981,807,3747,26706,2048,24658,2843,1705,3178,2294,3063,3025,1291,7259,699,86,613,186,75,26,36,129,81,28,52,11015,1620,9395,1340,674,1450,1069,1163,933,474,2292
"Chesilhurst Borough School District, New Jersey","3403030",1525,208,1317,239,170,221,214,191,147,34,101,808,142,666,152,71,74,119,78,81,26,65,520,35,485,73,67,97,83,71,53,8,33,30,0,30,0,4,6,4,16,0,0,0,167,31,136,14,28,44,8,26,13,0,3
"Cinnaminson Township School District, New Jersey","3403120",13261,1385,11876,1809,710,1519,1515,1448,1544,629,2702,4278,436,3842,700,226,490,504,444,553,248,677,7701,697,7004,965,446,863,927,846,854,323,1780,194,20,174,42,0,0,19,29,30,46,8,1088,232,856,102,38,166,65,129,107,12,237
"Clark Township School District, New Jersey","3403150",12422,1421,11001,1508,756,1248,999,1555,1575,740,2620,8504,905,7599,1001,594,809,687,1090,1232,530,1656,1662,217,1445,204,95,236,110,187,138,91,384,197,50,147,9,0,21,27,63,9,9,9,2059,249,1810,294,67,182,175,215,196,110,571
"Clayton Borough School District, New Jersey","3403180",6258,564,5694,1290,584,822,535,816,730,303,614,3744,298,3446,896,419,438,262,444,528,138,321,2079,229,1850,292,83,340,198,316,173,165,283,125,0,125,25,0,0,26,47,17,0,10,310,37,273,77,82,44,49,9,12,0,0
"Clementon Borough School District, New Jersey","3403240",4068,485,3583,662,215,627,450,743,527,126,233,2457,422,2035,390,82,357,248,495,294,37,132,1526,50,1476,258,122,255,182,248,233,89,89,7,0,7,0,0,0,7,0,0,0,0,78,13,65,14,11,15,13,0,0,0,12
"Cliffside Park Borough School District, New Jersey","3403270",20485,3382,17103,2133,1557,2906,1824,2157,1948,888,3690,5039,882,4157,786,270,791,287,708,477,188,650,4970,650,4320,306,202,542,430,522,499,219,1600,874,172,702,82,34,147,117,39,49,117,117,9602,1678,7924,959,1051,1426,990,888,923,364,1323
"Clifton City School District, New Jersey","3403300",68867,11367,57500,8441,5439,8831,7855,7701,6919,2651,9663,28150,4463,23687,4108,1832,3386,2633,3143,3154,1196,4235,8746,1248,7498,749,708,867,1076,1100,980,279,1739,2416,342,2074,379,159,392,334,235,262,168,145,29555,5314,24241,3205,2740,4186,3812,3223,2523,1008,3544
"Collingswood Borough School District, New Jersey","3403420",11590,938,10652,1544,911,1574,1303,1731,1237,589,1763,5696,457,5239,900,406,787,478,986,556,365,761,4800,320,4480,435,392,578,663,623,661,224,904,169,34,135,28,6,13,56,0,0,0,32,925,127,798,181,107,196,106,122,20,0,66
"Commercial Township School District, New Jersey","3403480",3910,638,3272,878,355,374,484,385,458,65,273,2471,477,1994,497,199,223,305,211,350,37,172,1231,147,1084,310,119,134,179,124,89,28,101,140,14,126,53,32,0,0,41,0,0,0,68,0,68,18,5,17,0,9,19,0,0
"Corbin City School District, New Jersey","3403510",506,54,452,31,41,93,69,95,67,6,50,365,45,320,24,25,72,31,76,56,6,30,126,9,117,7,16,10,37,19,8,0,20,1,0,1,0,0,0,1,0,0,0,0,14,0,14,0,0,11,0,0,3,0,0
"Cranbury Township School District, New Jersey","3403540",2872,380,2492,401,148,176,226,149,265,105,1022,1316,214,1102,212,85,113,99,71,127,67,328,1022,115,907,138,23,39,79,78,60,12,478,0,0,0,0,0,0,0,0,0,0,0,534,51,483,51,40,24,48,0,78,26,216
"Cranford Township School District, New Jersey","3403570",18566,1736,16830,2150,855,2017,1376,1866,1885,1126,5555,11959,1167,10792,1496,557,1270,904,1209,1295,713,3348,4775,385,4390,500,178,408,391,478,466,248,1721,159,11,148,42,1,11,7,0,0,0,87,1673,173,1500,112,119,328,74,179,124,165,399
"Cresskill Borough School District, New Jersey","3403600",6766,1211,5555,696,298,491,574,561,507,343,2085,1986,431,1555,310,74,139,208,210,131,50,433,2469,418,2051,191,158,164,243,167,154,121,853,173,38,135,20,0,0,0,11,19,0,85,2138,324,1814,175,66,188,123,173,203,172,714
"Deal Borough School District, New Jersey","3403630",802,131,671,114,65,109,85,49,53,34,162,298,46,252,31,31,27,28,31,13,22,69,359,74,285,62,13,46,35,12,38,10,69,15,0,15,7,0,2,3,3,0,0,0,130,11,119,14,21,34,19,3,2,2,24
"Delanco Township School District, New Jersey","3403690",3818,387,3431,485,303,421,437,661,373,131,620,2278,227,2051,348,155,254,330,380,189,98,297,1429,140,1289,137,141,154,82,266,184,33,292,9,9,0,0,0,0,0,0,0,0,0,102,11,91,0,7,13,25,15,0,0,31
"Delran Township School District, New Jersey","3403780",13712,1199,12513,2023,795,1684,1307,1921,1477,913,2393,5277,634,4643,900,265,423,537,757,695,410,656,5434,186,5248,652,424,480,599,796,471,372,1454,381,26,355,66,17,35,31,38,128,0,40,2620,353,2267,405,89,746,140,330,183,131,243
"Dennis Township School District, New Jersey","3403840",5214,600,4614,694,385,655,597,653,617,304,709,3011,439,2572,471,253,322,308,352,391,146,329,2091,156,1935,205,122,285,284,296,221,148,374,51,0,51,8,0,27,0,0,0,10,6,61,5,56,10,10,21,5,5,5,0,0
"Deptford Township School District, New Jersey","3403900",25372,3193,22179,3310,2388,3299,2498,3162,2882,1231,3409,12360,1590,10770,1807,1142,1656,1286,1433,1472,515,1459,10509,1046,9463,1186,1073,1400,966,1530,1140,595,1573,341,0,341,36,40,44,16,20,90,26,69,2162,557,1605,281,133,199,230,179,180,95,308
"Dover Town School District, New Jersey","3403930",16076,1620,14456,2609,1971,2678,2533,2386,1057,389,833,4561,550,4011,907,407,586,526,735,413,121,316,1424,132,1292,64,145,141,243,311,102,67,219,1288,90,1198,220,181,155,176,317,44,21,84,8803,848,7955,1418,1238,1796,1588,1023,498,180,214
"Downe Township School District, New Jersey","3403960",1195,155,1040,241,88,194,123,151,119,34,90,815,106,709,210,36,128,87,85,84,23,56,350,49,301,29,45,60,36,62,35,11,23,20,0,20,2,7,0,0,0,0,0,11,10,0,10,0,0,6,0,4,0,0,0
"Dumont Borough School District, New Jersey","3403990",14516,1973,12543,1605,1082,1445,1258,1890,1567,662,3034,5774,775,4999,745,347,590,357,718,573,362,1307,3826,428,3398,347,399,363,355,578,409,109,838,188,17,171,0,18,48,37,0,0,0,68,4728,753,3975,513,318,444,509,594,585,191,821
"Dunellen Borough School District, New Jersey","3404020",5808,701,5107,813,233,665,863,738,557,371,867,3170,458,2712,603,87,170,423,357,380,206,486,1274,82,1192,43,78,98,220,213,147,132,261,0,0,0,0,0,0,0,0,0,0,0,1364,161,1203,167,68,397,220,168,30,33,120
"East Brunswick Township School District, New Jersey","3404110",39092,5380,33712,5561,2399,3672,3351,3916,3532,1603,9678,14085,1814,12271,2585,761,1382,1431,1653,1410,497,2552,10414,1092,9322,1053,718,868,765,1116,1219,476,3107,448,67,381,88,23,69,35,38,49,19,60,14145,2407,11738,1835,897,1353,1120,1109,854,611,3959
"East Newark Borough School District, New Jersey","3404200",1961,471,1490,258,120,290,278,177,202,40,125,414,120,294,51,19,60,49,48,35,3,29,154,19,135,34,15,14,34,13,9,11,5,56,32,24,8,0,4,3,9,0,0,0,1337,300,1037,165,86,212,192,107,158,26,91
"East Orange City School District, New Jersey","3404230",51719,7521,44198,10134,4793,7857,6070,6814,3971,1253,3306,23261,3927,19334,4981,1883,3083,2715,2927,1785,645,1315,12445,1213,11232,2482,1267,2243,1490,1412,1006,351,981,1212,162,1050,255,121,150,77,118,184,0,145,14801,2219,12582,2416,1522,2381,1788,2357,996,257,865
"East Windsor Regional School District, New Jersey","3404320",26762,3113,23649,3910,1799,2984,2555,3392,2443,1333,5233,8907,1165,7742,1694,577,749,638,1167,904,465,1548,7504,498,7006,885,444,583,849,887,687,435,2236,505,145,360,91,41,95,14,46,22,17,34,9846,1305,8541,1240,737,1557,1054,1292,830,416,1415
"Edgewater Borough School District, New Jersey","3404440",9540,1359,8181,576,449,596,642,799,821,683,3615,1549,142,1407,107,123,206,86,163,125,131,466,3040,334,2706,203,111,154,317,176,224,267,1254,244,60,184,18,18,52,0,13,0,10,73,4707,823,3884,248,197,184,239,447,472,275,1822
"Edgewater Park Township School District, New Jersey","3404470",7207,860,6347,912,519,1052,996,1087,785,330,666,3338,461,2877,378,249,408,363,619,408,79,373,2210,145,2065,293,167,318,239,304,297,184,263,251,74,177,19,0,25,11,76,12,34,0,1408,180,1228,222,103,301,383,88,68,33,30
"Edison Township School District, New Jersey","3404500",81566,13445,68121,10366,4502,7897,7193,8580,7456,3602,18525,26174,3948,22226,4344,1482,2691,2534,3489,2761,1134,3791,13457,1449,12008,1810,789,1431,1327,1672,1287,673,3019,978,138,840,147,63,167,122,82,135,34,90,40957,7910,33047,4065,2168,3608,3210,3337,3273,1761,11625
"Egg Harbor Township School District, New Jersey","3404560",33947,4454,29493,5289,2197,4272,4132,4164,3106,1549,4784,16898,2605,14293,3239,1063,2118,1656,1585,1757,797,2078,9594,1077,8517,851,610,1075,1242,1267,1012,529,1931,888,37,851,96,46,127,362,92,56,21,51,6567,735,5832,1103,478,952,872,1220,281,202,724
"Elizabeth City School District, New Jersey","3404590",96248,14710,81538,17354,8893,19565,12537,10787,5685,2215,4502,24919,5412,19507,4904,1971,3307,2757,2803,1522,670,1573,9430,1212,8218,1722,890,1461,1320,1009,705,322,789,4963,804,4159,1025,544,904,599,632,207,183,65,56936,7282,49654,9703,5488,13893,7861,6343,3251,1040,2075
"Elmer Borough School District, New Jersey","3404650",1093,106,987,150,85,176,126,120,143,56,131,837,85,752,110,60,133,97,100,104,38,110,224,21,203,30,19,42,27,20,30,18,17,0,0,0,0,0,0,0,0,0,0,0,32,0,32,10,6,1,2,0,9,0,4
"Elmwood Park Borough School District, New Jersey","3404660",15844,2270,13574,2144,1343,2021,1376,2094,1838,699,2059,7381,865,6516,1249,573,987,673,1033,753,273,975,2071,292,1779,300,122,232,93,355,210,166,301,235,87,148,54,15,21,0,0,33,0,25,6157,1026,5131,541,633,781,610,706,842,260,758
"Elsinboro Township School District, New Jersey","3404680",892,65,827,109,54,107,117,150,137,31,122,628,47,581,72,43,80,75,103,107,21,80,229,18,211,21,10,27,31,40,30,10,42,4,0,4,0,0,0,0,4,0,0,0,31,0,31,16,1,0,11,3,0,0,0
"Emerson Borough School District, New Jersey","3404710",6165,952,5213,771,401,659,643,549,464,444,1282,2904,508,2396,438,123,263,232,278,209,269,584,1926,243,1683,221,176,162,259,155,159,97,454,70,6,64,18,32,0,14,0,0,0,0,1265,195,1070,94,70,234,138,116,96,78,244
"Englewood City School District, New Jersey","3404740",21827,3487,18340,2521,1533,2861,2012,2287,1883,993,4250,4438,741,3697,739,312,647,351,429,328,144,747,7925,953,6972,767,574,823,665,811,616,485,2231,460,80,380,156,0,31,13,62,41,0,77,9004,1713,7291,859,647,1360,983,985,898,364,1195
"Englewood Cliffs Borough School District, New Jersey","3404770",4212,992,3220,522,211,328,272,279,271,121,1216,845,222,623,90,33,101,49,44,100,30,176,1087,145,942,125,39,77,65,104,50,31,451,130,17,113,24,12,0,13,0,0,0,64,2150,608,1542,283,127,150,145,131,121,60,525
"Estell Manor City School District, New Jersey","3404860",1437,198,1239,213,108,199,163,160,143,79,174,911,138,773,175,54,107,95,84,105,45,108,451,51,400,28,46,80,58,65,38,31,54,8,0,8,4,0,0,4,0,0,0,0,67,9,58,6,8,12,6,11,0,3,12
"Ewing Township School District, New Jersey","3404920",31577,3753,27824,7057,2036,3228,2847,3331,3400,1490,4435,18499,2382,16117,4689,929,2012,1554,1902,1837,853,2341,9127,781,8346,1889,717,804,852,975,1065,487,1557,317,13,304,31,29,55,0,130,30,0,29,3634,577,3057,448,361,357,441,324,468,150,508
"Fair Lawn Borough School District, New Jersey","3404980",27020,3099,23921,3500,1519,2483,2203,3339,2647,1829,6401,10130,1094,9036,1524,659,956,862,1381,1208,750,1696,7285,651,6634,696,309,682,738,940,603,609,2057,437,129,308,25,55,41,11,59,52,0,65,9168,1225,7943,1255,496,804,592,959,784,470,2583
"Fairview Borough School District, New Jersey","3405070",11940,1967,9973,1574,961,2589,1449,1178,860,186,1176,3105,412,2693,356,245,579,438,326,245,97,407,1407,216,1191,182,156,225,127,153,182,11,155,213,11,202,88,15,18,0,20,61,0,0,7215,1328,5887,948,545,1767,884,679,372,78,614
"Florence Township School District, New Jersey","3405220",10074,1005,9069,1139,744,1096,827,1516,1488,582,1677,6385,587,5798,789,483,798,571,1037,897,376,847,2314,169,2145,171,196,195,167,384,359,144,529,154,0,154,58,30,6,11,9,29,0,11,1221,249,972,121,35,97,78,86,203,62,290
"Folsom Borough School District, New Jersey","3405280",1528,192,1336,276,102,210,154,248,150,35,161,942,144,798,186,46,120,98,148,108,14,78,550,41,509,80,55,82,50,98,42,21,81,10,0,10,7,0,0,3,0,0,0,0,26,7,19,3,1,8,3,2,0,0,2
"Fort Lee Borough School District, New Jersey","3405310",30899,4941,25958,3620,1732,3147,2948,2935,2829,1220,7527,4448,504,3944,485,290,400,656,344,466,241,1062,8539,717,7822,831,439,1064,858,967,797,254,2612,666,52,614,187,56,26,43,43,49,28,182,17246,3668,13578,2117,947,1657,1391,1581,1517,697,3671
"Franklin Township School District, New Jersey","3405490",51722,6655,45067,5519,3053,4872,5103,6372,5868,2848,11432,19369,2578,16791,2402,1302,1862,1838,2811,2362,950,3264,13768,887,12881,1367,934,1483,1478,1684,1615,780,3540,929,84,845,117,29,110,106,94,134,63,192,17656,3106,14550,1633,788,1417,1681,1783,1757,1055,4436
"Garfield City School District, New Jersey","3405760",24920,4973,19947,2895,2588,4006,3200,2965,2240,556,1497,9091,1740,7351,1427,811,1468,877,1030,928,181,629,2275,197,2078,165,327,348,290,272,348,72,256,638,124,514,109,55,105,65,139,19,13,9,12916,2912,10004,1194,1395,2085,1968,1524,945,290,603
"Garwood Borough School District, New Jersey","3405790",3587,584,3003,377,91,368,334,509,445,149,730,2033,338,1695,205,47,158,183,316,308,85,393,884,82,802,82,25,163,36,109,92,56,239,10,0,10,0,0,10,0,0,0,0,0,660,164,496,90,19,37,115,84,45,8,98
"Glassboro Borough School District, New Jersey","3405880",15587,2704,12883,4202,1075,1555,1065,1589,1259,469,1669,9479,1847,7632,2956,602,875,509,985,695,272,738,4853,590,4263,887,390,494,533,509,501,150,799,357,48,309,195,1,58,6,4,13,0,32,898,219,679,164,82,128,17,91,50,47,100
"Glen Ridge Borough School District, New Jersey","3405940",5616,727,4889,641,247,369,242,384,356,288,2362,2523,429,2094,343,145,174,113,128,117,200,874,2074,182,1892,217,48,104,69,149,170,49,1086,175,15,160,14,0,53,10,16,0,0,67,844,101,743,67,54,38,50,91,69,39,335
"Glen Rock Borough School District, New Jersey","3405970",8704,998,7706,1121,350,650,636,552,583,575,3239,3657,533,3124,557,147,293,225,242,263,250,1147,3679,275,3404,421,173,275,329,217,214,266,1509,52,0,52,0,0,0,0,0,0,0,52,1316,190,1126,143,30,82,82,93,106,59,531
"Gloucester City School District, New Jersey","3406000",9041,971,8070,1649,740,1542,1090,1328,798,214,709,6080,616,5464,1220,517,967,733,933,537,139,418,2243,275,1968,330,184,415,272,303,176,66,222,51,0,51,21,10,6,0,6,0,0,8,667,80,587,78,29,154,85,86,85,9,61
"Green Township School District, New Jersey","3406090",2848,449,2399,382,183,298,160,262,284,112,718,1874,285,1589,313,107,216,76,181,160,63,473,720,88,632,48,39,65,74,65,98,38,205,84,22,62,16,11,9,0,0,0,11,15,170,54,116,5,26,8,10,16,26,0,25
"Green Brook Township School District, New Jersey","3406120",5818,941,4877,621,289,401,359,436,678,255,1838,2827,544,2283,410,113,184,248,191,352,104,681,1392,71,1321,91,120,166,60,123,169,99,493,89,21,68,3,0,0,0,0,0,0,65,1510,305,1205,117,56,51,51,122,157,52,599
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4129,433,3696,437,414,496,461,624,592,136,536,2627,312,2315,264,159,369,216,497,418,95,297,1259,77,1182,159,215,124,193,118,122,33,218,37,0,37,14,0,0,8,0,15,0,0,206,44,162,0,40,3,44,9,37,8,21
"Greenwich Township School District (Warren County), New Jersey","3406210",4214,592,3622,655,233,322,307,293,349,183,1280,2234,306,1928,367,151,170,161,175,194,73,637,1401,239,1162,240,54,98,63,102,138,78,389,23,0,23,16,0,7,0,0,0,0,0,556,47,509,32,28,47,83,16,17,32,254
"Guttenberg Town School District, New Jersey","3406240",9663,1591,8072,1511,836,1475,1144,847,759,226,1274,1379,367,1012,174,113,178,200,127,88,30,102,1459,193,1266,128,74,130,136,177,219,42,360,152,13,139,63,0,20,0,47,0,9,0,6673,1018,5655,1146,649,1147,808,496,452,145,812
"Hackensack City School District, New Jersey","3406270",36806,5723,31083,4549,3655,4290,4404,4392,3399,1339,5055,10738,1628,9110,1611,878,1065,1011,1715,999,430,1401,8687,853,7834,1086,726,986,952,973,946,293,1872,1014,183,831,105,124,60,168,72,176,0,126,16367,3059,13308,1747,1927,2179,2273,1632,1278,616,1656
"Hackettstown Town School District, New Jersey","3406300",7948,1299,6649,1129,637,1164,608,941,596,414,1160,4407,761,3646,661,253,504,390,501,308,280,749,1574,164,1410,231,90,139,107,259,156,105,323,173,14,159,0,47,27,34,30,21,0,0,1794,360,1434,237,247,494,77,151,111,29,88
"Haddon Heights Borough School District, New Jersey","3406330",6101,550,5551,758,537,677,663,614,535,293,1474,3122,363,2759,474,280,385,298,391,218,109,604,2747,173,2574,255,237,267,309,223,292,172,819,61,0,61,6,8,0,21,0,12,4,10,171,14,157,23,12,25,35,0,13,8,41
"Haddon Township School District, New Jersey","3406360",12197,1080,11117,1255,870,1581,1351,1723,1323,597,2417,6559,727,5832,827,467,990,801,828,501,260,1158,4973,292,4681,364,320,547,475,811,806,299,1059,121,0,121,7,29,14,18,34,0,0,19,544,61,483,57,54,30,57,50,16,38,181
"Haddonfield Borough School District, New Jersey","3406390",8975,993,7982,1306,463,797,642,765,734,447,2828,4116,294,3822,639,218,402,240,431,363,218,1311,4346,613,3733,576,208,367,374,280,323,229,1376,161,42,119,13,14,0,12,22,0,0,58,352,44,308,78,23,28,16,32,48,0,83
"Hamilton Township School District, New Jersey","3406540",73601,7338,66263,9508,4812,9740,8324,10838,8218,3739,11084,46851,4352,42499,6847,3017,5389,5099,7025,5352,2682,7088,13432,973,12459,1083,808,1633,1280,2168,1849,701,2937,1796,170,1626,163,121,551,159,159,246,58,169,11522,1843,9679,1415,866,2167,1786,1486,771,298,890
"Hammonton Town School District, New Jersey","3406570",12362,1160,11202,2059,1276,1894,1376,1487,1151,468,1491,7670,764,6906,1258,674,1077,762,1102,792,257,984,2568,186,2382,374,281,435,290,301,238,75,388,479,48,431,167,64,70,41,45,0,29,15,1645,162,1483,260,257,312,283,39,121,107,104
"Harding Township School District, New Jersey","3406720",3041,478,2563,345,187,189,126,192,162,83,1279,1478,215,1263,229,132,75,93,92,81,35,526,1225,214,1011,85,55,83,33,81,37,30,607,28,0,28,10,0,7,0,0,0,0,11,310,49,261,21,0,24,0,19,44,18,135
"Harmony Township School District, New Jersey","3406810",2162,226,1936,300,147,239,233,247,314,115,341,1468,166,1302,214,101,176,158,191,224,69,169,638,60,578,73,41,59,67,52,86,46,154,8,0,8,0,0,0,4,4,0,0,0,48,0,48,13,5,4,4,0,4,0,18
"Harrison Town School District, New Jersey","3406870",11858,2640,9218,1554,920,1944,1283,886,1154,359,1118,3150,811,2339,485,196,471,353,213,248,139,234,946,135,811,127,96,106,41,65,220,32,124,515,117,398,72,56,105,80,22,39,0,24,7247,1577,5670,870,572,1262,809,586,647,188,736
"Hasbrouck Heights Borough School District, New Jersey","3406930",9901,1402,8499,1127,482,1464,700,969,1147,600,2010,5361,553,4808,725,406,890,440,611,565,203,968,2218,286,1932,158,58,295,111,165,303,200,642,104,5,99,15,18,13,0,24,12,0,17,2218,558,1660,229,0,266,149,169,267,197,383
"Hawthorne Borough School District, New Jersey","3406990",15426,1565,13861,2355,1011,1654,1423,1882,1778,821,2937,9381,1061,8320,1509,659,835,831,1184,1051,606,1645,2616,121,2495,324,74,256,156,339,271,167,908,242,0,242,59,13,0,89,13,41,0,27,3187,383,2804,463,265,563,347,346,415,48,357
"Hi-Nella Borough School District, New Jersey","3407080",729,96,633,121,48,123,113,114,64,15,35,380,45,335,68,27,57,80,45,21,10,27,258,24,234,30,15,60,26,51,39,5,8,3,0,3,0,0,0,3,0,0,0,0,88,27,61,23,6,6,4,18,4,0,0
"Highland Park Borough School District, New Jersey","3407170",11162,1337,9825,1337,651,1385,1158,1309,937,516,2532,3340,415,2925,639,74,494,367,427,260,120,544,3952,222,3730,271,280,467,387,422,503,154,1246,383,141,242,29,9,29,0,59,0,64,52,3487,559,2928,398,288,395,404,401,174,178,690
"Hillsborough Township School District, New Jersey","3407230",31126,4113,27013,4409,1323,2550,2285,2653,3271,1605,8917,15489,2042,13447,2611,675,1176,1324,1409,1809,796,3647,8122,791,7331,852,330,736,378,786,889,363,2997,454,103,351,9,24,59,78,36,49,0,96,7061,1177,5884,937,294,579,505,422,524,446,2177
"Hillside Township School District, New Jersey","3407290",17261,3248,14013,2840,1365,1776,1844,2095,1558,564,1971,8560,2017,6543,1718,621,734,757,937,706,317,753,2800,313,2487,559,288,321,274,325,190,55,475,386,64,322,0,32,16,85,88,30,12,59,5515,854,4661,563,424,705,728,745,632,180,684
"Ho-Ho-Kus Borough School District, New Jersey","3407320",3142,426,2716,429,80,199,154,243,255,148,1208,1414,173,1241,202,17,100,68,154,158,43,499,1205,122,1083,185,51,77,72,74,72,81,471,17,0,17,0,0,0,0,0,9,8,0,506,131,375,42,12,22,14,15,16,16,238
"Hoboken City School District, New Jersey","3407350",44471,4691,39780,3608,1436,3208,2471,3799,5735,3145,16378,17707,2406,15301,1088,587,1407,823,1863,2668,1318,5547,17296,1259,16037,971,342,941,1000,1483,2425,1291,7584,2107,88,2019,823,220,262,129,105,141,108,231,7361,938,6423,726,287,598,519,348,501,428,3016
"Holmdel Township School District, New Jersey","3407410",13507,2308,11199,1928,577,1573,602,1113,829,522,4055,4939,1016,3923,968,263,613,226,417,363,166,907,5113,812,4301,545,139,622,243,434,258,211,1849,183,0,183,31,66,23,0,15,4,0,44,3272,480,2792,384,109,315,133,247,204,145,1255
"Hopatcong Borough School District, New Jersey","3407440",12510,1468,11042,1530,729,1498,1246,1640,1392,740,2267,7563,986,6577,1013,436,954,748,1052,823,330,1221,3219,220,2999,310,231,408,385,373,406,235,651,115,12,103,15,13,0,0,0,39,23,13,1613,250,1363,192,49,136,113,215,124,152,382
"Hope Township School District, New Jersey","3407470",1503,173,1330,178,117,158,185,160,132,81,319,1054,151,903,137,72,110,106,100,99,40,239,293,15,278,21,12,30,46,47,30,23,69,29,4,25,0,0,0,8,4,0,7,6,127,3,124,20,33,18,25,9,3,11,5
"Hopewell Valley Regional School District, New Jersey","3407530",17975,2292,15683,2329,580,1275,1027,1514,1556,768,6634,8671,1184,7487,1530,337,685,615,908,738,296,2378,6595,622,5973,550,145,506,332,464,657,368,2951,107,43,64,3,0,5,0,0,6,0,50,2602,443,2159,246,98,79,80,142,155,104,1255
"Interlaken Borough School District, New Jersey","3407650",756,56,700,83,40,57,71,50,88,48,263,494,33,461,57,19,35,48,33,63,32,174,227,21,206,22,21,17,21,13,17,14,81,5,0,5,2,0,0,0,0,3,0,0,30,2,28,2,0,5,2,4,5,2,8
"Irvington Township School District, New Jersey","3407680",42366,7916,34450,7230,3751,6300,5900,5094,3328,1048,1799,17566,4020,13546,3445,1373,2201,1900,2061,1319,384,863,8303,765,7538,1540,829,1234,1204,1118,940,267,406,797,23,774,228,83,212,91,28,80,42,10,15700,3108,12592,2017,1466,2653,2705,1887,989,355,520
"Jackson Township School District, New Jersey","3407740",45181,4668,40513,6380,3321,5228,4141,5054,5048,1946,9395,24256,2687,21569,3954,1801,2519,2285,2824,2935,908,4343,16035,1309,14726,1724,1166,2022,1438,1734,1753,850,4039,694,60,634,177,103,50,52,70,59,26,97,4196,612,3584,525,251,637,366,426,301,162,916
"Jamesburg Borough School District, New Jersey","3407770",4516,615,3901,424,392,782,478,629,506,146,544,2232,273,1959,118,228,425,223,258,310,69,328,1221,175,1046,56,90,174,164,197,137,39,189,41,20,21,0,0,0,0,21,0,0,0,1022,147,875,250,74,183,91,153,59,38,27
