"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Ocean City School District, New Jersey","3411970",9730,686,9044,1617,796,1347,991,861,986,399,2047,3156,257,2899,474,325,402,262,242,379,126,689,5582,250,5332,937,442,751,576,580,531,248,1267,131,0,131,29,19,39,3,0,26,0,15,861,179,682,177,10,155,150,39,50,25,76
"Ocean Township School District (Monmouth County), New Jersey","3412060",22287,2644,19643,3290,1614,2338,2074,2370,2343,889,4725,11985,1279,10706,2076,978,1074,896,1307,1299,586,2490,5138,569,4569,517,283,478,405,489,621,223,1553,308,39,269,40,6,71,25,51,13,0,63,4856,757,4099,657,347,715,748,523,410,80,619
"Ocean Township School District (Ocean County), New Jersey","3412090",7702,586,7116,1025,565,1183,978,1069,741,438,1117,5096,464,4632,584,417,802,555,767,464,320,723,2258,108,2150,397,117,330,305,287,231,103,380,27,0,27,0,1,0,26,0,0,0,0,321,14,307,44,30,51,92,15,46,15,14
"Oldmans Township School District, New Jersey","3412210",1478,166,1312,227,122,195,127,159,114,89,279,751,52,699,116,77,105,73,86,67,39,136,635,93,542,95,40,67,42,73,47,42,136,24,8,16,0,0,5,0,0,0,8,3,68,13,55,16,5,18,12,0,0,0,4
"Orange City Township School District, New Jersey","3412270",23894,3965,19929,4114,2434,4373,2469,2809,1948,647,1135,8609,1681,6928,1874,733,1174,834,978,768,238,329,3837,571,3266,691,452,606,292,474,303,82,366,611,173,438,215,10,69,24,48,72,0,0,10837,1540,9297,1334,1239,2524,1319,1309,805,327,440
"Oxford Township School District, New Jersey","3412300",2066,180,1886,190,162,328,230,279,244,115,338,1348,100,1248,108,106,205,178,221,165,79,186,539,68,471,41,46,79,41,38,74,31,121,7,0,7,3,0,0,0,0,0,0,4,172,12,160,38,10,44,11,20,5,5,27
"Palisades Park Borough School District, New Jersey","3412360",17948,3819,14129,1963,1781,2339,1521,1987,1637,537,2364,2479,486,1993,393,195,331,199,275,278,33,289,2073,521,1552,161,129,161,190,266,253,79,313,316,16,300,31,86,44,25,16,23,17,58,13080,2796,10284,1378,1371,1803,1107,1430,1083,408,1704
"Palmyra Borough School District, New Jersey","3412390",6292,752,5540,791,472,902,688,842,769,282,794,2777,388,2389,417,251,356,207,303,406,111,338,2820,274,2546,231,183,461,407,456,263,147,398,203,29,174,34,9,12,21,72,12,0,14,492,61,431,109,29,73,53,11,88,24,44
"Paramus Borough School District, New Jersey","3412420",22667,3520,19147,2858,1736,2324,2296,1873,2105,853,5102,9409,1698,7711,1404,764,818,908,786,754,359,1918,5106,429,4677,706,414,592,507,503,457,196,1302,420,65,355,10,130,63,84,30,6,0,32,7732,1328,6404,738,428,851,797,554,888,298,1850
"Park Ridge Borough School District, New Jersey","3412450",7124,689,6435,885,466,755,709,565,778,422,1855,3357,363,2994,530,187,403,278,208,355,215,818,2487,177,2310,155,188,229,255,219,273,136,855,56,10,46,0,0,0,11,0,11,0,24,1224,139,1085,200,91,123,165,138,139,71,158
"Parsippany-Troy Hills Township School District, New Jersey","3412480",45035,6349,38686,5901,2446,4559,3786,4747,4435,2289,10523,17385,2252,15133,2677,1278,1822,1291,2199,2108,738,3020,8315,712,7603,843,419,1048,732,999,704,450,2408,476,24,452,63,28,102,39,40,90,16,74,18859,3361,15498,2318,721,1587,1724,1509,1533,1085,5021
"Passaic City School District, New Jersey","3412540",50981,13809,37172,7985,5106,9402,5411,3827,2150,913,2378,14822,5645,9177,2686,1348,1763,1019,1048,567,212,534,6065,1163,4902,1068,440,813,565,484,364,196,972,3696,939,2757,818,527,537,304,235,197,18,121,26398,6062,20336,3413,2791,6289,3523,2060,1022,487,751
"Paterson City School District, New Jersey","3412690",114005,26640,87365,20923,12695,17986,12713,10825,5978,1821,4424,42102,12970,29132,8316,3605,4900,4422,3724,1968,671,1526,11334,1863,9471,2397,1162,1412,1326,1319,852,305,698,11599,2238,9361,2780,1812,1817,1262,1010,367,144,169,48970,9569,39401,7430,6116,9857,5703,4772,2791,701,2031
"Paulsboro Borough School District, New Jersey","3412720",4871,871,4000,825,483,647,387,724,409,143,382,3348,556,2792,607,347,537,229,496,256,143,177,1207,238,969,204,85,27,158,199,153,0,143,80,0,80,0,51,0,0,29,0,0,0,236,77,159,14,0,83,0,0,0,0,62
"Pemberton Township School District, New Jersey","3412810",22399,3108,19291,3434,1822,2960,2517,3116,2417,783,2242,10874,1656,9218,1989,1036,1263,1240,1406,1117,284,883,8117,942,7175,956,468,1148,854,1197,1003,382,1167,1159,115,1044,112,145,206,166,111,105,113,86,2249,395,1854,377,173,343,257,402,192,4,106
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10160,1452,8708,1996,872,1602,1293,1145,818,341,641,5081,700,4381,1122,486,663,644,580,404,173,309,3329,401,2928,592,252,557,316,394,390,159,268,402,84,318,78,67,40,35,86,5,0,7,1348,267,1081,204,67,342,298,85,19,9,57
"Pennsauken Township School District, New Jersey","3412870",29426,3792,25634,4397,2924,4369,3260,3324,2818,1484,3058,12260,1652,10608,1997,1353,1897,1214,1360,1263,470,1054,9820,958,8862,1318,955,1268,1076,1194,1073,582,1396,1754,108,1646,279,179,224,328,183,172,133,148,5592,1074,4518,803,437,980,642,587,310,299,460
"Pequannock Township School District, New Jersey","3412900",13032,1016,12016,1691,714,1508,1433,1449,1392,684,3145,8613,800,7813,1183,500,899,834,972,875,493,2057,2949,104,2845,288,137,473,419,324,317,146,741,266,2,264,140,14,32,47,18,0,0,13,1204,110,1094,80,63,104,133,135,200,45,334
"Perth Amboy City School District, New Jersey","3412930",40083,9032,31051,5187,3447,6906,4725,4572,2726,1142,2346,11795,2851,8944,1631,945,1261,1394,1472,890,559,792,3793,608,3185,475,201,603,491,544,361,120,390,4433,689,3744,788,487,793,520,417,290,134,315,20062,4884,15178,2293,1814,4249,2320,2139,1185,329,849
"Phillipsburg Town School District, New Jersey","3412960",11933,1391,10542,2040,1104,1973,1637,1412,889,359,1128,6603,791,5812,1261,628,952,854,930,431,209,547,3701,378,3323,636,307,597,536,330,340,94,483,126,6,120,0,27,40,6,26,0,12,9,1503,216,1287,143,142,384,241,126,118,44,89
"Pine Hill Borough School District, New Jersey","3412990",8423,940,7483,1402,802,1225,1212,1033,858,262,689,4952,591,4361,815,358,683,775,696,452,189,393,2768,224,2544,402,418,412,389,257,340,63,263,294,40,254,140,0,86,8,15,5,0,0,409,85,324,45,26,44,40,65,61,10,33
"Pine Valley Borough School District, New Jersey","3413020",4,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",49060,15979,33081,5195,2291,3604,3704,4461,3973,1652,8201,23444,10930,12514,2341,908,1411,1370,1656,1726,610,2492,7655,1442,6213,954,269,592,717,948,708,368,1657,431,103,328,40,0,16,51,7,26,27,161,17530,3504,14026,1860,1114,1585,1566,1850,1513,647,3891
"Pitman Borough School District, New Jersey","3413080",7312,613,6699,1060,564,886,827,968,1024,394,976,4767,475,4292,727,430,542,512,628,653,279,521,2268,116,2152,322,106,286,276,275,363,90,434,16,0,16,0,16,0,0,0,0,0,0,261,22,239,11,12,58,39,65,8,25,21
"Pittsgrove Township School District, New Jersey","3413110",7655,784,6871,1107,641,940,822,969,890,245,1257,5157,613,4544,822,377,589,477,617,619,163,880,2076,147,1929,217,182,329,297,302,240,82,280,75,0,75,22,0,4,0,24,10,0,15,347,24,323,46,82,18,48,26,21,0,82
"Plainfield City School District, New Jersey","3413140",40148,5679,34469,7087,4852,6907,4353,3938,3114,1085,3133,13334,2450,10884,2439,1288,1737,1244,1284,1063,451,1378,7094,527,6567,1011,685,1095,818,754,920,232,1052,923,116,807,160,92,153,98,69,157,17,61,18797,2586,16211,3477,2787,3922,2193,1831,974,385,642
"Pleasantville City School District, New Jersey","3413200",16125,2170,13955,3224,1978,3422,2012,1446,778,442,653,7710,1120,6590,1743,899,1431,925,661,334,222,375,2971,178,2793,543,441,601,458,299,186,115,150,912,129,783,193,59,189,149,111,24,22,36,4532,743,3789,745,579,1201,480,375,234,83,92
"Plumsted Township School District, New Jersey","3413230",6869,687,6182,937,602,847,643,723,937,262,1231,5077,591,4486,717,491,597,500,502,631,177,871,1460,81,1379,174,94,170,97,221,306,22,295,51,0,51,0,17,34,0,0,0,0,0,281,15,266,46,0,46,46,0,0,63,65
"Pohatcong Township School District, New Jersey","3413260",2643,214,2429,463,143,385,344,406,232,132,324,1629,84,1545,283,117,237,237,263,146,82,180,900,118,782,151,26,127,81,136,86,40,135,19,0,19,0,0,9,0,0,0,10,0,95,12,83,29,0,12,26,7,0,0,9
"Point Pleasant Borough School District, New Jersey","3413290",15422,1377,14045,2225,830,1545,1326,1890,1733,905,3591,12014,1090,10924,2011,737,1182,892,1357,1463,647,2635,2519,167,2352,167,63,184,339,367,244,176,812,82,0,82,10,0,0,0,9,0,51,12,807,120,687,37,30,179,95,157,26,31,132
"Point Pleasant Beach Borough School District, New Jersey","3413320",4141,415,3726,567,249,500,328,410,344,217,1111,2838,227,2611,382,193,333,231,292,303,145,732,834,115,719,44,44,79,67,99,41,72,273,65,3,62,20,0,13,0,0,0,0,29,404,70,334,121,12,75,30,19,0,0,77
"Pompton Lakes Borough School District, New Jersey","3413350",9329,989,8340,898,755,1395,865,1149,848,569,1861,5262,665,4597,479,540,648,408,678,497,408,939,1566,137,1429,116,62,233,120,149,191,52,506,161,0,161,60,12,35,0,54,0,0,0,2340,187,2153,243,141,479,337,268,160,109,416
"Port Republic City School District, New Jersey","3413380",895,69,826,130,80,89,121,89,105,49,163,616,58,558,94,60,49,83,56,73,33,110,186,9,177,16,19,30,15,30,8,16,43,13,0,13,3,0,3,4,0,0,0,3,80,2,78,17,1,7,19,3,24,0,7
"Princeton Public Schools, New Jersey","3413410",25766,2911,22855,6333,1249,2160,1936,1748,1219,926,7284,5577,915,4662,1672,327,402,336,348,238,226,1113,12057,970,11087,3070,389,822,801,921,572,451,4061,555,85,470,185,29,17,5,81,60,0,93,7577,941,6636,1406,504,919,794,398,349,249,2017
"Quinton Township School District, New Jersey","3413500",1837,233,1604,239,122,253,156,275,218,81,260,1185,114,1071,185,64,165,112,216,134,43,152,629,119,510,54,54,88,44,40,84,38,108,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,4,0,0,19,0,0,0
"Rahway City School District, New Jersey","3413530",23450,2688,20762,3486,1727,3399,2449,2827,2769,1050,3055,11527,1280,10247,2003,915,1512,1085,1351,1452,583,1346,4496,495,4001,606,254,633,483,436,527,172,890,568,101,467,6,47,148,0,84,13,83,86,6859,812,6047,871,511,1106,881,956,777,212,733
"Ramsey Borough School District, New Jersey","3413590",12266,1681,10585,1460,486,1108,604,974,895,474,4584,5630,853,4777,857,155,476,353,542,452,274,1668,4947,492,4455,449,176,530,217,319,357,157,2250,107,4,103,13,0,0,0,0,14,0,76,1582,332,1250,141,155,102,34,113,72,43,590
"Randolph Township School District, New Jersey","3413650",20687,2920,17767,2412,689,1916,1373,1674,1971,1035,6697,9602,1428,8174,1358,428,663,711,838,998,492,2686,6046,685,5361,533,79,497,320,404,453,258,2817,355,86,269,39,6,32,11,48,34,10,89,4684,721,3963,482,176,724,331,384,486,275,1105
"Hazlet Township School District, New Jersey","3413680",16744,1797,14947,2307,1314,2191,1538,1520,1764,911,3402,9025,1084,7941,1331,750,1209,716,783,1044,449,1659,5816,471,5345,787,345,764,589,496,548,336,1480,202,6,196,23,16,0,31,50,35,31,10,1701,236,1465,166,203,218,202,191,137,95,253
"Ridgefield Borough School District, New Jersey","3413770",9543,2022,7521,1104,650,1170,993,889,1019,294,1402,3072,732,2340,478,213,204,394,311,336,74,330,1261,184,1077,180,84,119,125,105,122,68,274,146,15,131,28,14,45,0,0,10,8,26,5064,1091,3973,418,339,802,474,473,551,144,772
"Ridgefield Park Township School District, New Jersey","3413800",10446,1810,8636,1456,776,1213,852,1082,945,370,1942,3919,832,3087,564,292,416,343,292,410,180,590,2189,227,1962,247,160,246,173,290,178,111,557,195,87,108,20,0,31,5,14,0,12,26,4143,664,3479,625,324,520,331,486,357,67,769
"Ridgewood Village School District, New Jersey","3413830",19106,3383,15723,2279,901,1227,896,1380,1248,665,7127,5987,1245,4742,974,243,466,300,475,424,239,1621,7738,1094,6644,708,312,494,323,478,398,290,3641,334,33,301,57,9,0,22,9,25,0,179,5047,1011,4036,540,337,267,251,418,401,136,1686
"Riverdale Borough School District, New Jersey","3413980",3551,278,3273,264,175,323,237,418,521,199,1136,2446,182,2264,189,96,219,180,278,429,138,735,589,22,567,37,34,19,28,95,41,22,291,24,0,24,10,14,0,0,0,0,0,0,492,74,418,28,31,85,29,45,51,39,110
"Riverside Township School District, New Jersey","3414010",6662,883,5779,1057,414,914,1011,921,816,237,409,3509,529,2980,599,179,454,567,432,388,114,247,1852,199,1653,234,189,294,186,229,270,116,135,121,6,115,30,8,14,13,32,11,7,0,1180,149,1031,194,38,152,245,228,147,0,27
"Riverton Borough School District, New Jersey","3414040",2240,199,2041,255,214,233,193,213,200,202,531,1070,113,957,139,90,139,92,105,100,103,189,1103,69,1034,111,110,94,95,104,89,94,337,15,0,15,5,0,0,6,4,0,0,0,52,17,35,0,14,0,0,0,11,5,5
"Rochelle Park Township School District, New Jersey","3414070",4798,625,4173,653,361,759,444,471,571,220,694,2361,274,2087,435,220,372,176,196,272,101,315,946,144,802,109,0,191,96,86,148,13,159,92,23,69,5,10,0,26,12,0,0,16,1399,184,1215,104,131,196,146,177,151,106,204
"Rockleigh Borough School District, New Jersey","3414160",523,131,392,87,101,75,19,14,10,10,76,184,71,113,28,17,17,1,9,1,9,31,249,44,205,52,67,41,8,0,8,0,29,1,0,1,1,0,0,0,0,0,0,0,89,16,73,6,17,17,10,5,1,1,16
"Roosevelt Borough School District, New Jersey","3414220",623,79,544,75,39,65,51,78,78,51,107,341,53,288,40,31,33,29,32,44,21,58,227,24,203,23,8,27,18,32,27,24,44,8,0,8,0,0,0,2,2,2,0,2,47,2,45,12,0,5,2,12,5,6,3
"Roselle Borough School District, New Jersey","3414280",17811,3102,14709,2824,1389,2496,1831,2712,1373,573,1511,8025,1798,6227,1726,509,842,827,1047,523,227,526,3180,263,2917,416,258,616,284,535,289,157,362,392,50,342,39,1,75,87,43,41,0,56,6214,991,5223,643,621,963,633,1087,520,189,567
"Roselle Park Borough School District, New Jersey","3414310",10984,1903,9081,1140,640,1146,955,1727,1282,573,1618,5500,1069,4431,477,310,569,534,876,629,267,769,1436,114,1322,135,49,171,165,238,110,122,332,343,37,306,20,10,20,41,54,76,49,36,3705,683,3022,508,271,386,215,559,467,135,481
"Roxbury Township School District, New Jersey","3414340",19134,2249,16885,2028,1276,1923,1559,2277,1916,800,5106,11629,1563,10066,1404,802,1132,958,1498,1160,486,2626,4343,263,4080,379,290,379,378,491,487,213,1463,284,9,275,7,14,74,4,17,41,0,118,2878,414,2464,238,170,338,219,271,228,101,899
"Rutherford Borough School District, New Jersey","3414460",15473,2372,13101,1691,795,1515,1047,1731,1854,698,3770,7380,1134,6246,964,425,670,362,947,983,267,1628,3404,282,3122,453,64,289,268,409,377,236,1026,175,17,158,10,15,19,19,0,76,4,15,4514,939,3575,264,291,537,398,375,418,191,1101
"Saddle Brook Township School District, New Jersey","3414490",11792,1381,10411,1551,931,1151,1134,1225,1257,577,2585,6097,659,5438,818,415,580,647,798,657,196,1327,1955,141,1814,150,116,222,222,185,305,147,467,76,23,53,17,12,0,0,8,0,0,16,3664,558,3106,566,388,349,265,234,295,234,775
"Saddle River Borough School District, New Jersey","3414520",2808,531,2277,335,198,228,182,184,142,69,939,880,227,653,150,34,92,57,68,39,8,205,1067,159,908,68,91,76,56,67,86,53,411,21,0,21,0,0,11,0,0,0,0,10,840,145,695,117,73,49,69,49,17,8,313
"Salem City School District, New Jersey","3414550",3761,608,3153,913,406,522,428,327,214,89,254,2740,482,2258,691,222,302,352,261,148,74,208,851,116,735,157,139,198,69,50,61,15,46,121,10,111,63,22,7,7,12,0,0,0,49,0,49,2,23,15,0,4,5,0,0
"Sayreville Borough School District, New Jersey","3414640",36493,5766,30727,4565,2134,3899,3409,4373,4225,1640,6482,15981,2383,13598,2085,982,1579,1456,1948,2218,824,2506,8518,970,7548,1185,444,1032,871,1108,861,389,1658,777,104,673,49,70,203,23,97,126,26,79,11217,2309,8908,1246,638,1085,1059,1220,1020,401,2239
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",24884,3086,21798,3097,1229,2186,1748,2419,2117,1583,7419,12529,1380,11149,1920,731,1145,1013,1343,1108,1035,2854,7574,836,6738,699,257,607,465,686,669,360,2995,325,86,239,26,57,41,33,0,7,19,56,4456,784,3672,452,184,393,237,390,333,169,1514
"Sea Girt Borough School District, New Jersey","3414730",1541,169,1372,225,104,90,87,104,141,60,561,946,106,840,178,86,49,49,51,113,38,276,536,45,491,47,18,30,28,47,28,22,271,23,17,6,0,0,6,0,0,0,0,0,36,1,35,0,0,5,10,6,0,0,14
"Sea Isle City School District, New Jersey","3414760",1823,117,1706,245,161,189,224,234,145,69,439,496,38,458,79,44,46,77,41,22,4,145,1262,66,1196,158,114,131,143,182,123,65,280,10,5,5,0,0,0,0,0,0,0,5,55,8,47,8,3,12,4,11,0,0,9
"Secaucus Town School District, New Jersey","3414850",15892,2731,13161,1618,865,1698,1301,1673,1516,567,3923,5942,1000,4942,637,366,657,601,674,671,244,1092,2683,333,2350,234,166,125,191,268,363,48,955,552,105,447,89,40,88,9,92,66,0,63,6715,1293,5422,658,293,828,500,639,416,275,1813
"Somerville Borough School District, New Jersey","3415090",9827,1438,8389,998,704,1398,876,1356,971,493,1593,5252,715,4537,561,448,747,501,664,581,282,753,1848,153,1695,169,87,273,129,263,247,119,408,142,20,122,21,9,11,15,40,12,0,14,2585,550,2035,247,160,367,231,389,131,92,418
"South Amboy City School District, New Jersey","3415120",7177,965,6212,893,494,868,619,938,848,285,1267,4751,608,4143,607,378,540,486,645,600,227,660,1417,221,1196,175,48,237,84,147,145,49,311,45,0,45,8,0,10,0,0,9,9,9,964,136,828,103,68,81,49,146,94,0,287
"Lake Como Borough School District, New Jersey","3415150",1252,105,1147,120,95,188,98,159,165,31,291,784,77,707,87,45,83,65,90,133,26,178,268,7,261,17,24,55,9,49,23,5,79,19,3,16,0,0,0,0,12,0,0,4,181,18,163,16,26,50,24,8,9,0,30
"South Bound Brook Borough School District, New Jersey","3415180",3718,557,3161,363,249,478,488,523,410,181,469,1869,231,1638,184,159,222,252,174,242,114,291,697,67,630,54,31,111,101,114,81,9,129,0,0,0,0,0,0,0,0,0,0,0,1152,259,893,125,59,145,135,235,87,58,49
"South Brunswick Township School District, New Jersey","3415210",35859,6086,29773,3932,2121,2778,2639,2927,3194,1778,10404,12541,2125,10416,1983,817,962,1352,1222,1101,509,2470,7158,522,6636,605,572,793,395,667,811,310,2483,312,44,268,18,35,36,38,30,22,21,68,15848,3395,12453,1326,697,987,854,1008,1260,938,5383
"South Hackensack Township School District, New Jersey","3415240",2302,434,1868,203,227,406,272,286,128,74,272,853,164,689,76,65,112,93,133,66,22,122,285,62,223,21,23,49,4,48,17,25,36,10,0,10,5,0,0,0,0,0,0,5,1154,208,946,101,139,245,175,105,45,27,109
"South Orange-Maplewood School District, New Jersey","3415330",31882,5836,26046,3844,1687,2721,2250,2431,2094,1479,9540,11614,3023,8591,1588,638,844,749,990,781,520,2481,12592,1718,10874,1206,437,801,869,946,867,553,5195,377,46,331,61,29,44,38,10,19,8,122,7299,1049,6250,989,583,1032,594,485,427,398,1742
"South Plainfield Borough School District, New Jersey","3415360",19831,2743,17088,2641,1263,2375,1951,2030,2037,973,3818,10285,1409,8876,1415,565,1024,1114,1027,1290,528,1913,3280,358,2922,345,285,430,200,431,293,174,764,407,19,388,100,113,71,46,40,11,7,0,5859,957,4902,781,300,850,591,532,443,264,1141
"South River Borough School District, New Jersey","3415390",13518,1777,11741,1777,1238,2110,1530,1612,1257,688,1529,6254,879,5375,776,612,811,684,670,706,398,718,1964,153,1811,356,125,303,171,348,141,95,272,436,56,380,118,66,61,0,89,28,0,18,4864,689,4175,527,435,935,675,505,382,195,521
"Sparta Township School District, New Jersey","3415510",15344,2299,13045,2212,715,1080,977,1281,1243,800,4737,8719,1402,7317,1396,397,556,597,735,772,506,2358,4649,582,4067,496,259,355,250,415,322,255,1715,175,11,164,34,0,11,11,0,17,14,77,1801,304,1497,286,59,158,119,131,132,25,587
"Spotswood Borough School District, New Jersey","3415540",9034,1102,7932,1037,619,1196,942,1192,1045,504,1397,5279,602,4677,625,377,737,533,751,700,198,756,2217,213,2004,198,142,337,307,244,185,204,387,122,0,122,5,0,34,5,20,34,13,11,1416,287,1129,209,100,88,97,177,126,89,243
"Spring Lake Borough School District, New Jersey","3415570",2466,251,2215,348,152,236,206,223,339,114,597,1539,140,1399,222,38,158,165,140,290,71,315,837,74,763,126,106,78,33,62,49,43,266,0,0,0,0,0,0,0,0,0,0,0,90,37,53,0,8,0,8,21,0,0,16
"Spring Lake Heights Borough School District, New Jersey","3415600",4228,382,3846,601,307,527,311,617,455,151,877,2743,317,2426,470,216,258,220,337,374,101,450,1199,65,1134,105,67,204,54,187,81,50,386,0,0,0,0,0,0,0,0,0,0,0,286,0,286,26,24,65,37,93,0,0,41
"Springfield Township School District, New Jersey","3415630",14366,1534,12832,1504,714,1414,1046,1431,1666,588,4469,7202,640,6562,705,341,796,648,744,779,232,2317,2961,233,2728,265,100,220,131,194,443,153,1222,230,13,217,32,11,20,51,84,0,0,19,3973,648,3325,502,262,378,216,409,444,203,911
"Stone Harbor Borough School District, New Jersey","3415810",865,90,775,112,66,95,90,84,77,36,215,210,50,160,38,18,20,15,13,12,6,38,625,37,588,72,48,72,65,65,65,30,171,6,3,3,0,0,3,0,0,0,0,0,24,0,24,2,0,0,10,6,0,0,6
"Summit City School District, New Jersey","3415900",16801,2410,14391,2190,999,1318,1111,962,1113,507,6191,6076,918,5158,913,394,428,360,286,548,252,1977,5813,787,5026,563,264,405,232,274,314,150,2824,266,47,219,37,57,36,13,10,0,0,66,4646,658,3988,677,284,449,506,392,251,105,1324
"Teaneck Township School District, New Jersey","3416080",32759,5239,27520,4164,1561,3411,2622,3301,2831,1307,8323,9281,2511,6770,1516,681,795,492,884,652,232,1518,13973,1464,12509,1561,574,1396,1182,1180,1377,595,4644,450,77,373,71,16,40,15,17,58,14,142,9055,1187,7868,1016,290,1180,933,1220,744,466,2019
"Tenafly Borough School District, New Jersey","3416110",10844,2276,8568,1276,588,692,496,587,477,454,3998,2047,507,1540,252,159,157,88,140,77,182,485,4140,695,3445,596,139,145,162,227,139,169,1868,126,0,126,24,0,0,0,0,15,0,87,4531,1074,3457,404,290,390,246,220,246,103,1558
"Toms River Regional School District, New Jersey","3416230",88686,9524,79162,13248,6892,11078,9420,9861,10192,4120,14351,59687,7061,52626,9400,4401,6812,5945,6870,6813,2969,9416,19299,1276,18023,2497,1797,2661,2279,2070,2511,730,3478,1147,107,1040,205,84,147,174,93,126,76,135,8553,1080,7473,1146,610,1458,1022,828,742,345,1322
"Trenton City School District, New Jersey","3416290",66852,13357,53495,13710,7247,12080,6635,5831,3814,1375,2803,31020,6881,24139,7188,2918,4493,2889,2756,1988,791,1116,11805,1747,10058,2439,1441,1727,1207,952,931,247,1114,4296,667,3629,1266,638,527,507,382,121,116,72,19731,4062,15669,2817,2250,5333,2032,1741,774,221,501
"Union Beach Borough School District, New Jersey","3416350",4713,435,4278,866,445,777,476,470,453,262,529,3431,360,3071,703,354,654,346,319,238,160,297,824,41,783,72,50,91,96,119,146,96,113,40,0,40,22,9,0,0,9,0,0,0,418,34,384,69,32,32,34,23,69,6,119
"Union City School District, New Jersey","3416380",56269,10269,46000,8992,6873,10622,5846,4907,3660,1443,3657,10001,3224,6777,1295,879,1187,718,745,776,266,911,4569,546,4023,786,341,524,333,554,555,269,661,3031,426,2605,741,606,379,289,286,177,39,88,38668,6073,32595,6170,5047,8532,4506,3322,2152,869,1997
"Barnegat Township School District, New Jersey","3416470",18039,1812,16227,2830,1435,2647,2193,2087,2024,864,2147,11425,1148,10277,2044,730,1752,1453,1151,1411,433,1303,5188,482,4706,632,550,663,569,765,549,290,688,179,39,140,14,28,20,30,12,0,23,13,1247,143,1104,140,127,212,141,159,64,118,143
"Union Township School District, New Jersey","3416500",48600,7998,40602,6301,2893,5251,4467,5377,5501,2514,8298,24691,4487,20204,3589,1507,2443,2277,2399,2796,1137,4056,6072,760,5312,820,452,665,591,535,681,315,1253,1240,192,1048,158,32,171,51,193,201,75,167,16597,2559,14038,1734,902,1972,1548,2250,1823,987,2822
"Upper Freehold Regional School District, New Jersey","3416560",7191,868,6323,860,403,493,550,466,742,575,2234,4424,715,3709,608,258,223,302,306,413,298,1301,2198,140,2058,166,64,225,192,157,269,222,763,39,0,39,0,26,0,0,0,0,13,0,530,13,517,86,55,45,56,3,60,42,170
"Upper Pittsgrove Township School District, New Jersey","3416590",2870,381,2489,323,257,410,206,504,217,157,415,2052,276,1776,245,170,305,147,377,163,87,282,626,87,539,65,64,64,29,98,35,60,124,36,0,36,4,0,0,0,22,0,10,0,156,18,138,9,23,41,30,7,19,0,9
"Upper Township School District, New Jersey","3416650",10001,757,9244,1568,897,1086,1144,988,1026,654,1881,5683,494,5189,986,508,622,657,523,584,391,918,3941,230,3711,521,325,422,445,437,402,233,926,143,0,143,35,41,0,4,13,0,21,29,234,33,201,26,23,42,38,15,40,9,8
"Ventnor City City School District, New Jersey","3416680",9051,899,8152,1703,1056,1600,1032,879,588,216,1078,3517,452,3065,640,419,546,503,241,294,54,368,2672,226,2446,370,235,430,253,407,185,111,455,365,0,365,171,45,73,0,14,10,11,41,2497,221,2276,522,357,551,276,217,99,40,214
"Vernon Township School District, New Jersey","3416710",19114,1759,17355,2767,1228,2455,2003,2460,1941,1034,3467,12677,1112,11565,1935,711,1649,1253,1720,1185,751,2361,4629,356,4273,637,359,659,516,483,522,181,916,199,31,168,29,42,0,0,26,41,8,22,1609,260,1349,166,116,147,234,231,193,94,168
"Verona Borough School District, New Jersey","3416740",10932,1072,9860,1218,394,1064,1060,1240,998,661,3225,6159,713,5446,735,240,628,613,772,585,398,1475,3038,154,2884,190,106,255,246,346,279,148,1314,49,9,40,9,0,9,4,0,0,0,18,1686,196,1490,284,48,172,197,122,134,115,418
"Vineland City School District, New Jersey","3416800",48630,5989,42641,9785,4729,8067,5124,5830,3526,1359,4221,26878,3522,23356,4980,2509,3596,2639,3615,2283,870,2864,8778,846,7932,1514,760,1744,1102,942,714,305,851,5648,526,5122,1922,522,1106,434,592,319,132,95,7326,1095,6231,1369,938,1621,949,681,210,52,411
"Waldwick Borough School District, New Jersey","3416860",8023,926,7097,822,549,717,577,866,859,362,2345,4294,566,3728,509,290,316,270,517,477,206,1143,2317,192,2125,133,134,253,144,205,221,95,940,56,0,56,10,0,0,0,10,0,0,36,1356,168,1188,170,125,148,163,134,161,61,226
