"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Jackson Township School District, New Jersey","3407740",56194,2692,9890,4389,5523,6585,9854,4226,1287,1639,5992,4117,33115,2499,7828,3231,3656,3671,5408,2138,582,735,1803,1564,17510,185,1702,917,1320,2040,3158,1573,571,713,3401,1930,759,0,165,62,88,63,144,17,44,26,96,54,4810,8,195,179,459,811,1144,498,90,165,692,569
"Jamesburg Borough School District, New Jersey","3407770",6001,893,960,181,812,833,818,420,273,285,375,151,3348,853,726,118,266,434,400,221,152,49,79,50,1305,25,173,7,249,153,125,119,77,132,189,56,107,15,13,3,46,0,16,0,0,0,14,0,1241,0,48,53,251,246,277,80,44,104,93,45
"Jefferson Township School District, New Jersey","3407800",21451,829,3853,1965,1928,2675,3933,1994,675,1009,1606,984,15757,792,3530,1699,1390,1938,2700,1365,446,579,855,463,3655,37,246,203,330,324,744,392,186,320,485,388,104,0,22,0,0,11,42,12,0,0,17,0,1935,0,55,63,208,402,447,225,43,110,249,133
"Jersey City School District, New Jersey","3407830",261666,19933,34652,23996,58850,41490,31818,13462,5067,7052,15401,9945,94061,14847,23425,11332,15161,10367,7807,3447,947,1381,2992,2355,49401,3248,5341,3717,11753,8331,6612,2756,1119,1117,2998,2409,10660,290,678,684,917,1431,1827,842,565,551,1754,1121,107544,1548,5208,8263,31019,21361,15572,6417,2436,4003,7657,4060
"Keansburg Borough School District, New Jersey","3407860",9904,592,1287,1008,1313,1515,1495,955,305,332,650,452,6373,551,1213,821,796,902,867,408,104,159,343,209,2203,41,64,94,210,415,450,306,156,60,222,185,171,0,0,0,29,0,0,35,5,79,0,23,1157,0,10,93,278,198,178,206,40,34,85,35
"Kearny Town School District, New Jersey","3407890",42029,2681,6880,3862,6425,6034,6046,2837,1217,1180,3088,1779,19468,2284,5042,2402,2880,1682,1546,1014,287,433,1151,747,3756,216,770,319,557,527,539,153,103,67,328,177,1296,111,182,128,90,142,227,34,97,11,181,93,17509,70,886,1013,2898,3683,3734,1636,730,669,1428,762
"Kenilworth Borough School District, New Jersey","3407920",8129,317,1342,1040,742,1077,1378,514,197,326,621,575,5794,284,1319,885,347,725,815,318,142,270,343,346,787,33,10,103,102,133,111,106,13,13,76,87,68,0,0,0,0,11,31,26,0,0,0,0,1480,0,13,52,293,208,421,64,42,43,202,142
"Keyport Borough School District, New Jersey","3407950",7136,410,997,443,1206,945,868,602,190,297,667,511,4459,396,920,296,739,392,522,381,70,145,313,285,1345,14,52,70,88,169,265,128,105,116,179,159,142,0,0,29,0,30,17,10,0,0,40,16,1190,0,25,48,379,354,64,83,15,36,135,51
"Kinnelon Borough School District, New Jersey","3408040",10239,654,1997,643,810,1102,2165,739,360,244,916,609,6420,601,1580,512,652,558,1144,397,188,97,477,214,2621,53,371,117,97,283,692,267,93,117,236,295,126,0,16,14,28,0,34,7,0,0,14,13,1072,0,30,0,33,261,295,68,79,30,189,87
"Lacey Township School District, New Jersey","3408100",28273,1642,4031,2744,3009,3156,4433,2051,758,1225,3110,2114,21732,1603,3399,2551,2371,2474,3199,1351,492,806,2069,1417,5204,30,555,157,435,534,1054,567,256,360,732,524,254,9,17,0,60,20,77,28,0,0,20,23,1083,0,60,36,143,128,103,105,10,59,289,150
"Lakehurst Borough School District, New Jersey","3408160",2673,226,567,223,401,403,341,194,64,43,140,71,1640,166,401,143,245,199,208,91,59,11,95,22,683,53,128,26,138,121,76,80,5,12,31,13,83,7,22,5,15,0,6,13,0,7,0,8,267,0,16,49,3,83,51,10,0,13,14,28
"Lakewood Township School District, New Jersey","3408220",97907,16927,28249,8576,14715,8998,5704,2149,1050,1545,4120,5874,52933,15448,22060,3898,3142,1572,1058,692,267,614,1602,2580,28014,1230,4462,2605,6714,4318,2487,832,515,595,1731,2525,4039,220,1100,579,988,335,403,92,11,87,99,125,12921,29,627,1494,3871,2773,1756,533,257,249,688,644
"Laurel Springs Borough School District, New Jersey","3408280",1950,105,271,262,236,259,298,119,65,51,172,112,1266,84,230,211,175,148,163,72,41,17,88,37,592,21,41,36,26,104,123,47,24,34,65,71,4,0,0,0,0,0,0,0,0,0,0,4,88,0,0,15,35,7,12,0,0,0,19,0
"Lavallette Borough School District, New Jersey","3408310",2026,52,159,81,88,111,185,130,41,162,574,443,1539,46,150,65,70,94,141,122,25,116,384,326,391,0,9,16,14,12,29,4,11,34,163,99,6,6,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,5,15,4,5,12,27,18
"Lawnside Borough School District, New Jersey","3408340",2923,119,419,245,283,287,608,193,87,58,282,342,1632,119,398,186,234,126,255,67,37,22,86,102,1147,0,21,59,29,132,305,126,50,36,169,220,5,0,0,0,0,0,5,0,0,0,0,0,139,0,0,0,20,29,43,0,0,0,27,20
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3241,271,483,351,379,407,502,247,65,141,200,195,2495,266,433,248,315,282,357,160,59,110,119,146,442,0,26,38,47,46,71,83,6,13,73,39,123,5,19,47,0,25,21,0,0,6,0,0,181,0,5,18,17,54,53,4,0,12,8,10
"Lawrence Township School District (Mercer County), New Jersey","3408400",33223,1492,4948,4117,4054,3809,4966,2346,937,1061,2717,2776,15619,1255,4010,2377,1455,1404,1708,873,307,326,848,1056,8719,140,634,1063,965,750,1526,777,372,406,983,1103,398,0,49,28,51,74,86,45,0,17,44,4,8487,97,255,649,1583,1581,1646,651,258,312,842,613
"Leonia Borough School District, New Jersey","3408520",9137,403,1657,782,607,1468,1354,840,249,290,668,819,2497,272,950,307,92,146,250,66,96,56,145,117,2356,122,355,309,124,137,324,271,90,81,166,377,129,0,22,15,0,26,0,49,0,17,0,0,4155,9,330,151,391,1159,780,454,63,136,357,325
"Lincoln Park Borough School District, New Jersey","3408580",10488,513,1453,740,1097,1326,1770,850,408,410,1231,690,6774,504,1260,526,752,755,924,490,377,217,586,383,1722,9,82,67,153,253,340,205,17,156,280,160,199,0,0,32,0,62,81,0,0,0,17,7,1793,0,111,115,192,256,425,155,14,37,348,140
"Linden City School District, New Jersey","3408610",41595,2358,6436,3946,6481,5565,6055,3253,757,1502,3131,2111,20752,2057,4870,2488,3412,1956,2025,1164,287,396,1373,724,5877,114,665,395,847,773,762,433,103,309,753,723,1376,127,322,54,131,288,245,79,6,34,50,40,13590,60,579,1009,2091,2548,3023,1577,361,763,955,624
"Lindenwold Borough School District, New Jersey","3408640",17482,1370,2412,2094,2877,2204,2197,1128,356,619,1367,858,9033,1273,1847,1369,1205,899,785,397,100,301,648,209,4671,10,278,277,544,593,695,582,220,272,613,587,490,0,144,63,52,27,96,38,0,11,54,5,3288,87,143,385,1076,685,621,111,36,35,52,57
"Longport Borough School District, New Jersey","3408671",1006,24,60,52,21,41,84,134,45,50,251,244,379,20,46,44,10,29,27,41,2,21,58,81,592,4,11,8,7,12,54,86,43,29,183,155,4,0,0,0,0,0,0,2,0,0,2,0,31,0,3,0,4,0,3,5,0,0,8,8
"Little Ferry Borough School District, New Jersey","3408760",10868,668,1306,983,1583,1727,1747,799,322,336,746,651,4124,566,970,654,450,267,250,175,162,98,262,270,1545,86,153,110,197,246,296,115,11,50,191,90,198,0,30,0,15,0,11,9,0,11,41,81,5001,16,153,219,921,1214,1190,500,149,177,252,210
"Livingston Township School District, New Jersey","3408820",29691,1306,6238,1512,2077,4190,4557,2467,934,1152,2494,2764,14871,1067,4639,1006,1241,1292,1593,975,188,383,1063,1424,7382,210,1324,342,325,1127,1102,778,435,393,604,742,340,14,55,27,33,61,74,39,9,0,28,0,7098,15,220,137,478,1710,1788,675,302,376,799,598
"Lodi Borough School District, New Jersey","3408850",24654,1410,3959,2268,3930,3563,3397,1584,551,944,1586,1462,11920,1319,2644,1619,1514,1090,1131,613,375,353,629,633,3364,51,737,220,485,437,459,226,62,132,225,330,525,19,111,25,50,74,94,50,0,15,61,26,8845,21,467,404,1881,1962,1713,695,114,444,671,473
"Logan Township School District, New Jersey","3408880",5995,262,1247,449,759,822,1282,362,125,261,371,55,2212,152,381,100,347,351,410,160,49,81,140,41,3311,110,807,349,333,367,690,189,76,168,208,14,110,0,18,0,66,0,14,0,0,12,0,0,362,0,41,0,13,104,168,13,0,0,23,0
"Long Branch City School District, New Jersey","3408940",30705,2043,4909,2606,4911,3925,4262,1776,642,1120,2600,1911,15062,1895,3904,1186,1777,1187,1625,927,198,389,1179,795,5286,125,402,390,435,587,832,437,184,499,712,683,705,0,28,13,73,77,224,78,7,0,149,56,9652,23,575,1017,2626,2074,1581,334,253,232,560,377
"Lopatcong Township School District, New Jersey","3409000",8255,415,1539,644,749,1093,1216,599,204,298,718,780,4619,231,1044,450,412,585,518,283,124,181,290,501,2775,184,432,141,264,314,430,244,80,68,361,257,163,0,33,15,0,9,70,14,0,0,0,22,698,0,30,38,73,185,198,58,0,49,67,0
"Lower Alloways Creek Township School District, New Jersey","3409030",1868,71,363,143,119,222,300,154,45,81,195,175,1437,50,265,120,86,165,248,125,28,62,156,132,423,21,98,23,33,54,51,29,15,19,37,43,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,3,1,0,0,0,2,0
"Pennsville Township School District, New Jersey","3409120",12915,546,2010,1084,1417,1583,2008,884,189,693,1385,1116,7198,314,931,720,771,620,1270,555,106,448,827,636,5047,232,1041,335,579,831,597,267,83,204,464,414,147,0,0,27,21,0,59,40,0,0,0,0,523,0,38,2,46,132,82,22,0,41,94,66
"Lyndhurst Township School District, New Jersey","3409210",21582,1260,2636,1750,3091,2990,3608,1506,593,660,1744,1744,12623,1122,2333,1229,1472,1509,1763,594,274,439,915,973,2565,52,172,226,398,553,392,185,93,54,196,244,421,19,0,0,158,33,51,11,0,10,85,54,5973,67,131,295,1063,895,1402,716,226,157,548,473
"Madison Borough School District, New Jersey","3409240",16090,782,3075,2147,1423,1830,2601,1283,268,442,975,1264,8497,613,2267,1377,543,810,974,621,123,196,362,611,4883,126,652,555,468,577,1010,474,97,133,314,477,323,28,73,83,23,32,49,7,0,7,19,2,2387,15,83,132,389,411,568,181,48,106,280,174
"Old Bridge Township School District, New Jersey","3409270",66573,3673,9688,4928,9474,8968,11029,5122,1981,2554,5914,3242,30397,3016,7164,3193,4223,3309,3615,1827,516,681,1749,1104,20029,537,2013,1184,2684,2579,4046,1862,964,865,2128,1167,1456,94,77,111,153,161,322,136,5,136,187,74,14691,26,434,440,2414,2919,3046,1297,496,872,1850,897
"Mahwah Township School District, New Jersey","3409330",26434,902,3796,4685,2583,2736,4147,2169,522,857,2158,1879,13076,808,2868,3343,1035,913,1515,749,236,303,714,592,8453,79,650,991,556,902,1832,974,213,378,1043,835,268,1,25,33,0,1,53,20,0,49,39,47,4637,14,253,318,992,920,747,426,73,127,362,405
"Manasquan Borough School District, New Jersey","3409420",5812,239,760,597,817,523,883,445,180,274,606,488,4115,235,629,441,539,278,640,269,113,184,418,369,1120,4,50,81,84,171,154,165,67,90,160,94,34,0,0,15,0,0,19,0,0,0,0,0,543,0,81,60,194,74,70,11,0,0,28,25
"Manchester Township School District, New Jersey","3409450",43360,1093,3233,1911,2752,3145,3645,3163,1424,2174,9625,11195,26238,981,2952,1545,1783,2042,2267,2002,937,1373,5079,5277,12699,112,253,291,618,695,879,801,346,574,3471,4659,714,0,28,7,46,129,57,19,36,7,223,162,3709,0,0,68,305,279,442,341,105,220,852,1097
"Mannington Township School District, New Jersey","3409480",1775,55,175,177,304,237,246,152,51,60,163,155,1139,47,130,108,162,140,178,74,19,51,111,119,513,8,39,48,112,77,47,66,32,9,50,25,28,0,0,0,0,7,9,12,0,0,0,0,95,0,6,21,30,13,12,0,0,0,2,11
"Manville Borough School District, New Jersey","3409630",10448,587,1534,988,1419,1438,1571,886,283,247,718,777,6622,550,1318,741,674,731,1065,587,123,163,346,324,1640,13,121,75,253,121,219,154,35,66,228,355,84,0,0,15,0,10,11,11,0,0,8,29,2102,24,95,157,492,576,276,134,125,18,136,69
"Maple Shade Township School District, New Jersey","3409660",19003,1292,2298,1631,3665,2312,2468,1466,444,559,1517,1351,10058,1159,1856,1056,1733,1306,1009,584,172,199,456,528,6862,47,359,449,1116,736,1218,769,251,336,868,713,324,0,32,12,139,20,25,20,0,8,54,14,1759,86,51,114,677,250,216,93,21,16,139,96
"Margate City School District, New Jersey","3409690",6250,163,403,439,465,417,768,473,323,397,1327,1075,2601,106,299,318,266,229,327,138,72,122,351,373,3139,27,104,91,159,160,343,324,226,229,846,630,74,0,0,15,3,5,25,0,0,13,5,8,436,30,0,15,37,23,73,11,25,33,125,64
"Matawan-Aberdeen Regional School District, New Jersey","3409750",27186,1592,4461,1975,4198,3705,4487,2029,602,685,2037,1415,14423,1352,3396,1342,2144,1665,2056,751,215,288,690,524,8305,229,932,431,1191,1174,1494,786,286,244,929,609,246,0,47,0,25,28,56,35,7,23,25,0,4212,11,86,202,838,838,881,457,94,130,393,282
"Maurice River Township School District, New Jersey","3409780",8077,106,430,390,2407,1954,1705,421,91,79,294,200,5924,98,383,319,1788,1478,1107,241,78,50,213,169,1327,8,30,16,322,274,420,137,7,17,65,31,441,0,17,55,127,99,121,9,0,7,6,0,385,0,0,0,170,103,57,34,6,5,10,0
"Maywood Borough School District, New Jersey","3409810",9726,541,1415,754,1276,1199,1646,686,271,251,913,774,5142,479,1194,561,525,503,819,266,146,83,320,246,1939,22,122,94,189,240,349,248,38,84,268,285,157,0,0,31,6,18,42,28,25,6,0,1,2488,40,99,68,556,438,436,144,62,78,325,242
"Merchantville Borough School District, New Jersey","3409960",3771,356,572,238,390,545,599,330,82,70,259,330,1965,296,428,143,270,203,227,76,47,37,98,140,1347,60,123,79,85,182,331,178,21,25,141,122,119,0,0,0,0,34,12,8,7,0,0,58,340,0,21,16,35,126,29,68,7,8,20,10
"Metuchen Borough School District, New Jersey","3409990",13791,871,2503,617,1653,2014,2120,974,395,397,1082,1165,7380,734,1982,496,834,774,860,498,188,168,465,381,3362,89,343,88,404,459,706,300,163,170,309,331,128,11,32,0,19,15,16,15,0,0,20,0,2921,37,146,33,396,766,538,161,44,59,288,453
"Middle Township School District, New Jersey","3410020",18778,1222,2533,1637,2343,1640,2819,1274,502,727,2227,1854,11453,1187,2213,1230,1681,877,1473,647,153,369,964,659,6369,35,207,326,595,604,1131,497,314,343,1189,1128,222,0,90,0,23,60,33,0,0,0,16,0,734,0,23,81,44,99,182,130,35,15,58,67
"Middlesex Borough School District, New Jersey","3410050",13811,844,2588,1178,1483,1934,2107,1187,373,264,977,876,8649,829,2279,790,825,934,1061,644,128,157,623,379,2110,15,126,229,148,171,426,246,107,75,217,350,153,0,49,0,21,52,31,0,0,0,0,0,2899,0,134,159,489,777,589,297,138,32,137,147
"Middletown Township School District, New Jersey","3410110",65995,3595,11437,5175,5736,8224,11376,5248,1821,2709,5703,4971,39385,3059,8829,4102,3570,4640,5392,2647,903,1223,2680,2340,21287,527,2304,941,1647,2830,4877,2096,694,1112,2273,1986,670,9,67,22,14,82,111,43,9,88,180,45,4653,0,237,110,505,672,996,462,215,286,570,600
"Midland Park Borough School District, New Jersey","3410140",7283,531,1188,271,880,1057,1155,401,170,291,874,465,5018,531,1093,223,555,766,763,214,134,122,423,194,1561,0,95,48,228,113,228,164,0,137,375,173,103,0,0,0,0,0,55,0,0,0,31,17,601,0,0,0,97,178,109,23,36,32,45,81
"Millburn Township School District, New Jersey","3410200",20216,1388,5156,972,1155,2986,3586,1479,429,731,1459,875,7767,855,2870,546,563,693,778,451,70,204,431,306,8045,526,1912,332,295,1008,1727,670,255,387,612,321,279,7,67,0,11,71,40,52,0,18,13,0,4125,0,307,94,286,1214,1041,306,104,122,403,248
"Millstone Township School District, New Jersey","3410230",10521,300,2032,1174,616,728,2490,1186,299,316,1065,315,5703,281,1486,789,480,280,1031,583,108,168,383,114,3762,9,515,301,135,301,1046,493,191,110,523,138,160,10,9,53,0,9,30,23,0,0,15,11,896,0,22,31,1,138,383,87,0,38,144,52
"Milltown Borough School District, New Jersey","3410290",7016,374,1271,424,641,1241,1174,427,199,299,612,354,4881,322,1149,424,406,801,751,332,133,180,236,147,1202,0,32,0,65,164,278,76,51,23,366,147,73,0,16,0,0,17,17,0,0,23,0,0,860,52,74,0,170,259,128,19,15,73,10,60
"Millville City School District, New Jersey","3410320",28399,1744,5335,2294,3728,3230,3540,2716,591,1076,2221,1924,20788,1674,4689,1885,3000,2195,2653,1792,288,607,1042,963,5354,70,399,254,417,679,652,653,221,330,914,765,1333,0,247,0,238,247,126,211,23,66,140,35,924,0,0,155,73,109,109,60,59,73,125,161
"Mine Hill Township School District, New Jersey","3410350",3634,261,611,408,395,461,652,167,90,124,253,212,2423,250,535,317,258,238,336,58,77,82,137,135,474,0,16,0,29,87,145,24,8,37,67,61,104,11,33,0,0,7,19,23,0,0,11,0,633,0,27,91,108,129,152,62,5,5,38,16
"Monroe Township School District (Gloucester County), New Jersey","3410470",36767,1788,7011,2885,3935,5196,5562,2536,1032,1215,3159,2448,21246,1667,5843,2138,2462,2931,2594,992,447,355,1184,633,13380,99,1144,665,1175,1727,2509,1354,512,746,1702,1747,304,0,0,10,38,65,87,9,10,19,39,27,1837,22,24,72,260,473,372,181,63,95,234,41
"Monroe Township School District (Middlesex County), New Jersey","3410500",42855,1622,5922,1793,2185,4617,4655,3323,1027,2116,7531,8064,18403,1538,4656,1233,1054,1494,1770,1465,351,839,1992,2011,15416,58,981,390,424,1035,1345,1131,336,866,4154,4696,349,0,11,0,11,23,71,10,11,12,111,89,8687,26,274,170,696,2065,1469,717,329,399,1274,1268
"Montague Township School District, New Jersey","3410530",3778,177,536,360,335,474,653,361,134,202,315,231,2427,139,361,275,222,313,436,206,76,82,177,140,1200,38,175,85,103,151,195,118,58,97,116,64,27,0,0,0,0,0,0,0,0,16,11,0,124,0,0,0,10,10,22,37,0,7,11,27
"Montclair Town School District, New Jersey","3410560",38130,2353,7320,2635,4475,4997,6321,2826,1159,1231,2891,1922,16930,1566,4160,1641,2465,1563,1843,1042,378,478,1026,768,15623,736,2734,848,1363,2289,3142,1445,543,557,1228,738,442,18,120,13,35,29,107,64,42,0,7,7,5135,33,306,133,612,1116,1229,275,196,196,630,409
"Montgomery Township School District, New Jersey","3410590",23456,959,5798,1450,1067,3187,4837,1957,486,712,1747,1256,8944,704,3431,827,390,632,1219,614,215,200,467,245,7836,239,1802,350,400,751,1447,735,149,389,810,764,202,0,28,14,1,31,91,26,2,9,0,0,6474,16,537,259,276,1773,2080,582,120,114,470,247
"Montville Township School District, New Jersey","3410650",21740,1086,4102,1393,1938,2570,3869,1875,671,776,2028,1432,12512,972,3237,1238,839,1081,1965,1025,204,379,991,581,4603,39,507,135,248,546,1044,410,242,286,677,469,361,32,141,0,12,0,13,62,0,0,91,10,4264,43,217,20,839,943,847,378,225,111,269,372
"Moonachie Borough School District, New Jersey","3410680",2756,243,355,195,340,345,450,181,94,100,264,189,1293,199,221,93,132,138,208,93,28,20,102,59,358,18,98,12,43,18,43,11,13,23,67,12,80,0,15,0,0,16,21,5,8,0,15,0,1025,26,21,90,165,173,178,72,45,57,80,118
"Moorestown Township School District, New Jersey","3410710",20615,707,4464,1350,1516,2421,3352,1787,596,732,1502,2188,9547,587,2872,969,995,976,1103,489,231,271,538,516,8985,94,1475,336,422,1089,1757,951,272,365,807,1417,303,26,70,16,22,71,35,33,0,0,8,22,1780,0,47,29,77,285,457,314,93,96,149,233
"Morris Plains Borough School District, New Jersey","3410770",5612,331,922,379,572,841,799,456,159,237,439,477,3546,301,808,307,368,492,392,251,67,139,167,254,1465,30,96,39,120,256,270,177,55,92,197,133,68,0,0,0,15,26,17,0,10,0,0,0,533,0,18,33,69,67,120,28,27,6,75,90
"Morris Township School District, New Jersey","3410810",41184,1919,5857,3475,6338,5315,6405,2754,966,1357,3910,2888,20295,1616,4474,2336,2828,2156,2536,913,456,528,1463,989,11779,231,808,674,1576,1244,2203,941,380,678,1655,1389,626,9,104,59,151,70,82,34,5,0,63,49,8484,63,471,406,1783,1845,1584,866,125,151,729,461
"Mount Arlington Borough School District, New Jersey","3410860",5251,82,665,344,408,749,800,450,265,261,580,647,3438,65,642,218,294,617,432,245,135,135,317,338,1192,17,0,49,34,16,221,175,95,80,243,262,20,0,0,0,1,0,19,0,0,0,0,0,601,0,23,77,79,116,128,30,35,46,20,47
"Mount Ephraim Borough School District, New Jersey","3410890",4639,256,588,567,837,506,611,397,171,133,349,224,3205,256,530,433,599,334,375,206,82,77,184,129,1162,0,58,133,123,172,159,164,78,43,156,76,11,0,0,1,0,0,1,9,0,0,0,0,261,0,0,0,115,0,76,18,11,13,9,19
"Mount Olive Township School District, New Jersey","3410980",28851,1737,5715,1955,3953,4557,4812,1719,624,558,2221,1000,17056,1639,4519,1290,2259,2102,2342,967,265,250,930,493,6108,33,733,361,710,961,1079,527,226,217,973,288,720,65,73,101,109,105,195,16,0,17,24,15,4967,0,390,203,875,1389,1196,209,133,74,294,204
"Mountain Lakes Borough School District, New Jersey","3411010",4287,147,1205,321,81,549,867,279,161,137,391,149,2022,100,784,219,39,235,296,86,53,37,95,78,1646,47,309,80,35,162,397,151,70,69,272,54,17,0,17,0,0,0,0,0,0,0,0,0,602,0,95,22,7,152,174,42,38,31,24,17
"Mountainside Borough School District, New Jersey","3411040",6835,281,1451,367,325,796,1057,421,308,368,694,767,4117,253,1118,324,140,321,563,181,196,287,316,418,1640,28,279,0,72,284,263,144,83,81,152,254,111,0,18,25,0,29,0,21,0,0,18,0,967,0,36,18,113,162,231,75,29,0,208,95
"Neptune City School District, New Jersey","3411130",4758,263,779,309,626,512,615,485,134,218,548,269,3518,263,676,274,449,333,432,378,67,130,405,111,777,0,64,35,44,100,135,83,67,48,101,100,74,0,0,0,0,29,0,0,0,0,0,45,389,0,39,0,133,50,48,24,0,40,42,13
"Neptune Township School District, New Jersey","3411160",27704,1201,4046,2245,3312,3382,4343,2346,800,1091,2601,2337,17518,1064,3520,1762,2171,1894,2559,1167,356,659,1454,912,5928,55,232,143,512,562,983,820,288,305,925,1103,488,19,9,5,96,63,148,77,0,30,14,27,3770,63,285,335,533,863,653,282,156,97,208,295
"New Brunswick City School District, New Jersey","3411220",56427,4436,8924,16528,9338,6754,4557,1721,711,593,1579,1286,28161,4081,7206,11424,2139,948,898,445,188,96,366,370,6146,105,357,2205,1201,385,433,276,168,239,448,329,1447,93,119,172,141,169,181,165,11,132,159,105,20673,157,1242,2727,5857,5252,3045,835,344,126,606,482
"New Hanover Township School District, New Jersey","3411250",1660,48,246,240,192,158,327,151,45,56,75,122,939,33,188,188,96,85,132,76,27,26,34,54,472,15,49,32,54,38,129,52,14,16,19,54,17,0,0,0,0,0,14,0,0,0,3,0,232,0,9,20,42,35,52,23,4,14,19,14
"New Milford Borough School District, New Jersey","3411280",16682,865,2579,1607,1891,2127,2308,1121,464,921,1464,1335,6725,698,1612,910,768,735,463,308,143,290,380,418,4549,155,811,391,435,357,549,441,195,197,458,560,309,12,0,18,68,48,79,22,0,0,51,11,5099,0,156,288,620,987,1217,350,126,434,575,346
"New Providence Borough School District, New Jersey","3411310",12434,940,2454,799,1226,1800,2071,803,243,341,887,870,6532,714,1650,599,388,711,990,428,120,119,394,419,3765,160,628,157,426,633,689,252,96,143,342,239,136,0,61,9,15,30,0,0,0,6,0,15,2001,66,115,34,397,426,392,123,27,73,151,197
"Newark City School District, New Jersey","3411340",280139,21252,49230,31724,46356,40773,38391,14736,5446,6829,15324,10078,145500,19361,38935,20107,22435,17071,14579,4752,1486,1746,2869,2159,38418,1299,4476,3593,4914,4057,5810,2781,1242,1497,5033,3716,16945,273,1399,1140,2286,2047,2790,1925,523,1039,2291,1232,79276,319,4420,6884,16721,17598,15212,5278,2195,2547,5131,2971
"Newfield Elementary School District, New Jersey","3411370",1668,72,298,101,202,223,287,121,41,74,150,99,1255,72,282,92,177,161,193,65,30,53,69,61,334,0,16,9,22,58,74,51,11,18,45,30,43,0,0,0,0,4,7,3,0,3,26,0,36,0,0,0,3,0,13,2,0,0,10,8
"Newton Town School District, New Jersey","3411400",7982,471,1070,809,1131,854,1111,663,136,311,594,832,5320,316,880,530,627,460,846,525,59,208,338,531,1446,155,101,85,247,163,114,84,57,76,156,208,56,0,0,9,0,9,0,11,0,15,12,0,1160,0,89,185,257,222,151,43,20,12,88,93
"North Arlington Borough School District, New Jersey","3411430",15788,835,2165,1377,2115,2098,2540,1086,566,506,1264,1236,8884,723,1844,912,1062,886,1131,499,236,351,574,666,1514,112,233,66,191,178,280,57,68,0,170,159,241,0,35,0,37,39,80,0,9,0,20,21,5149,0,53,399,825,995,1049,530,253,155,500,390
"North Bergen Township School District, New Jersey","3411460",62791,4439,9401,5253,10327,9200,8711,3539,1707,1972,4040,4202,19718,3663,6242,2311,2606,1685,1105,436,197,208,524,741,8253,535,1519,907,2273,882,757,365,119,130,337,429,1969,0,66,184,216,205,244,152,164,186,292,260,32851,241,1574,1851,5232,6428,6605,2586,1227,1448,2887,2772
"North Brunswick Township School District, New Jersey","3411490",42392,3111,6102,4257,6923,6992,5947,2724,853,1002,2333,2148,20069,2501,5032,2962,2374,1641,2401,1032,246,342,800,738,7064,466,498,525,1203,1186,1054,543,166,225,576,622,822,16,114,50,237,109,126,45,14,13,63,35,14437,128,458,720,3109,4056,2366,1104,427,422,894,753
"North Plainfield Borough School District, New Jersey","3411640",22106,1316,3664,1997,3154,3712,3512,1571,382,777,1228,793,10972,1289,3006,1404,1290,1119,1223,608,153,197,441,242,3153,11,304,191,200,843,433,211,80,221,433,226,819,16,62,92,11,150,202,137,23,38,70,18,7162,0,292,310,1653,1600,1654,615,126,321,284,307
"North Wildwood City School District, New Jersey","3411670",3943,88,445,179,284,286,671,269,189,271,677,584,1171,88,115,144,112,48,186,113,35,87,144,99,2573,0,284,35,172,163,485,156,154,184,482,458,46,0,46,0,0,0,0,0,0,0,0,0,153,0,0,0,0,75,0,0,0,0,51,27
"Nutley Town School District, New Jersey","3411880",28586,1606,4182,2126,3991,3789,4127,2360,724,1015,2385,2281,18986,1309,3516,1738,2429,2110,2491,1313,426,682,1474,1498,4406,232,546,258,494,580,758,540,147,118,346,387,523,36,42,37,56,56,125,40,26,7,71,27,4671,29,78,93,1012,1043,753,467,125,208,494,369
"Oaklyn Borough School District, New Jersey","3411940",4000,250,506,236,760,393,724,391,64,138,307,231,2478,171,445,164,457,233,456,176,46,108,130,92,1335,79,61,44,262,133,230,184,18,23,166,135,22,0,0,0,0,0,6,8,0,4,4,0,165,0,0,28,41,27,32,23,0,3,7,4
"Ocean City School District, New Jersey","3411970",11430,535,1555,557,1087,998,1267,1002,406,690,1735,1598,4463,500,1032,331,339,320,412,401,159,225,421,323,5951,35,499,136,340,443,778,588,229,459,1242,1202,131,0,0,53,34,7,1,13,18,0,0,5,885,0,24,37,374,228,76,0,0,6,72,68
