"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Peach County School District, Georgia","1304050",22263,4601,17662,4591,1849,2915,2553,2030,1656,642,1426,15433,3265,12168,3346,1385,1910,1886,1445,1006,366,824,5021,1020,4001,845,370,565,394,477,574,238,538,252,23,229,61,14,30,52,10,23,16,23,1557,293,1264,339,80,410,221,98,53,22,41
"Pelham City School District, Georgia","1304080",2936,469,2467,726,469,565,296,255,64,27,65,2495,348,2147,686,389,437,273,235,62,0,65,386,103,283,40,68,113,13,20,2,27,0,6,6,0,0,0,0,0,0,0,0,0,49,12,37,0,12,15,10,0,0,0,0
"Pickens County School District, Georgia","1304110",24484,3298,21186,4011,2575,4321,2810,3032,1820,601,2016,14036,2101,11935,2362,1739,2421,1602,1675,1111,202,823,9488,1086,8402,1465,808,1594,1126,1313,670,379,1047,157,18,139,22,7,0,7,15,15,20,53,803,93,710,162,21,306,75,29,24,0,93
"Pierce County School District, Georgia","1304140",14985,2561,12424,3028,1433,2239,1677,1668,1051,509,819,10735,1620,9115,2210,1051,1520,1330,1201,780,438,585,3737,815,2922,741,341,590,296,415,247,71,221,40,11,29,4,6,17,0,0,0,0,2,473,115,358,73,35,112,51,52,24,0,11
"Pike County School District, Georgia","1304170",14083,2224,11859,2385,1445,2059,1525,1677,1098,378,1292,10146,1755,8391,1884,1097,1496,974,1240,722,207,771,3688,410,3278,492,331,540,487,428,359,159,482,46,4,42,3,11,0,18,0,3,7,0,203,55,148,6,6,23,46,9,14,5,39
"Polk County School District, Georgia","1304200",31933,5574,26359,5505,3501,5920,3798,3564,1864,891,1316,22246,3758,18488,3914,2484,4111,2632,2394,1329,759,865,6361,1048,5313,1041,759,1042,818,711,383,123,436,133,32,101,31,0,3,10,11,46,0,0,3193,736,2457,519,258,764,338,448,106,9,15
"Pulaski County School District, Georgia","1304220",10019,3010,7009,1381,700,1775,1148,927,529,239,310,7409,2039,5370,1034,483,1412,820,747,440,190,244,2230,847,1383,331,142,322,214,176,83,49,66,74,8,66,10,20,13,17,0,6,0,0,306,116,190,6,55,28,97,4,0,0,0
"Putnam County School District, Georgia","1304260",17488,2250,15238,2921,2067,3415,2155,1703,1166,561,1250,10939,1594,9345,1804,1410,1969,1160,1128,804,363,707,5508,606,4902,931,470,1059,903,534,330,188,487,86,2,84,27,2,0,12,0,21,0,22,955,48,907,159,185,387,80,41,11,10,34
"Quitman County School District, Georgia","1304290",2041,333,1708,532,254,456,144,133,129,34,26,1066,196,870,262,136,255,59,69,56,24,9,955,137,818,261,118,201,79,64,68,10,17,5,0,5,0,0,0,0,0,5,0,0,15,0,15,9,0,0,6,0,0,0,0
"Rabun County School District, Georgia","1304320",13859,2099,11760,2526,2029,2362,1491,1408,757,319,868,7106,1108,5998,1531,1029,1023,774,675,343,161,462,5662,644,5018,868,805,1172,632,610,396,157,378,126,0,126,38,22,24,7,10,12,0,13,965,347,618,89,173,143,78,113,6,1,15
"Randolph County School District, Georgia","1304350",5811,1172,4639,1230,873,890,676,421,262,66,221,4572,917,3655,1044,679,641,578,310,162,36,205,987,214,773,181,188,105,98,78,77,30,16,70,37,33,0,0,0,0,33,0,0,0,182,4,178,5,6,144,0,0,23,0,0
"Richmond County School District, Georgia","1304380",160182,27162,133020,33992,16753,24342,17748,16205,10089,3925,9966,89477,17465,72012,20559,9582,13465,9562,7998,4498,2103,4245,59548,7477,52071,10924,6435,9435,6989,6994,4759,1634,4901,4360,787,3573,1023,315,407,359,691,378,59,341,6797,1433,5364,1486,421,1035,838,522,454,129,479
"Rockdale County School District, Georgia","1304410",67736,11813,55923,10778,6466,9498,7239,8306,5801,2324,5511,32194,6080,26114,5548,3084,4086,3653,4095,2509,1131,2008,26312,3806,22506,3897,2131,3829,2582,3262,2795,957,3053,817,234,583,190,43,106,40,103,41,27,33,8413,1693,6720,1143,1208,1477,964,846,456,209,417
"Rome City School District, Georgia","1304440",28677,4768,23909,6245,3350,5075,2966,2245,1586,539,1903,17836,2993,14843,4414,2222,2909,1686,1169,949,277,1217,6925,739,6186,1326,715,1228,822,862,497,235,501,96,0,96,0,45,18,0,22,0,0,11,3820,1036,2784,505,368,920,458,192,140,27,174
"Schley County School District, Georgia","1304470",3910,593,3317,747,365,720,536,439,223,55,232,2895,479,2416,556,241,510,392,337,175,37,168,873,80,793,154,86,210,120,102,39,18,64,24,0,24,15,0,0,0,0,9,0,0,118,34,84,22,38,0,24,0,0,0,0
"Screven County School District, Georgia","1304500",11562,2405,9157,2311,1374,1610,1137,1335,612,237,541,9288,1937,7351,1873,1208,1265,856,1082,482,190,395,2106,446,1660,369,156,329,260,247,111,47,141,75,8,67,33,5,16,0,6,7,0,0,93,14,79,36,5,0,21,0,12,0,5
"Seminole County School District, Georgia","1304530",7160,1414,5746,1372,798,1017,859,846,371,158,325,4951,1097,3854,858,576,634,600,561,288,112,225,2090,278,1812,496,216,383,222,271,78,46,100,5,0,5,0,0,0,0,0,5,0,0,114,39,75,18,6,0,37,14,0,0,0
"Social Circle City School District, Georgia","1304540",3413,431,2982,784,334,545,275,545,288,75,136,2204,277,1927,631,241,339,165,242,183,30,96,1135,154,981,105,93,180,110,303,105,45,40,0,0,0,0,0,0,0,0,0,0,0,74,0,74,48,0,26,0,0,0,0,0
"Stephens County School District, Georgia","1304560",20971,3321,17650,4510,2052,3557,2574,2465,1084,374,1034,13716,2353,11363,2658,1646,2247,1821,1635,564,209,583,6535,768,5767,1786,378,1028,665,774,520,165,451,132,12,120,7,26,18,49,20,0,0,0,588,188,400,59,2,264,39,36,0,0,0
"Stewart County School District, Georgia","1304590",5194,1220,3974,1538,601,683,560,283,208,32,69,3004,648,2356,923,373,420,312,111,180,1,36,1025,162,863,302,152,85,125,141,12,28,18,27,17,10,4,0,0,0,3,0,3,0,1138,393,745,309,76,178,123,28,16,0,15
"Sumter County School District, Georgia","1304620",25129,4456,20673,6233,2769,3670,2241,2529,1539,632,1060,19369,3646,15723,5211,2162,2784,1545,1875,921,505,720,4717,591,4126,832,485,708,566,575,569,82,309,138,38,100,23,15,0,49,0,0,13,0,905,181,724,167,107,178,81,79,49,32,31
"Talbot County School District, Georgia","1304650",5553,1068,4485,1152,760,786,651,610,266,41,219,4508,974,3534,944,570,679,556,447,205,13,120,940,82,858,181,176,104,79,130,61,28,99,59,0,59,11,10,0,5,33,0,0,0,46,12,34,16,4,3,11,0,0,0,0
"Taliaferro County School District, Georgia","1304680",1471,327,1144,308,210,298,169,97,50,5,7,1217,255,962,239,207,253,130,73,50,3,7,233,72,161,62,3,45,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,7,0,0,8,6,0,0,0
"Tattnall County School District, Georgia","1304770",20864,6951,13913,4151,1594,2404,2154,1662,837,425,686,14235,4627,9608,2966,1097,1408,1624,1219,491,250,553,5015,1817,3198,915,373,634,301,411,288,167,109,422,76,346,77,0,154,30,32,29,0,24,1192,431,761,193,124,208,199,0,29,8,0
"Taylor County School District, Georgia","1304800",6933,1288,5645,1362,939,1353,786,604,180,113,308,5771,1003,4768,1161,725,1202,670,528,157,85,240,1036,244,792,186,190,117,108,76,19,28,68,40,21,19,3,0,12,0,0,4,0,0,86,20,66,12,24,22,8,0,0,0,0
"Telfair County School District, Georgia","1304830",13824,5661,8163,1796,1706,1576,1174,1240,317,42,312,9324,2757,6567,1455,1487,1263,785,1113,247,33,184,2389,999,1390,271,209,221,368,118,66,9,128,31,21,10,0,0,0,5,5,0,0,0,2080,1884,196,70,10,92,16,4,4,0,0
"Terrell County School District, Georgia","1304860",7411,1426,5985,1707,946,1226,791,573,298,114,330,6191,1299,4892,1459,846,973,629,400,254,82,249,1075,121,954,219,91,225,156,160,44,22,37,35,0,35,21,0,0,0,5,0,9,0,110,6,104,8,9,28,6,8,0,1,44
"Thomas County School District, Georgia","1304890",20959,3963,16996,3880,2345,2978,2277,2658,1358,457,1043,13665,2659,11006,2715,1629,1771,1525,1719,781,262,604,6394,1119,5275,1002,664,1025,576,870,551,185,402,208,15,193,67,14,16,40,40,9,0,7,692,170,522,96,38,166,136,29,17,10,30
"Thomasville City School District, Georgia","1304950",14676,2601,12075,3616,1623,2140,1491,1327,785,422,671,10090,1807,8283,2616,1156,1558,1025,865,396,219,448,4168,733,3435,903,402,497,405,451,368,203,206,27,0,27,0,0,8,14,0,5,0,0,391,61,330,97,65,77,47,11,16,0,17
"Tift County School District, Georgia","1304980",32129,7709,24420,5866,3031,4710,2916,3194,1861,860,1982,23067,5742,17325,4291,2252,3154,2049,2297,1388,625,1269,6625,1327,5298,1269,584,995,688,561,386,222,593,164,83,81,0,0,0,5,50,9,9,8,2273,557,1716,306,195,561,174,286,78,4,112
"Toombs County School District, Georgia","1305040",13201,2654,10547,2127,1609,2290,1649,1445,617,204,606,9709,1838,7871,1655,1272,1572,1174,1096,482,147,473,2259,419,1840,390,217,341,359,236,107,57,133,74,10,64,12,0,16,10,26,0,0,0,1159,387,772,70,120,361,106,87,28,0,0
"Towns County School District, Georgia","1305070",9340,1264,8076,1980,1321,1803,1074,823,520,109,446,4017,610,3407,1060,624,726,268,286,251,57,135,4915,538,4377,826,654,1046,785,482,233,52,299,38,0,38,13,0,0,0,0,25,0,0,370,116,254,81,43,31,21,55,11,0,12
"Treutlen County School District, Georgia","1305100",5401,854,4547,860,933,849,636,673,298,62,236,4220,593,3627,680,739,577,502,604,287,46,192,1103,256,847,180,189,236,102,69,11,16,44,15,0,15,0,0,15,0,0,0,0,0,63,5,58,0,5,21,32,0,0,0,0
"Trion City School District, Georgia","1305130",1526,223,1303,301,190,244,298,143,53,6,68,895,107,788,184,108,143,169,93,41,3,47,255,47,208,46,29,23,48,33,9,3,17,7,0,7,0,0,0,0,0,3,0,4,369,69,300,71,53,78,81,17,0,0,0
"Turner County School District, Georgia","1305190",6732,1339,5393,1548,806,996,813,534,304,125,267,5444,1025,4419,1287,678,808,665,467,236,82,196,966,133,833,261,111,128,106,60,61,43,63,7,0,7,0,0,0,0,7,0,0,0,315,181,134,0,17,60,42,0,7,0,8
"Twiggs County School District, Georgia","1305220",7174,1832,5342,1437,784,954,655,753,214,203,342,6615,1734,4881,1325,710,879,652,676,207,172,260,537,98,439,112,70,57,3,77,7,31,82,4,0,4,0,4,0,0,0,0,0,0,18,0,18,0,0,18,0,0,0,0,0
"Union County School District, Georgia","1305250",18296,2056,16240,4200,2297,2926,2358,1766,1162,537,994,8316,1213,7103,2178,1020,1301,922,632,446,193,411,9307,821,8486,1798,1120,1574,1428,1128,597,322,519,346,5,341,105,39,29,8,6,80,22,52,327,17,310,119,118,22,0,0,39,0,12
"Upson County School District, Georgia","1305280",21641,3282,18359,4533,2687,4093,2664,2209,1193,382,598,17598,2727,14871,3674,2185,3167,2318,1729,995,304,499,3649,486,3163,752,436,811,336,462,189,78,99,122,0,122,42,7,73,0,0,0,0,0,272,69,203,65,59,42,10,18,9,0,0
"Valdosta City School District, Georgia","1305310",45316,8652,36664,11411,5424,6116,4611,4226,2023,591,2262,26348,4832,21516,7328,3551,3649,2444,1976,1185,271,1112,15648,2717,12931,3476,1555,2025,1855,2031,737,236,1016,664,198,466,160,29,180,0,5,35,41,16,2656,905,1751,447,289,262,312,214,66,43,118
"Vidalia City School District, Georgia","1305340",7842,1195,6647,1721,890,1155,852,1032,369,273,355,5547,922,4625,1197,697,863,617,664,184,227,176,1952,180,1772,496,172,232,235,252,174,46,165,41,0,41,0,0,0,0,16,11,0,14,302,93,209,28,21,60,0,100,0,0,0
"Walker County School District, Georgia","1305370",52880,7388,45492,10525,6788,8937,6529,5843,3545,866,2459,26313,3927,22386,5458,3504,4782,3098,2664,1597,287,996,25491,3344,22147,4855,3126,4067,3238,3067,1823,558,1413,404,64,340,57,78,4,81,24,35,21,40,672,53,619,155,80,84,112,88,90,0,10
"Walton County School District, Georgia","1305390",63391,10706,52685,10782,5332,8828,7070,8195,5279,2452,4747,37453,7137,30316,6822,3182,5440,4180,4390,2510,1455,2337,21620,2535,19085,3153,1868,3021,2294,3345,2450,857,2097,655,120,535,234,9,53,71,24,57,0,87,3663,914,2749,573,273,314,525,436,262,140,226
"Ware County School District, Georgia","1305430",28759,5896,22863,5696,3622,4002,3179,3078,1321,465,1500,21178,4064,17114,4005,2688,3203,2373,2253,1087,313,1192,6161,1411,4750,1311,847,640,673,718,210,127,224,309,32,277,213,34,0,30,0,0,0,0,1111,389,722,167,53,159,103,107,24,25,84
"Warren County School District, Georgia","1305460",4603,792,3811,1097,669,695,469,430,207,54,190,3950,648,3302,977,639,582,393,355,165,44,147,595,123,472,115,30,113,74,62,30,5,43,7,7,0,0,0,0,0,0,0,0,0,51,14,37,5,0,0,2,13,12,5,0
"Washington County School District, Georgia","1305490",16981,4342,12639,3198,1896,2266,1868,1414,947,268,782,14303,3594,10709,2701,1604,2013,1592,1206,810,174,609,2309,655,1654,470,197,253,205,184,121,74,150,72,9,63,0,4,0,15,8,7,20,9,297,84,213,27,91,0,56,16,9,0,14
"Wayne County School District, Georgia","1305550",23959,4768,19191,5012,2793,3375,2562,2222,1638,489,1100,16345,3023,13322,3388,1861,2264,1870,1639,1200,320,780,6456,1428,5028,1343,819,891,588,549,407,138,293,167,60,107,10,4,43,23,27,0,0,0,991,257,734,271,109,177,81,7,31,31,27
"Webster County School District, Georgia","1305580",2298,336,1962,470,275,429,317,294,96,22,59,2062,296,1766,440,255,369,289,273,68,18,54,227,40,187,30,20,51,28,21,28,4,5,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wheeler County School District, Georgia","1305640",7133,4403,2730,623,490,590,268,496,211,32,20,5688,3284,2404,512,394,536,233,486,211,12,20,1335,1018,317,111,96,45,35,10,0,20,0,19,19,0,0,0,0,0,0,0,0,0,91,82,9,0,0,9,0,0,0,0,0
"White County School District, Georgia","1305670",22765,2924,19841,4370,2419,4506,2477,2438,1600,527,1504,13337,2052,11285,2838,1306,2544,1416,1292,751,332,806,8743,760,7983,1396,943,1837,1025,1115,836,195,636,191,48,143,25,44,5,9,12,13,0,35,494,64,430,111,126,120,27,19,0,0,27
"Whitfield County School District, Georgia","1305700",54048,8419,45629,9427,6256,9719,8388,5384,2859,827,2769,28645,4648,23997,5535,3678,4469,3945,2854,1611,545,1360,15724,1932,13792,2516,1752,2607,2435,1968,1029,277,1208,306,13,293,100,19,26,86,0,51,0,11,9373,1826,7547,1276,807,2617,1922,562,168,5,190
"Wilcox County School District, Georgia","1305730",7631,2916,4715,1237,627,1053,747,609,240,46,156,6165,2273,3892,1046,517,875,605,488,224,21,116,1222,500,722,183,105,123,137,101,16,21,36,61,29,32,0,4,28,0,0,0,0,0,183,114,69,8,1,27,5,20,0,4,4
"Wilkes County School District, Georgia","1305760",8287,1225,7062,1750,1262,1554,913,713,434,144,292,6613,1023,5590,1346,1075,1128,788,604,323,134,192,1367,164,1203,361,140,297,125,107,63,10,100,82,1,81,0,39,15,0,0,27,0,0,225,37,188,43,8,114,0,2,21,0,0
"Wilkinson County School District, Georgia","1305790",7583,1573,6010,1309,748,1416,922,696,510,154,255,6461,1357,5104,1152,625,1247,790,525,457,132,176,926,108,818,157,112,133,111,159,53,21,72,35,16,19,0,0,8,0,7,0,0,4,161,92,69,0,11,28,21,5,0,1,3
"Worth County School District, Georgia","1305850",17231,2984,14247,3378,2183,2645,1907,1814,939,523,858,13625,2315,11310,2770,1805,2144,1487,1505,630,394,575,3095,594,2501,515,305,401,402,295,185,115,283,148,47,101,7,0,0,0,9,71,14,0,363,28,335,86,73,100,18,5,53,0,0
"Remainder of Georgia, Georgia","1399999",15346,1968,13378,3643,1614,2508,1894,1868,1088,394,369,1177,265,912,202,220,105,147,102,64,62,10,12274,1371,10903,3111,1218,2140,1478,1505,851,310,290,672,98,574,50,134,109,74,96,64,22,25,1223,234,989,280,42,154,195,165,109,0,44
"Troup County School District, Georgia","1300001",53716,8466,45250,11308,5481,7978,6320,6462,3365,1234,3102,33710,5706,28004,7491,3617,4905,4006,3758,1994,733,1500,16893,2029,14864,3432,1590,2472,2053,2371,1148,410,1388,429,43,386,69,114,57,0,46,14,57,29,2684,688,1996,316,160,544,261,287,209,34,185
"Fort Stewart School District, Georgia","1300003",6314,1604,4710,772,392,1087,1082,850,315,85,127,705,183,522,186,3,133,102,51,34,13,0,4917,1258,3659,489,287,803,936,721,248,60,115,229,99,130,0,46,24,21,25,14,0,0,463,64,399,97,56,127,23,53,19,12,12
"Robins AFB School District, Georgia","1300004",1011,176,835,134,10,319,85,120,91,30,46,118,14,104,15,0,61,2,12,5,7,2,792,137,655,94,0,245,63,108,80,23,42,30,7,23,0,6,9,0,0,6,0,2,71,18,53,25,4,4,20,0,0,0,0
"Appling County School District, Georgia","1300060",14479,2462,12017,2607,1746,2341,1878,1450,752,448,795,10776,1934,8842,1955,1276,1701,1283,1058,518,361,690,2896,395,2501,543,411,514,439,204,221,87,82,61,9,52,22,5,0,12,13,0,0,0,746,124,622,87,54,126,144,175,13,0,23
"Atkinson County School District, Georgia","1300090",6321,1152,5169,1374,873,1101,701,523,288,114,195,3940,648,3292,854,546,615,437,392,194,101,153,1331,259,1072,330,194,203,139,80,87,4,35,60,23,37,9,9,9,0,3,0,0,7,990,222,768,181,124,274,125,48,7,9,0
"Atlanta City School District, Georgia","1300120",368753,61728,307025,73087,30192,43111,34128,34665,25672,11712,54458,168427,34541,133886,41850,17660,21742,15275,13270,7986,3195,12908,163422,19001,144421,25550,9934,16650,15174,18628,14942,7426,36117,4775,609,4166,1193,152,244,413,506,362,279,1017,32129,7577,24552,4494,2446,4475,3266,2261,2382,812,4416
"Bacon County School District, Georgia","1300150",8875,1424,7451,2004,1113,1259,1161,905,418,126,465,6264,1028,5236,1378,870,871,792,602,392,66,265,1947,303,1644,538,189,243,249,139,26,60,200,12,11,1,1,0,0,0,0,0,0,0,652,82,570,87,54,145,120,164,0,0,0
"Baker County School District, Georgia","1300180",2763,629,2134,279,275,405,347,391,164,100,173,2392,587,1805,224,212,376,263,367,136,76,151,339,42,297,40,63,29,84,24,11,24,22,19,0,19,2,0,0,0,0,17,0,0,13,0,13,13,0,0,0,0,0,0,0
"Baldwin County School District, Georgia","1300210",38200,9171,29029,7940,3994,5712,3403,3134,1912,817,2117,29375,7250,22125,5897,3524,4397,2686,2411,1333,601,1276,7342,1547,5795,1622,340,1054,675,623,523,209,749,266,27,239,80,21,49,25,36,21,7,0,1217,347,870,341,109,212,17,64,35,0,92
"Banks County School District, Georgia","1300240",14702,2528,12174,2308,1511,2574,1694,1964,1099,374,650,10494,1743,8751,1711,1090,1707,1261,1454,713,337,478,3512,630,2882,523,382,732,313,389,355,22,166,70,0,70,3,27,10,4,26,0,0,0,626,155,471,71,12,125,116,95,31,15,6
"Barrow County School District, Georgia","1300290",54263,8676,45587,9216,5215,7210,7159,7594,4358,1521,3314,29217,5092,24125,5572,2761,3948,3840,4078,1984,641,1301,20146,2620,17526,2735,1917,2475,2654,2998,2048,838,1861,477,70,407,140,48,44,43,47,14,3,68,4423,894,3529,769,489,743,622,471,312,39,84
"Bartow County School District, Georgia","1300330",64338,11075,53263,11262,6230,10119,7077,8111,4741,1746,3977,38365,7363,31002,7213,3861,5501,4135,4682,2926,867,1817,21879,2861,19018,3335,2005,3715,2515,3013,1685,850,1900,547,111,436,131,57,90,0,34,31,22,71,3547,740,2807,583,307,813,427,382,99,7,189
"Ben Hill County School District, Georgia","1300360",13682,2901,10781,3080,1783,1958,1228,1465,621,199,447,10028,2099,7929,2228,1268,1598,929,1041,360,190,315,3120,610,2510,820,388,352,265,337,261,9,78,17,13,4,0,0,0,0,0,0,0,4,517,179,338,32,127,8,34,87,0,0,50
"Berrien County School District, Georgia","1300390",15129,3461,11668,2637,1951,2343,1618,1429,934,174,582,10559,2396,8163,1835,1295,1694,984,1084,784,107,380,4023,891,3132,724,559,521,587,341,139,67,194,103,40,63,16,11,20,16,0,0,0,0,444,134,310,62,86,108,31,4,11,0,8
"Bibb County School District, Georgia","1300420",122059,24407,97652,24107,12350,17337,12629,12673,7317,3118,8121,89738,18681,71057,18305,9694,12814,9352,9172,5207,1957,4556,25959,4146,21813,4791,2001,3409,2937,2969,1908,942,2856,870,323,547,137,47,147,16,53,12,14,121,5492,1257,4235,874,608,967,324,479,190,205,588
"Bleckley County School District, Georgia","1300440",10548,2767,7781,2210,1015,1330,1180,782,562,164,538,8378,2124,6254,1806,798,1047,967,626,452,153,405,1974,612,1362,332,207,275,196,135,92,11,114,28,12,16,8,0,0,8,0,0,0,0,168,19,149,64,10,8,9,21,18,0,19
"Brantley County School District, Georgia","1300480",14611,2800,11811,3039,1775,2085,1652,1440,989,342,489,10177,2195,7982,1924,1332,1455,1137,926,669,262,277,4242,557,3685,1057,434,626,477,501,312,66,212,74,36,38,0,0,0,16,0,8,14,0,118,12,106,58,9,4,22,13,0,0,0
"Bremen City School District, Georgia","1300510",4493,602,3891,826,429,655,355,563,270,190,603,3409,390,3019,629,371,601,252,371,219,118,458,977,170,807,184,58,54,73,179,51,72,136,42,31,11,0,0,0,11,0,0,0,0,65,11,54,13,0,0,19,13,0,0,9
"Brooks County School District, Georgia","1300540",12757,1806,10951,2975,1421,2390,1532,1111,691,243,588,8638,1329,7309,2187,873,1569,1006,681,449,152,392,3576,400,3176,697,482,643,458,397,212,91,196,32,0,32,7,0,0,8,6,11,0,0,511,77,434,84,66,178,60,27,19,0,0
"Bryan County School District, Georgia","1300570",24393,3414,20979,3925,1772,3338,2335,3044,2206,821,3538,11306,1501,9805,1976,1069,2068,1090,1294,743,357,1208,11201,1357,9844,1802,652,1033,1113,1484,1307,403,2050,556,311,245,33,24,103,25,0,33,0,27,1330,245,1085,114,27,134,107,266,123,61,253
"Buford City School District, Georgia","1300600",9156,1336,7820,1633,966,1978,794,902,653,131,763,3521,536,2985,708,433,574,341,352,220,60,297,2563,331,2232,418,156,375,252,331,257,63,380,232,0,232,11,0,22,26,94,17,0,62,2840,469,2371,496,377,1007,175,125,159,8,24
"Bulloch County School District, Georgia","1300630",59741,12657,47084,15604,5971,7052,6027,4871,2906,1538,3115,39228,8534,30694,10156,3987,4743,3909,3215,1914,978,1792,17035,3227,13808,4740,1457,1829,1848,1520,782,469,1163,679,156,523,258,102,14,66,3,55,7,18,2799,740,2059,450,425,466,204,133,155,84,142
"Burke County School District, Georgia","1300660",17872,3794,14078,3654,1998,2693,1663,2174,802,268,826,13495,3150,10345,2835,1519,2088,1142,1576,538,197,450,3812,637,3175,787,436,538,285,500,247,48,334,242,0,242,3,11,15,134,20,0,23,36,323,7,316,29,32,52,102,78,17,0,6
"Butts County School District, Georgia","1300690",19216,3764,15452,3443,1993,2917,2108,2189,1234,560,1008,13977,2652,11325,2545,1446,2157,1609,1728,963,248,629,4447,848,3599,865,449,627,441,446,214,204,353,111,2,109,0,29,0,15,7,57,0,1,681,262,419,33,69,133,43,8,0,108,25
"Calhoun City School District, Georgia","1300720",11976,2287,9689,2204,1402,2089,1296,1041,677,214,766,5924,917,5007,1298,641,935,627,563,399,114,430,2876,417,2459,563,405,453,180,266,212,93,287,32,30,2,0,2,0,0,0,0,0,0,3144,923,2221,343,354,701,489,212,66,7,49
"Calhoun County School District, Georgia","1300750",5474,1635,3839,1284,687,713,418,334,167,80,156,3890,1004,2886,920,534,547,375,239,99,63,109,1206,523,683,283,85,109,18,81,43,17,47,56,2,54,0,40,14,0,0,0,0,0,322,106,216,81,28,43,25,14,25,0,0
"Camden County School District, Georgia","1300780",40128,6175,33953,6483,3294,6374,4806,4917,3275,1236,3568,11502,1936,9566,2169,1255,1924,1246,1216,746,276,734,26349,3794,22555,4107,1866,4058,3307,3353,2292,909,2663,961,96,865,68,59,200,64,265,163,0,46,1316,349,967,139,114,192,189,83,74,51,125
"Candler County School District, Georgia","1300810",8669,1667,7002,2172,958,1254,964,618,425,238,373,5956,1141,4815,1600,714,778,585,435,354,121,228,2009,352,1657,480,81,378,262,148,59,117,132,31,16,15,0,0,0,15,0,0,0,0,673,158,515,92,163,98,102,35,12,0,13
"Carroll County School District, Georgia","1300840",68334,11367,56967,12875,6605,9874,7843,8166,5247,2059,4298,44467,8075,36392,8511,4657,6056,5290,5371,2995,1023,2489,21047,2829,18218,3683,1647,3303,2331,2523,2043,974,1714,648,67,581,54,10,190,99,40,89,20,79,2172,396,1776,627,291,325,123,232,120,42,16
"Carrollton City School District, Georgia","1300870",20493,4098,16395,5149,2457,2928,1624,1560,982,537,1158,11706,2119,9587,3109,1257,1722,1074,1033,630,228,534,6061,1308,4753,1600,570,641,462,370,304,287,519,118,0,118,33,0,39,0,0,0,6,40,2608,671,1937,407,630,526,88,157,48,16,65
"Cartersville City School District, Georgia","1300900",14857,1991,12866,2709,1682,2115,1897,1701,1093,497,1172,8463,1257,7206,1595,883,1295,1115,973,554,174,617,5165,454,4711,936,595,648,685,641,503,237,466,164,74,90,12,0,0,22,16,16,0,24,1065,206,859,166,204,172,75,71,20,86,65
"Catoosa County School District, Georgia","1300930",52084,6325,45759,8453,5558,8924,6941,6318,4768,1656,3141,16892,2486,14406,3061,1590,2939,2328,1921,1202,481,884,33366,3604,29762,5168,3901,5649,4311,4017,3453,1106,2157,441,19,422,8,23,53,94,220,12,0,12,1385,216,1169,216,44,283,208,160,101,69,88
"Charlton County School District, Georgia","1300990",10995,2417,8578,2332,1370,1614,1028,1006,490,285,453,5039,1271,3768,743,739,647,533,537,176,168,225,4795,921,3874,1018,497,847,446,451,292,117,206,140,27,113,0,5,80,6,0,0,0,22,1021,198,823,571,129,40,43,18,22,0,0
"Chatham County School District, Georgia","1301020",223141,36408,186733,38639,20657,33310,24158,26656,15241,6828,21244,114816,20281,94535,22351,11682,17828,12449,12440,7008,2795,7982,87655,11803,75852,13586,7359,11484,9987,12008,6720,3443,11265,3635,531,3104,704,301,496,219,425,412,178,369,17035,3793,13242,1998,1315,3502,1503,1783,1101,412,1628
"Chattahoochee County School District, Georgia","1301050",2344,511,1833,403,257,309,370,272,94,18,110,1259,250,1009,228,194,150,190,150,55,0,42,941,236,705,137,59,123,153,108,39,18,68,71,7,64,38,0,26,0,0,0,0,0,73,18,55,0,4,10,27,14,0,0,0
"Chattooga County School District, Georgia","1301080",19222,4819,14403,3431,2367,2885,2379,1880,683,226,552,14283,3419,10864,2551,1779,2249,1855,1385,555,181,309,4561,1274,3287,812,566,551,468,474,128,45,243,31,17,14,7,6,1,0,0,0,0,0,347,109,238,61,16,84,56,21,0,0,0
"Cherokee County School District, Georgia","1301110",172165,25974,146191,24403,13437,22533,17788,19609,16666,5900,25855,65359,11181,54178,11351,6530,8138,7299,7131,5629,1732,6368,85966,10410,75556,10249,5234,10365,8273,10802,9497,3672,17464,2483,542,1941,298,146,247,253,187,214,64,532,18357,3841,14516,2505,1527,3783,1963,1489,1326,432,1491
"Chickamauga City School District, Georgia","1301140",2548,460,2088,301,302,318,412,305,150,86,214,1188,285,903,158,100,148,233,94,16,55,99,1279,164,1115,143,202,170,167,195,101,22,115,54,0,54,0,0,0,12,0,33,9,0,27,11,16,0,0,0,0,16,0,0,0
