"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Candler County School District, Georgia","1300810",11056,741,2111,1050,1121,1531,1356,740,255,428,1107,616,8022,688,1730,610,842,800,960,577,155,348,799,513,2314,53,360,287,212,505,314,134,35,80,265,69,31,0,0,0,0,16,15,0,0,0,0,0,689,0,21,153,67,210,67,29,65,0,43,34
"Carroll County School District, Georgia","1300840",86734,5815,16190,8704,10989,11814,12465,5673,1520,2919,6798,3847,60853,5323,14075,6874,7439,6922,7486,3450,942,1779,4097,2466,22916,492,1948,1731,2995,4071,4454,1988,539,941,2473,1284,743,0,95,34,104,172,146,106,18,8,60,0,2222,0,72,65,451,649,379,129,21,191,168,97
"Carrollton City School District, Georgia","1300870",25138,1707,3994,6654,3637,2604,2033,1314,227,545,1168,1255,15220,1483,2417,4190,2032,1197,1179,873,107,240,661,841,7061,224,1243,1902,552,950,617,355,120,287,407,404,118,0,6,8,0,0,85,0,0,0,19,0,2739,0,328,554,1053,457,152,86,0,18,81,10
"Cartersville City School District, Georgia","1300900",19757,1460,4106,1489,2765,2774,2330,968,424,542,1567,1332,12853,1337,3566,949,1377,1467,1314,517,299,342,881,804,5518,83,362,366,1118,746,912,450,108,200,686,487,164,0,0,0,74,54,36,0,0,0,0,0,1222,40,178,174,196,507,68,1,17,0,0,41
"Catoosa County School District, Georgia","1300930",64955,3767,12002,5340,7785,9240,9219,4053,1479,2518,5656,3896,22667,1768,4947,2025,2886,2656,2828,1534,372,837,1653,1161,40311,1999,6855,3189,4439,6151,6100,2341,1029,1613,3925,2670,469,0,28,20,149,88,89,35,12,25,12,11,1508,0,172,106,311,345,202,143,66,43,66,54
"Charlton County School District, Georgia","1300990",13098,715,1853,1356,1824,2319,1989,794,235,342,1027,644,6236,466,1056,637,518,1139,860,390,183,168,464,355,5701,249,795,657,1007,690,914,365,48,169,554,253,140,0,0,5,35,31,69,0,0,0,0,0,1021,0,2,57,264,459,146,39,4,5,9,36
"Chatham County School District, Georgia","1301020",275303,18976,42447,34855,44597,32832,34312,16240,6089,9362,20265,15328,155657,15946,31570,19031,21261,14736,17493,8725,2880,5404,10172,8439,97408,2619,9300,13184,17555,13990,13374,6153,2744,3476,8915,6098,4178,204,440,755,930,598,614,300,84,49,157,47,18060,207,1137,1885,4851,3508,2831,1062,381,433,1021,744
"Chattahoochee County School District, Georgia","1301050",2743,106,432,488,191,219,474,296,85,64,258,130,1574,106,315,252,118,76,255,112,69,39,126,106,995,0,87,236,62,111,200,140,16,0,119,24,71,0,0,0,11,0,13,26,0,21,0,0,103,0,30,0,0,32,6,18,0,4,13,0
"Chattooga County School District, Georgia","1301080",23360,1204,3867,1915,2792,3360,3358,1689,555,933,2077,1610,17925,1136,3139,1491,2241,2486,2600,1270,390,684,1463,1025,5048,68,700,400,495,778,689,383,165,247,544,579,40,0,19,0,0,12,7,0,0,0,2,0,347,0,9,24,56,84,62,36,0,2,68,6
"Cherokee County School District, Georgia","1301110",221951,14861,44491,17635,27022,35280,33829,13641,4568,7084,15616,7924,104568,13301,31674,9960,11172,10952,11015,4237,1474,2279,4969,3535,95337,1492,11180,5599,10959,19373,18768,7682,2771,4312,9359,3842,2614,36,285,269,362,571,606,351,68,27,24,15,19432,32,1352,1807,4529,4384,3440,1371,255,466,1264,532
"Chickamauga City School District, Georgia","1301140",3125,124,618,414,369,545,463,213,37,6,146,190,1463,48,322,264,192,246,133,96,6,6,42,108,1581,76,285,150,144,290,318,117,31,0,104,66,54,0,0,0,33,9,12,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,0,16
"Clarke County School District, Georgia","1301170",119681,7012,13845,35091,20064,12569,10436,5145,2003,2620,6141,4755,69853,6288,10088,21379,9878,5816,5224,2658,1087,1649,3331,2455,36536,543,2875,10907,6537,4126,3635,1971,746,853,2348,1995,1263,62,96,388,188,203,105,53,34,12,49,73,12029,119,786,2417,3461,2424,1472,463,136,106,413,232
"Clay County School District, Georgia","1301200",3110,357,549,236,321,262,359,294,99,134,268,231,2350,298,467,172,249,183,264,216,55,91,202,153,724,59,75,64,72,61,95,78,44,43,55,78,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,0,0,18,0,0,0,0,11,0
"Clayton County School District, Georgia","1301230",264221,21556,53678,28227,39579,38706,36169,14200,5476,6929,12840,6861,135374,19126,38541,13913,17112,13943,13558,5887,2347,3063,4843,3041,84957,2150,11379,9942,12941,14581,15407,5663,2069,2740,5630,2455,4099,162,796,678,734,866,412,130,23,43,174,81,39791,118,2962,3694,8792,9316,6792,2520,1037,1083,2193,1284
