"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Lavallette Borough School District, New Jersey","3408310",2042,57,150,79,68,120,180,179,56,156,537,460,1483,50,146,53,41,102,124,143,29,107,366,322,434,7,4,26,21,11,37,21,4,42,138,123,12,0,0,0,0,0,0,0,12,0,0,0,113,0,0,0,6,7,19,15,11,7,33,15
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3234,268,540,371,420,365,496,242,74,94,196,168,2478,262,479,274,315,264,370,157,61,68,114,114,422,0,42,28,46,36,56,72,13,15,67,47,143,6,19,54,16,26,15,7,0,0,0,0,191,0,0,15,43,39,55,6,0,11,15,7
"Lawrence Township School District (Mercer County), New Jersey","3408400",33288,1546,4839,4275,4296,3626,4891,2416,850,1010,2714,2825,15863,1409,3892,2301,1542,1286,1565,1022,289,304,1001,1252,8898,74,613,1180,1053,748,1747,714,289,396,897,1187,335,0,59,52,43,53,70,14,0,16,28,0,8192,63,275,742,1658,1539,1509,666,272,294,788,386
"Lincoln Park Borough School District, New Jersey","3408580",10464,549,1461,741,1169,1371,1512,814,429,509,1226,683,7035,540,1256,538,805,863,868,524,362,307,578,394,1667,9,129,61,207,248,279,150,33,143,250,158,93,0,0,23,0,17,22,12,0,0,19,0,1669,0,76,119,157,243,343,128,34,59,379,131
"Little Ferry Borough School District, New Jersey","3408760",10942,519,1170,987,1743,1692,1738,902,334,354,817,686,4371,401,892,681,655,284,285,214,176,108,339,336,1543,101,162,127,222,184,285,155,0,67,153,87,179,0,49,0,25,0,0,0,0,0,54,51,4849,17,67,179,841,1224,1168,533,158,179,271,212
"Logan Township School District, New Jersey","3408880",5976,277,1260,487,670,853,1197,366,157,256,378,75,2173,159,424,103,328,339,396,106,71,65,132,50,3420,118,819,384,272,397,664,260,86,174,221,25,87,0,17,0,53,0,0,0,0,17,0,0,296,0,0,0,17,117,137,0,0,0,25,0
"Lopatcong Township School District, New Jersey","3409000",8300,296,1528,668,752,983,1259,620,248,310,908,728,4618,106,1122,443,370,470,591,270,151,165,475,455,2825,190,387,168,329,297,423,250,84,93,355,249,139,0,0,15,0,10,90,0,0,0,0,24,718,0,19,42,53,206,155,100,13,52,78,0
"Lower Alloways Creek Township School District, New Jersey","3409030",1661,71,297,129,106,197,298,142,38,56,158,169,1223,51,195,107,80,134,230,112,21,52,126,115,426,20,102,22,26,57,67,30,14,4,30,54,6,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,3,1,0,0,0,2,0
"Mannington Township School District, New Jersey","3409480",1721,66,185,188,243,230,251,126,47,75,182,128,1059,48,125,104,128,136,173,69,14,48,117,97,506,18,44,55,86,67,63,52,31,10,60,20,30,0,0,0,0,16,6,2,2,4,0,0,126,0,16,29,29,11,9,3,0,13,5,11
"Margate City School District, New Jersey","3409690",6200,159,402,331,526,347,685,543,297,467,1347,1096,2603,109,368,261,337,163,276,172,73,176,330,338,3140,14,34,33,168,156,379,356,204,256,859,681,54,7,0,13,0,5,0,0,0,15,5,9,403,29,0,24,21,23,30,15,20,20,153,68
"Maurice River Township School District, New Jersey","3409780",6958,52,293,274,1994,1800,1638,354,75,78,254,146,4968,44,267,227,1462,1379,1057,195,65,52,115,105,1274,8,16,13,345,230,435,122,4,19,70,12,335,0,10,34,56,78,76,3,0,7,64,7,381,0,0,0,131,113,70,34,6,0,5,22
"Merchantville Borough School District, New Jersey","3409960",3769,329,569,297,324,506,575,318,100,93,320,338,2016,302,438,206,245,186,184,61,58,28,146,162,1198,27,115,55,39,115,347,156,20,56,149,119,103,0,0,0,0,27,13,0,6,0,0,57,452,0,16,36,40,178,31,101,16,9,25,0
"Brielle Borough School District, New Jersey","3402310",4738,136,926,415,169,552,764,331,270,220,650,305,3459,136,796,346,131,335,557,220,162,140,476,160,1087,0,130,69,26,207,143,103,98,68,149,94,20,0,0,0,0,0,12,0,0,0,8,0,172,0,0,0,12,10,52,8,10,12,17,51
"Brigantine City School District, New Jersey","3402340",9164,268,815,465,974,726,1237,951,484,600,1478,1166,3916,259,615,309,568,274,444,361,165,203,343,375,4282,9,102,140,271,251,704,527,237,337,995,709,79,0,0,16,13,16,15,0,0,8,6,5,887,0,98,0,122,185,74,63,82,52,134,77
"Brooklawn Borough School District, New Jersey","3402370",2006,79,341,217,269,288,416,109,50,43,126,68,1239,71,258,155,129,157,280,61,14,23,55,36,506,0,81,37,71,94,82,30,29,14,44,24,39,8,2,3,3,12,7,0,0,0,4,0,222,0,0,22,66,25,47,18,7,6,23,8
"Chesilhurst Borough School District, New Jersey","3403030",1647,54,162,134,139,179,272,144,35,75,231,222,857,39,125,89,68,125,131,55,10,26,112,77,606,15,37,37,33,15,110,86,9,27,105,132,85,0,0,0,0,21,12,3,16,22,7,4,99,0,0,8,38,18,19,0,0,0,7,9
"Clementon Borough School District, New Jersey","3403240",4933,255,847,457,772,639,607,330,195,188,416,227,3065,255,751,301,508,299,275,211,106,86,177,96,1394,0,72,120,149,249,237,97,70,89,193,118,96,0,0,0,0,0,55,22,19,0,0,0,378,0,24,36,115,91,40,0,0,13,46,13
"Commercial Township School District, New Jersey","3403480",5080,439,878,344,534,809,703,302,160,195,449,267,3990,418,804,284,505,527,550,220,96,145,231,210,899,21,70,51,29,236,130,56,64,19,174,49,63,0,0,0,0,46,0,0,0,0,9,8,128,0,4,9,0,0,23,26,0,31,35,0
"Cranbury Township School District, New Jersey","3403540",3844,42,839,260,92,422,803,398,97,137,430,324,1842,42,547,160,52,200,258,182,43,27,164,167,1390,0,262,47,19,133,369,114,41,76,190,139,31,0,6,7,0,0,0,18,0,0,0,0,581,0,24,46,21,89,176,84,13,34,76,18
"Deal Borough School District, New Jersey","3403630",579,13,45,59,34,29,48,36,13,35,148,119,161,8,19,11,9,16,14,10,8,16,23,27,299,3,21,48,14,10,16,22,5,13,89,58,12,2,0,0,0,0,0,1,0,0,2,7,107,0,5,0,11,3,18,3,0,6,34,27
"Delanco Township School District, New Jersey","3403690",4503,195,572,295,657,524,669,407,169,160,508,347,2624,127,473,261,432,240,395,217,118,71,153,137,1614,68,87,15,162,211,222,190,51,60,338,210,42,0,12,0,12,0,9,0,0,0,9,0,223,0,0,19,51,73,43,0,0,29,8,0
"Dennis Township School District, New Jersey","3403840",6298,259,1108,455,511,573,1067,497,274,339,702,513,4311,259,964,420,382,458,594,335,104,178,367,250,1801,0,144,35,129,66,446,162,155,161,316,187,3,0,0,0,0,0,3,0,0,0,0,0,183,0,0,0,0,49,24,0,15,0,19,76
"Downe Township School District, New Jersey","3403960",1580,105,196,96,134,189,238,130,66,91,162,173,1201,105,190,84,115,159,173,82,51,69,91,82,323,0,6,6,13,30,58,21,15,18,65,91,20,0,0,0,0,0,0,16,0,4,0,0,36,0,0,6,6,0,7,11,0,0,6,0
"East Newark Borough School District, New Jersey","3404200",2725,131,473,224,587,362,361,205,72,63,137,110,900,131,318,120,148,37,40,13,11,7,39,36,132,0,26,9,20,37,16,14,0,7,3,0,66,0,32,0,8,9,7,0,0,0,10,0,1627,0,97,95,411,279,298,178,61,49,85,74
"Edgewater Borough School District, New Jersey","3404440",12165,1008,1483,553,2092,2578,1786,535,272,282,751,825,2727,592,630,206,377,201,228,66,72,96,76,183,3693,194,478,210,681,563,622,206,106,62,270,301,250,53,33,0,10,54,39,0,0,0,46,15,5495,169,342,137,1024,1760,897,263,94,124,359,326
"Edgewater Park Township School District, New Jersey","3404470",8799,425,1291,586,1434,1069,1469,549,273,196,880,627,4977,346,975,369,740,601,805,190,185,121,405,240,2601,79,149,127,490,288,366,262,79,40,378,343,303,0,74,25,65,39,64,17,0,0,0,19,918,0,93,65,139,141,234,80,9,35,97,25
"Elmer Borough School District, New Jersey","3404650",1394,44,297,107,188,186,197,59,55,50,122,89,1101,44,235,74,167,145,152,51,37,32,96,68,281,0,62,31,21,34,45,8,15,18,26,21,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,7,0,0,3,0,0,0
"Elsinboro Township School District, New Jersey","3404680",1165,66,183,105,122,143,159,99,15,31,157,85,728,29,78,62,87,90,101,82,11,16,115,57,412,37,105,43,32,53,58,17,4,15,23,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,19,3
"Englewood Cliffs Borough School District, New Jersey","3404770",5435,287,1004,183,365,653,790,574,92,279,565,643,1570,232,503,67,226,63,117,124,19,25,67,127,1355,55,437,60,57,200,74,82,7,59,130,194,177,0,36,0,0,32,56,31,0,0,13,9,2333,0,28,56,82,358,543,337,66,195,355,313
"Estell Manor City School District, New Jersey","3404860",1742,96,224,195,196,140,414,153,50,111,117,46,1285,96,201,186,132,112,285,77,35,61,72,28,427,0,20,4,64,28,117,72,15,44,45,18,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,5,0,0,12,4,0,6,0,0
"Fairview Borough School District, New Jersey","3405070",14422,1081,1341,1087,2907,2012,2015,1038,444,374,995,1128,4674,970,984,485,780,305,377,145,119,35,192,282,2202,111,328,282,584,395,233,62,13,29,114,51,188,0,0,20,0,16,76,0,20,0,36,20,7358,0,29,300,1543,1296,1329,831,292,310,653,775
"Folsom Borough School District, New Jersey","3405280",1804,109,281,137,169,202,333,131,56,65,184,137,1273,109,243,106,145,170,176,68,29,37,109,81,463,0,38,31,16,26,125,61,25,28,69,44,27,0,0,0,8,0,14,2,0,0,3,0,41,0,0,0,0,6,18,0,2,0,3,12
"Millstone Township School District, New Jersey","3410230",10522,416,1971,1197,781,888,2142,1326,251,256,988,306,6057,391,1451,863,576,334,1002,644,127,91,458,120,3492,17,482,261,204,351,799,576,124,129,381,168,149,8,22,51,0,17,24,21,0,0,0,6,824,0,16,22,1,186,317,85,0,36,149,12
"Milltown Borough School District, New Jersey","3410290",7069,363,1265,413,568,1311,1012,395,211,330,744,457,4791,342,1178,413,331,862,600,278,117,140,341,189,1256,21,70,0,44,199,203,80,74,33,366,166,68,0,0,0,0,22,26,0,0,20,0,0,954,0,17,0,193,228,183,37,20,137,37,102
"Mine Hill Township School District, New Jersey","3410350",3609,266,536,392,423,411,652,190,108,128,269,234,2323,253,446,329,220,233,301,101,85,95,132,128,484,0,43,0,39,61,144,27,10,30,52,78,68,13,39,0,0,7,0,0,0,0,9,0,734,0,8,63,164,110,207,62,13,3,76,28
"Montague Township School District, New Jersey","3410530",3753,141,557,402,315,430,641,326,141,191,360,249,2464,133,428,320,193,288,437,164,82,98,157,164,1105,8,129,82,93,124,174,122,59,71,184,59,23,0,0,0,8,0,0,0,0,15,0,0,161,0,0,0,21,18,30,40,0,7,19,26
"Moonachie Borough School District, New Jersey","3410680",2783,251,375,219,340,320,447,143,84,133,274,197,1231,200,211,79,133,123,198,62,18,39,92,76,399,19,127,14,42,43,37,12,14,12,74,5,75,7,28,0,0,0,7,0,8,0,25,0,1078,25,9,126,165,154,205,69,44,82,83,116
"Morris Plains Borough School District, New Jersey","3410770",5605,328,856,415,651,757,779,507,156,224,452,480,3506,295,726,324,443,399,371,289,75,138,190,256,1479,33,95,60,116,250,252,194,62,85,196,136,42,0,0,0,14,16,12,0,0,0,0,0,578,0,35,31,78,92,144,24,19,1,66,88
"Mount Arlington Borough School District, New Jersey","3410860",5405,70,727,348,481,753,838,338,213,336,591,710,3345,54,703,209,315,606,406,167,90,208,270,317,1418,16,0,50,80,42,255,145,85,90,305,350,27,0,0,0,1,0,26,0,0,0,0,0,615,0,24,89,85,105,151,26,38,38,16,43
"Mount Ephraim Borough School District, New Jersey","3410890",4641,273,577,574,812,486,639,400,172,114,348,246,3179,273,494,439,578,277,398,219,68,74,229,130,1207,0,83,134,134,209,167,151,91,33,110,95,12,0,0,1,0,0,1,10,0,0,0,0,243,0,0,0,100,0,73,20,13,7,9,21
"Mountainside Borough School District, New Jersey","3411040",6907,315,1246,319,468,676,1095,451,291,363,757,926,4171,281,956,269,231,299,560,188,207,291,407,482,1570,34,246,13,85,183,275,121,44,72,151,346,128,0,17,22,0,24,24,23,0,0,18,0,1038,0,27,15,152,170,236,119,40,0,181,98
"Neptune City School District, New Jersey","3411130",4749,235,784,398,464,531,689,524,202,205,497,220,3576,235,699,365,399,400,381,381,81,106,369,160,945,0,85,33,25,63,266,133,121,70,102,47,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,40,68,42,10,0,29,26,13
"New Hanover Township School District, New Jersey","3411250",1473,73,238,149,180,174,244,132,36,65,79,103,852,66,180,137,95,82,78,64,22,39,37,52,381,7,50,5,29,55,106,47,11,14,16,41,5,0,0,0,0,0,5,0,0,0,0,0,235,0,8,7,56,37,55,21,3,12,26,10
"Newfield Elementary School District, New Jersey","3411370",1626,48,291,122,192,227,262,94,63,72,158,97,1168,48,273,97,168,151,165,51,43,44,65,63,369,0,18,25,19,69,79,39,20,24,49,27,53,0,0,0,0,4,7,4,0,4,34,0,36,0,0,0,5,3,11,0,0,0,10,7
"North Wildwood City School District, New Jersey","3411670",3895,98,389,216,209,251,765,217,127,256,759,608,1159,88,143,128,120,16,237,126,34,89,95,83,2535,10,200,88,89,143,528,91,93,167,629,497,46,0,46,0,0,0,0,0,0,0,0,0,155,0,0,0,0,92,0,0,0,0,35,28
"Oxford Township School District, New Jersey","3412300",2609,93,446,161,411,244,527,186,59,84,176,222,1844,90,357,145,325,146,363,108,13,59,130,108,595,3,86,16,74,62,102,72,43,25,30,82,11,0,3,0,0,0,5,3,0,0,0,0,159,0,0,0,12,36,57,3,3,0,16,32
"Ocean Township School District (Monmouth County), New Jersey","3412060",27201,1434,4270,2124,2952,2870,4151,2214,768,1344,2990,2084,16385,1384,3519,1459,1736,1274,2064,1184,334,715,1457,1259,5504,43,412,397,397,516,896,559,258,393,1087,546,310,0,45,14,18,90,87,38,0,10,8,0,5002,7,294,254,801,990,1104,433,176,226,438,279
"Ocean Township School District (Ocean County), New Jersey","3412090",8838,377,844,403,1017,701,1004,707,316,432,2097,940,6071,364,784,372,799,527,770,463,207,233,1152,400,2462,13,60,31,162,174,205,244,73,199,838,463,26,0,0,0,0,0,12,0,0,0,13,1,279,0,0,0,56,0,17,0,36,0,94,76
"Oldmans Township School District, New Jersey","3412210",1714,143,230,126,240,219,209,132,62,90,144,119,978,120,139,86,114,85,124,87,22,64,81,56,635,20,80,31,85,128,70,33,40,22,63,63,31,3,6,9,11,0,0,2,0,0,0,0,70,0,5,0,30,6,15,10,0,4,0,0
"Absecon City School District, New Jersey","3400660",8370,463,1160,623,975,758,1211,732,341,336,965,806,5360,450,1000,477,673,393,760,338,216,123,509,421,2005,0,107,100,185,98,289,313,103,166,322,322,92,0,0,6,22,19,0,0,0,16,24,5,913,13,53,40,95,248,162,81,22,31,110,58
"Allamuchy Township School District, New Jersey","3400720",4559,190,577,250,562,559,668,415,72,202,669,395,2850,190,512,197,437,364,400,174,14,93,374,95,1340,0,53,45,67,135,193,210,52,80,239,266,87,0,12,8,15,0,0,0,0,12,28,12,282,0,0,0,43,60,75,31,6,17,28,22
"Alloway Township School District, New Jersey","3400810",3362,136,603,245,349,300,649,258,116,188,300,218,2266,79,413,148,245,220,451,129,95,136,238,112,943,57,175,97,58,80,167,101,16,52,34,106,5,0,0,0,0,0,0,0,5,0,0,0,148,0,15,0,46,0,31,28,0,0,28,0
"Alpha Borough School District, New Jersey","3400840",2225,103,344,142,322,224,299,219,34,120,185,233,1514,66,255,98,185,152,205,150,19,77,125,182,611,37,89,36,113,57,58,56,15,43,60,47,17,0,0,4,10,0,3,0,0,0,0,0,83,0,0,4,14,15,33,13,0,0,0,4
"Alpine Borough School District, New Jersey","3400870",1481,74,216,56,107,116,188,134,45,90,298,157,405,50,100,46,35,31,24,28,14,13,45,19,514,24,99,10,51,18,85,42,6,16,100,63,15,0,6,0,0,0,0,0,0,0,3,6,547,0,11,0,21,67,79,64,25,61,150,69
"Andover Regional School District, New Jersey","3400900",6656,217,1066,497,494,624,1217,511,224,364,878,564,4491,215,1034,433,300,402,767,266,134,199,420,321,1639,2,25,61,133,124,335,187,79,154,351,188,52,0,0,3,2,0,9,8,0,11,10,9,474,0,7,0,59,98,106,50,11,0,97,46
"Avalon Borough School District, New Jersey","3401110",1424,27,75,37,62,110,95,133,62,121,393,309,361,27,41,15,29,24,28,25,16,26,67,63,1021,0,34,22,32,83,62,105,39,95,315,234,8,0,0,0,1,0,0,0,4,0,0,3,34,0,0,0,0,3,5,3,3,0,11,9
"Avon-by-the-Sea Borough School District, New Jersey","3401140",1814,57,204,81,207,137,337,136,57,80,303,215,1290,46,159,59,156,93,214,96,53,50,191,173,460,0,45,17,45,35,110,40,0,30,96,42,21,11,0,4,6,0,0,0,0,0,0,0,43,0,0,1,0,9,13,0,4,0,16,0
"Barrington Borough School District, New Jersey","3401170",6811,447,855,352,1290,969,719,626,135,327,606,485,4076,282,799,298,819,526,394,283,23,209,211,232,2402,165,45,42,431,352,295,287,112,60,386,227,58,0,0,0,0,58,0,0,0,0,0,0,275,0,11,12,40,33,30,56,0,58,9,26
"Bay Head Borough School District, New Jersey","3401230",1011,39,142,41,58,45,170,71,38,41,224,142,671,32,126,37,52,21,88,54,19,14,152,76,289,7,16,4,6,13,72,13,10,27,58,63,4,0,0,0,0,4,0,0,0,0,0,0,47,0,0,0,0,7,10,4,9,0,14,3
"Bedminster Township School District, New Jersey","3401320",8244,282,824,398,1414,1166,1285,853,238,339,899,546,4430,230,661,213,955,613,471,360,77,185,440,225,2593,52,123,133,281,172,518,404,143,116,382,269,55,0,0,0,0,16,16,12,0,0,6,5,1166,0,40,52,178,365,280,77,18,38,71,47
"Bloomingdale Borough School District, New Jersey","3401860",8139,616,1086,711,1085,922,1036,748,303,250,699,683,4978,616,834,638,707,438,508,502,44,79,286,326,1921,0,164,54,163,202,310,198,222,123,231,254,93,0,26,0,12,0,18,0,19,0,0,18,1147,0,62,19,203,282,200,48,18,48,182,85
"Belmar Borough School District, New Jersey","3401410",5719,155,608,399,1147,457,824,585,303,276,629,336,3741,140,549,338,650,173,430,438,211,137,429,246,1304,15,59,25,307,97,302,104,70,82,181,62,27,0,0,0,22,0,0,0,5,0,0,0,647,0,0,36,168,187,92,43,17,57,19,28
"Berlin Township School District, New Jersey","3401620",5453,386,709,362,831,618,824,432,112,186,624,369,3407,321,561,311,581,349,530,271,37,76,217,153,1594,65,90,19,127,204,251,98,75,110,387,168,20,0,0,0,0,0,0,0,0,0,20,0,432,0,58,32,123,65,43,63,0,0,0,48
"Beverly City School District, New Jersey","3401740",2520,208,337,229,206,353,464,208,97,104,178,136,1710,202,252,195,124,282,239,113,61,71,88,83,591,6,85,34,43,44,150,72,29,26,61,41,72,0,0,0,18,0,43,4,0,0,7,0,147,0,0,0,21,27,32,19,7,7,22,12
"Spring Lake Borough School District, New Jersey","3415570",2980,65,546,158,185,100,372,328,99,63,587,477,2104,65,466,104,149,64,231,199,89,31,411,295,827,0,80,54,36,36,133,119,10,19,168,172,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,8,10,0,13,8,10
"Spring Lake Heights Borough School District, New Jersey","3415600",4645,62,610,480,396,437,640,516,111,192,705,496,3128,62,468,448,283,321,443,305,97,126,341,234,1293,0,94,32,104,56,155,179,14,49,348,262,13,0,13,0,0,0,0,0,0,0,0,0,211,0,35,0,9,60,42,32,0,17,16,0
"Stone Harbor Borough School District, New Jersey","3415810",1013,6,114,65,48,33,116,78,79,62,221,191,293,3,78,58,1,7,24,19,28,9,31,35,693,3,26,7,47,26,92,59,48,53,185,147,2,0,0,0,0,0,0,0,0,0,2,0,25,0,10,0,0,0,0,0,3,0,3,9
"Upper Township School District, New Jersey","3416650",11990,569,2040,1140,1041,1390,1732,805,432,751,1342,748,7496,486,1881,857,652,795,897,425,237,310,617,339,4113,83,159,252,368,513,769,353,193,404,696,323,133,0,0,18,5,18,21,17,2,37,6,9,248,0,0,13,16,64,45,10,0,0,23,77
"Union Beach Borough School District, New Jersey","3416350",5634,422,841,709,581,612,866,548,236,276,306,237,3898,326,636,603,492,384,519,346,155,122,245,70,1095,96,138,24,63,73,264,184,81,50,45,77,67,0,41,0,26,0,0,0,0,0,0,0,574,0,26,82,0,155,83,18,0,104,16,90
"Barnegat Township School District, New Jersey","3416470",22141,1485,3180,1450,2138,2554,2644,1518,506,871,3017,2778,14793,1255,2789,1285,1347,1775,1663,835,221,392,1870,1361,5650,202,242,165,415,593,673,575,233,429,906,1217,216,28,0,0,10,69,33,48,0,0,0,28,1482,0,149,0,366,117,275,60,52,50,241,172
"Upper Pittsgrove Township School District, New Jersey","3416590",3397,98,606,286,349,369,586,157,149,139,416,242,2446,85,503,237,251,254,390,113,95,114,271,133,760,13,103,33,62,51,169,44,54,20,114,97,32,0,0,0,29,3,0,0,0,0,0,0,159,0,0,16,7,61,27,0,0,5,31,12
"Ventnor City City School District, New Jersey","3416680",10429,582,1129,1146,798,1041,1594,966,252,538,1233,1150,4848,558,862,831,478,402,464,345,69,122,315,402,2779,9,107,89,31,104,537,287,126,169,659,661,412,15,63,72,28,52,111,15,9,15,32,0,2390,0,97,154,261,483,482,319,48,232,227,87
"Washington Township School District (Burlington County), New Jersey","3417040",736,24,111,70,98,77,109,77,33,24,54,59,525,21,102,60,71,48,68,53,21,10,33,38,148,0,5,10,14,11,36,18,8,14,18,14,43,3,4,0,0,18,5,6,0,0,0,7,20,0,0,0,13,0,0,0,4,0,3,0
"Washington Township School District (Gloucester County), New Jersey","3417070",48119,2516,7790,4251,6019,5513,7354,3729,1237,1839,4544,3327,23088,2207,5940,2514,3355,2624,2564,1096,426,474,1080,808,21708,300,1638,1611,2183,2522,4224,2273,697,1125,2953,2182,381,9,48,56,24,30,49,50,0,30,58,27,2942,0,164,70,457,337,517,310,114,210,453,310
"Robbinsville Township School District, New Jersey","3417100",14281,591,3039,968,1284,2357,2916,1000,214,433,694,785,8312,563,2147,748,870,828,1511,504,78,226,345,492,3632,28,716,98,259,726,809,299,126,173,174,224,164,0,0,18,19,40,47,26,0,5,9,0,2173,0,176,104,136,763,549,171,10,29,166,69
"Waterford Township School District, New Jersey","3417250",10749,556,1759,737,1667,1108,1647,991,287,443,1001,553,7125,465,1550,705,1131,766,958,476,145,264,408,257,2787,91,72,30,251,236,572,418,136,146,593,242,133,0,119,0,0,0,0,0,1,0,0,13,704,0,18,2,285,106,117,97,5,33,0,41
"Weymouth Township School District, New Jersey","3417850",2772,152,409,119,200,283,270,235,64,137,553,350,1788,152,395,77,157,243,154,182,27,64,249,88,808,0,14,15,35,31,90,40,26,61,294,202,32,0,0,6,0,0,16,0,0,0,5,5,144,0,0,21,8,9,10,13,11,12,5,55
"White Township School District, New Jersey","3417910",4771,164,477,496,304,302,686,390,142,190,816,804,3131,164,293,240,170,245,452,334,93,162,536,442,1409,0,184,244,128,37,166,47,36,12,245,310,22,0,0,0,0,0,7,7,0,0,8,0,209,0,0,12,6,20,61,2,13,16,27,52
"Wildwood Crest Borough School District, New Jersey","3417970",3176,102,384,175,146,299,325,231,152,189,764,409,1189,102,228,115,95,95,110,52,58,55,236,43,1709,0,86,30,51,137,180,171,84,124,493,353,59,0,18,30,0,0,11,0,0,0,0,0,219,0,52,0,0,67,24,8,10,10,35,13
"Winfield Township School District, New Jersey","3418030",1525,98,158,116,215,195,252,114,42,69,176,90,1269,98,158,90,157,171,220,107,39,63,124,42,175,0,0,26,38,9,12,7,3,6,35,39,13,0,0,0,4,0,3,0,0,0,4,2,68,0,0,0,16,15,17,0,0,0,13,7
"Woodbine Borough School District, New Jersey","3418090",2454,167,320,256,251,300,338,299,50,116,226,131,1627,167,276,183,162,223,181,162,30,66,122,55,565,0,33,53,51,37,139,63,15,45,80,49,200,0,9,20,32,14,13,53,5,5,22,27,62,0,2,0,6,26,5,21,0,0,2,0
"Woodlynne Borough School District, New Jersey","3418270",2950,278,621,398,410,504,312,105,15,96,140,71,1507,252,539,220,167,136,83,27,0,14,35,34,441,16,52,77,52,60,81,20,0,32,43,8,265,0,10,11,85,39,18,47,3,4,26,22,737,10,20,90,106,269,130,11,12,46,36,7
"Garwood Borough School District, New Jersey","3405790",4365,312,587,375,580,639,701,242,176,124,315,314,2988,280,519,304,334,370,439,150,99,77,235,181,713,14,44,21,163,113,129,57,42,10,33,87,56,18,3,0,0,0,0,0,35,0,0,0,608,0,21,50,83,156,133,35,0,37,47,46
"Guttenberg Town School District, New Jersey","3406240",11733,714,1360,1073,2384,1475,1732,663,337,467,872,656,3596,672,914,406,564,227,209,76,88,181,133,126,1551,42,340,245,227,117,128,129,34,31,152,106,250,0,0,11,61,24,28,35,0,11,80,0,6336,0,106,411,1532,1107,1367,423,215,244,507,424
"Green Township School District, New Jersey","3406090",3511,92,816,273,270,427,783,178,97,104,346,125,2462,92,699,206,177,329,459,97,65,71,206,61,735,0,80,33,80,64,228,50,32,30,99,39,24,0,0,0,0,0,0,24,0,0,0,0,290,0,37,34,13,34,96,7,0,3,41,25
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4861,233,839,256,614,562,634,454,144,217,456,452,3389,199,737,173,436,315,445,271,83,102,336,292,1217,34,77,65,178,211,141,167,38,75,87,144,104,0,0,10,0,26,11,16,23,18,0,0,151,0,25,8,0,10,37,0,0,22,33,16
"Greenwich Township School District (Warren County), New Jersey","3406210",5555,290,1183,457,435,706,994,467,192,246,362,223,2949,176,852,242,218,275,421,279,85,155,157,89,1746,114,278,175,139,143,310,132,95,81,167,112,19,0,0,0,0,6,3,0,0,0,10,0,841,0,53,40,78,282,260,56,12,10,28,22
"Bloomsbury Borough School District, New Jersey","3401890",752,24,166,65,50,81,153,82,29,22,60,20,505,22,152,62,33,49,84,43,23,10,19,8,189,0,14,3,10,26,40,33,4,12,35,12,3,2,0,0,0,0,0,1,0,0,0,0,55,0,0,0,7,6,29,5,2,0,6,0
"Boonton Township School District, New Jersey","3401980",4353,160,816,426,229,471,688,507,141,245,385,285,2699,160,704,247,172,267,335,270,99,103,193,149,1114,0,68,151,13,61,258,175,42,111,120,115,26,0,14,0,0,3,9,0,0,0,0,0,514,0,30,28,44,140,86,62,0,31,72,21
"Pohatcong Township School District, New Jersey","3413260",3254,200,547,270,552,286,473,257,85,125,276,183,1998,114,367,211,441,154,213,136,45,50,139,128,1093,86,155,59,99,119,214,104,40,59,108,50,24,0,0,0,0,13,11,0,0,0,0,0,139,0,25,0,12,0,35,17,0,16,29,5
"Port Republic City School District, New Jersey","3413380",1056,57,124,70,138,109,174,110,17,41,144,72,802,57,109,70,107,83,120,71,8,37,106,34,188,0,12,0,31,14,39,36,6,2,29,19,14,0,0,0,0,3,3,0,3,0,5,0,52,0,3,0,0,9,12,3,0,2,4,19
"Quinton Township School District, New Jersey","3413500",2474,108,418,242,175,345,346,174,82,98,309,177,1642,68,268,140,109,236,210,123,67,71,227,123,782,40,139,102,54,91,136,47,15,27,82,49,11,0,11,0,0,0,0,0,0,0,0,0,39,0,0,0,12,18,0,4,0,0,0,5
