"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Logan Township School District, New Jersey","3408880",4741,541,4200,661,196,319,468,340,751,234,1231,1613,147,1466,207,62,129,182,106,209,88,483,2745,368,2377,430,130,145,180,224,454,146,668,87,17,70,0,4,23,26,0,0,0,17,296,9,287,24,0,22,80,10,88,0,63
"Lopatcong Township School District, New Jersey","3409000",6903,580,6323,1267,531,866,582,725,754,321,1277,3729,306,3423,775,356,473,276,369,344,211,619,2317,178,2139,340,139,282,245,305,285,71,472,139,0,139,15,0,0,38,34,52,0,0,718,96,622,137,36,111,23,17,73,39,186
"Lower Alloways Creek Township School District, New Jersey","3409030",1367,148,1219,181,101,187,84,186,176,45,259,1030,118,912,138,69,148,65,161,142,18,171,325,30,295,42,31,35,19,25,28,27,88,6,0,6,0,0,0,0,0,6,0,0,6,0,6,1,1,4,0,0,0,0,0
"Mannington Township School District, New Jersey","3409480",1519,334,1185,208,150,207,161,137,97,67,158,922,237,685,101,99,134,72,76,79,42,82,454,72,382,57,41,50,75,44,18,25,72,30,2,28,0,2,7,6,9,0,0,4,113,23,90,50,8,16,8,8,0,0,0
"Margate City School District, New Jersey","3409690",5709,396,5313,629,363,781,624,697,705,192,1322,2188,98,2090,280,136,322,221,324,323,87,397,3100,258,2842,321,184,392,367,351,334,105,788,47,5,42,6,9,0,0,7,0,0,20,374,35,339,22,34,67,36,15,48,0,117
"Maurice River Township School District, New Jersey","3409780",6711,556,6155,3012,660,932,593,442,274,60,182,4745,393,4352,2044,447,708,433,316,192,53,159,1250,51,1199,683,117,89,140,83,57,7,23,335,74,261,127,49,51,6,14,14,0,0,381,38,343,158,47,84,14,29,11,0,0
"Merchantville Borough School District, New Jersey","3409960",3003,316,2687,328,285,377,360,291,303,211,532,1356,154,1202,154,135,148,222,173,124,81,165,1097,64,1033,93,85,229,58,80,133,111,244,103,0,103,0,57,0,17,0,0,0,29,447,98,349,81,8,0,63,38,46,19,94
"Brielle Borough School District, New Jersey","3402310",3864,310,3554,538,206,299,248,339,389,165,1370,2706,168,2538,389,173,249,89,251,314,128,945,966,105,861,142,24,44,92,65,67,29,398,20,0,20,0,0,6,6,0,0,8,0,172,37,135,7,9,0,61,23,8,0,27
"Brigantine City School District, New Jersey","3402340",8257,462,7795,1028,690,1213,1086,1215,675,363,1525,3140,144,2996,447,263,406,425,638,257,81,479,4221,177,4044,467,345,665,514,444,381,270,958,79,13,66,8,0,16,29,8,5,0,0,817,128,689,106,82,126,118,125,32,12,88
"Brooklawn Borough School District, New Jersey","3402370",1695,221,1474,240,146,228,224,227,186,73,150,992,141,851,148,92,129,119,124,104,47,88,450,35,415,74,20,53,71,85,63,10,39,31,8,23,12,0,0,3,0,4,4,0,222,37,185,6,34,46,31,18,15,12,23
"Chesilhurst Borough School District, New Jersey","3403030",1481,135,1346,288,205,254,195,134,140,65,65,735,76,659,165,59,118,97,80,83,17,40,562,35,527,123,77,98,76,52,37,44,20,85,0,85,0,39,0,19,2,16,4,5,99,24,75,0,30,38,3,0,4,0,0
"Clementon Borough School District, New Jersey","3403240",4007,479,3528,782,199,621,519,581,393,100,333,2211,201,2010,408,137,385,294,327,238,37,184,1322,214,1108,263,49,57,189,242,136,63,109,96,0,96,55,0,22,0,0,19,0,0,378,64,314,56,13,157,36,12,0,0,40
"Commercial Township School District, New Jersey","3403480",3988,454,3534,802,474,747,421,500,279,124,187,2956,320,2636,609,337,633,259,373,203,59,163,841,115,726,93,137,99,155,111,65,56,10,63,0,63,54,0,0,0,0,0,9,0,128,19,109,46,0,15,7,16,11,0,14
"Cranbury Township School District, New Jersey","3403540",3176,444,2732,314,175,249,252,334,278,72,1058,1407,288,1119,182,81,115,146,156,90,52,297,1187,94,1093,103,70,87,47,144,119,20,503,25,3,22,7,7,0,0,0,0,0,8,557,59,498,22,17,47,59,34,69,0,250
"Deal Borough School District, New Jersey","3403630",533,63,470,85,52,67,41,57,44,10,114,139,13,126,15,17,18,14,22,12,4,24,282,46,236,52,24,24,13,30,26,6,61,10,1,9,0,0,9,0,0,0,0,0,102,3,99,18,11,16,14,5,6,0,29
"Delanco Township School District, New Jersey","3403690",3842,383,3459,431,222,468,288,702,453,136,759,2114,287,1827,276,137,253,147,348,170,66,430,1475,51,1424,138,78,215,132,280,274,55,252,30,9,21,0,0,0,0,12,0,0,9,223,36,187,17,7,0,9,62,9,15,68
"Dennis Township School District, New Jersey","3403840",5170,504,4666,782,452,799,566,630,645,258,534,3287,331,2956,526,297,475,334,360,448,203,313,1697,154,1543,256,135,272,161,253,190,55,221,3,0,3,0,0,0,3,0,0,0,0,183,19,164,0,20,52,68,17,7,0,0
"Downe Township School District, New Jersey","3403960",1344,194,1150,186,142,264,173,131,88,66,100,971,181,790,106,96,160,140,91,62,48,87,317,13,304,80,34,80,30,28,21,18,13,20,0,20,0,0,17,0,0,3,0,0,36,0,36,0,12,7,3,12,2,0,0
"East Newark Borough School District, New Jersey","3404200",2279,369,1910,313,169,432,309,312,178,46,151,536,115,421,68,23,76,79,62,74,4,35,125,19,106,8,9,31,22,9,3,0,24,40,13,27,5,0,5,17,0,0,0,0,1578,222,1356,232,137,320,191,241,101,42,92
"Edgewater Borough School District, New Jersey","3404440",9837,1712,8125,709,326,775,528,934,781,583,3489,1572,255,1317,180,150,83,95,133,154,84,438,3089,412,2677,275,34,230,193,299,193,310,1143,164,48,116,0,0,52,17,0,10,0,37,5012,997,4015,254,142,410,223,502,424,189,1871
"Edgewater Park Township School District, New Jersey","3404470",7430,1013,6417,895,495,1144,1000,884,767,467,765,3845,626,3219,411,261,525,515,486,334,269,418,2426,163,2263,354,158,461,298,247,361,93,291,303,112,191,44,7,65,12,0,0,32,31,856,112,744,86,69,93,175,151,72,73,25
"Elmer Borough School District, New Jersey","3404650",1111,129,982,120,69,127,171,141,131,46,177,868,106,762,79,47,97,130,117,105,37,150,231,20,211,39,22,29,41,24,20,9,27,0,0,0,0,0,0,0,0,0,0,0,12,3,9,2,0,1,0,0,6,0,0
"Elsinboro Township School District, New Jersey","3404680",984,102,882,140,40,121,91,169,126,36,159,647,68,579,88,29,81,61,100,87,31,102,312,34,278,49,11,31,20,66,39,5,57,0,0,0,0,0,0,0,0,0,0,0,25,0,25,3,0,9,10,3,0,0,0
"Englewood Cliffs Borough School District, New Jersey","3404770",4357,948,3409,350,199,326,209,316,347,183,1479,1030,312,718,94,84,75,39,45,93,36,252,881,119,762,44,23,112,43,111,68,53,308,141,27,114,9,7,0,0,0,0,7,91,2305,490,1815,203,85,139,127,160,186,87,828
"Estell Manor City School District, New Jersey","3404860",1498,160,1338,190,96,198,171,189,208,58,228,1057,108,949,146,69,124,141,121,161,44,143,414,52,362,35,27,70,26,62,47,14,81,0,0,0,0,0,0,0,0,0,0,0,27,0,27,9,0,4,4,6,0,0,4
"Fairview Borough School District, New Jersey","3405070",12248,1957,10291,1751,1154,2079,1109,1215,1440,427,1116,2832,394,2438,520,239,428,198,320,342,123,268,1884,326,1558,133,78,260,259,134,318,90,286,188,59,129,16,20,0,0,43,36,0,14,7344,1178,6166,1082,817,1391,652,718,744,214,548
"Folsom Borough School District, New Jersey","3405280",1484,160,1324,244,101,178,151,202,181,57,210,969,116,853,170,82,117,98,120,123,36,107,447,42,405,66,12,47,49,72,49,21,89,27,0,27,2,0,3,4,7,0,0,11,41,2,39,6,7,11,0,3,9,0,3
"Millstone Township School District, New Jersey","3410230",8849,1232,7617,1539,319,649,594,519,756,385,2856,4686,785,3901,908,176,381,274,290,479,303,1090,3220,382,2838,491,133,176,245,192,245,64,1292,119,0,119,25,0,31,0,1,0,0,62,824,65,759,115,10,61,75,36,32,18,412
"Milltown Borough School District, New Jersey","3410290",5816,746,5070,818,202,378,603,725,764,358,1222,3646,453,3193,672,147,145,379,380,519,249,702,1165,89,1076,38,36,29,180,216,171,67,339,68,0,68,0,0,0,22,0,0,0,46,937,204,733,108,19,204,22,129,74,42,135
"Mine Hill Township School District, New Jersey","3410350",2890,411,2479,323,183,452,250,270,365,146,490,1694,258,1436,231,139,153,122,145,257,105,284,454,38,416,13,0,88,82,60,31,34,108,16,0,16,7,0,0,9,0,0,0,0,726,115,611,72,44,211,37,65,77,7,98
"Montague Township School District, New Jersey","3410530",3191,353,2838,457,258,576,344,348,295,74,486,1991,230,1761,289,201,379,259,214,134,23,262,1016,103,913,142,57,157,85,123,137,51,161,23,0,23,7,0,0,0,0,0,0,16,161,20,141,19,0,40,0,11,24,0,47
"Moonachie Borough School District, New Jersey","3410680",2263,296,1967,427,220,331,241,178,211,100,259,883,91,792,175,37,112,115,89,99,56,109,296,76,220,27,36,27,33,30,10,11,46,40,0,40,21,0,7,0,0,0,4,8,1044,129,915,204,147,185,93,59,102,29,96
"Morris Plains Borough School District, New Jersey","3410770",4675,446,4229,511,326,358,334,356,567,181,1596,2688,264,2424,386,206,190,191,169,383,98,801,1391,120,1271,69,45,102,80,125,143,80,627,42,0,42,0,0,0,7,5,16,3,11,554,62,492,56,75,66,56,57,25,0,157
"Mount Arlington Borough School District, New Jersey","3410860",4820,468,4352,618,166,531,393,560,507,261,1316,2776,391,2385,355,103,139,174,262,331,162,859,1402,35,1367,140,49,270,123,233,150,46,356,27,0,27,0,0,26,1,0,0,0,0,615,42,573,123,14,96,95,65,26,53,101
"Mount Ephraim Borough School District, New Jersey","3410890",3936,422,3514,659,353,516,471,486,427,165,437,2527,354,2173,401,184,383,285,271,248,88,313,1154,68,1086,206,126,106,119,215,159,65,90,12,0,12,2,0,0,10,0,0,0,0,243,0,243,50,43,27,57,0,20,12,34
"Mountainside Borough School District, New Jersey","3411040",5780,725,5055,672,309,664,425,315,502,310,1858,3273,552,2721,407,183,293,291,192,284,193,878,1368,116,1252,164,50,115,94,104,151,98,476,128,17,111,40,0,0,23,0,0,0,48,1011,40,971,61,76,256,17,19,67,19,456
"Neptune City School District, New Jersey","3411130",3940,360,3580,610,250,552,441,490,441,218,578,2836,265,2571,450,174,392,336,399,292,140,388,876,65,811,120,28,128,67,91,120,67,190,0,0,0,0,0,0,0,0,0,0,0,228,30,198,40,48,32,38,0,29,11,0
"New Hanover Township School District, New Jersey","3411250",1212,119,1093,211,60,182,126,149,153,53,159,638,51,587,155,21,73,90,68,87,40,53,334,25,309,36,19,47,16,47,57,10,77,5,0,5,0,0,0,0,0,5,0,0,235,43,192,20,20,62,20,34,4,3,29
"Newfield Elementary School District, New Jersey","3411370",1373,130,1243,160,99,220,183,175,136,72,198,929,111,818,124,62,166,117,117,93,43,96,355,14,341,33,35,39,43,34,41,25,91,53,0,53,0,0,11,20,20,2,0,0,36,5,31,3,2,4,3,4,0,4,11
"North Wildwood City School District, New Jersey","3411670",3491,261,3230,541,254,622,548,417,368,117,363,945,15,930,196,90,115,215,112,141,17,44,2391,246,2145,262,164,467,333,291,227,82,319,0,0,0,0,0,0,0,0,0,0,0,155,0,155,83,0,40,0,14,0,18,0
"Oxford Township School District, New Jersey","3412300",2133,169,1964,203,160,372,191,294,242,151,351,1441,97,1344,125,94,230,159,236,181,110,209,525,65,460,43,54,88,28,49,49,35,114,8,0,8,3,0,0,0,0,0,0,5,159,7,152,32,12,54,4,9,12,6,23
"Ocean Township School District (Monmouth County), New Jersey","3412060",22550,2333,20217,3342,1756,2320,1894,2394,2521,944,5046,12420,1178,11242,2123,1021,1094,833,1357,1467,620,2727,5140,454,4686,603,280,489,396,483,565,258,1612,265,24,241,49,8,34,42,40,17,0,51,4725,677,4048,567,447,703,623,514,472,66,656
"Ocean Township School District (Ocean County), New Jersey","3412090",7769,534,7235,961,577,1155,1032,992,726,524,1268,5063,438,4625,563,367,765,595,757,420,393,765,2401,96,2305,341,154,371,324,235,275,116,489,26,0,26,0,1,0,25,0,0,0,0,279,0,279,57,55,19,88,0,31,15,14
"Oldmans Township School District, New Jersey","3412210",1393,121,1272,201,106,196,131,151,103,76,308,747,56,691,112,65,112,65,98,64,37,138,554,43,511,76,41,68,41,53,39,31,162,22,5,17,0,0,4,5,0,0,8,0,70,17,53,13,0,12,20,0,0,0,8
"Absecon City School District, New Jersey","3400660",7056,815,6241,994,576,860,860,919,878,193,961,4173,554,3619,693,276,438,470,554,625,131,432,1921,62,1859,176,250,232,247,223,247,46,438,92,22,70,7,5,10,30,14,0,0,4,870,177,693,118,45,180,113,128,6,16,87
"Allamuchy Township School District, New Jersey","3400720",3897,332,3565,349,101,357,297,570,526,310,1055,2220,174,2046,240,69,201,225,213,385,135,578,1320,129,1191,76,17,131,58,280,96,125,408,75,0,75,0,15,8,0,28,12,0,12,282,29,253,33,0,17,14,49,33,50,57
"Alloway Township School District, New Jersey","3400810",2832,460,2372,368,121,275,272,330,281,151,574,1901,286,1615,279,76,132,213,235,191,151,338,793,143,650,84,37,118,54,95,71,0,191,5,0,5,0,0,0,5,0,0,0,0,133,31,102,5,8,25,0,0,19,0,45
"Alpha Borough School District, New Jersey","3400840",1836,133,1703,227,150,273,151,231,315,78,278,1240,81,1159,150,89,193,126,167,197,51,186,496,32,464,55,61,62,25,52,112,27,70,17,0,17,14,0,0,0,3,0,0,0,83,20,63,8,0,18,0,9,6,0,22
"Alpine Borough School District, New Jersey","3400870",1242,193,1049,129,79,84,66,119,121,34,417,282,64,218,61,18,16,3,23,19,8,70,415,68,347,27,10,32,22,23,55,12,166,9,0,9,0,0,0,3,3,0,0,3,536,61,475,41,51,36,38,70,47,14,178
"Andover Regional School District, New Jersey","3400900",5815,824,4991,835,333,906,423,484,557,201,1252,3679,649,3030,520,164,525,215,376,376,108,746,1617,118,1499,255,157,227,118,90,143,63,446,52,0,52,3,10,18,0,11,2,0,8,467,57,410,57,2,136,90,7,36,30,52
"Avalon Borough School District, New Jersey","3401110",1338,67,1271,147,114,172,145,127,96,76,394,300,20,280,35,30,40,33,30,17,17,78,996,44,952,112,80,125,108,95,79,59,294,8,3,5,0,1,0,0,0,0,0,4,34,0,34,0,3,7,4,2,0,0,18
"Avon-by-the-Sea Borough School District, New Jersey","3401140",1614,116,1498,161,89,182,183,109,259,70,445,1129,82,1047,97,68,148,144,65,197,55,273,432,34,398,39,10,34,39,44,58,15,159,10,0,10,10,0,0,0,0,0,0,0,43,0,43,15,11,0,0,0,4,0,13
"Barrington Borough School District, New Jersey","3401170",5722,275,5447,1028,469,734,582,683,532,281,1138,3197,230,2967,700,222,419,329,425,212,174,486,2192,36,2156,268,226,267,253,227,303,107,505,58,0,58,0,0,0,0,0,0,0,58,275,9,266,60,21,48,0,31,17,0,89
"Bay Head Borough School District, New Jersey","3401230",865,74,791,111,30,76,73,79,92,29,301,541,44,497,72,21,46,45,53,60,19,181,273,20,253,31,9,26,28,23,25,10,101,4,4,0,0,0,0,0,0,0,0,0,47,6,41,8,0,4,0,3,7,0,19
"Bedminster Township School District, New Jersey","3401320",7300,617,6683,634,205,492,755,601,812,464,2720,3669,295,3374,373,62,197,388,322,403,252,1377,2450,189,2261,211,92,170,217,207,280,75,1009,55,26,29,0,2,5,0,0,0,16,6,1126,107,1019,50,49,120,150,72,129,121,328
"Bloomingdale Borough School District, New Jersey","3401860",6661,787,5874,811,437,802,722,928,627,363,1184,3738,311,3427,565,299,432,345,591,388,108,699,1759,109,1650,80,82,320,291,253,140,114,370,67,0,67,0,30,19,0,0,18,0,0,1097,367,730,166,26,31,86,84,81,141,115
"Belmar Borough School District, New Jersey","3401410",5142,470,4672,534,202,554,618,608,871,142,1143,3229,338,2891,390,99,338,344,420,492,134,674,1239,35,1204,52,50,126,186,131,272,8,379,27,0,27,0,0,0,0,4,18,0,5,647,97,550,92,53,90,88,53,89,0,85
"Berlin Township School District, New Jersey","3401620",4631,639,3992,837,314,605,590,569,433,179,465,2735,280,2455,599,232,335,346,373,224,95,251,1494,208,1286,189,41,205,231,196,159,70,195,20,0,20,0,0,13,0,0,0,0,7,382,151,231,49,41,52,13,0,50,14,12
"Beverly City School District, New Jersey","3401740",2055,204,1851,374,250,217,236,314,166,100,194,1285,110,1175,263,165,154,127,190,95,42,139,551,83,468,82,56,36,65,86,43,50,50,72,0,72,7,22,0,4,16,23,0,0,147,11,136,22,7,27,40,22,5,8,5
"Spring Lake Borough School District, New Jersey","3415570",2543,257,2286,405,108,310,148,273,289,176,577,1734,189,1545,280,18,230,121,178,267,128,323,760,68,692,125,90,70,17,95,22,48,225,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,10,10,0,0,0,29
"Spring Lake Heights Borough School District, New Jersey","3415600",4127,320,3807,487,299,523,203,617,544,115,1019,2712,287,2425,397,205,290,123,359,416,65,570,1199,33,1166,34,94,198,62,209,128,50,391,13,0,13,13,0,0,0,0,0,0,0,203,0,203,43,0,35,18,49,0,0,58
"Stone Harbor Borough School District, New Jersey","3415810",950,126,824,122,47,106,91,79,75,30,274,253,68,185,52,6,17,19,14,22,0,55,676,58,618,63,41,87,69,64,53,30,211,2,0,2,0,0,2,0,0,0,0,0,19,0,19,7,0,0,3,1,0,0,8
"Upper Township School District, New Jersey","3416650",9888,761,9127,1494,825,1078,1099,946,1212,570,1903,5571,533,5038,981,452,554,564,531,678,351,927,3936,201,3735,476,308,459,496,389,482,202,923,133,0,133,23,37,0,3,16,0,9,45,248,27,221,14,28,65,36,10,52,8,8
"Union Beach Borough School District, New Jersey","3416350",4639,383,4256,931,463,647,604,281,416,207,707,3125,282,2843,720,344,516,386,195,197,111,374,915,63,852,119,69,89,160,68,109,87,151,51,0,51,25,14,0,0,0,12,0,0,548,38,510,67,36,42,58,18,98,9,182
"Barnegat Township School District, New Jersey","3416470",18348,1682,16666,2740,1356,3015,1891,2214,1872,1010,2568,11569,1110,10459,1982,749,1991,1306,1172,1309,533,1417,5241,367,4874,602,468,761,494,864,503,313,869,188,44,144,13,39,31,0,0,0,45,16,1350,161,1189,143,100,232,91,178,60,119,266
"Upper Pittsgrove Township School District, New Jersey","3416590",2866,351,2515,298,250,386,220,459,228,178,496,2006,269,1737,222,170,292,103,331,181,88,350,669,77,592,68,48,57,71,97,38,78,135,32,0,32,5,3,0,0,24,0,0,0,159,5,154,3,29,37,46,7,9,12,11
"Ventnor City City School District, New Jersey","3416680",8988,863,8125,1600,1045,1423,1086,828,718,267,1158,3611,428,3183,636,394,537,484,280,388,79,385,2694,204,2490,299,255,376,236,381,233,131,579,380,11,369,160,53,78,27,15,9,12,15,2303,220,2083,505,343,432,339,152,88,45,179
"Washington Township School District (Burlington County), New Jersey","3417040",653,97,556,88,45,86,77,79,81,35,65,454,70,384,73,26,62,53,62,49,19,40,143,15,128,15,16,8,10,12,28,14,25,36,9,27,0,0,16,0,5,4,2,0,20,3,17,0,3,0,14,0,0,0,0
"Washington Township School District (Gloucester County), New Jersey","3417070",39673,4007,35666,5397,2715,4667,3900,4464,4349,1843,8331,16186,2074,14112,2568,969,1742,1519,1758,1905,865,2786,20295,1528,18767,2400,1462,2425,1987,2448,2190,910,4945,324,47,277,32,36,19,45,22,31,11,81,2868,358,2510,397,248,481,349,236,223,57,519
"Robbinsville Township School District, New Jersey","3417100",11456,1618,9838,1120,530,861,831,859,1118,429,4090,6078,698,5380,649,318,497,628,630,660,260,1738,3176,524,2652,326,146,178,107,101,377,111,1306,164,0,164,23,7,0,0,0,11,19,104,2038,396,1642,122,59,186,96,128,70,39,942
"Waterford Township School District, New Jersey","3417250",8812,862,7950,1314,593,1240,897,1311,700,414,1481,5481,612,4869,988,361,783,631,670,450,184,802,2631,157,2474,293,165,393,258,475,239,230,421,14,0,14,13,0,0,1,0,0,0,0,686,93,593,20,67,64,7,166,11,0,258
"Weymouth Township School District, New Jersey","3417850",2370,149,2221,360,269,352,340,277,272,45,306,1400,119,1281,227,165,138,173,205,205,18,150,794,24,770,98,92,177,155,51,56,22,119,32,0,32,6,0,5,0,5,0,0,16,144,6,138,29,12,32,12,16,11,5,21
"White Township School District, New Jersey","3417910",4335,493,3842,720,282,724,569,290,347,96,814,2820,276,2544,434,191,422,281,224,300,96,596,1284,186,1098,210,74,279,246,58,47,0,184,22,0,22,14,0,0,8,0,0,0,0,209,31,178,62,17,23,34,8,0,0,34
"Wildwood Crest Borough School District, New Jersey","3417970",2793,178,2615,500,138,497,283,421,290,147,339,926,105,821,212,45,152,79,100,67,42,124,1635,63,1572,185,80,323,187,290,195,105,207,41,0,41,32,0,0,9,0,0,0,0,191,10,181,71,13,22,8,31,28,0,8
"Winfield Township School District, New Jersey","3418030",1288,97,1191,165,106,177,136,201,160,52,194,1032,81,951,129,83,142,107,171,112,39,168,175,16,159,26,21,27,27,23,13,6,16,13,0,13,4,0,3,2,0,0,4,0,68,0,68,6,2,5,0,7,35,3,10
"Woodbine Borough School District, New Jersey","3418090",2014,132,1882,465,414,352,198,214,127,43,69,1221,98,1123,292,256,216,117,98,86,12,46,540,17,523,121,117,87,46,75,36,23,18,191,8,183,50,38,45,10,27,0,8,5,62,9,53,2,3,4,25,14,5,0,0
"Woodlynne Borough School District, New Jersey","3418270",2129,334,1795,458,259,341,170,236,108,82,141,784,210,574,246,55,70,51,53,37,15,47,383,60,323,69,30,36,32,91,18,27,20,255,16,239,54,18,66,19,36,3,3,40,707,48,659,89,156,169,68,56,50,37,34
"Garwood Borough School District, New Jersey","3405790",3592,330,3262,451,147,443,278,478,339,280,846,2315,203,2112,292,85,278,214,327,194,151,571,655,23,632,89,49,48,41,80,71,69,185,35,0,35,0,0,35,0,0,0,0,0,587,104,483,70,13,82,23,71,74,60,90
"Guttenberg Town School District, New Jersey","3406240",10093,1574,8519,1700,889,1645,837,927,1130,199,1192,2245,551,1694,431,153,186,229,208,280,17,190,1303,209,1094,244,36,147,27,165,112,46,317,250,9,241,67,0,34,40,59,0,11,30,6295,805,5490,958,700,1278,541,495,738,125,655
"Green Township School District, New Jersey","3406090",2859,411,2448,406,165,252,201,220,301,110,793,1891,236,1655,335,103,144,103,172,224,77,497,660,85,575,46,33,63,66,34,70,33,230,24,13,11,0,0,0,0,0,0,0,11,284,77,207,25,29,45,32,14,7,0,55
"Greenwich Township School District (Gloucester County), New Jersey","3406180",3964,311,3653,660,230,594,440,510,449,177,593,2586,199,2387,478,136,440,243,327,313,114,336,1138,62,1076,172,85,128,131,162,125,52,221,104,18,86,10,0,26,12,5,11,11,11,136,32,104,0,9,0,54,16,0,0,25
"Greenwich Township School District (Warren County), New Jersey","3406210",4371,551,3820,789,188,448,306,369,413,212,1095,2080,281,1799,356,95,220,176,178,163,148,463,1445,215,1230,270,62,120,59,118,154,48,399,19,0,19,3,0,0,0,10,0,0,6,827,55,772,160,31,108,71,63,96,16,227
"Bloomsbury Borough School District, New Jersey","3401890",632,118,514,62,28,68,61,53,53,49,140,394,97,297,51,21,29,38,25,27,36,70,182,11,171,8,4,39,15,26,13,11,55,1,0,1,0,0,0,0,0,0,0,1,55,10,45,3,3,0,8,2,13,2,14
"Boonton Township School District, New Jersey","3401980",3647,532,3115,601,181,295,236,227,317,120,1138,2066,381,1685,430,50,177,173,125,173,77,480,1077,91,986,134,40,101,39,93,94,30,455,20,17,3,0,3,0,0,0,0,0,0,484,43,441,37,88,17,24,9,50,13,203
"Pohatcong Township School District, New Jersey","3413260",2593,216,2377,327,151,313,394,421,243,137,391,1577,79,1498,232,118,180,292,284,152,64,176,871,124,747,68,22,107,81,126,91,60,192,24,0,24,0,0,11,0,0,0,13,0,121,13,108,27,11,15,21,11,0,0,23
"Port Republic City School District, New Jersey","3413380",914,64,850,121,86,89,91,101,99,53,210,663,50,613,105,57,54,75,65,81,36,140,188,11,177,12,25,16,8,32,8,17,59,14,0,14,0,0,6,5,0,0,0,3,49,3,46,4,4,13,3,4,10,0,8
"Quinton Township School District, New Jersey","3413500",2074,299,1775,298,160,255,235,258,262,65,242,1382,193,1189,256,85,144,180,191,156,49,128,653,106,547,42,70,99,55,45,106,16,114,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,5,12,0,22,0,0,0
"Riverdale Borough School District, New Jersey","3413980",3596,327,3269,319,190,357,196,345,436,243,1183,2549,238,2311,240,150,235,153,186,346,181,820,557,14,543,38,21,16,23,111,39,37,258,10,0,10,10,0,0,0,0,0,0,0,480,75,405,31,19,106,20,48,51,25,105
"Riverton Borough School District, New Jersey","3414040",2245,215,2030,253,208,220,195,204,249,190,511,1056,132,924,141,89,134,111,87,114,90,158,1126,73,1053,108,107,86,84,111,118,94,345,9,0,9,4,0,0,0,0,5,0,0,54,10,44,0,12,0,0,6,12,6,8
"Rochelle Park Township School District, New Jersey","3414070",4909,557,4352,662,453,778,388,570,569,190,742,2296,256,2040,382,226,354,187,191,287,98,315,1113,144,969,123,60,217,98,102,192,13,164,84,27,57,5,0,12,26,14,0,0,0,1416,130,1286,152,167,195,77,263,90,79,263
"Roosevelt Borough School District, New Jersey","3414220",659,77,582,92,25,66,59,74,75,50,141,383,43,340,48,14,40,33,37,48,39,81,208,28,180,25,11,16,21,29,20,8,50,8,0,8,0,0,0,2,0,2,0,4,60,6,54,19,0,10,3,8,5,3,6
"Saddle River Borough School District, New Jersey","3414520",2860,449,2411,349,188,177,154,167,216,95,1065,877,209,668,121,41,89,63,87,40,9,218,1227,137,1090,117,75,60,91,27,111,62,547,20,0,20,0,0,10,0,0,0,0,10,736,103,633,111,72,18,0,53,65,24,290
"Sea Girt Borough School District, New Jersey","3414730",1543,182,1361,214,62,106,65,113,131,67,603,944,123,821,176,41,49,35,61,93,46,320,540,42,498,38,20,47,29,47,38,21,258,26,16,10,0,0,5,0,0,0,0,5,33,1,32,0,1,5,1,5,0,0,20
"Sea Isle City School District, New Jersey","3414760",1840,114,1726,264,152,229,186,242,156,61,436,497,29,468,80,41,72,46,46,27,4,152,1252,66,1186,165,107,145,136,184,124,52,273,16,5,11,0,0,0,0,0,5,0,6,75,14,61,19,4,12,4,12,0,5,5
"South Bound Brook Borough School District, New Jersey","3415180",3652,442,3210,336,335,496,469,469,427,202,476,1824,173,1651,148,196,255,213,146,275,128,290,610,42,568,47,40,68,80,122,77,10,124,11,0,11,0,0,0,0,11,0,0,0,1207,227,980,141,99,173,176,190,75,64,62
"South Hackensack Township School District, New Jersey","3415240",2322,443,1879,189,273,355,199,346,141,103,273,906,167,739,66,92,130,73,139,94,39,106,353,80,273,11,27,57,4,69,21,23,61,17,0,17,4,0,13,0,0,0,0,0,1046,196,850,108,154,155,122,138,26,41,106
"Bradley Beach Borough School District, New Jersey","3402130",3761,364,3397,418,242,371,454,348,504,198,862,2226,148,2078,334,126,257,174,330,300,102,455,1032,40,992,53,65,88,167,11,159,96,353,57,43,14,0,14,0,0,0,0,0,0,446,133,313,31,37,26,113,7,45,0,54
"Branchburg Township School District, New Jersey","3402160",12030,1362,10668,1774,442,915,668,1124,1045,702,3998,7033,959,6074,1236,182,530,331,737,608,395,2055,3249,231,3018,309,173,267,224,245,322,190,1288,43,0,43,0,0,0,17,0,19,0,7,1705,172,1533,229,87,118,96,142,96,117,648
"Harding Township School District, New Jersey","3406720",3240,443,2797,303,190,184,196,220,216,86,1402,1686,252,1434,175,74,106,129,145,103,47,655,1264,148,1116,86,116,59,53,64,93,39,606,8,0,8,8,0,0,0,0,0,0,0,282,43,239,34,0,19,14,11,20,0,141
