"","GEOID","B06009_001","B06009_002","B06009_003","B06009_004","B06009_005","B06009_006","B06009_007","B06009_008","B06009_009","B06009_010","B06009_011","B06009_012","B06009_013","B06009_014","B06009_015","B06009_016","B06009_017","B06009_018","B06009_019","B06009_020","B06009_021","B06009_022","B06009_023","B06009_024","B06009_025","B06009_026","B06009_027","B06009_028","B06009_029","B06009_030"
"Upper Township School District, New Jersey","3416650",8241,169,2405,2238,2377,1052,4272,102,1312,1226,1069,563,3619,64,988,906,1223,438,115,1,44,26,36,8,235,2,61,80,49,43
"Union Beach Borough School District, New Jersey","3416350",3662,329,1514,936,658,225,2333,218,1106,497,399,113,837,63,259,220,183,112,26,0,0,12,14,0,466,48,149,207,62,0
"Barnegat Township School District, New Jersey","3416470",16026,1064,5883,5179,2712,1188,9464,690,3615,3024,1604,531,5041,220,1726,1520,1010,565,188,0,109,63,0,16,1333,154,433,572,98,76
"Upper Pittsgrove Township School District, New Jersey","3416590",2407,280,879,605,417,226,1621,148,722,416,231,104,611,84,152,130,143,102,32,0,5,3,24,0,143,48,0,56,19,20
"Ventnor City City School District, New Jersey","3416680",7572,717,2769,1873,1314,899,2597,211,1031,596,513,246,2574,125,829,643,527,450,262,19,69,99,51,24,2139,362,840,535,223,179
"Washington Township School District (Burlington County), New Jersey","3417040",531,106,182,136,77,30,342,69,127,85,43,18,133,21,36,36,28,12,36,16,13,5,2,0,20,0,6,10,4,0
"Washington Township School District (Gloucester County), New Jersey","3417070",33562,2021,10169,9521,8238,3613,12427,460,3655,3447,3509,1356,18159,1006,5777,5472,4058,1846,268,26,102,51,68,21,2708,529,635,551,603,390
"Robbinsville Township School District, New Jersey","3417100",9683,342,1767,1732,3647,2195,4854,156,1184,1045,1790,679,2790,97,308,486,1034,865,146,5,30,40,44,27,1893,84,245,161,779,624
"Waterford Township School District, New Jersey","3417250",7697,732,2769,2319,1404,473,4405,460,1609,1259,822,255,2594,237,949,709,482,217,14,13,1,0,0,0,684,22,210,351,100,1
"Weymouth Township School District, New Jersey","3417850",2092,184,841,584,273,210,1164,113,489,346,126,90,779,47,301,216,137,78,26,0,10,16,0,0,123,24,41,6,10,42
"White Township School District, New Jersey","3417910",3634,360,1329,1059,678,208,2434,192,858,745,445,194,981,93,432,289,153,14,22,7,0,7,8,0,197,68,39,18,72,0
"Wildwood Crest Borough School District, New Jersey","3417970",2515,134,809,657,587,328,744,32,204,236,197,75,1593,58,535,365,390,245,11,0,11,0,0,0,167,44,59,56,0,8
"Winfield Township School District, New Jersey","3418030",1153,67,536,341,155,54,923,48,445,262,116,52,149,11,77,56,3,2,13,0,2,11,0,0,68,8,12,12,36,0
"Woodbine Borough School District, New Jersey","3418090",1711,707,630,265,83,26,1001,458,369,115,44,15,479,159,187,105,23,5,171,81,43,35,6,6,60,9,31,10,10,0
"Woodlynne Borough School District, New Jersey","3418270",1653,380,660,487,82,44,496,68,279,113,22,14,296,50,81,144,13,8,244,30,105,90,19,0,617,232,195,140,28,22
"Garwood Borough School District, New Jersey","3405790",3091,142,945,774,750,480,1885,33,619,555,431,247,634,49,139,122,179,145,35,0,35,0,0,0,537,60,152,97,140,88
"Guttenberg Town School District, New Jersey","3406240",8586,2006,2453,1664,1588,875,1604,275,406,221,462,240,924,25,115,260,341,183,239,102,57,21,22,37,5819,1604,1875,1162,763,415
"Green Township School District, New Jersey","3406090",2330,57,578,653,750,292,1465,37,410,381,483,154,622,14,84,189,220,115,24,0,13,0,11,0,219,6,71,83,36,23
"Greenwich Township School District (Gloucester County), New Jersey","3406180",3533,253,1524,957,578,221,2280,160,1066,569,417,68,1041,72,344,344,133,148,94,11,55,11,12,5,118,10,59,33,16,0
"Greenwich Township School District (Warren County), New Jersey","3406210",3625,128,590,1041,1128,738,1679,98,331,490,507,253,1179,6,145,353,379,296,19,0,3,0,6,10,748,24,111,198,236,179
"Bloomsbury Borough School District, New Jersey","3401890",497,35,130,115,129,88,269,13,82,59,63,52,172,20,40,33,43,36,1,0,0,1,0,0,55,2,8,22,23,0
"Boonton Township School District, New Jersey","3401980",2951,42,463,555,1130,761,1588,24,318,327,602,317,895,5,81,137,366,306,12,0,3,0,9,0,456,13,61,91,153,138
"Pohatcong Township School District, New Jersey","3413260",2237,158,727,753,440,159,1306,132,488,428,186,72,793,26,182,294,210,81,24,0,0,24,0,0,114,0,57,7,44,6
"Port Republic City School District, New Jersey","3413380",805,69,184,243,186,123,566,43,149,171,112,91,176,10,25,49,65,27,14,5,0,3,3,3,49,11,10,20,6,2
"Quinton Township School District, New Jersey","3413500",1706,178,774,453,231,70,1166,160,541,281,132,52,501,18,204,172,89,18,0,0,0,0,0,0,39,0,29,0,10,0
"Riverdale Borough School District, New Jersey","3413980",3173,262,686,661,994,570,2134,113,491,434,716,380,549,55,70,204,118,102,10,0,0,10,0,0,480,94,125,13,160,88
"Riverton Borough School District, New Jersey","3414040",1925,69,407,475,591,383,826,35,224,163,246,158,1041,30,183,297,334,197,9,4,0,0,0,5,49,0,0,15,11,23
"Rochelle Park Township School District, New Jersey","3414070",4109,349,1480,880,968,432,1766,132,713,409,379,133,940,61,391,162,169,157,57,5,12,26,14,0,1346,151,364,283,406,142
"Roosevelt Borough School District, New Jersey","3414220",584,22,138,149,161,114,325,14,87,81,105,38,191,0,32,51,39,69,8,2,0,2,4,0,60,6,19,15,13,7
"Saddle River Borough School District, New Jersey","3414520",2507,99,343,496,653,916,696,0,69,170,227,230,1102,9,132,232,289,440,20,10,0,0,0,10,689,80,142,94,137,236
"Sea Girt Borough School District, New Jersey","3414730",1379,5,184,228,527,435,793,5,128,137,320,203,527,0,41,80,191,215,26,0,0,0,16,10,33,0,15,11,0,7
"Sea Isle City School District, New Jersey","3414760",1706,75,474,463,425,269,438,15,125,105,135,58,1177,45,330,333,274,195,16,0,5,5,0,6,75,15,14,20,16,10
"South Bound Brook Borough School District, New Jersey","3415180",3290,302,1357,923,520,188,1568,58,721,467,265,57,565,13,179,200,138,35,11,0,11,0,0,0,1146,231,446,256,117,96
"South Hackensack Township School District, New Jersey","3415240",1914,345,963,324,179,103,712,68,400,150,56,38,273,0,119,70,52,32,17,17,0,0,0,0,912,260,444,104,71,33
"Bradley Beach Borough School District, New Jersey","3402130",3354,405,579,907,848,615,1929,203,400,546,536,244,1032,50,90,258,290,344,57,0,43,14,0,0,336,152,46,89,22,27
"Branchburg Township School District, New Jersey","3402160",9957,280,1935,1957,3246,2539,5305,154,1067,1305,1604,1175,2982,55,527,339,1176,885,43,0,0,17,26,0,1627,71,341,296,440,479
"Harding Township School District, New Jersey","3406720",2873,31,253,419,1120,1050,1476,25,215,232,560,444,1134,6,37,179,499,413,0,0,0,0,0,0,263,0,1,8,61,193
"Harmony Township School District, New Jersey","3406810",1855,110,779,536,298,132,1147,86,475,375,149,62,604,20,260,126,144,54,18,0,4,14,0,0,86,4,40,21,5,16
"Ho-Ho-Kus Borough School District, New Jersey","3407320",2741,50,207,330,1268,886,1141,8,74,144,534,381,1136,9,101,117,558,351,0,0,0,0,0,0,464,33,32,69,176,154
"Hope Township School District, New Jersey","3407470",1361,86,386,392,331,166,869,36,284,251,225,73,352,31,48,114,96,63,21,0,15,3,0,3,119,19,39,24,10,27
"Jamesburg Borough School District, New Jersey","3407770",4071,410,1313,1058,1007,283,1849,132,542,471,620,84,761,50,254,236,190,31,83,21,47,0,15,0,1378,207,470,351,182,168
"Sayreville Borough School District, New Jersey","3414640",32252,3089,10113,8695,6966,3389,12775,867,5208,3645,2233,822,7883,348,2632,2701,1506,696,670,174,214,157,120,5,10924,1700,2059,2192,3107,1866
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",22179,864,4291,4159,7109,5756,10226,274,2507,2301,3164,1980,7179,181,867,1139,2760,2232,331,21,108,36,86,80,4443,388,809,683,1099,1464
"Secaucus Town School District, New Jersey","3414850",14450,1673,3518,2688,3998,2573,5382,669,1891,1163,1221,438,2336,73,460,425,867,511,401,158,200,17,26,0,6331,773,967,1083,1884,1624
"Somerville Borough School District, New Jersey","3415090",8606,791,2411,2134,2248,1022,4510,216,1345,1367,1106,476,1595,112,430,338,409,306,151,58,55,9,18,11,2350,405,581,420,715,229
"South Amboy City School District, New Jersey","3415120",6601,782,2163,1837,1162,657,3835,368,1590,949,701,227,1487,186,466,383,254,198,65,0,11,22,32,0,1214,228,96,483,175,232
"Lake Como Borough School District, New Jersey","3415150",1128,99,264,269,339,157,690,16,156,171,245,102,268,45,60,71,69,23,19,0,0,3,4,12,151,38,48,24,21,20
"South Brunswick Township School District, New Jersey","3415210",30742,1330,4802,5660,11066,7884,8369,198,2458,2112,2448,1153,6316,135,1022,1500,2386,1273,338,10,109,115,86,18,15719,987,1213,1933,6146,5440
"South Orange-Maplewood School District, New Jersey","3415330",25954,1240,3540,4210,8907,8057,8187,289,1360,1823,2778,1937,11226,296,813,1396,4096,4625,326,26,47,31,119,103,6215,629,1320,960,1914,1392
"South Plainfield Borough School District, New Jersey","3415360",17320,1845,5418,3952,3860,2245,8458,425,2982,2458,1735,858,2967,179,1107,580,769,332,331,185,72,0,43,31,5564,1056,1257,914,1313,1024
"Teaneck Township School District, New Jersey","3416080",26704,1684,4802,5305,8451,6462,5897,263,1359,1558,1615,1102,12233,396,1764,1907,4357,3809,558,100,123,98,96,141,8016,925,1556,1742,2383,1410
"South River Borough School District, New Jersey","3415390",11055,2273,3823,2347,1689,923,4678,576,1783,1205,702,412,1811,256,565,478,318,194,155,46,54,19,36,0,4411,1395,1421,645,633,317
"Sparta Township School District, New Jersey","3415510",12497,293,2272,2986,4547,2399,6484,139,1401,1679,2185,1080,4238,89,464,945,1730,1010,177,16,50,37,34,40,1598,49,357,325,598,269
"Spotswood Borough School District, New Jersey","3415540",8093,517,2973,2445,1485,673,4376,149,1797,1326,828,276,2279,122,813,830,301,213,106,5,28,25,33,15,1332,241,335,264,323,169
"Springfield Township School District, New Jersey","3415630",12854,660,2373,2128,4254,3439,5953,119,1213,1189,2111,1321,2754,31,237,333,1150,1003,351,0,55,15,260,21,3796,510,868,591,733,1094
"Summit City School District, New Jersey","3415900",14712,729,1867,1844,5038,5234,4523,107,753,555,1605,1503,5369,0,278,392,2333,2366,220,54,0,40,62,64,4600,568,836,857,1038,1301
"Tenafly Borough School District, New Jersey","3416110",9149,300,757,848,3116,4128,1355,0,158,201,456,540,3335,15,137,241,1274,1668,127,0,0,0,33,94,4332,285,462,406,1353,1826
"Toms River Regional School District, New Jersey","3416230",76793,6122,25770,21510,15216,8175,49457,3046,17361,14604,9710,4736,17988,1443,5536,4865,3698,2446,1205,215,393,420,83,94,8143,1418,2480,1621,1725,899
"Trenton City School District, New Jersey","3416290",54685,15312,20201,12502,4267,2403,23252,3595,10279,6927,1723,728,10734,2243,4042,2387,1226,836,3484,1276,1258,679,142,129,17215,8198,4622,2509,1176,710
"Union City School District, New Jersey","3416380",47946,14569,15484,8336,6581,2976,5548,349,1637,1618,1420,524,4218,317,1105,963,1294,539,2353,837,812,340,214,150,35827,13066,11930,5415,3653,1763
"Union Township School District, New Jersey","3416500",41669,4827,12787,9939,9599,4517,18728,1054,6229,4968,4465,2012,5579,387,1589,1486,1159,958,1028,89,438,261,186,54,16334,3297,4531,3224,3789,1493
"Upper Freehold Regional School District, New Jersey","3416560",6158,194,1366,1400,1716,1482,3619,115,838,943,1104,619,1861,59,372,393,397,640,38,0,26,0,12,0,640,20,130,64,203,223
"Vineland City School District, New Jersey","3416800",40769,9105,14475,10072,4998,2119,21184,2783,8255,5951,3116,1079,7503,1222,2626,1945,1119,591,5513,2490,1729,997,255,42,6569,2610,1865,1179,508,407
"Wall Township School District, New Jersey","3416890",18237,875,4303,4265,5348,3446,12279,536,2950,2876,3861,2056,4361,115,1060,907,1183,1096,166,4,8,108,41,5,1431,220,285,374,263,289
"Vernon Township School District, New Jersey","3416710",15781,752,5540,4543,3336,1610,10387,367,3937,2988,2197,898,3760,120,1206,1108,844,482,295,58,17,96,54,70,1339,207,380,351,241,160
"Verona Borough School District, New Jersey","3416740",9804,294,1860,1687,3462,2501,5067,53,1063,1013,1840,1098,2914,82,331,463,1089,949,68,0,29,0,26,13,1755,159,437,211,507,441
"Waldwick Borough School District, New Jersey","3416860",6910,278,1390,1683,2419,1140,3289,27,637,824,1230,571,2163,38,472,505,696,452,67,0,10,0,38,19,1391,213,271,354,455,98
"Wallington Borough School District, New Jersey","3416920",8728,703,3555,2036,1636,798,3189,229,1306,763,653,238,833,26,251,283,192,81,158,12,51,83,0,12,4548,436,1947,907,791,467
"Wayne Township School District, New Jersey","3417280",37992,2452,9086,7076,12084,7294,19888,1149,5302,3739,6594,3104,7934,293,1360,1724,2644,1913,468,82,91,85,150,60,9702,928,2333,1528,2696,2217
"Weehawken Township School District, New Jersey","3417310",11048,933,2140,1823,3525,2627,2967,122,666,440,1192,547,3316,74,421,539,1384,898,305,46,63,42,103,51,4460,691,990,802,846,1131
"West Deptford Township School District, New Jersey","3417430",15380,1071,5024,4255,3656,1374,9006,590,2924,2573,2236,683,5428,382,1865,1397,1258,526,161,45,57,41,0,18,785,54,178,244,162,147
"West Milford Township School District, New Jersey","3417520",18819,1199,6536,4598,4258,2228,11740,756,4399,2985,2508,1092,5379,155,1441,1397,1400,986,55,9,23,10,13,0,1645,279,673,206,337,150
"West New York Town School District, New Jersey","3417580",37879,10023,10495,7310,6525,3526,3837,281,846,1051,1312,347,4489,303,979,1074,1306,827,1234,445,349,262,136,42,28319,8994,8321,4923,3771,2310
"West Orange Town School District, New Jersey","3417610",33387,2599,7175,6463,9814,7336,12419,492,3197,2755,3712,2263,8255,151,982,1531,2589,3002,269,81,84,29,38,37,12444,1875,2912,2148,3475,2034
"West Wildwood Borough School District, New Jersey","3417670",373,39,169,105,35,25,80,6,38,23,13,0,277,30,121,82,22,22,5,0,3,0,0,2,11,3,7,0,0,1
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",35790,990,2958,3472,12690,15680,5742,215,992,1099,2076,1360,9908,75,942,1297,3780,3814,324,0,16,43,134,131,19816,700,1008,1033,6700,10375
"Westfield Town School District, New Jersey","3417760",20127,515,2433,2892,7442,6845,8110,183,1098,1340,3259,2230,8421,108,772,927,3206,3408,262,0,18,62,96,86,3334,224,545,563,881,1121
"Westwood Regional School District, New Jersey","3417820",14491,705,3160,3052,4943,2631,6251,163,1366,1596,2195,931,4496,68,1064,858,1660,846,122,0,64,8,7,43,3622,474,666,590,1081,811
"Wildwood City School District, New Jersey","3417940",3711,551,1606,951,398,205,1124,78,432,359,190,65,1828,233,862,460,189,84,324,88,159,70,7,0,435,152,153,62,12,56
"Willingboro Township School District, New Jersey","3418000",21515,1871,7435,6884,3552,1773,6790,443,2519,2170,1188,470,9660,645,3345,3413,1397,860,673,157,175,188,140,13,4392,626,1396,1113,827,430
"Winslow Township School District, New Jersey","3418060",26524,2063,8790,8779,4602,2290,12630,894,4447,4364,2203,722,10820,843,3478,3448,1856,1195,513,40,199,172,44,58,2561,286,666,795,499,315
"Woodbridge Township School District, New Jersey","3418120",74439,6369,25419,16545,16669,9437,32027,1464,14337,8013,5970,2243,11505,787,4480,3123,1910,1205,1998,449,661,405,357,126,28909,3669,5941,5004,8432,5863
"Woodbury City School District, New Jersey","3418150",6616,720,2139,1764,1344,649,3498,327,1371,955,627,218,2469,233,518,711,615,392,72,7,39,15,11,0,577,153,211,83,91,39
"Wood-Ridge Borough School District, New Jersey","3418300",5946,297,1740,1660,1309,940,3210,109,1051,870,695,485,1268,60,375,453,162,218,0,0,0,0,0,0,1468,128,314,337,452,237
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",5125,320,1542,1316,1331,616,2828,144,948,800,648,288,1957,159,387,471,612,328,28,0,2,3,23,0,312,17,205,42,48,0
"Remainder of New Jersey, New Jersey","3499999",1147644,76420,306497,281537,298580,184610,564608,30483,172708,148805,142340,70272,390246,17373,92479,95881,107912,76601,17442,2700,4761,4863,3353,1765,175348,25864,36549,31988,44975,35972
"Allenhurst Borough School District, New Jersey","3400780",390,9,65,105,114,97,249,0,32,65,69,83,135,9,29,40,45,12,0,0,0,0,0,0,6,0,4,0,0,2
"The Chathams School District, New Jersey","3400004",12504,338,1321,1396,5000,4449,4265,92,627,560,1858,1128,5428,32,300,568,2456,2072,202,1,12,20,76,93,2609,213,382,248,610,1156
"Great Meadows Regional School District, New Jersey","3400008",6013,313,1569,1848,1476,807,3621,130,1075,1062,913,441,1700,70,338,606,347,339,54,7,13,4,30,0,638,106,143,176,186,27
"Audubon Borough School District, New Jersey","3401050",6963,374,2299,2112,1656,522,3995,208,1366,1196,994,231,2758,143,887,854,617,257,53,19,0,10,24,0,157,4,46,52,21,34
"Asbury Park City School District, New Jersey","3400930",10488,1713,3872,2463,1424,1016,4674,439,1771,1414,658,392,2394,275,778,505,409,427,251,71,110,13,40,17,3169,928,1213,531,317,180
"Somerset Hills Regional School District, New Jersey","3400009",7699,212,1025,1297,2812,2353,3407,33,535,736,1186,917,2654,0,95,290,1195,1074,85,21,0,2,0,62,1553,158,395,269,431,300
"Atlantic City School District, New Jersey","3400960",25303,6651,8586,5939,2977,1150,7884,1476,3276,2180,662,290,5596,922,1947,1600,709,418,1085,545,259,240,28,13,10738,3708,3104,1919,1578,429
"Bayonne City School District, New Jersey","3401260",46513,5712,15414,9780,10768,4839,21476,1915,8378,4689,4412,2082,6069,594,1683,1672,1516,604,1755,262,823,416,166,88,17213,2941,4530,3003,4674,2065
"Belleville Town School District, New Jersey","3401350",25437,3100,8115,7468,4876,1878,11015,789,4399,3323,1788,716,3265,369,829,1056,662,349,1149,247,402,325,130,45,10008,1695,2485,2764,2296,768
"Belvidere Town School District, New Jersey","3401440",1734,165,552,510,327,180,992,68,320,293,182,129,603,69,212,173,111,38,16,0,11,5,0,0,123,28,9,39,34,13
"Bloomfield Township School District, New Jersey","3401830",33952,2734,8744,8937,8758,4779,15090,832,4416,4313,3713,1816,6209,258,1153,1420,1922,1456,1160,212,390,256,205,97,11493,1432,2785,2948,2918,1410
"Bergenfield Borough School District, New Jersey","3401500",18831,1792,4975,4123,5552,2389,4255,254,1508,1052,895,546,4521,205,1081,1227,1170,838,352,59,89,117,53,34,9703,1274,2297,1727,3434,971
"Berkeley Heights Township School District, New Jersey","3401530",9214,399,1388,1262,3025,3140,3974,161,829,728,1264,992,2736,75,228,333,1075,1025,155,41,10,21,0,83,2349,122,321,180,686,1040
"Bernards Township School District, New Jersey","3401650",18006,495,1777,2568,6398,6768,6488,157,1046,918,2715,1652,6380,99,257,1015,2501,2508,116,0,19,26,42,29,5022,239,455,609,1140,2579
"Brick Township School District, New Jersey","3402220",54392,4137,18484,16452,10867,4452,36380,2116,12798,11158,7487,2821,12606,707,4339,3985,2305,1270,685,204,251,111,112,7,4721,1110,1096,1198,963,354
"Bogota Borough School District, New Jersey","3401920",5745,655,1926,1507,1095,562,1793,176,614,517,339,147,1654,47,490,530,382,205,118,26,12,50,12,18,2180,406,810,410,362,192
"Boonton Town School District, New Jersey","3401950",5869,471,1265,1357,1994,782,3223,109,605,811,1236,462,1290,36,330,256,473,195,49,0,19,0,8,22,1307,326,311,290,277,103
"Bordentown Regional School District, New Jersey","3402030",11595,537,3197,3273,2971,1617,6734,338,2143,1909,1548,796,2814,120,582,886,663,563,270,8,27,123,77,35,1777,71,445,355,683,223
"Bound Brook Borough School District, New Jersey","3402100",7072,1343,2703,1641,910,475,2464,191,849,763,440,221,1482,146,553,418,275,90,211,81,52,65,7,6,2915,925,1249,395,188,158
"Bridgeton City School District, New Jersey","3402250",14834,5636,5686,2765,547,200,7006,1499,3278,1793,329,107,2371,645,1081,467,108,70,561,275,208,70,8,0,4896,3217,1119,435,102,23
"Burlington Township School District, New Jersey","3402460",15013,1418,4515,3966,3304,1810,5930,435,1887,1631,1389,588,5778,476,1649,1730,1246,677,639,0,178,162,202,97,2666,507,801,443,467,448
"Bridgewater-Raritan Regional School District, New Jersey","3402280",36336,1896,7211,7259,10730,9240,15446,563,3787,3873,4323,2900,8136,327,1622,1546,2499,2142,467,49,84,39,158,137,12287,957,1718,1801,3750,4061
"Buena Regional School District, New Jersey","3402400",8161,1238,3213,2120,1095,495,4960,596,2039,1282,704,339,1961,206,690,590,339,136,616,285,170,145,12,4,624,151,314,103,40,16
"Burlington City School District, New Jersey","3402430",6736,759,2729,2024,670,554,3694,371,1563,1111,387,262,2130,234,811,648,240,197,229,0,119,91,0,19,683,154,236,174,43,76
"Butler Borough School District, New Jersey","3402520",5531,258,1847,1386,1392,648,3182,189,1092,919,727,255,1069,11,303,176,321,258,69,3,0,15,28,23,1211,55,452,276,316,112
"Carteret Borough School District, New Jersey","3402820",16501,2248,5712,4215,3152,1174,5987,337,2413,1738,1251,248,2181,220,849,483,386,243,989,283,420,278,8,0,7344,1408,2030,1716,1507,683
"Caldwell-West Caldwell School District, New Jersey","3402580",13742,934,3055,2865,4462,2426,7993,269,1931,1704,2787,1302,3199,57,520,693,1254,675,204,25,70,33,23,53,2346,583,534,435,398,396
"Camden City School District, New Jersey","3402640",43554,13862,16154,9921,2622,995,19228,4456,8110,5194,937,531,7902,1679,2847,2359,707,310,7678,3782,2443,1161,243,49,8746,3945,2754,1207,735,105
"Cape May Point Borough School District, New Jersey","3402760",182,2,38,28,58,56,61,0,12,8,12,29,116,2,25,17,46,26,1,0,1,0,0,0,4,0,0,3,0,1
"Cedar Grove Township School District, New Jersey","3402850",9535,653,2440,1784,3213,1445,5671,235,1688,1005,1904,839,2022,83,371,385,794,389,95,14,17,0,64,0,1747,321,364,394,451,217
"Cherry Hill Township School District, New Jersey","3403000",50145,2928,8995,10594,15334,12294,15632,770,3325,3702,4929,2906,23192,894,3653,4858,7486,6301,717,190,98,169,93,167,10604,1074,1919,1865,2826,2920
"Cinnaminson Township School District, New Jersey","3403120",11655,524,3200,3198,3229,1504,4035,142,1230,1224,1047,392,6560,231,1701,1770,1885,973,153,14,34,43,45,17,907,137,235,161,252,122
"Clark Township School District, New Jersey","3403150",11369,811,3080,2576,3211,1691,7398,333,2104,1812,2202,947,1836,109,353,412,501,461,142,13,22,0,107,0,1993,356,601,352,401,283
"Clayton Borough School District, New Jersey","3403180",5564,741,2181,1183,968,491,3258,402,1513,624,451,268,1845,267,580,382,393,223,156,38,36,48,34,0,305,34,52,129,90,0
"Cliffside Park Borough School District, New Jersey","3403270",19383,2133,5587,3347,5176,3140,4091,250,1525,703,1137,476,3847,335,727,708,1037,1040,599,179,109,121,110,80,10846,1369,3226,1815,2892,1544
"Clifton City School District, New Jersey","3403300",59647,6935,19213,14212,13079,6208,23133,1748,7798,5609,5652,2326,7043,460,1765,1794,1695,1329,1999,300,748,561,315,75,27472,4427,8902,6248,5417,2478
"Collingswood Borough School District, New Jersey","3403420",10429,520,2616,2730,2765,1798,4939,191,1375,1360,1400,613,4812,294,1052,1210,1223,1033,164,7,67,62,21,7,514,28,122,98,121,145
"Corbin City School District, New Jersey","3403510",358,21,158,95,50,34,253,12,126,63,28,24,96,9,31,28,20,8,2,0,0,2,0,0,7,0,1,2,2,2
"Cranford Township School District, New Jersey","3403570",17041,704,3422,3925,5403,3587,10162,324,2331,2382,3229,1896,4443,70,608,884,1621,1260,174,54,19,45,30,26,2262,256,464,614,523,405
"Cresskill Borough School District, New Jersey","3403600",6102,303,713,1062,2346,1678,1557,94,293,253,590,327,1669,25,215,341,714,374,128,31,16,45,0,36,2748,153,189,423,1042,941
"Delran Township School District, New Jersey","3403780",11560,604,3404,2964,3415,1173,5034,248,1690,1270,1487,339,4671,97,1183,1261,1550,580,129,19,49,30,26,5,1726,240,482,403,352,249
"Deptford Township School District, New Jersey","3403900",21826,1690,9161,6143,3315,1517,10157,745,4572,2695,1434,711,9044,664,3865,2588,1337,590,466,4,180,218,28,36,2159,277,544,642,516,180
"Dover Town School District, New Jersey","3403930",13732,3227,4859,3581,1568,497,2989,269,1167,1037,346,170,1376,118,330,531,303,94,1181,187,422,422,143,7,8186,2653,2940,1591,776,226
"Dumont Borough School District, New Jersey","3403990",12838,879,3756,2592,3566,2045,5050,184,1621,1021,1534,690,3058,74,901,902,686,495,189,11,75,11,5,87,4541,610,1159,658,1341,773
"Dunellen Borough School District, New Jersey","3404020",4794,484,1457,1417,934,502,2390,75,718,880,471,246,864,18,208,254,252,132,152,0,99,51,2,0,1388,391,432,232,209,124
"East Brunswick Township School District, New Jersey","3404110",34865,2022,7180,7177,10918,7568,10807,539,3105,2671,2955,1537,9297,143,1795,2215,2878,2266,437,48,142,27,140,80,14324,1292,2138,2264,4945,3685
"East Orange City School District, New Jersey","3404230",43694,5889,16216,13396,5699,2494,18211,2056,7034,5825,2286,1010,10122,1309,3463,3101,1395,854,722,134,298,223,42,25,14639,2390,5421,4247,1976,605
"East Windsor Regional School District, New Jersey","3404320",22820,2733,4337,4513,6711,4526,6447,272,1363,1667,2041,1104,6203,312,825,1607,1831,1628,455,102,120,89,77,67,9715,2047,2029,1150,2762,1727
"Edison Township School District, New Jersey","3404500",73870,5963,14406,13025,21771,18705,19576,1198,6727,4812,4427,2412,10714,595,2539,2685,2655,2240,975,150,149,337,160,179,42605,4020,4991,5191,14529,13874
"Egg Harbor Township School District, New Jersey","3404560",29527,3396,8875,8024,6550,2682,13374,1126,4606,3899,2695,1048,8248,657,2280,2431,1868,1012,1113,239,300,170,327,77,6792,1374,1689,1524,1660,545
"Elizabeth City School District, New Jersey","3404590",82388,21982,32202,17968,7187,3049,18950,2352,8550,5063,2187,798,6328,912,2280,1836,678,622,4891,1622,1834,1035,290,110,52219,17096,19538,10034,4032,1519
"Elmwood Park Borough School District, New Jersey","3404660",13992,1362,5305,3250,3008,1067,5476,320,2359,1350,1073,374,2315,65,907,617,543,183,313,161,78,41,33,0,5888,816,1961,1242,1359,510
"Emerson Borough School District, New Jersey","3404710",5256,486,1191,1363,1296,920,2308,123,721,582,525,357,1527,74,331,377,487,258,12,3,0,3,0,6,1409,286,139,401,284,299
"Englewood City School District, New Jersey","3404740",20433,1825,5314,3939,5319,4036,3784,204,1183,859,868,670,7591,246,1894,1336,1998,2117,195,0,40,100,23,32,8863,1375,2197,1644,2430,1217
"Ewing Township School District, New Jersey","3404920",23108,2264,6112,6536,5345,2851,12317,814,3529,3969,2615,1390,6494,688,1479,1677,1654,996,613,122,277,127,70,17,3684,640,827,763,1006,448
"Fair Lawn Borough School District, New Jersey","3404980",23476,1557,4734,4860,7281,5044,8073,485,1854,2221,2187,1326,5943,112,1214,1311,1762,1544,324,59,94,53,76,42,9136,901,1572,1275,3256,2132
"Florence Township School District, New Jersey","3405220",9121,601,2859,2780,1956,925,5725,396,1972,1776,1151,430,2347,83,688,783,494,299,126,0,44,64,0,18,923,122,155,157,311,178
"Fort Lee Borough School District, New Jersey","3405310",28631,1730,5082,4747,10448,6624,3805,126,831,818,1205,825,6910,188,1219,1369,2309,1825,607,66,221,100,152,68,17309,1350,2811,2460,6782,3906
"Franklin Township School District, New Jersey","3405490",48057,3052,10431,10595,13129,10850,17156,812,4791,4934,4332,2287,12163,542,2825,2634,3213,2949,818,152,131,106,212,217,17920,1546,2684,2921,5372,5397
"Garfield City School District, New Jersey","3405760",21625,3373,8805,5257,3117,1073,7325,746,3167,1928,1180,304,2281,316,773,662,346,184,547,156,141,202,40,8,11472,2155,4724,2465,1551,577
"Glassboro Borough School District, New Jersey","3405880",11294,985,3584,2970,2444,1311,5279,375,1839,1382,1156,527,4468,208,1102,1404,1080,674,408,124,213,29,42,0,1139,278,430,155,166,110
"Glen Ridge Borough School District, New Jersey","3405940",4767,121,604,660,1697,1685,1843,37,365,244,646,551,1988,57,169,233,737,792,77,0,19,0,58,0,859,27,51,183,256,342
