"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Ridgefield Park Township School District, New Jersey","3413800",10324,1446,8878,1315,778,1387,1061,1395,1035,323,1584,3262,453,2809,525,221,481,270,494,344,97,377,2468,227,2241,317,182,252,256,332,300,74,528,284,13,271,34,25,72,32,21,64,0,23,4310,753,3557,439,350,582,503,548,327,152,656
"Ridgewood Village School District, New Jersey","3413830",18766,3283,15483,2318,862,1199,1081,1267,1556,669,6531,5524,1013,4511,967,218,338,414,464,404,268,1438,8982,1228,7754,860,413,564,378,510,782,321,3926,170,87,83,0,12,0,0,0,0,23,48,4090,955,3135,491,219,297,289,293,370,57,1119
"Riverside Township School District, New Jersey","3414010",6405,672,5733,1113,495,931,836,994,659,264,441,3312,362,2950,467,212,407,494,577,375,140,278,1852,93,1759,435,83,295,168,303,226,105,144,21,5,16,7,0,9,0,0,0,0,0,1220,212,1008,204,200,220,174,114,58,19,19
"Rockleigh Borough School District, New Jersey","3414160",450,131,319,103,43,41,10,21,16,21,64,244,76,168,61,26,7,0,21,10,9,34,112,9,103,31,17,20,7,0,6,2,20,14,14,0,0,0,0,0,0,0,0,0,80,32,48,11,0,14,3,0,0,10,10
"Roselle Borough School District, New Jersey","3414280",16925,2228,14697,2337,1333,2481,2634,2367,1503,614,1428,6788,1106,5682,979,499,910,911,1122,641,209,411,2638,221,2417,253,281,440,384,280,301,175,303,386,77,309,66,24,72,80,7,11,6,43,7113,824,6289,1039,529,1059,1259,958,550,224,671
"Roselle Park Borough School District, New Jersey","3414310",10712,1254,9458,1188,757,1357,1699,1380,1369,451,1257,4922,503,4419,462,305,581,741,639,870,234,587,1457,179,1278,221,77,119,238,202,170,53,198,461,22,439,78,75,53,155,53,8,17,0,3872,550,3322,427,300,604,565,486,321,147,472
"Roxbury Township School District, New Jersey","3414340",18412,2055,16357,2354,977,1867,1687,2356,1900,1039,4177,10381,1241,9140,1458,561,923,938,1383,996,676,2205,4683,424,4259,498,341,529,424,648,482,272,1065,125,17,108,11,9,10,33,0,10,0,35,3223,373,2850,387,66,405,292,325,412,91,872
"Rutherford Borough School District, New Jersey","3414460",14867,1821,13046,2089,884,1577,916,1718,1687,827,3348,7742,876,6866,1137,556,882,544,948,873,382,1544,3607,251,3356,524,183,260,189,434,423,253,1090,206,0,206,0,0,9,8,0,45,65,79,3312,694,2618,428,145,426,175,336,346,127,635
"Saddle Brook Township School District, New Jersey","3414490",11065,1001,10064,1593,734,1160,1099,1736,1476,591,1675,6528,621,5907,926,490,628,636,1089,859,343,936,2508,145,2363,361,178,314,278,275,375,179,403,33,0,33,0,0,6,0,27,0,0,0,1996,235,1761,306,66,212,185,345,242,69,336
"Salem City School District, New Jersey","3414550",4084,496,3588,1068,422,757,445,326,278,103,189,2420,326,2094,723,233,360,216,184,252,75,51,1239,95,1144,289,132,272,205,131,26,28,61,79,0,79,21,24,34,0,0,0,0,0,346,75,271,35,33,91,24,11,0,0,77
"Sayreville Borough School District, New Jersey","3414640",34342,4178,30164,4732,2531,3919,3628,4478,3597,1756,5523,15620,1659,13961,2469,1247,1871,1810,2248,1547,627,2142,7607,711,6896,1104,544,733,584,1081,929,497,1424,962,52,910,109,76,131,70,212,127,58,127,10153,1756,8397,1050,664,1184,1164,937,994,574,1830
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",23712,2695,21017,3073,983,1746,1827,2692,2558,1303,6835,11700,1392,10308,1867,473,911,854,1497,1256,683,2767,7730,725,7005,710,388,461,658,738,825,436,2789,252,23,229,69,8,21,34,34,17,0,46,4030,555,3475,427,114,353,281,423,460,184,1233
"Secaucus Town School District, New Jersey","3414850",13606,2187,11419,1416,983,1493,1256,1381,1599,523,2768,7041,1229,5812,752,534,911,637,649,845,294,1190,2154,288,1866,121,165,238,214,244,242,107,535,274,50,224,37,17,60,41,0,33,0,36,4137,620,3517,506,267,284,364,488,479,122,1007
"Somerville Borough School District, New Jersey","3415090",9928,1186,8742,1264,592,1388,1313,1477,910,660,1138,4968,618,4350,743,424,454,574,719,593,299,544,1890,175,1715,180,58,281,197,269,238,211,281,126,10,116,8,9,34,0,65,0,0,0,2944,383,2561,333,101,619,542,424,79,150,313
"South Amboy City School District, New Jersey","3415120",7040,783,6257,913,638,799,1062,809,891,345,800,4470,370,4100,678,496,514,690,558,557,227,380,1215,196,1019,62,78,183,99,116,150,71,260,69,19,50,18,0,0,0,0,13,0,19,1286,198,1088,155,64,102,273,135,171,47,141
"Lake Como Borough School District, New Jersey","3415150",1537,111,1426,171,138,209,164,193,176,79,296,980,73,907,102,50,150,134,134,82,42,213,274,19,255,31,27,30,19,19,74,0,55,60,11,49,9,0,0,0,7,0,27,6,223,8,215,29,61,29,11,33,20,10,22
"South Brunswick Township School District, New Jersey","3415210",32786,4798,27988,3928,1786,2661,2739,3232,3358,1787,8497,11711,1884,9827,1957,640,1053,968,1245,1304,521,2139,8278,615,7663,819,538,834,877,925,975,509,2186,396,46,350,45,0,30,59,72,33,41,70,12401,2253,10148,1107,608,744,835,990,1046,716,4102
"South Orange-Maplewood School District, New Jersey","3415330",31341,4289,27052,4976,1111,2943,2022,2898,2960,1272,8870,11753,2005,9748,2513,369,1097,615,1225,1030,507,2392,12187,1204,10983,1545,523,748,793,1016,963,494,4901,574,59,515,73,11,106,11,102,0,35,177,6827,1021,5806,845,208,992,603,555,967,236,1400
"South Plainfield Borough School District, New Jersey","3415360",18686,2037,16649,2607,1179,1791,2200,2317,2106,1260,3189,9915,1090,8825,1530,581,956,1047,1239,1136,761,1575,4103,269,3834,473,276,355,509,634,496,229,862,180,24,156,18,0,75,15,11,11,26,0,4488,654,3834,586,322,405,629,433,463,244,752
"South River Borough School District, New Jersey","3415390",12779,1529,11250,2096,1360,1431,1364,1729,1171,507,1592,5583,643,4940,843,599,646,646,783,482,290,651,2177,197,1980,445,232,149,173,240,212,70,459,186,34,152,0,13,37,23,34,21,14,10,4833,655,4178,808,516,599,522,672,456,133,472
"Sparta Township School District, New Jersey","3415510",15151,1860,13291,2401,614,1138,1051,1306,1452,767,4562,7804,949,6855,1403,241,748,574,647,896,362,1984,6122,739,5383,863,296,308,389,476,448,359,2244,134,15,119,35,0,0,0,31,14,0,39,1091,157,934,100,77,82,88,152,94,46,295
"Spotswood Borough School District, New Jersey","3415540",8353,896,7457,1056,618,880,926,1194,1156,497,1130,5153,679,4474,569,473,339,601,730,819,329,614,1992,128,1864,256,51,359,243,263,254,113,325,141,12,129,50,0,0,0,73,0,6,0,1067,77,990,181,94,182,82,128,83,49,191
"Springfield Township School District, New Jersey","3415630",12912,1253,11659,1427,615,1327,1275,1573,1140,907,3395,6255,620,5635,707,231,511,771,903,581,365,1566,3257,252,3005,268,198,276,198,441,278,253,1093,35,0,35,0,0,0,14,0,0,0,21,3365,381,2984,452,186,540,292,229,281,289,715
"Summit City School District, New Jersey","3415900",16062,2392,13670,2434,940,1462,847,1487,1056,518,4926,6116,953,5163,999,387,583,373,596,508,157,1560,5774,749,5025,797,235,327,290,387,265,246,2478,205,23,182,46,12,18,0,0,0,21,85,3967,667,3300,592,306,534,184,504,283,94,803
"Teaneck Township School District, New Jersey","3416080",31431,4331,27100,4783,1786,2826,2494,3637,2814,1455,7305,6913,1408,5505,1251,436,679,272,857,665,152,1193,14257,1381,12876,2077,846,969,1192,1663,1335,860,3934,636,58,578,108,16,44,57,33,106,44,170,9625,1484,8141,1347,488,1134,973,1084,708,399,2008
"Tenafly Borough School District, New Jersey","3416110",10846,2072,8774,1362,422,722,545,1161,894,157,3511,2281,345,1936,412,75,132,215,203,238,13,648,4060,825,3235,525,164,200,67,321,300,101,1557,103,24,79,27,20,0,0,0,12,0,20,4402,878,3524,398,163,390,263,637,344,43,1286
"Teterboro Borough School District, New Jersey","3416140",78,19,59,7,0,13,2,0,6,18,13,48,19,29,0,0,7,2,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,7,0,6,0,0,0,15,2
"Toms River Regional School District, New Jersey","3416230",88395,8797,79598,14252,6891,10585,9074,12462,9146,4471,12717,58057,6204,51853,10003,4499,6626,5563,8108,6100,2890,8064,20459,1454,19005,2937,1495,2554,2214,3013,2322,1148,3322,1326,172,1154,225,122,105,189,145,146,48,174,8553,967,7586,1087,775,1300,1108,1196,578,385,1157
"Trenton City School District, New Jersey","3416290",67015,10483,56532,13906,7927,12718,7804,6900,3803,1107,2367,31278,5558,25720,7506,3139,4581,3494,3214,2051,604,1131,12461,1332,11129,2750,1721,2119,1418,1227,864,337,693,4070,792,3278,1147,376,645,341,353,283,82,51,19206,2801,16405,2503,2691,5373,2551,2106,605,84,492
"Union City School District, New Jersey","3416380",52366,8695,43671,9480,6056,10319,6072,5617,2676,1165,2286,8208,2079,6129,1608,797,1040,755,852,465,183,429,4347,791,3556,545,391,681,242,506,508,266,417,3665,558,3107,926,516,671,413,369,147,11,54,36146,5267,30879,6401,4352,7927,4662,3890,1556,705,1386
"Union Township School District, New Jersey","3416500",46035,5929,40106,7422,2976,5102,4725,6334,5000,2462,6085,22359,2897,19462,3965,1470,2523,2166,2957,2210,1189,2982,6685,509,6176,1111,622,713,542,967,825,438,958,1223,212,1011,124,70,173,235,206,41,103,59,15768,2311,13457,2222,814,1693,1782,2204,1924,732,2086
"Upper Freehold Regional School District, New Jersey","3416560",6387,696,5691,777,291,603,470,688,629,422,1811,3660,461,3199,488,136,349,212,415,416,204,979,2109,148,1961,248,129,99,188,217,202,162,716,27,11,16,0,0,0,2,6,0,3,5,591,76,515,41,26,155,68,50,11,53,111
"Vernon Township School District, New Jersey","3416710",19531,2434,17097,2956,993,2253,2003,2434,2115,1270,3073,12841,1681,11160,2232,638,1477,1163,1630,1402,761,1857,5336,564,4772,597,267,562,723,612,516,397,1098,142,6,136,0,15,52,18,14,23,0,14,1212,183,1029,127,73,162,99,178,174,112,104
"Verona Borough School District, New Jersey","3416740",10771,880,9891,1380,763,992,836,1375,1341,462,2742,6278,484,5794,792,384,544,480,842,942,277,1533,2862,274,2588,318,114,291,259,300,285,126,895,59,0,59,9,0,0,0,18,12,0,20,1572,122,1450,261,265,157,97,215,102,59,294
"Vineland City School District, New Jersey","3416800",47680,5057,42623,9011,4705,8142,5259,5659,4189,1523,4135,25952,2993,22959,5232,2198,4081,2854,3045,2361,880,2308,10145,645,9500,1572,1171,1510,1080,1332,1254,339,1242,4750,287,4463,1155,753,744,593,686,247,65,220,6833,1132,5701,1052,583,1807,732,596,327,239,365
"Waldwick Borough School District, New Jersey","3416860",7587,687,6900,1093,348,755,850,772,908,255,1919,3962,349,3613,687,190,376,434,314,470,137,1005,2370,206,2164,232,86,247,224,307,296,100,672,82,0,82,0,0,28,26,0,0,0,28,1173,132,1041,174,72,104,166,151,142,18,214
"Wall Township School District, New Jersey","3416890",21120,2279,18841,3190,1313,2466,1541,2188,1875,1086,5182,14647,1705,12942,2497,843,1717,1066,1489,1323,810,3197,5295,439,4856,524,397,598,395,592,442,245,1663,148,31,117,15,0,7,11,15,15,0,54,1030,104,926,154,73,144,69,92,95,31,268
"Wallington Borough School District, New Jersey","3416920",9418,1614,7804,949,574,1463,1078,1508,978,501,753,3288,346,2942,470,168,488,378,567,308,210,353,700,33,667,106,81,121,74,113,50,70,52,88,23,65,0,0,19,0,35,0,0,11,5342,1212,4130,373,325,835,626,793,620,221,337
"Washington Township School District, New Jersey","3417070",39087,4442,34645,6213,2663,4520,3525,5086,4459,1954,6225,15101,1956,13145,3024,935,1708,1247,1918,1619,581,2113,21190,2062,19128,2814,1579,2542,2007,2885,2465,1201,3635,573,60,513,66,32,50,70,139,39,10,107,2223,364,1859,309,117,220,201,144,336,162,370
"Wayne Township School District, New Jersey","3417280",44088,5695,38393,7471,3182,4137,3134,4305,4225,2035,9904,25251,3438,21813,4973,1761,2257,1697,2306,2485,1139,5195,8813,918,7895,1260,610,655,603,1035,796,447,2489,649,119,530,120,73,109,47,80,23,36,42,9375,1220,8155,1118,738,1116,787,884,921,413,2178
"Weehawken Township School District, New Jersey","3417310",11048,897,10151,1747,784,994,1082,1749,1274,540,1981,2949,266,2683,504,151,183,326,556,422,179,362,3154,127,3027,287,113,257,296,543,428,238,865,424,0,424,98,132,55,19,85,0,0,35,4521,504,4017,858,388,499,441,565,424,123,719
"West Deptford Township School District, New Jersey","3417430",18011,1750,16261,2856,1349,1967,1973,2387,2000,1137,2592,10342,1106,9236,1728,721,1137,1218,1470,1081,606,1275,6374,366,6008,955,579,714,510,760,834,479,1177,224,7,217,62,11,0,65,49,9,0,21,1071,271,800,111,38,116,180,108,76,52,119
"West Milford Township School District, New Jersey","3417520",20823,1838,18985,3043,1190,2296,2140,2591,2733,1116,3876,13213,1207,12006,1879,831,1487,1418,1714,1645,698,2334,5926,472,5454,826,303,646,486,644,905,326,1318,106,31,75,9,0,0,7,12,10,9,28,1578,128,1450,329,56,163,229,221,173,83,196
"West New York Town School District, New Jersey","3417580",39472,5483,33989,8157,4280,6666,4365,3874,2339,927,3381,5191,1367,3824,1073,432,548,488,418,253,143,469,4389,456,3933,467,196,399,482,547,511,387,944,1553,177,1376,444,146,190,272,193,9,0,122,28339,3483,24856,6173,3506,5529,3123,2716,1566,397,1846
"West Orange Town School District, New Jersey","3417610",36289,4060,32229,5039,2494,3833,3542,4160,3331,1674,8156,15013,1758,13255,2340,976,1443,1515,1851,1444,715,2971,9672,736,8936,1007,541,999,596,856,998,630,3309,401,0,401,59,66,35,16,46,66,12,101,11203,1566,9637,1633,911,1356,1415,1407,823,317,1775
"West Wildwood Borough School District, New Jersey","3417670",450,24,426,81,53,49,75,81,40,18,29,135,16,119,25,19,11,17,12,5,13,17,310,6,304,56,34,38,58,69,32,5,12,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,3,0,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",38549,6199,32350,4735,1415,2762,2345,3951,3333,1649,12160,9108,1390,7718,1732,397,549,468,1651,917,295,1709,13404,1770,11634,1634,517,1109,996,1430,1092,586,4270,421,65,356,110,16,12,24,0,67,10,117,15616,2974,12642,1259,485,1092,857,870,1257,758,6064
"Westfield Town School District, New Jersey","3417760",22380,3023,19357,3145,1061,1744,1501,1843,1495,1028,7540,10218,1402,8816,1878,461,823,707,860,581,596,2910,8672,1030,7642,927,425,515,511,724,683,375,3482,90,9,81,35,0,0,10,0,0,0,36,3400,582,2818,305,175,406,273,259,231,57,1112
"Westwood Regional School District, New Jersey","3417820",16259,1444,14815,2153,1090,1530,1553,2086,1491,641,4271,7458,766,6692,1105,447,644,774,761,771,251,1939,6061,366,5695,620,457,608,544,994,555,264,1653,169,0,169,59,0,15,0,13,14,10,58,2571,312,2259,369,186,263,235,318,151,116,621
"Wildwood City School District, New Jersey","3417940",4615,232,4383,1022,634,1174,515,395,192,85,366,1284,118,1166,126,222,266,168,118,97,38,131,2373,114,2259,394,348,540,339,277,95,47,219,119,0,119,16,0,103,0,0,0,0,0,839,0,839,486,64,265,8,0,0,0,16
"Willingboro Township School District, New Jersey","3418000",25946,3311,22635,3994,1848,3512,3424,3559,2926,1027,2345,8936,1672,7264,1894,530,1102,978,904,907,352,597,11971,1019,10952,1593,1001,1486,1738,1889,1415,513,1317,699,83,616,104,38,152,81,86,54,25,76,4340,537,3803,403,279,772,627,680,550,137,355
"Winslow Township School District, New Jersey","3418060",30660,3734,26926,4777,2452,3373,3174,4593,3675,1438,3444,15354,2151,13203,2680,1291,1550,1589,2144,1916,614,1419,11973,1089,10884,1742,876,1468,1270,1766,1450,701,1611,705,129,576,109,88,87,51,149,35,17,40,2628,365,2263,246,197,268,264,534,274,106,374
"Woodbridge Township School District, New Jersey","3418120",81197,12940,68257,10477,5214,8844,7528,10678,8649,4300,12567,40114,5857,34257,5975,2568,4481,3900,5682,4352,2089,5210,13066,1737,11329,1836,964,1225,1339,1650,1607,684,2024,1724,308,1416,256,195,177,192,263,123,62,148,26293,5038,21255,2410,1487,2961,2097,3083,2567,1465,5185
"Woodbury City School District, New Jersey","3418150",8117,784,7333,1262,716,1048,1014,1194,847,581,671,4630,534,4096,668,400,554,645,715,494,304,316,3047,191,2856,457,275,381,369,448,342,241,343,113,10,103,72,0,16,0,0,0,15,0,327,49,278,65,41,97,0,31,11,21,12
"Wood-Ridge Borough School District, New Jersey","3418300",6433,767,5666,762,463,571,796,903,634,439,1098,3650,495,3155,430,223,357,430,485,394,280,556,1322,27,1295,188,143,133,126,198,146,42,319,191,15,176,0,0,0,95,0,0,39,42,1270,230,1040,144,97,81,145,220,94,78,181
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",6228,805,5423,1195,377,679,515,659,715,291,992,3566,442,3124,739,216,364,286,403,361,209,546,2431,299,2132,383,161,274,212,220,354,82,446,46,16,30,30,0,0,0,0,0,0,0,185,48,137,43,0,41,17,36,0,0,0
"School District Not Defined (Water), New Jersey","3499998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remainder of New Jersey, New Jersey","3499999",1746948,203579,1543369,264272,118737,197265,167632,209777,168917,77827,338942,891815,110867,780948,152228,59938,95802,86936,110050,88842,39719,147433,586849,54075,532774,75652,38735,63969,54780,70356,59185,28455,141642,24707,3481,21226,3996,1582,3488,2154,3136,2344,932,3594,243577,35156,208421,32396,18482,34006,23762,26235,18546,8721,46273
