"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Interlaken Borough School District, New Jersey","3407650",770,20,98,19,52,117,119,96,10,50,107,82,526,8,86,19,33,66,88,64,7,39,69,47,220,12,12,0,16,49,31,29,3,11,31,26,8,0,0,0,0,2,0,0,0,0,3,3,16,0,0,0,3,0,0,3,0,0,4,6
"Irvington Township School District, New Jersey","3407680",54833,4249,10222,4774,9031,7924,7647,3200,1034,1451,3505,1796,26939,4022,7463,2945,4222,3601,2445,889,106,280,661,305,11118,94,1393,460,1419,963,1975,1262,490,423,1672,967,909,13,94,8,171,212,147,26,49,21,89,79,15867,120,1272,1361,3219,3148,3080,1023,389,727,1083,445
"Jackson Township School District, New Jersey","3407740",53115,3265,9701,3966,5451,8965,8466,3495,1307,1641,4020,2838,31680,2952,7881,2943,3076,5039,4411,1640,653,616,1431,1038,16564,245,1523,803,1926,2626,3256,1368,507,808,2129,1373,717,37,56,31,86,205,55,96,1,15,91,44,4154,31,241,189,363,1095,744,391,146,202,369,383
"Jefferson Township School District, New Jersey","3407800",21093,1470,4106,1156,2246,3778,3657,1575,537,500,1228,840,14925,1323,3554,850,1518,2426,2376,1001,320,310,712,535,4386,147,518,226,509,864,808,470,184,133,341,186,170,0,0,22,48,31,46,0,0,0,8,15,1612,0,34,58,171,457,427,104,33,57,167,104
"Jersey City School District, New Jersey","3407830",243257,16749,36118,25161,52642,37218,30269,12299,4747,5948,12595,9511,92170,12905,25586,12181,13767,10119,7427,2504,973,974,2682,3052,47502,2716,5102,3829,10861,8093,6629,2516,804,1449,3127,2376,10562,250,1046,530,1645,1566,1714,1183,374,716,1001,537,93023,878,4384,8621,26369,17440,14499,6096,2596,2809,5785,3546
"Keansburg Borough School District, New Jersey","3407860",10227,703,2099,874,1700,1248,1556,454,162,199,607,625,6679,579,1721,592,1108,787,931,204,89,115,297,256,2679,124,326,205,331,295,526,206,39,53,255,319,162,0,0,34,9,49,19,0,0,10,20,21,707,0,52,43,252,117,80,44,34,21,35,29
"Kearny Town School District, New Jersey","3407890",40208,2572,6202,4130,6148,6482,6209,2252,731,1146,2538,1798,17912,2232,3817,2232,2297,2058,1955,868,243,394,989,827,4327,298,1027,522,697,637,533,157,38,83,162,173,1727,12,241,129,306,287,300,94,89,35,144,90,16242,30,1117,1247,2848,3500,3421,1133,361,634,1243,708
"Kenilworth Borough School District, New Jersey","3407920",7810,387,1475,511,688,1382,1318,403,168,266,445,767,5327,367,1296,484,462,771,760,196,120,153,299,419,940,20,142,0,38,234,207,48,38,38,36,139,135,0,15,0,15,0,34,26,0,30,0,15,1408,0,22,27,173,377,317,133,10,45,110,194
"Keyport Borough School District, New Jersey","3407950",7312,292,1125,587,1088,1037,1085,486,128,199,627,658,4227,278,784,439,604,418,605,208,89,81,339,382,1866,14,243,69,229,405,206,200,29,80,164,227,185,0,34,0,0,30,74,0,10,0,29,8,1034,0,64,79,255,184,200,78,0,38,95,41
"Kinnelon Borough School District, New Jersey","3408040",10176,540,2215,655,725,1525,2056,726,245,426,628,435,6279,506,1894,503,366,776,1020,406,60,225,294,229,2622,7,246,82,263,441,676,261,158,128,249,111,55,0,5,0,0,26,10,0,0,14,0,0,1220,27,70,70,96,282,350,59,27,59,85,95
"Lacey Township School District, New Jersey","3408100",27469,1673,4724,2224,3315,3770,4483,1869,786,909,1994,1722,20253,1609,4083,1813,2511,2750,2941,1237,483,556,1178,1092,5611,48,450,215,533,920,1394,430,269,288,590,474,215,0,0,17,87,25,11,30,0,0,19,26,1390,16,191,179,184,75,137,172,34,65,207,130
"Lakewood Township School District, New Jersey","3408220",87681,14360,21586,8585,13179,7667,5046,2268,1157,1528,5303,7002,42672,12254,15152,3004,2501,1965,1403,723,367,446,2241,2616,29280,1781,4914,3182,6355,3374,1974,937,473,777,2147,3366,3339,301,796,319,783,364,250,93,102,120,154,57,12390,24,724,2080,3540,1964,1419,515,215,185,761,963
"Lawrence Township School District, New Jersey","3408400",32762,1891,5054,4241,4051,4725,4915,2017,658,987,2336,1887,15484,1417,3852,2544,1450,1569,1815,587,232,385,934,699,9201,435,754,1063,840,1308,1666,892,223,377,891,752,401,13,149,18,30,29,34,23,0,0,61,44,7676,26,299,616,1731,1819,1400,515,203,225,450,392
"Leonia Borough School District, New Jersey","3408520",8890,473,1735,710,677,1254,1711,611,288,309,595,527,2239,271,804,210,184,80,265,84,38,55,137,111,2952,197,570,296,165,310,501,224,101,121,233,234,179,0,0,0,47,70,13,11,5,0,0,33,3520,5,361,204,281,794,932,292,144,133,225,149
"Linden City School District, New Jersey","3408610",39967,1992,6188,3526,5626,5686,6459,2860,957,1269,2557,2847,20152,1720,4505,2051,2536,2483,2498,1140,355,595,898,1371,5597,186,550,477,541,487,996,393,160,186,729,892,1422,43,206,136,157,296,194,158,61,6,88,77,12796,43,927,862,2392,2420,2771,1169,381,482,842,507
"Lindenwold Borough School District, New Jersey","3408640",17601,1383,2386,2335,3076,2755,2413,1013,402,388,721,729,8370,1155,1723,1148,1282,1198,727,415,74,141,261,246,5644,175,466,485,754,829,1268,441,230,214,302,480,477,28,37,7,83,88,130,26,42,19,17,0,3110,25,160,695,957,640,288,131,56,14,141,3
"Longport Borough School District, New Jersey","3408671",1039,12,92,26,66,86,171,116,40,66,201,163,311,8,44,22,48,33,38,31,8,8,28,43,697,0,48,4,18,53,129,81,32,58,158,116,7,4,0,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,4,4,0,0,12,4
"Livingston Township School District, New Jersey","3408820",28810,2046,6025,1599,1977,4223,4407,2174,798,910,2213,2438,15431,1706,4731,1016,955,1425,1357,945,407,472,999,1418,7155,321,993,433,534,1228,1452,700,126,171,634,563,129,0,28,0,17,32,22,12,18,0,0,0,6095,19,273,150,471,1538,1576,517,247,267,580,457
"Lodi Borough School District, New Jersey","3408850",23970,1391,4385,1885,3380,3686,3608,1146,437,649,1571,1832,12353,1145,3046,1233,1439,1077,1473,457,196,244,888,1155,3343,245,697,102,337,545,427,213,31,151,163,432,292,0,33,0,87,47,62,0,0,11,39,13,7982,1,609,550,1517,2017,1646,476,210,243,481,232
"Long Branch City School District, New Jersey","3408940",30855,1973,4193,3934,5540,4467,3689,1828,883,849,1973,1526,14450,1807,3050,1988,1688,1657,1442,826,324,321,706,641,5649,130,605,480,603,626,895,460,310,255,657,628,1306,0,84,70,215,194,262,119,77,67,192,26,9450,36,454,1396,3034,1990,1090,423,172,206,418,231
"Pennsville Township School District, New Jersey","3409120",13410,862,1997,855,1573,1928,2136,1031,306,637,1254,831,7892,503,1136,468,897,1199,1368,625,190,366,744,396,4960,359,830,353,589,672,635,346,84,239,436,417,194,0,10,19,74,0,91,0,0,0,0,0,364,0,21,15,13,57,42,60,32,32,74,18
"Lyndhurst Township School District, New Jersey","3409210",20242,1181,2745,1353,2644,3544,2819,1227,665,550,1744,1770,12676,1137,2284,946,1365,1813,1581,776,437,428,801,1108,2592,43,122,154,345,335,425,162,87,40,514,365,240,0,32,49,62,67,16,14,0,0,0,0,4734,1,307,204,872,1329,797,275,141,82,429,297
"Madison Borough School District, New Jersey","3409240",15846,975,2763,2114,1642,2418,2282,844,310,395,1041,1062,8238,755,2087,1113,627,1051,997,371,102,185,520,430,4940,187,504,793,451,829,928,304,126,108,335,375,184,0,60,23,11,31,14,12,0,10,0,23,2484,33,112,185,553,507,343,157,82,92,186,234
"Old Bridge Township School District, New Jersey","3409270",64489,4054,11530,4809,7805,10338,11093,4075,1422,1970,4235,3158,29181,3305,7280,2857,3116,3374,4287,1502,428,492,1240,1300,19449,609,3121,1109,2317,3052,3734,1403,499,707,1738,1160,1392,50,26,55,164,200,199,174,24,251,229,20,14467,90,1103,788,2208,3712,2873,996,471,520,1028,678
"Mahwah Township School District, New Jersey","3409330",25422,1168,4152,2392,2766,3563,4519,1658,591,968,2072,1573,12665,1000,3027,1653,1135,1447,1856,669,292,303,709,574,8806,141,711,489,896,1358,1793,917,269,438,1050,744,385,0,186,0,21,34,64,2,0,17,47,14,3566,27,228,250,714,724,806,70,30,210,266,241
"Manasquan Borough School District, New Jersey","3409420",5975,379,934,424,430,981,1059,321,100,294,526,527,4698,322,908,382,241,882,791,282,89,190,328,283,1048,44,12,42,176,34,241,25,11,74,193,196,44,0,0,0,13,0,14,0,0,17,0,0,185,13,14,0,0,65,13,14,0,13,5,48
"Manchester Township School District, New Jersey","3409450",42661,1159,3123,1597,2436,3276,3089,2422,1358,2442,9299,12460,24007,1135,2663,1138,1741,2172,1874,1279,643,1255,4272,5835,15246,24,422,363,434,872,942,968,483,1055,4295,5388,453,0,16,25,10,12,119,33,24,26,101,87,2955,0,22,71,251,220,154,142,208,106,631,1150
"Manville Borough School District, New Jersey","3409630",10364,628,1399,1073,1631,1550,1626,547,192,203,688,827,6755,603,1127,855,854,873,1311,257,111,116,327,321,1681,0,140,46,247,165,228,133,56,64,290,312,50,0,0,0,0,0,15,35,0,0,0,0,1878,25,132,172,530,512,72,122,25,23,71,194
"Maple Shade Township School District, New Jersey","3409660",19270,1333,2401,1843,3730,2395,2758,1002,469,587,1310,1442,8903,943,1581,1056,1581,1095,1141,338,131,206,372,459,8075,206,732,578,1265,977,1416,545,331,320,818,887,222,0,18,20,60,48,27,28,0,14,0,7,2070,184,70,189,824,275,174,91,7,47,120,89
"Matawan-Aberdeen Regional School District, New Jersey","3409750",26892,1779,4180,1950,3827,4682,4627,1530,470,974,1769,1104,13613,1409,2831,1149,1902,1934,1981,607,143,507,683,467,8762,298,1025,481,1036,1823,1727,638,166,304,805,459,338,12,33,0,82,8,10,51,44,26,59,13,4179,60,291,320,807,917,909,234,117,137,222,165
"Maywood Borough School District, New Jersey","3409810",9503,600,1293,663,1014,1618,1583,740,283,258,627,824,5025,570,1041,476,438,757,649,224,143,122,311,294,2210,30,159,45,209,404,521,185,103,83,160,311,152,0,13,49,0,0,28,45,9,0,0,8,2116,0,80,93,367,457,385,286,28,53,156,211
"Metuchen Borough School District, New Jersey","3409990",13431,910,2342,589,1545,2371,2272,772,345,464,953,868,7227,697,1772,387,786,1083,997,347,163,164,454,377,3917,174,434,107,540,683,758,304,127,175,277,338,96,16,20,0,0,22,23,0,0,0,15,0,2191,23,116,95,219,583,494,121,55,125,207,153
"Middle Township School District, New Jersey","3410020",18374,1318,2761,1034,2201,2443,3056,1038,522,803,1802,1396,10720,1289,2434,850,1386,1162,1359,444,194,302,643,657,6672,29,277,128,638,1122,1466,506,296,463,1089,658,177,0,0,0,33,11,80,17,0,24,0,12,805,0,50,56,144,148,151,71,32,14,70,69
"Middlesex Borough School District, New Jersey","3410050",13652,708,2273,1205,1076,2296,2592,828,206,327,1225,916,8270,603,1975,899,512,1210,1311,494,141,94,484,547,2691,43,120,91,132,339,737,274,24,138,485,308,169,23,40,0,0,16,85,0,5,0,0,0,2522,39,138,215,432,731,459,60,36,95,256,61
"Middletown Township School District, New Jersey","3410110",66709,4015,12851,4735,5355,10086,11739,4844,1744,2018,4691,4631,39569,3390,10173,3546,3235,5185,5691,2462,878,963,1958,2088,22061,605,2453,1047,1697,3785,4915,1982,599,856,2042,2080,594,17,78,18,9,97,149,49,40,0,36,101,4485,3,147,124,414,1019,984,351,227,199,655,362
"Midland Park Borough School District, New Jersey","3410140",7049,579,1174,411,752,1050,1128,397,159,254,518,627,4233,497,914,349,437,559,757,207,43,56,268,146,1880,63,170,15,223,286,256,161,46,147,99,414,123,19,7,0,0,30,0,0,0,34,17,16,813,0,83,47,92,175,115,29,70,17,134,51
"Millburn Township School District, New Jersey","3410200",19958,1316,5081,1061,1034,3237,3480,1369,567,433,1119,1261,8174,820,3060,535,439,692,913,424,181,171,449,490,7817,487,1583,302,355,1440,1734,632,199,194,359,532,294,9,116,0,0,43,75,13,0,0,24,14,3673,0,322,224,240,1062,758,300,187,68,287,225
"Millville City School District, New Jersey","3410320",28134,1647,5443,2620,3522,3864,4017,1824,855,788,1930,1624,20457,1572,4834,1972,2578,2858,2603,1095,523,372,1119,931,5434,57,502,421,524,666,972,599,187,312,578,616,1041,18,80,136,209,177,190,56,34,20,121,0,1202,0,27,91,211,163,252,74,111,84,112,77
"Monroe Township School District (Gloucester County), New Jersey","3410470",35195,2158,7101,2494,3776,5712,4760,2137,888,1201,2541,2427,20042,1907,5574,1823,2348,3192,2042,817,265,567,769,738,13401,218,1454,649,1213,2141,2386,1121,597,545,1579,1498,292,33,52,22,65,41,41,0,0,11,27,0,1460,0,21,0,150,338,291,199,26,78,166,191
"Monroe Township School District (Middlesex County), New Jersey","3410500",37171,1655,5330,1506,2134,4139,4445,2006,938,1648,5278,8092,15573,1495,3790,1010,968,1787,1869,629,371,424,1159,2071,15663,153,1360,320,532,1338,1281,859,429,926,3371,5094,417,0,0,0,0,14,108,61,14,0,83,137,5518,7,180,176,634,1000,1187,457,124,298,665,790
"Montclair Town School District, New Jersey","3410560",37639,2310,7851,2420,4185,5681,6624,2682,1000,827,2049,2010,16820,1483,4160,1565,2110,1893,2401,1038,392,298,703,777,15725,727,3106,498,1337,2714,3119,1271,521,351,1092,989,633,47,146,21,11,172,123,34,26,11,42,0,4461,53,439,336,727,902,981,339,61,167,212,244
"Montgomery Township School District, New Jersey","3410590",22014,1429,5458,1370,1536,3530,4466,1280,354,644,986,961,9605,1261,3290,831,593,877,1322,425,172,235,246,353,7359,147,1672,362,497,1047,1911,550,117,274,424,358,212,0,84,11,3,35,13,26,0,17,23,0,4838,21,412,166,443,1571,1220,279,65,118,293,250
"Montville Township School District, New Jersey","3410650",21468,1061,4710,1430,1161,3591,3639,1594,620,860,1489,1313,12661,933,3914,1175,671,1808,1657,617,378,277,601,630,4601,76,534,143,156,708,1036,430,145,362,534,477,103,12,0,13,0,0,46,10,0,9,13,0,4103,40,262,99,334,1075,900,537,97,212,341,206
"Moorestown Township School District, New Jersey","3410710",20577,1100,4553,1212,1074,2985,3896,1214,428,813,1609,1693,9551,865,2698,742,579,1190,1458,275,238,373,565,568,9280,235,1681,380,444,1383,2018,805,134,356,880,964,125,0,0,15,9,32,46,0,0,0,23,0,1621,0,174,75,42,380,374,134,56,84,141,161
"Morris Township School District, New Jersey","3410810",40680,2354,6204,2821,5795,5802,6113,2865,1134,1381,3075,3136,19799,2017,4647,1254,2630,2175,2320,1064,491,634,1242,1325,11627,301,836,461,1352,1940,2279,1152,349,447,1206,1304,629,10,105,27,55,134,76,128,0,42,31,21,8625,26,616,1079,1758,1553,1438,521,294,258,596,486
"Mount Olive Township School District, New Jersey","3410980",27482,1966,5610,1963,3362,5227,4295,1648,603,501,1396,911,15899,1791,4325,1458,1528,2380,2066,780,292,225,609,445,6456,144,789,284,804,1411,1438,487,197,146,447,309,649,16,100,0,137,188,87,38,0,13,70,0,4478,15,396,221,893,1248,704,343,114,117,270,157
"Mountain Lakes Borough School District, New Jersey","3411010",4183,147,1303,265,83,572,825,236,53,67,345,287,2049,138,928,206,21,232,299,37,23,21,84,60,1548,9,322,48,41,210,310,157,13,46,210,182,30,0,0,0,0,0,18,0,0,0,0,12,556,0,53,11,21,130,198,42,17,0,51,33
"Neptune Township School District, New Jersey","3411160",27925,1874,4758,1975,2969,3551,5058,1876,566,830,2028,2440,17642,1772,4072,1597,2059,2026,2944,870,258,378,742,924,6996,44,526,147,490,775,1403,733,250,358,990,1280,340,12,24,9,0,34,99,72,20,23,36,11,2947,46,136,222,420,716,612,201,38,71,260,225
"New Brunswick City School District, New Jersey","3411220",53933,4003,7914,16940,10037,5559,4078,1531,667,610,1400,1194,25960,3662,5769,10767,1972,1310,1005,316,187,198,292,482,6275,181,449,2446,855,377,637,321,154,129,403,323,2160,44,112,270,389,258,405,282,65,80,224,31,19538,116,1584,3457,6821,3614,2031,612,261,203,481,358
"New Milford Borough School District, New Jersey","3411280",16260,913,2818,1144,1809,2435,2764,1098,467,386,1079,1347,6392,820,1653,617,615,571,874,372,134,125,228,383,4723,63,721,332,304,815,456,584,183,155,442,668,176,30,10,11,0,11,29,7,0,0,35,43,4969,0,434,184,890,1038,1405,135,150,106,374,253
"New Providence Borough School District, New Jersey","3411310",12018,872,2477,706,947,2243,1918,659,261,341,595,999,6575,736,2127,526,497,778,916,218,88,119,232,338,3149,108,149,97,230,639,584,313,103,116,277,533,117,8,27,33,0,11,11,0,12,0,0,15,2177,20,174,50,220,815,407,128,58,106,86,113
"Newark City School District, New Jersey","3411340",274674,20072,50612,31962,46830,41335,35844,13295,4436,6275,14229,9784,141922,18633,39923,20174,21783,18121,12323,3429,1039,1437,2694,2366,43530,917,4974,3471,5476,4687,7115,3565,1387,2112,5690,4136,17761,157,1209,1126,2296,2942,3536,1916,578,968,2067,966,71461,365,4506,7191,17275,15585,12870,4385,1432,1758,3778,2316
"Newton Town School District, New Jersey","3411400",8121,546,1737,535,826,1206,1270,414,156,234,435,762,5651,486,1473,441,553,780,802,256,105,151,245,359,1464,60,127,43,115,216,305,103,51,27,129,288,149,0,9,0,0,52,22,8,0,13,0,45,857,0,128,51,158,158,141,47,0,43,61,70
"North Arlington Borough School District, New Jersey","3411430",15271,796,2099,1230,2078,2318,1917,886,355,387,1724,1481,9227,722,1831,803,1178,1149,1149,440,185,225,850,695,1561,9,53,211,206,174,81,124,116,48,252,287,227,0,11,0,0,37,18,50,0,0,36,75,4256,65,204,216,694,958,669,272,54,114,586,424
"North Bergen Township School District, New Jersey","3411460",59560,3860,9422,6226,9453,8034,8791,3406,1113,1436,4130,3689,20286,3396,6683,2769,2663,1139,1016,644,268,207,630,871,8285,396,1209,1374,1403,1242,1111,422,75,106,319,628,1862,0,96,170,145,263,397,244,189,79,182,97,29127,68,1434,1913,5242,5390,6267,2096,581,1044,2999,2093
"North Brunswick Township School District, New Jersey","3411490",39920,2907,6350,3396,6735,6841,5847,2483,762,941,2032,1626,18191,2613,4415,1707,1949,2290,2206,949,271,315,710,766,7345,256,895,704,1177,1081,1225,527,217,273,519,471,599,0,80,110,132,87,82,23,15,10,52,8,13785,38,960,875,3477,3383,2334,984,259,343,751,381
"North Plainfield Borough School District, New Jersey","3411640",21932,1570,3913,1865,3278,3825,3424,1306,441,477,832,1001,10637,1477,2963,1110,885,1349,1337,384,174,164,321,473,3106,30,398,212,412,585,482,391,71,97,143,285,469,0,44,0,12,51,163,95,19,19,56,10,7720,63,508,543,1969,1840,1442,436,177,197,312,233
"Nutley Town School District, New Jersey","3411880",28020,1536,4497,2009,3417,4427,4519,1725,613,998,2041,2238,18134,1304,3631,1552,2115,2197,2630,1110,315,532,1293,1455,4035,179,481,239,363,881,621,285,105,288,273,320,304,0,8,14,25,87,87,8,16,0,29,30,5547,53,377,204,914,1262,1181,322,177,178,446,433
"Oaklyn Borough School District, New Jersey","3411940",4070,318,494,318,551,691,733,187,94,60,334,290,2548,267,417,248,365,446,327,83,22,26,187,160,1307,51,48,70,186,194,324,83,72,34,147,98,83,0,14,0,0,0,31,21,0,0,0,17,132,0,15,0,0,51,51,0,0,0,0,15
"Ocean City School District, New Jersey","3411970",12289,383,1548,1205,885,1049,1867,950,354,613,1464,1971,4609,250,1120,660,570,251,591,212,54,118,347,436,7161,133,388,501,211,696,1203,707,277,477,1110,1458,64,0,0,0,52,0,0,0,12,0,0,0,455,0,40,44,52,102,73,31,11,18,7,77
"Ocean Township School District, New Jersey","3412060",27517,1712,4758,1978,2842,3493,4978,2053,764,958,1927,2054,16499,1579,3795,1355,1517,2097,2447,967,316,393,1039,994,6697,113,611,362,598,813,1498,684,342,278,668,730,269,11,12,9,57,11,125,8,6,0,10,20,4052,9,340,252,670,572,908,394,100,287,210,310
"Orange City Township School District, New Jersey","3412270",30389,2858,5031,3212,4976,4687,3866,1290,699,808,1561,1401,14203,2518,3639,1615,1583,1523,1520,430,274,233,389,479,4424,189,528,415,584,331,524,259,136,274,506,678,815,27,115,64,214,113,136,32,30,33,28,23,10947,124,749,1118,2595,2720,1686,569,259,268,638,221
"Palisades Park Borough School District, New Jersey","3412360",19065,1180,1392,1447,4701,3087,2645,1347,439,372,1433,1022,3744,830,717,311,512,279,90,264,104,129,158,350,2189,202,336,227,461,273,137,82,4,0,262,205,291,57,28,32,0,80,36,11,14,20,13,0,12841,91,311,877,3728,2455,2382,990,317,223,1000,467
"Palmyra Borough School District, New Jersey","3412390",7416,588,946,512,1182,908,992,811,192,207,634,444,3738,489,716,417,628,409,360,240,45,78,257,99,3234,99,212,95,454,397,529,483,147,119,377,322,39,0,0,0,0,28,11,0,0,0,0,0,405,0,18,0,100,74,92,88,0,10,0,23
"Paramus Borough School District, New Jersey","3412420",26084,997,4633,1939,1964,3364,4248,1743,599,867,2562,3168,12485,850,3504,1359,1167,1310,1454,598,162,196,718,1167,6293,95,732,339,301,691,1135,357,134,309,778,1422,242,8,34,13,15,14,73,63,0,10,0,12,7064,44,363,228,481,1349,1586,725,303,352,1066,567
"Park Ridge Borough School District, New Jersey","3412450",8615,539,1646,323,939,1240,1494,513,210,184,837,690,4552,405,1300,222,537,594,625,206,89,96,268,210,3021,134,335,29,199,452,621,242,63,88,466,392,41,0,0,0,0,0,10,0,0,0,20,11,1001,0,11,72,203,194,238,65,58,0,83,77
"Parsippany-Troy Hills Township School District, New Jersey","3412480",52854,3103,7862,3321,7794,8509,8707,3858,1029,1607,3910,3154,25392,2640,6265,2120,2837,3153,3265,1568,417,585,1424,1118,9175,280,956,329,1031,1236,1637,847,209,403,1072,1175,453,0,24,26,54,78,124,17,0,49,81,0,17834,183,617,846,3872,4042,3681,1426,403,570,1333,861
"Passaic City School District, New Jersey","3412540",68982,7112,15661,7702,10215,9974,7384,3057,1193,1217,3270,2197,25670,6075,10193,2607,1923,1780,1223,445,171,126,398,729,7884,710,1856,911,702,1020,1005,384,160,137,571,428,4321,177,558,181,365,733,787,415,205,266,465,169,31107,150,3054,4003,7225,6441,4369,1813,657,688,1836,871
"Paterson City School District, New Jersey","3412690",145836,11814,28215,16809,22059,21909,19013,7460,2789,3087,7337,5344,68713,11190,21753,9346,9098,7374,4702,1656,462,672,1255,1205,16569,390,2138,1088,1477,2097,2712,1423,782,919,2177,1366,18149,70,1515,1916,2888,3629,3806,981,598,458,1131,1157,42405,164,2809,4459,8596,8809,7793,3400,947,1038,2774,1616
"Paulsboro Borough School District, New Jersey","3412720",6169,158,1627,425,636,972,1113,453,30,89,268,398,4637,143,1452,392,436,690,785,279,30,76,191,163,1137,15,175,33,124,227,224,124,0,13,53,149,206,0,0,0,54,16,77,25,0,0,0,34,189,0,0,0,22,39,27,25,0,0,24,52
"Pemberton Township School District, New Jersey","3412810",29465,1892,5169,2688,4034,4111,4772,1687,753,1024,1862,1473,15408,1615,4038,1370,1981,2011,2021,607,318,378,611,458,10256,249,875,820,1574,1485,1991,771,325,477,880,809,1488,28,210,274,195,176,328,65,23,32,93,64,2313,0,46,224,284,439,432,244,87,137,278,142
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",13132,1057,2340,1325,1610,1852,1978,716,285,322,710,937,7603,776,1664,789,643,856,1195,432,198,123,407,520,4200,281,665,416,519,547,630,276,79,138,303,346,360,0,0,24,57,133,62,8,0,43,0,33,969,0,11,96,391,316,91,0,8,18,0,38
"Pennsauken Township School District, New Jersey","3412870",35929,2131,6745,3330,5052,4873,5117,2407,702,972,2180,2420,17215,1808,4580,1840,2293,2110,1622,927,306,277,660,792,11659,303,1546,939,1221,1721,1949,955,241,470,1128,1186,2340,0,294,268,279,303,595,171,93,90,151,96,4715,20,325,283,1259,739,951,354,62,135,241,346
"Pequannock Township School District, New Jersey","3412900",15245,733,2539,968,1294,2123,2587,906,266,242,1226,2361,10246,626,2255,892,896,1548,1508,564,151,147,701,958,3339,107,160,54,263,350,648,219,44,68,342,1084,76,0,0,0,9,25,28,0,0,0,0,14,1584,0,124,22,126,200,403,123,71,27,183,305
"Perth Amboy City School District, New Jersey","3412930",50182,3653,10058,5414,7981,8261,6531,2208,851,794,2416,2015,21053,3169,7382,2361,2779,2097,1251,508,129,126,461,790,4615,226,651,376,999,767,521,279,103,48,296,349,5926,89,404,386,773,922,1386,504,232,161,725,344,18588,169,1621,2291,3430,4475,3373,917,387,459,934,532
"Phillipsburg Town School District, New Jersey","3412960",15197,1135,2940,1477,1661,2286,2097,886,303,494,873,1045,10036,865,2203,958,1090,1379,1372,535,119,293,466,756,4138,270,649,417,393,587,602,291,137,180,370,242,296,0,27,22,40,68,38,38,40,0,23,0,727,0,61,80,138,252,85,22,7,21,14,47
"Pine Hill Borough School District, New Jersey","3412990",10354,885,1658,892,2062,1389,1511,700,253,316,386,302,6176,678,1447,754,1270,631,728,281,131,77,89,90,3569,185,211,116,500,618,737,395,114,214,279,200,115,22,0,0,12,59,22,0,0,0,0,0,494,0,0,22,280,81,24,24,8,25,18,12
"Pine Valley Borough School District, New Jersey","3413020",13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",55000,2874,7891,10547,7791,7734,7138,3573,1075,1514,2868,1995,26927,2599,5651,7427,2468,2717,2556,1121,326,442,907,713,9650,196,1123,1421,852,1326,1585,1000,246,433,782,686,782,17,202,90,64,100,119,97,0,53,14,26,17641,62,915,1609,4407,3591,2878,1355,503,586,1165,570
"Pitman Borough School District, New Jersey","3413080",9154,541,1597,656,1200,1310,1549,731,195,251,618,506,5897,479,1362,529,787,906,836,342,101,120,255,180,3012,62,235,127,327,404,676,368,68,109,321,315,48,0,0,0,0,0,22,0,0,11,15,0,197,0,0,0,86,0,15,21,26,11,27,11
"Pittsgrove Township School District, New Jersey","3413110",9337,478,1682,772,1010,1367,1490,718,383,301,569,567,6625,399,1311,654,795,1022,1028,409,187,196,363,261,2508,79,371,103,200,318,430,273,185,91,183,275,146,0,0,0,15,27,18,36,0,14,23,13,58,0,0,15,0,0,14,0,11,0,0,18
"Plainfield City School District, New Jersey","3413140",49043,3895,8220,4893,8632,6789,6994,3039,848,1225,2474,2034,22189,3494,6212,1732,2590,2500,2380,964,241,451,831,794,9642,323,1271,608,680,1060,1784,1057,349,444,1157,909,1088,25,37,78,252,184,148,200,56,0,82,26,16124,53,700,2475,5110,3045,2682,818,202,330,404,305
"Pleasantville City School District, New Jersey","3413200",20210,1523,3965,1578,2770,3243,2313,1108,474,394,1417,1425,9997,1330,2978,609,1123,1309,685,447,151,124,538,703,3894,0,383,342,264,609,576,261,203,184,587,485,1334,171,161,105,220,240,125,122,29,45,90,26,4985,22,443,522,1163,1085,927,278,91,41,202,211
"Plumsted Township School District, New Jersey","3413230",8283,472,1821,578,507,1747,1694,406,74,141,524,319,6257,443,1626,521,395,1130,1141,291,46,113,292,259,1546,29,162,39,112,447,416,82,14,12,206,27,116,0,0,0,0,15,101,0,0,0,0,0,364,0,33,18,0,155,36,33,14,16,26,33
