"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Lincoln County, Georgia","13181",6556,936,5620,1161,787,1160,787,795,375,202,353,4619,679,3940,900,527,807,562,514,273,127,230,1753,225,1528,232,244,320,190,257,102,60,123,95,27,68,9,0,12,8,24,0,15,0,89,5,84,20,16,21,27,0,0,0,0
"Long County, Georgia","13183",11966,1970,9996,2760,750,1704,1360,1341,1139,340,602,5266,822,4444,1056,316,762,564,596,664,173,313,5399,921,4478,1435,344,688,533,647,466,126,239,399,105,294,59,14,17,81,64,9,0,50,902,122,780,210,76,237,182,34,0,41,0
"Lowndes County, Georgia","13185",89037,16483,72554,19726,9591,12674,9559,9013,5046,1823,5122,48765,9212,39553,11667,5813,7057,4847,4378,2704,865,2222,33962,5543,28419,6772,3227,4410,4163,4253,2141,852,2601,1660,382,1278,384,89,452,81,81,74,54,63,4650,1346,3304,903,462,755,468,301,127,52,236
"Lumpkin County, Georgia","13187",25765,4127,21638,6178,2264,3924,2845,2818,1498,725,1386,14777,2532,12245,3766,1348,2184,1606,1825,740,286,490,9761,1460,8301,2114,894,1311,1086,934,715,359,888,124,29,95,38,0,0,17,15,17,0,8,1103,106,997,260,22,429,136,44,26,80,0
"McDuffie County, Georgia","13189",16953,2956,13997,3618,1754,2756,1705,1879,1172,292,821,13390,2413,10977,3109,1443,2125,1385,1372,787,205,551,3088,454,2634,453,307,492,194,486,370,87,245,191,5,186,5,0,80,59,6,15,0,21,284,84,200,51,4,59,67,15,0,0,4
"McIntosh County, Georgia","13191",11826,1827,9999,2219,1105,1739,1429,1862,703,339,603,8143,1280,6863,1629,714,1196,925,1404,383,278,334,3179,521,2658,511,373,437,455,341,235,61,245,191,0,191,79,18,28,0,51,0,0,15,313,26,287,0,0,78,49,66,85,0,9
"Macon County, Georgia","13193",11822,3501,8321,2565,1403,1642,1104,706,529,154,218,9536,2566,6970,2194,1197,1398,935,591,400,91,164,1904,789,1115,260,190,190,149,98,115,63,50,19,14,5,0,0,0,0,0,5,0,0,363,132,231,111,16,54,20,17,9,0,4
"Madison County, Georgia","13195",22708,3919,18789,3799,2391,3675,2802,2940,1590,403,1189,16757,2956,13801,2846,1661,2847,2125,2330,995,272,725,4862,498,4364,923,614,614,555,580,516,129,433,162,45,117,23,2,25,14,0,48,2,3,927,420,507,7,114,189,108,30,31,0,28
"Marion County, Georgia","13197",6975,1356,5619,1055,872,1228,741,721,569,88,345,4411,902,3509,724,559,706,380,556,352,43,189,1945,334,1611,327,231,372,213,124,194,33,117,88,51,37,0,0,16,9,0,0,12,0,531,69,462,4,82,134,139,41,23,0,39
"Meriwether County, Georgia","13199",17393,3406,13987,3364,2101,2746,2097,1892,633,447,707,13769,2985,10784,2751,1805,1910,1535,1520,533,231,499,3330,376,2954,567,285,756,526,351,96,216,157,144,44,100,6,0,54,0,0,0,0,40,150,1,149,40,11,26,36,21,4,0,11
"Miller County, Georgia","13201",4802,902,3900,838,540,641,736,516,272,121,236,3897,692,3205,696,474,594,510,462,194,95,180,834,185,649,123,66,47,217,54,60,26,56,26,17,9,0,0,0,9,0,0,0,0,45,8,37,19,0,0,0,0,18,0,0
"Mitchell County, Georgia","13205",18441,4524,13917,3641,2294,2810,1841,1571,912,287,561,14748,3493,11255,2920,1714,2245,1496,1435,783,233,429,3187,888,2299,677,467,500,221,119,129,54,132,21,11,10,0,0,8,0,2,0,0,0,485,132,353,44,113,57,124,15,0,0,0
"Monroe County, Georgia","13207",22062,3467,18595,4579,1836,3313,2489,2546,1659,546,1627,15714,2605,13109,3560,1380,2278,1877,1648,1123,330,913,5744,819,4925,921,425,883,537,885,410,209,655,200,0,200,47,0,24,20,0,64,0,45,404,43,361,51,31,128,55,13,62,7,14
"Montgomery County, Georgia","13209",7329,1774,5555,1270,803,1210,718,740,312,187,315,5681,1201,4480,979,671,1042,577,587,243,156,225,1287,426,861,284,77,91,111,139,64,20,75,26,9,17,0,8,0,0,9,0,0,0,335,138,197,7,47,77,30,5,5,11,15
"Morgan County, Georgia","13211",14332,2197,12135,2602,1568,1967,1687,1665,943,446,1257,9921,1559,8362,2074,1141,1308,1199,1106,594,252,688,3987,588,3399,495,400,554,463,481,313,134,559,129,8,121,27,0,0,0,5,34,55,0,295,42,253,6,27,105,25,73,2,5,10
"Murray County, Georgia","13213",31040,5617,25423,6283,3593,4798,4888,3193,1372,610,686,19134,3333,15801,3932,2371,2976,2699,2081,900,357,485,8710,1552,7158,1799,958,1402,1305,867,444,196,187,154,0,154,24,38,36,39,17,0,0,0,3042,732,2310,528,226,384,845,228,28,57,14
"Muscogee County, Georgia","13215",156981,24230,132751,31571,15820,24764,17726,16882,9966,4874,11148,72480,12826,59654,16203,7892,10998,7772,7426,3672,1589,4102,68869,8558,60311,12194,6710,11218,7943,7941,5532,2821,5952,5283,763,4520,1027,413,803,734,861,261,166,255,10349,2083,8266,2147,805,1745,1277,654,501,298,839
"Newton County, Georgia","13217",78195,12885,65310,14488,6819,11698,9138,8766,6510,2559,5332,43764,7751,36013,8876,4005,6299,5212,4611,3351,1255,2404,27832,3726,24106,4560,2389,4120,3232,3431,2613,1115,2646,831,87,744,127,39,134,31,181,176,0,56,5768,1321,4447,925,386,1145,663,543,370,189,226
"Oconee County, Georgia","13219",26296,4138,22158,3729,1728,3010,2911,2557,3142,834,4247,13840,2349,11491,2409,1157,1703,1484,1460,1485,340,1453,10218,1291,8927,1103,497,1091,1143,979,1430,394,2290,576,93,483,72,12,39,63,73,35,60,129,1662,405,1257,145,62,177,221,45,192,40,375
"Oglethorpe County, Georgia","13221",12032,1931,10101,1919,1258,2107,1425,1386,965,326,715,7765,1405,6360,1307,960,1364,918,869,407,183,352,3743,382,3361,544,297,554,486,472,524,135,349,148,26,122,8,0,73,2,14,25,0,0,376,118,258,60,1,116,19,31,9,8,14
"Paulding County, Georgia","13223",110678,17577,93101,18028,8376,13122,11718,15807,11417,4680,9953,52721,9234,43487,9762,4004,6273,5645,7031,5488,1900,3384,50049,6844,43205,7159,3945,5618,4964,7809,5325,2431,5954,1453,219,1234,293,185,115,175,115,111,169,71,6455,1280,5175,814,242,1116,934,852,493,180,544
"Peach County, Georgia","13225",22263,4601,17662,4591,1849,2915,2553,2030,1656,642,1426,15433,3265,12168,3346,1385,1910,1886,1445,1006,366,824,5021,1020,4001,845,370,565,394,477,574,238,538,252,23,229,61,14,30,52,10,23,16,23,1557,293,1264,339,80,410,221,98,53,22,41
"Pickens County, Georgia","13227",24484,3298,21186,4011,2575,4321,2810,3032,1820,601,2016,14036,2101,11935,2362,1739,2421,1602,1675,1111,202,823,9488,1086,8402,1465,808,1594,1126,1313,670,379,1047,157,18,139,22,7,0,7,15,15,20,53,803,93,710,162,21,306,75,29,24,0,93
"Pierce County, Georgia","13229",14985,2561,12424,3028,1433,2239,1677,1668,1051,509,819,10735,1620,9115,2210,1051,1520,1330,1201,780,438,585,3737,815,2922,741,341,590,296,415,247,71,221,40,11,29,4,6,17,0,0,0,0,2,473,115,358,73,35,112,51,52,24,0,11
"Pike County, Georgia","13231",14083,2224,11859,2385,1445,2059,1525,1677,1098,378,1292,10146,1755,8391,1884,1097,1496,974,1240,722,207,771,3688,410,3278,492,331,540,487,428,359,159,482,46,4,42,3,11,0,18,0,3,7,0,203,55,148,6,6,23,46,9,14,5,39
"Polk County, Georgia","13233",31933,5574,26359,5505,3501,5920,3798,3564,1864,891,1316,22246,3758,18488,3914,2484,4111,2632,2394,1329,759,865,6361,1048,5313,1041,759,1042,818,711,383,123,436,133,32,101,31,0,3,10,11,46,0,0,3193,736,2457,519,258,764,338,448,106,9,15
"Pulaski County, Georgia","13235",10019,3010,7009,1381,700,1775,1148,927,529,239,310,7409,2039,5370,1034,483,1412,820,747,440,190,244,2230,847,1383,331,142,322,214,176,83,49,66,74,8,66,10,20,13,17,0,6,0,0,306,116,190,6,55,28,97,4,0,0,0
"Putnam County, Georgia","13237",17488,2250,15238,2921,2067,3415,2155,1703,1166,561,1250,10939,1594,9345,1804,1410,1969,1160,1128,804,363,707,5508,606,4902,931,470,1059,903,534,330,188,487,86,2,84,27,2,0,12,0,21,0,22,955,48,907,159,185,387,80,41,11,10,34
"Quitman County, Georgia","13239",2041,333,1708,532,254,456,144,133,129,34,26,1066,196,870,262,136,255,59,69,56,24,9,955,137,818,261,118,201,79,64,68,10,17,5,0,5,0,0,0,0,0,5,0,0,15,0,15,9,0,0,6,0,0,0,0
"Rabun County, Georgia","13241",13859,2099,11760,2526,2029,2362,1491,1408,757,319,868,7106,1108,5998,1531,1029,1023,774,675,343,161,462,5662,644,5018,868,805,1172,632,610,396,157,378,126,0,126,38,22,24,7,10,12,0,13,965,347,618,89,173,143,78,113,6,1,15
"Randolph County, Georgia","13243",5811,1172,4639,1230,873,890,676,421,262,66,221,4572,917,3655,1044,679,641,578,310,162,36,205,987,214,773,181,188,105,98,78,77,30,16,70,37,33,0,0,0,0,33,0,0,0,182,4,178,5,6,144,0,0,23,0,0
"Richmond County, Georgia","13245",160182,27162,133020,33992,16753,24342,17748,16205,10089,3925,9966,89477,17465,72012,20559,9582,13465,9562,7998,4498,2103,4245,59548,7477,52071,10924,6435,9435,6989,6994,4759,1634,4901,4360,787,3573,1023,315,407,359,691,378,59,341,6797,1433,5364,1486,421,1035,838,522,454,129,479
"Rockdale County, Georgia","13247",67736,11813,55923,10778,6466,9498,7239,8306,5801,2324,5511,32194,6080,26114,5548,3084,4086,3653,4095,2509,1131,2008,26312,3806,22506,3897,2131,3829,2582,3262,2795,957,3053,817,234,583,190,43,106,40,103,41,27,33,8413,1693,6720,1143,1208,1477,964,846,456,209,417
"Schley County, Georgia","13249",3910,593,3317,747,365,720,536,439,223,55,232,2895,479,2416,556,241,510,392,337,175,37,168,873,80,793,154,86,210,120,102,39,18,64,24,0,24,15,0,0,0,0,9,0,0,118,34,84,22,38,0,24,0,0,0,0
"Screven County, Georgia","13251",11562,2405,9157,2311,1374,1610,1137,1335,612,237,541,9288,1937,7351,1873,1208,1265,856,1082,482,190,395,2106,446,1660,369,156,329,260,247,111,47,141,75,8,67,33,5,16,0,6,7,0,0,93,14,79,36,5,0,21,0,12,0,5
"Seminole County, Georgia","13253",7160,1414,5746,1372,798,1017,859,846,371,158,325,4951,1097,3854,858,576,634,600,561,288,112,225,2090,278,1812,496,216,383,222,271,78,46,100,5,0,5,0,0,0,0,0,5,0,0,114,39,75,18,6,0,37,14,0,0,0
"Spalding County, Georgia","13255",50589,9272,41317,9012,6299,8262,6026,4708,3149,984,2877,36607,7082,29525,7090,4591,5936,4346,3288,2022,589,1663,11595,1615,9980,1547,1341,1931,1447,1125,1073,387,1129,393,10,383,14,109,43,97,78,20,0,22,1994,565,1429,361,258,352,136,217,34,8,63
"Stephens County, Georgia","13257",20971,3321,17650,4510,2052,3557,2574,2465,1084,374,1034,13716,2353,11363,2658,1646,2247,1821,1635,564,209,583,6535,768,5767,1786,378,1028,665,774,520,165,451,132,12,120,7,26,18,49,20,0,0,0,588,188,400,59,2,264,39,36,0,0,0
"Stewart County, Georgia","13259",5194,1220,3974,1538,601,683,560,283,208,32,69,3004,648,2356,923,373,420,312,111,180,1,36,1025,162,863,302,152,85,125,141,12,28,18,27,17,10,4,0,0,0,3,0,3,0,1138,393,745,309,76,178,123,28,16,0,15
"Sumter County, Georgia","13261",25129,4456,20673,6233,2769,3670,2241,2529,1539,632,1060,19369,3646,15723,5211,2162,2784,1545,1875,921,505,720,4717,591,4126,832,485,708,566,575,569,82,309,138,38,100,23,15,0,49,0,0,13,0,905,181,724,167,107,178,81,79,49,32,31
"Talbot County, Georgia","13263",5553,1068,4485,1152,760,786,651,610,266,41,219,4508,974,3534,944,570,679,556,447,205,13,120,940,82,858,181,176,104,79,130,61,28,99,59,0,59,11,10,0,5,33,0,0,0,46,12,34,16,4,3,11,0,0,0,0
"Taliaferro County, Georgia","13265",1471,327,1144,308,210,298,169,97,50,5,7,1217,255,962,239,207,253,130,73,50,3,7,233,72,161,62,3,45,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,7,0,0,8,6,0,0,0
"Tattnall County, Georgia","13267",20864,6951,13913,4151,1594,2404,2154,1662,837,425,686,14235,4627,9608,2966,1097,1408,1624,1219,491,250,553,5015,1817,3198,915,373,634,301,411,288,167,109,422,76,346,77,0,154,30,32,29,0,24,1192,431,761,193,124,208,199,0,29,8,0
"Taylor County, Georgia","13269",6933,1288,5645,1362,939,1353,786,604,180,113,308,5771,1003,4768,1161,725,1202,670,528,157,85,240,1036,244,792,186,190,117,108,76,19,28,68,40,21,19,3,0,12,0,0,4,0,0,86,20,66,12,24,22,8,0,0,0,0
"Telfair County, Georgia","13271",13824,5661,8163,1796,1706,1576,1174,1240,317,42,312,9324,2757,6567,1455,1487,1263,785,1113,247,33,184,2389,999,1390,271,209,221,368,118,66,9,128,31,21,10,0,0,0,5,5,0,0,0,2080,1884,196,70,10,92,16,4,4,0,0
"Terrell County, Georgia","13273",7411,1426,5985,1707,946,1226,791,573,298,114,330,6191,1299,4892,1459,846,973,629,400,254,82,249,1075,121,954,219,91,225,156,160,44,22,37,35,0,35,21,0,0,0,5,0,9,0,110,6,104,8,9,28,6,8,0,1,44
"Thomas County, Georgia","13275",35635,6564,29071,7496,3968,5118,3768,3985,2143,879,1714,23755,4466,19289,5331,2785,3329,2550,2584,1177,481,1052,10562,1852,8710,1905,1066,1522,981,1321,919,388,608,235,15,220,67,14,24,54,40,14,0,7,1083,231,852,193,103,243,183,40,33,10,47
"Tift County, Georgia","13277",32129,7709,24420,5866,3031,4710,2916,3194,1861,860,1982,23067,5742,17325,4291,2252,3154,2049,2297,1388,625,1269,6625,1327,5298,1269,584,995,688,561,386,222,593,164,83,81,0,0,0,5,50,9,9,8,2273,557,1716,306,195,561,174,286,78,4,112
"Toombs County, Georgia","13279",20916,3813,17103,3848,2486,3441,2501,2461,956,463,947,15199,2753,12446,2852,1956,2431,1791,1744,663,360,649,4141,570,3571,886,389,573,594,488,254,103,284,115,10,105,12,0,16,10,42,11,0,14,1461,480,981,98,141,421,106,187,28,0,0
"Towns County, Georgia","13281",9340,1264,8076,1980,1321,1803,1074,823,520,109,446,4017,610,3407,1060,624,726,268,286,251,57,135,4915,538,4377,826,654,1046,785,482,233,52,299,38,0,38,13,0,0,0,0,25,0,0,370,116,254,81,43,31,21,55,11,0,12
"Treutlen County, Georgia","13283",5401,854,4547,860,933,849,636,673,298,62,236,4220,593,3627,680,739,577,502,604,287,46,192,1103,256,847,180,189,236,102,69,11,16,44,15,0,15,0,0,15,0,0,0,0,0,63,5,58,0,5,21,32,0,0,0,0
"Troup County, Georgia","13285",53716,8466,45250,11308,5481,7978,6320,6462,3365,1234,3102,33710,5706,28004,7491,3617,4905,4006,3758,1994,733,1500,16893,2029,14864,3432,1590,2472,2053,2371,1148,410,1388,429,43,386,69,114,57,0,46,14,57,29,2684,688,1996,316,160,544,261,287,209,34,185
"Turner County, Georgia","13287",6732,1339,5393,1548,806,996,813,534,304,125,267,5444,1025,4419,1287,678,808,665,467,236,82,196,966,133,833,261,111,128,106,60,61,43,63,7,0,7,0,0,0,0,7,0,0,0,315,181,134,0,17,60,42,0,7,0,8
"Twiggs County, Georgia","13289",7174,1832,5342,1437,784,954,655,753,214,203,342,6615,1734,4881,1325,710,879,652,676,207,172,260,537,98,439,112,70,57,3,77,7,31,82,4,0,4,0,4,0,0,0,0,0,0,18,0,18,0,0,18,0,0,0,0,0
"Union County, Georgia","13291",18296,2056,16240,4200,2297,2926,2358,1766,1162,537,994,8316,1213,7103,2178,1020,1301,922,632,446,193,411,9307,821,8486,1798,1120,1574,1428,1128,597,322,519,346,5,341,105,39,29,8,6,80,22,52,327,17,310,119,118,22,0,0,39,0,12
"Upson County, Georgia","13293",21641,3282,18359,4533,2687,4093,2664,2209,1193,382,598,17598,2727,14871,3674,2185,3167,2318,1729,995,304,499,3649,486,3163,752,436,811,336,462,189,78,99,122,0,122,42,7,73,0,0,0,0,0,272,69,203,65,59,42,10,18,9,0,0
"Walker County, Georgia","13295",55428,7848,47580,10826,7090,9255,6941,6148,3695,952,2673,27501,4212,23289,5616,3604,4930,3331,2758,1613,342,1095,26770,3508,23262,4998,3328,4237,3405,3262,1924,580,1528,458,64,394,57,78,4,93,24,68,30,40,699,64,635,155,80,84,112,104,90,0,10
"Walton County, Georgia","13297",66804,11137,55667,11566,5666,9373,7345,8740,5567,2527,4883,39657,7414,32243,7453,3423,5779,4345,4632,2693,1485,2433,22755,2689,20066,3258,1961,3201,2404,3648,2555,902,2137,655,120,535,234,9,53,71,24,57,0,87,3737,914,2823,621,273,340,525,436,262,140,226
"Ware County, Georgia","13299",28759,5896,22863,5696,3622,4002,3179,3078,1321,465,1500,21178,4064,17114,4005,2688,3203,2373,2253,1087,313,1192,6161,1411,4750,1311,847,640,673,718,210,127,224,309,32,277,213,34,0,30,0,0,0,0,1111,389,722,167,53,159,103,107,24,25,84
"Warren County, Georgia","13301",4603,792,3811,1097,669,695,469,430,207,54,190,3950,648,3302,977,639,582,393,355,165,44,147,595,123,472,115,30,113,74,62,30,5,43,7,7,0,0,0,0,0,0,0,0,0,51,14,37,5,0,0,2,13,12,5,0
"Washington County, Georgia","13303",16981,4342,12639,3198,1896,2266,1868,1414,947,268,782,14303,3594,10709,2701,1604,2013,1592,1206,810,174,609,2309,655,1654,470,197,253,205,184,121,74,150,72,9,63,0,4,0,15,8,7,20,9,297,84,213,27,91,0,56,16,9,0,14
"Wayne County, Georgia","13305",23959,4768,19191,5012,2793,3375,2562,2222,1638,489,1100,16345,3023,13322,3388,1861,2264,1870,1639,1200,320,780,6456,1428,5028,1343,819,891,588,549,407,138,293,167,60,107,10,4,43,23,27,0,0,0,991,257,734,271,109,177,81,7,31,31,27
"Webster County, Georgia","13307",2298,336,1962,470,275,429,317,294,96,22,59,2062,296,1766,440,255,369,289,273,68,18,54,227,40,187,30,20,51,28,21,28,4,5,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wheeler County, Georgia","13309",7133,4403,2730,623,490,590,268,496,211,32,20,5688,3284,2404,512,394,536,233,486,211,12,20,1335,1018,317,111,96,45,35,10,0,20,0,19,19,0,0,0,0,0,0,0,0,0,91,82,9,0,0,9,0,0,0,0,0
"White County, Georgia","13311",22765,2924,19841,4370,2419,4506,2477,2438,1600,527,1504,13337,2052,11285,2838,1306,2544,1416,1292,751,332,806,8743,760,7983,1396,943,1837,1025,1115,836,195,636,191,48,143,25,44,5,9,12,13,0,35,494,64,430,111,126,120,27,19,0,0,27
"Whitfield County, Georgia","13313",79133,12911,66222,13602,9122,14772,11646,7798,3767,1127,4388,37863,6137,31726,7341,4955,5955,4864,3956,1980,675,2000,22385,2596,19789,4030,2580,3606,3299,2701,1413,414,1746,734,92,642,148,72,53,128,113,89,10,29,18151,4086,14065,2083,1515,5158,3355,1028,285,28,613
"Wilcox County, Georgia","13315",7631,2916,4715,1237,627,1053,747,609,240,46,156,6165,2273,3892,1046,517,875,605,488,224,21,116,1222,500,722,183,105,123,137,101,16,21,36,61,29,32,0,4,28,0,0,0,0,0,183,114,69,8,1,27,5,20,0,4,4
"Wilkes County, Georgia","13317",8287,1225,7062,1750,1262,1554,913,713,434,144,292,6613,1023,5590,1346,1075,1128,788,604,323,134,192,1367,164,1203,361,140,297,125,107,63,10,100,82,1,81,0,39,15,0,0,27,0,0,225,37,188,43,8,114,0,2,21,0,0
"Wilkinson County, Georgia","13319",7583,1573,6010,1309,748,1416,922,696,510,154,255,6461,1357,5104,1152,625,1247,790,525,457,132,176,926,108,818,157,112,133,111,159,53,21,72,35,16,19,0,0,8,0,7,0,0,4,161,92,69,0,11,28,21,5,0,1,3
"Worth County, Georgia","13321",17231,2984,14247,3378,2183,2645,1907,1814,939,523,858,13625,2315,11310,2770,1805,2144,1487,1505,630,394,575,3095,594,2501,515,305,401,402,295,185,115,283,148,47,101,7,0,0,0,9,71,14,0,363,28,335,86,73,100,18,5,53,0,0
