"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Johnson County, Georgia","13167",9850,480,1520,924,1204,1507,1469,742,205,351,854,594,8126,473,1389,774,1017,1108,1145,583,169,263,671,534,1532,7,92,123,174,309,324,142,36,88,183,54,69,0,39,13,0,17,0,0,0,0,0,0,123,0,0,14,13,73,0,17,0,0,0,6
"Jones County, Georgia","13169",28783,1713,5459,2314,3255,4061,4084,2002,773,1069,2458,1595,23295,1659,4766,2131,2833,2921,2961,1542,569,769,1858,1286,4799,54,565,179,318,971,1015,396,150,288,585,278,263,0,109,0,11,63,61,6,0,0,7,6,426,0,19,4,93,106,47,58,54,12,8,25
"Lamar County, Georgia","13171",18128,989,2729,2809,1795,2248,2426,1384,421,595,1755,977,14736,989,2496,2503,1317,1710,1727,1111,368,445,1349,721,2873,0,223,229,359,468,635,225,53,112,350,219,147,0,0,6,48,52,0,26,0,0,0,15,372,0,10,71,71,18,64,22,0,38,56,22
"Lanier County, Georgia","13173",10356,1016,1755,869,1767,1168,1481,604,248,305,663,480,6683,869,1293,676,891,610,749,392,136,262,405,400,3168,66,382,152,659,519,732,184,112,43,239,80,343,81,69,30,123,39,0,1,0,0,0,0,162,0,11,11,94,0,0,27,0,0,19,0
"Laurens County, Georgia","13175",48028,3266,8810,4117,5758,6126,6521,2960,1100,1993,4176,3201,39903,3151,7987,3637,4565,4805,5010,2190,760,1645,3343,2810,6792,111,791,468,882,857,1355,677,323,282,729,317,220,0,11,4,68,27,66,22,8,0,0,14,1113,4,21,8,243,437,90,71,9,66,104,60
"Lee County, Georgia","13177",28805,1857,5973,2349,3658,4569,4184,1813,705,951,1777,969,19481,1796,4789,1687,2560,2635,2324,1080,246,677,1128,559,7967,61,1066,581,864,1566,1597,634,417,218,574,389,368,0,9,40,57,70,136,26,13,0,17,0,989,0,109,41,177,298,127,73,29,56,58,21
"Liberty County, Georgia","13179",64489,6875,12043,9522,11890,7138,7182,3186,967,1328,2928,1430,23580,4598,6472,2017,2681,1615,2159,1026,381,529,1232,870,33503,1987,4780,6451,7440,4391,3938,1601,452,691,1384,388,3575,276,556,645,1039,419,354,157,21,36,27,45,3831,14,235,409,730,713,731,402,113,72,285,127
"Lincoln County, Georgia","13181",7800,384,1152,650,644,902,1264,595,313,404,964,528,5734,371,984,574,470,679,919,387,152,312,517,369,1855,7,142,76,124,198,274,208,161,92,417,156,95,0,0,0,12,8,66,0,0,0,9,0,116,6,26,0,38,17,5,0,0,0,21,3
"Long County, Georgia","13183",15967,1318,3403,1869,2317,2282,2071,575,360,553,824,395,7836,1016,2053,786,822,827,929,223,158,337,479,206,6589,273,1089,853,1039,1195,980,295,188,187,336,154,542,29,163,76,145,32,48,42,0,7,0,0,1000,0,98,154,311,228,114,15,14,22,9,35
"Lowndes County, Georgia","13185",112515,8326,19386,20789,16043,12864,12923,5528,2136,3115,6709,4696,66816,6870,13962,12052,7834,7270,6419,3086,1146,1680,3782,2715,38688,1194,4881,7470,6592,4395,5441,2045,880,1322,2587,1881,2077,148,329,660,427,234,143,51,16,16,44,9,4934,114,214,607,1190,965,920,346,94,97,296,91
"Lumpkin County, Georgia","13187",30719,1561,4573,5561,3299,3371,4094,2213,812,860,2852,1523,18801,1317,3389,3921,2151,2051,2047,1067,311,504,1346,697,10602,198,1119,1342,1061,1040,1764,1091,427,311,1433,816,124,0,0,41,32,0,30,0,0,0,17,4,1192,46,65,257,55,280,253,55,74,45,56,6
"McDuffie County, Georgia","13189",21563,1470,4041,1758,2553,2624,3069,1465,614,768,2035,1166,17718,1382,3759,1606,2199,1961,2237,1096,486,508,1574,910,3359,88,235,126,258,478,730,355,128,260,445,256,192,0,6,5,1,83,91,6,0,0,0,0,294,0,41,21,95,102,11,8,0,0,16,0
"McIntosh County, Georgia","13191",14172,588,2258,1070,1174,1810,2126,1494,337,636,1565,1114,10219,491,2003,789,945,1304,1318,1136,212,393,953,675,3449,97,243,281,140,467,606,301,125,193,592,404,191,0,0,0,0,0,134,57,0,0,0,0,313,0,12,0,89,39,68,0,0,50,20,35
"Macon County, Georgia","13193",14232,760,2208,1431,1977,1779,2128,1153,311,539,1262,684,11808,743,1976,1171,1572,1473,1747,937,195,409,959,626,2026,17,198,196,252,289,294,197,99,130,296,58,19,0,0,7,7,0,5,0,0,0,0,0,379,0,34,57,146,17,82,19,17,0,7,0
"Madison County, Georgia","13195",28142,1656,4953,2287,3456,3560,4339,1786,766,1212,2621,1506,21945,1579,4687,1863,2736,2571,3054,1102,487,884,2065,917,5094,71,240,332,437,793,1061,593,278,245,527,517,163,1,17,15,33,25,46,17,0,0,9,0,940,5,9,77,250,171,178,74,1,83,20,72
"Marion County, Georgia","13197",8751,503,1482,755,860,1121,1372,583,237,456,957,425,5876,460,1170,534,577,751,806,311,164,288,529,286,2218,26,287,124,143,235,448,212,73,146,389,135,116,7,25,0,0,0,56,12,0,0,16,0,541,10,0,97,140,135,62,48,0,22,23,4
"Meriwether County, Georgia","13199",21434,1291,3582,1837,2407,2361,3158,1911,477,711,2279,1420,17524,1256,3289,1575,2022,1794,2516,1455,418,518,1556,1125,3571,35,241,241,329,567,568,412,58,156,674,290,189,0,52,8,50,0,6,40,0,33,0,0,150,0,0,13,6,0,68,4,1,4,49,5
"Miller County, Georgia","13201",6017,404,1013,501,592,740,833,443,127,228,595,541,4923,357,835,428,511,533,690,361,97,180,478,453,1023,47,178,73,81,190,117,82,21,48,100,86,26,0,0,0,0,17,0,0,9,0,0,0,45,0,0,0,0,0,26,0,0,0,17,2
"Mitchell County, Georgia","13205",23175,1528,4100,2068,3074,3078,3303,1541,442,828,1859,1354,19164,1457,3745,1745,2357,2389,2436,1287,355,685,1600,1108,3458,40,337,320,533,520,794,251,87,104,259,213,21,0,2,0,9,2,0,0,0,8,0,0,532,31,16,3,175,167,73,3,0,31,0,33
"Monroe County, Georgia","13207",26788,1483,4391,2361,3133,3128,4235,2150,746,1076,2459,1626,19983,1384,3860,1866,2391,2039,2518,1588,562,885,1853,1037,6201,99,528,481,594,1013,1534,450,174,176,574,578,200,0,0,0,65,24,89,0,0,15,7,0,404,0,3,14,83,52,94,112,10,0,25,11
"Montgomery County, Georgia","13209",9000,555,1461,1103,1012,1183,1236,593,177,387,837,456,7271,538,1358,799,778,847,905,460,141,322,728,395,1363,17,84,267,143,235,276,97,36,58,107,43,26,0,0,9,8,2,0,0,0,7,0,0,340,0,19,28,83,99,55,36,0,0,2,18
"Morgan County, Georgia","13211",17866,989,3298,1319,1835,2167,2730,1385,383,742,1851,1167,13070,987,2826,1101,1595,1394,1595,850,225,461,1228,808,4362,2,460,153,204,728,935,519,125,254,623,359,129,0,0,12,5,38,63,6,5,0,0,0,305,0,12,53,31,7,137,10,28,27,0,0
"Murray County, Georgia","13213",39416,2559,7637,3531,4959,5670,5712,2512,891,1295,2943,1707,26413,2414,6155,2463,2991,3120,3477,1306,596,708,1981,1202,9702,125,1294,743,1137,1519,1776,942,221,536,956,453,175,0,21,15,16,22,55,21,3,22,0,0,3126,20,167,310,815,1009,404,243,71,29,6,52
"Muscogee County, Georgia","13215",198247,14809,34374,23293,31405,24520,25275,11726,4501,5366,12374,10604,103543,12047,24258,11779,13728,10413,11580,5387,2082,2284,5753,4232,77707,2393,8699,10196,13629,10863,11082,5036,2175,2559,5700,5375,6002,97,826,654,1800,677,1097,568,63,60,16,144,10995,272,591,664,2248,2567,1516,735,181,463,905,853
"Newton County, Georgia","13217",101503,7171,21087,9404,12576,14961,14310,6070,1958,2879,6933,4154,63174,6710,15970,6174,7747,7497,7569,3010,991,1512,3643,2351,31391,433,4718,2622,3520,5787,5312,2652,790,1175,2750,1632,968,0,163,48,159,161,272,28,0,21,112,4,5970,28,236,560,1150,1516,1157,380,177,171,428,167
"Oconee County, Georgia","13219",33769,1910,7341,2524,3135,4896,5449,2333,833,1278,2539,1531,20180,1728,5910,1672,1974,2357,2343,960,377,569,1375,915,11272,169,1310,743,723,2028,2353,1184,390,703,1075,594,613,0,42,62,141,100,214,25,23,0,6,0,1704,13,79,47,297,411,539,164,43,6,83,22
"Oglethorpe County, Georgia","13221",14695,773,2545,1063,1746,1903,2266,1104,376,548,1487,884,10189,751,2215,852,1152,1161,1449,514,233,362,926,574,3959,2,327,176,476,618,731,488,137,150,549,305,168,20,0,0,10,36,6,74,0,22,0,0,379,0,3,35,108,88,80,28,6,14,12,5
"Paulding County, Georgia","13223",145565,10304,31798,12474,18561,25026,21393,7989,2624,3381,7854,4161,80700,9543,22948,8188,9703,11021,8398,3153,1003,1386,3436,1921,56306,674,7970,3720,7698,10941,11607,4280,1435,1786,4059,2136,1733,64,323,285,169,248,354,33,83,75,68,31,6826,23,557,281,991,2816,1034,523,103,134,291,73
"Peach County, Georgia","13225",27337,1670,4421,4761,3161,3020,3724,1997,563,737,1999,1284,19816,1579,3718,3459,2102,2032,2331,1370,404,523,1441,857,5557,91,502,844,684,595,1113,504,115,214,518,377,349,0,97,73,73,2,43,35,8,0,18,0,1615,0,104,385,302,391,237,88,36,0,22,50
"Pickens County, Georgia","13227",29550,1463,4680,2112,3195,3647,4366,1814,1085,1569,3649,1970,18312,1384,3756,1626,2015,2294,2343,835,453,665,1823,1118,10214,69,870,448,894,1282,1712,970,598,818,1745,808,221,10,54,4,15,11,51,9,10,50,7,0,803,0,0,34,271,60,260,0,24,36,74,44
"Pierce County, Georgia","13229",18860,1266,3566,1661,2210,2512,2507,1373,370,640,1721,1034,14072,1259,2709,1091,1576,1688,1859,1056,264,497,1250,823,4258,7,824,464,518,631,623,291,106,143,460,191,40,0,0,4,0,28,0,2,0,0,6,0,490,0,33,102,116,165,25,24,0,0,5,20
"Pike County, Georgia","13231",17821,911,3731,1418,1857,2582,2714,1125,460,612,1494,917,13623,901,3429,1209,1552,1858,1717,740,246,455,976,540,3949,10,302,198,263,654,975,343,194,157,476,377,46,0,0,0,4,2,15,11,0,0,14,0,203,0,0,11,38,68,7,31,20,0,28,0
"Polk County, Georgia","13233",41250,2966,7859,3608,5265,5405,5579,2532,1042,1258,3395,2341,30808,2882,6885,2491,3234,3848,3625,1758,845,945,2601,1694,7009,84,841,518,904,740,1409,682,188,286,734,623,147,0,25,17,23,17,35,11,9,0,10,0,3286,0,108,582,1104,800,510,81,0,27,50,24
"Pulaski County, Georgia","13235",11693,620,1426,907,1816,1509,1880,749,302,596,1146,742,9029,620,1325,692,1405,996,1416,610,235,384,806,540,2268,0,73,192,317,348,453,112,67,212,312,182,90,0,22,17,20,8,0,23,0,0,0,0,306,0,6,6,74,157,11,4,0,0,28,20
"Putnam County, Georgia","13237",21226,1137,3314,1398,2335,2554,2935,1750,584,1029,2767,1423,14366,1093,2847,1038,1699,1531,1767,1093,485,628,1331,854,5796,33,455,318,408,677,906,575,88,398,1406,532,86,0,0,2,2,0,56,0,11,3,12,0,978,11,12,40,226,346,206,82,0,0,18,37
"Quitman County, Georgia","13239",2407,106,409,289,178,259,243,177,100,102,315,229,1296,85,231,220,103,87,146,104,29,28,160,103,1091,21,178,69,75,172,92,73,56,74,155,126,5,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0
"Rabun County, Georgia","13241",16267,691,2397,1153,1634,1928,2058,1234,498,831,2276,1567,8974,589,1672,745,679,1026,1060,733,297,497,996,680,6173,102,614,276,617,644,898,417,189,334,1232,850,136,0,10,0,7,16,49,19,12,0,7,16,984,0,101,132,331,242,51,65,0,0,41,21
"Randolph County, Georgia","13243",7411,819,993,691,737,806,1007,467,286,305,624,676,5988,736,874,525,620,592,662,407,249,218,525,580,1171,83,119,161,80,136,225,60,37,87,99,84,70,0,0,0,37,33,0,0,0,0,0,0,182,0,0,5,0,45,120,0,0,0,0,12
"Richmond County, Georgia","13245",201244,14695,33966,24363,31524,23108,25855,12962,4565,6100,13847,10259,122983,12524,26688,14684,16972,12632,14436,6465,2615,3694,6702,5571,66056,1892,6351,8454,12015,8409,9769,5582,1691,2065,5925,3903,5053,188,575,718,1046,858,792,364,99,61,108,244,7152,91,352,507,1491,1209,858,551,160,280,1112,541
"Rockdale County, Georgia","13247",86256,5514,17167,8037,9854,11540,13236,5946,1763,3198,6202,3799,46541,4768,12145,4719,4787,4881,5526,2557,816,1370,2899,2073,30014,719,4147,2282,3256,4735,5599,2722,723,1565,2810,1456,959,27,243,132,195,66,173,30,12,23,23,35,8742,0,632,904,1616,1858,1938,637,212,240,470,235
"Schley County, Georgia","13249",5054,202,1158,363,465,693,799,239,126,193,536,280,3937,177,1029,327,341,498,522,156,101,129,465,192,967,25,121,36,98,118,238,83,25,64,71,88,32,0,8,0,0,9,15,0,0,0,0,0,118,0,0,0,26,68,24,0,0,0,0,0
"Screven County, Georgia","13251",14281,950,2448,1350,1561,1626,2021,1048,437,588,1326,926,11818,885,2255,1090,1272,1168,1605,815,389,506,1101,732,2286,65,171,221,268,437,351,228,48,82,221,194,84,0,22,27,8,6,21,0,0,0,0,0,93,0,0,12,13,15,44,5,0,0,4,0
"Seminole County, Georgia","13253",8804,483,1501,716,883,902,1291,629,310,317,1073,699,6398,451,1263,512,621,679,912,449,244,192,668,407,2281,32,232,204,256,200,316,168,66,125,405,277,11,0,6,0,0,0,5,0,0,0,0,0,114,0,0,0,6,23,58,12,0,0,0,15
"Spalding County, Georgia","13255",63946,4473,11432,5726,8416,7937,8744,3412,1694,2740,5600,3772,48933,4354,10101,4587,5946,6026,6066,2549,1151,1955,3702,2496,12355,98,911,866,1769,1472,2207,788,543,758,1775,1168,509,0,118,0,151,79,52,30,0,13,39,27,2149,21,302,273,550,360,419,45,0,14,84,81
"Stephens County, Georgia","13257",25741,1373,4413,2893,2508,3050,3475,1882,775,892,2753,1727,17938,1244,3831,1844,1433,1977,2083,1378,432,558,2141,1017,7027,129,486,803,1008,936,1326,453,327,334,558,667,132,0,0,11,30,0,55,22,0,0,14,0,644,0,96,235,37,137,11,29,16,0,40,43
"Stewart County, Georgia","13259",5900,249,650,705,947,856,932,382,147,164,439,429,3674,242,579,276,454,339,650,303,105,99,321,306,1061,7,71,151,141,192,144,31,42,57,114,111,27,0,0,0,0,3,13,3,0,8,0,0,1138,0,0,278,352,322,125,45,0,0,4,12
"Sumter County, Georgia","13261",31804,2326,5670,4266,3916,3470,4066,2129,641,987,2482,1851,25690,2243,5258,3463,2878,2688,2921,1734,512,773,1865,1355,4987,83,306,546,832,602,918,332,89,214,588,477,148,0,10,36,45,15,32,0,0,0,0,10,979,0,96,221,161,165,195,63,40,0,29,9
"Talbot County, Georgia","13263",6594,248,1018,586,439,805,1120,618,280,292,735,453,5544,248,969,557,393,659,923,476,222,197,517,383,945,0,49,29,46,143,169,125,58,84,197,45,59,0,0,0,0,0,5,17,0,0,16,21,46,0,0,0,0,3,23,0,0,11,5,4
"Taliaferro County, Georgia","13265",1700,95,201,169,176,200,171,150,38,84,227,189,1411,75,185,129,137,151,143,136,31,61,190,173,268,20,16,40,31,49,28,14,7,23,31,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,6,7
"Tattnall County, Georgia","13267",25356,1419,3990,2672,4180,3701,3568,1533,466,825,1811,1191,18215,1309,3472,2062,2680,2245,2316,1017,371,561,1248,934,5478,98,423,401,977,1006,1086,451,95,203,494,244,452,12,18,70,108,158,27,21,0,38,0,0,1211,0,77,139,415,292,139,44,0,23,69,13
"Taylor County, Georgia","13269",8505,495,1469,816,836,1129,1168,671,162,350,843,566,7166,454,1253,715,686,988,912,543,162,275,705,473,1191,41,194,88,102,93,252,127,0,75,126,93,40,0,0,0,24,0,4,0,0,0,12,0,108,0,22,13,24,48,0,1,0,0,0,0
"Telfair County, Georgia","13271",16493,845,2234,1310,2607,2698,2306,1172,344,605,1254,1118,11832,826,2068,1129,1516,1314,1445,818,314,374,1032,996,2550,19,153,89,451,528,467,268,23,208,222,122,31,0,0,0,5,19,7,0,0,0,0,0,2080,0,13,92,635,837,387,86,7,23,0,0
"Terrell County, Georgia","13273",9304,667,1593,937,1033,947,1323,707,247,347,889,614,7899,594,1474,882,862,818,969,585,236,247,720,512,1249,73,108,31,98,116,350,113,10,95,158,97,35,0,0,0,26,0,0,9,0,0,0,0,121,0,11,24,47,13,4,0,1,5,11,5
"Thomas County, Georgia","13275",44733,2871,8056,3646,5327,5416,6385,3060,1476,1449,4010,3037,31587,2605,6728,2535,3782,3485,3965,1783,960,921,2657,2166,11808,266,1304,907,1234,1636,2256,1165,488,477,1249,826,251,0,16,34,6,87,48,42,0,9,0,9,1087,0,8,170,305,208,116,70,28,42,104,36
"Tift County, Georgia","13277",40721,2570,7726,5057,5124,5080,5182,2392,571,1556,3219,2244,30967,2415,6851,3706,3707,3592,3518,1716,397,1132,2266,1667,7268,155,673,826,1098,905,1231,562,145,385,758,530,176,0,35,50,47,0,23,8,0,0,0,13,2310,0,167,475,272,583,410,106,29,39,195,34
"Toombs County, Georgia","13279",27272,2171,5379,2402,3445,3218,3600,1454,866,867,2255,1615,21068,2156,4659,1789,2376,2306,2368,999,698,630,1823,1264,4589,15,654,324,700,571,854,404,157,194,385,331,115,0,0,19,69,0,10,3,0,0,14,0,1500,0,66,270,300,341,368,48,11,43,33,20
"Towns County, Georgia","13281",10670,455,1168,1257,620,1062,1255,702,312,562,1785,1492,5184,420,957,863,368,421,575,241,63,113,579,584,5073,30,211,338,227,527,626,436,238,440,1128,872,38,0,0,13,0,0,0,25,0,0,0,0,375,5,0,43,25,114,54,0,11,9,78,36
"Treutlen County, Georgia","13283",6781,381,1277,540,712,912,886,516,146,201,705,505,5492,344,1098,427,474,768,718,388,122,153,534,466,1211,37,179,87,206,144,153,128,24,43,171,39,15,0,0,0,0,0,15,0,0,0,0,0,63,0,0,26,32,0,0,0,0,5,0,0
"Troup County, Georgia","13285",68375,4723,13011,7071,8495,8437,9482,4424,1599,2230,5047,3856,45525,4328,9898,4682,5369,5191,5294,2922,1221,1458,2988,2174,19540,377,2822,1943,2503,2644,3331,1358,341,751,1909,1561,435,6,0,77,61,85,134,20,11,7,12,22,2875,12,291,369,562,517,723,124,26,14,138,99
"Turner County, Georgia","13287",8491,488,1675,772,935,1118,1011,474,316,293,787,622,7062,488,1451,577,712,867,795,411,282,273,649,557,1107,0,173,127,172,173,172,58,26,10,131,65,7,0,0,0,0,0,0,0,0,0,7,0,315,0,51,68,51,78,44,5,8,10,0,0
"Twiggs County, Georgia","13289",8612,486,1217,844,741,926,1442,916,154,342,967,577,8037,486,1199,813,691,861,1305,805,125,333,900,519,553,0,18,31,32,65,137,107,29,9,67,58,4,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0
"Union County, Georgia","13291",21553,785,3123,1284,1729,2068,2789,1574,849,1095,3729,2528,10961,714,2407,673,1200,1172,1386,489,433,201,1225,1061,9774,71,571,496,436,685,1298,1078,416,888,2421,1414,457,0,111,110,6,124,85,0,0,0,21,0,361,0,34,5,87,87,20,7,0,6,62,53
"Upson County, Georgia","13293",26681,1703,4403,2372,2862,3260,3879,2017,803,920,2635,1827,22299,1656,4038,1967,2223,2644,3264,1559,622,660,2197,1469,3988,47,365,314,470,582,587,417,170,259,438,339,122,0,0,6,51,34,0,23,0,1,0,7,272,0,0,85,118,0,28,18,11,0,0,12
"Walker County, Georgia","13295",68445,3906,11926,5443,8114,9001,10021,5271,1680,2267,6349,4467,34464,2087,6546,3228,4137,4526,4671,2312,827,1151,2813,2166,32712,1814,5243,2105,3728,4276,5050,2874,838,1116,3426,2242,564,0,117,64,104,69,145,13,0,0,41,11,705,5,20,46,145,130,155,72,15,0,69,48
"Walton County, Georgia","13297",85378,5417,16999,7266,9983,11945,12502,5566,2027,2540,6841,4292,55544,5081,13795,5441,6330,6942,6171,3162,1110,1493,3669,2350,25252,328,2926,1515,2663,4130,5360,2016,850,904,2870,1690,663,8,4,51,132,174,106,117,5,16,23,27,3919,0,274,259,858,699,865,271,62,127,279,225
"Ware County, Georgia","13299",35915,2452,6003,3524,4578,4361,4864,2288,931,1323,2983,2608,27704,2291,5296,2777,3401,2877,3528,1720,651,898,2318,1947,6616,109,551,501,946,1149,1063,526,280,326,602,563,382,52,21,52,25,79,53,0,0,50,9,41,1213,0,135,194,206,256,220,42,0,49,54,57
"Warren County, Georgia","13301",5626,355,899,517,556,554,810,464,185,200,604,482,4967,355,885,433,486,494,691,380,137,187,496,423,598,0,11,84,65,51,105,75,40,13,95,59,10,0,3,0,0,0,0,7,0,0,0,0,51,0,0,0,5,9,14,2,8,0,13,0
"Washington County, Georgia","13303",20861,1297,3476,1905,2611,2543,3232,1497,397,844,1745,1314,17972,1246,3179,1717,2186,1866,2700,1311,331,693,1541,1202,2520,51,259,182,385,509,464,180,66,136,191,97,72,0,0,6,3,27,21,6,0,9,0,0,297,0,38,0,37,141,47,0,0,6,13,15
"Wayne County, Georgia","13305",30170,2021,5379,2361,4184,4120,4378,1731,822,1054,2415,1705,22005,1920,4718,1823,2722,2533,2782,1123,587,737,1768,1292,6886,101,509,436,1054,1344,1339,550,211,317,612,413,173,0,7,34,56,29,39,8,0,0,0,0,1106,0,145,68,352,214,218,50,24,0,35,0
"Webster County, Georgia","13307",2744,110,430,289,234,330,352,302,104,119,349,125,2423,110,338,283,228,298,342,245,73,92,309,105,312,0,92,6,6,23,10,57,31,27,40,20,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wheeler County, Georgia","13309",7932,226,656,839,1858,1268,1241,498,305,206,473,362,6413,201,606,721,1508,834,1013,390,284,188,409,259,1409,25,50,105,314,415,193,101,21,18,64,103,19,0,0,7,0,6,6,0,0,0,0,0,91,0,0,6,36,13,29,7,0,0,0,0
"White County, Georgia","13311",27594,1372,4574,2354,2729,3285,4007,2392,728,926,3175,2052,17559,1182,4011,1501,1824,1834,2528,1278,441,383,1335,1242,9237,182,405,794,803,1394,1276,1095,275,514,1736,763,255,0,96,40,20,25,74,0,0,0,0,0,543,8,62,19,82,32,129,19,12,29,104,47
"Whitfield County, Georgia","13313",103132,7658,20812,9982,13644,13977,13849,6273,1989,2636,6906,5406,57149,6525,15593,5067,5206,5921,6435,2955,964,1443,3697,3343,26214,1013,3812,2773,3485,2980,3943,2068,861,925,2705,1649,744,10,67,32,167,73,239,83,14,0,25,34,19025,110,1340,2110,4786,5003,3232,1167,150,268,479,380
"Wilcox County, Georgia","13315",9061,458,1285,834,1322,1270,1395,717,164,260,744,612,7492,399,1200,732,1003,1069,1089,568,152,230,542,508,1309,50,78,93,222,118,271,133,12,30,202,100,77,9,7,5,33,7,0,16,0,0,0,0,183,0,0,4,64,76,35,0,0,0,0,4
"Wilkes County, Georgia","13317",10123,664,1554,662,1175,1088,1459,829,207,433,1193,859,8271,636,1347,523,972,877,1198,611,109,347,920,731,1502,22,170,114,84,177,197,184,90,86,250,128,88,6,0,0,1,0,43,23,0,0,15,0,262,0,37,25,118,34,21,11,8,0,8,0
"Wilkinson County, Georgia","13319",9455,614,1623,787,1068,1109,1347,738,256,325,935,653,8310,605,1587,722,902,960,1148,555,217,298,720,596,949,9,25,42,109,88,173,172,39,27,208,57,35,0,0,0,0,13,11,4,0,0,7,0,161,0,11,23,57,48,15,7,0,0,0,0
"Worth County, Georgia","13321",21365,1341,3697,1924,2446,2578,3125,1553,647,704,2076,1274,17531,1308,3408,1725,2008,1989,2301,1161,516,515,1619,981,3323,33,256,181,337,512,737,330,99,189,381,268,148,0,33,0,0,39,7,37,32,0,0,0,363,0,0,18,101,38,80,25,0,0,76,25
