"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Stephens County School District, Georgia","1304560",25625,1442,4320,2667,2685,2683,3530,1971,815,720,2998,1794,18232,1381,3753,1790,1749,1705,2169,1149,510,441,2275,1310,6667,61,499,732,879,751,1318,738,290,279,666,454,151,0,0,25,22,0,21,50,15,0,18,0,575,0,68,120,35,227,22,34,0,0,39,30
"Stewart County School District, Georgia","1304590",5832,198,634,684,1211,781,758,357,133,188,411,477,3505,198,589,283,478,255,425,250,98,152,364,413,517,0,45,0,100,69,110,32,24,36,47,54,19,0,0,0,0,0,13,4,0,0,0,2,1791,0,0,401,633,457,210,71,11,0,0,8
"Sumter County School District, Georgia","1304620",30687,1938,5274,4266,3768,3270,3688,1944,828,950,2849,1912,24620,1887,4872,3368,2848,2746,2892,1425,566,662,1992,1362,4925,44,368,694,665,292,669,487,195,261,746,504,111,7,0,25,5,0,18,25,15,16,0,0,1031,0,34,179,250,232,109,7,52,11,111,46
"Talbot County School District, Georgia","1304650",6423,248,887,513,395,798,948,589,291,311,880,563,5303,232,839,467,336,721,754,464,234,223,593,440,946,16,48,42,49,61,181,91,57,83,233,85,98,0,0,4,0,2,11,29,0,5,14,33,76,0,0,0,10,14,2,5,0,0,40,5
"Taliaferro County School District, Georgia","1304680",1844,73,223,187,233,252,223,142,39,80,242,150,1600,65,214,187,198,204,203,113,24,77,190,125,194,8,9,0,14,33,20,25,15,3,52,15,4,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,21,11,0,4,0,0,0,10
"Tattnall County School District, Georgia","1304770",25397,1431,3864,2308,4314,3622,3541,1553,663,755,2007,1339,17625,1302,3164,1755,2853,2252,2197,924,476,436,1302,964,6192,129,567,493,985,970,1107,517,172,271,624,357,438,0,31,43,136,67,40,51,0,44,19,7,1142,0,102,17,340,333,197,61,15,4,62,11
"Taylor County School District, Georgia","1304800",8267,425,1319,782,793,981,1223,724,201,308,918,593,7239,425,1270,715,691,873,994,612,169,218,765,507,864,0,23,67,64,69,222,108,32,74,123,82,68,0,0,0,36,0,7,0,0,0,25,0,96,0,26,0,2,39,0,4,0,16,5,4
"Telfair County School District, Georgia","1304830",16339,653,2203,1165,2672,2564,2308,972,546,618,1451,1187,12069,644,1949,1033,1648,1474,1441,584,481,475,1306,1034,2196,9,250,64,445,376,382,231,22,136,128,153,9,0,0,0,0,0,9,0,0,0,0,0,2065,0,4,68,579,714,476,157,43,7,17,0
"Terrell County School District, Georgia","1304860",8978,597,1575,737,989,1052,1156,724,246,314,933,655,7653,530,1487,684,880,892,876,600,224,240,714,526,1246,63,88,53,98,143,275,116,16,74,201,119,20,4,0,0,8,0,0,8,0,0,0,0,59,0,0,0,3,17,5,0,6,0,18,10
"Toombs County School District, Georgia","1305040",16761,1272,3487,1396,1988,2002,2194,949,494,409,1568,1002,13475,1222,3246,953,1699,1423,1527,657,361,285,1286,816,2313,50,212,207,138,323,477,255,108,116,282,145,50,0,0,1,47,0,1,1,0,0,0,0,923,0,29,235,104,256,189,36,25,8,0,41
"Thomas County School District, Georgia","1304890",26406,1688,4707,1916,3167,3371,3903,1834,740,693,2473,1914,17904,1618,3611,1357,1985,1995,2349,1112,483,397,1699,1298,7322,44,975,334,868,1225,1471,570,225,282,744,584,263,26,37,51,29,15,6,44,28,0,8,19,917,0,84,174,285,136,77,108,4,14,22,13
"Thomasville City School District, Georgia","1304950",18503,1198,3265,1684,2359,1941,2151,1406,407,979,1847,1266,12785,1134,2629,1284,1494,1325,1269,935,200,625,1125,765,5297,64,513,367,786,567,797,471,207,339,722,464,162,0,103,0,0,21,9,0,0,0,0,29,259,0,20,33,79,28,76,0,0,15,0,8
"Tift County School District, Georgia","1304980",40531,2837,7274,4730,5197,5037,4959,2406,1127,1281,3362,2321,31413,2679,6571,3348,3901,3665,3534,1588,692,1002,2581,1852,6326,158,505,877,940,626,966,631,317,210,655,441,151,0,35,43,0,28,6,4,15,11,0,9,2641,0,163,462,356,718,453,183,103,58,126,19
"Towns County School District, Georgia","1305070",11173,408,1113,1519,769,850,1181,767,272,538,2048,1708,5387,278,843,883,582,401,565,285,32,165,569,784,5445,130,270,569,183,386,576,436,215,366,1414,900,48,0,0,17,2,0,0,24,0,0,0,5,293,0,0,50,2,63,40,22,25,7,65,19
"Treutlen County School District, Georgia","1305100",6752,463,972,553,914,781,915,488,100,279,682,605,5058,450,791,456,746,512,596,279,58,193,513,464,1406,13,92,77,96,228,302,185,42,79,151,141,49,0,6,0,0,0,13,15,0,0,15,0,239,0,83,20,72,41,4,9,0,7,3,0
"Trion City School District, Georgia","1305130",2325,211,518,217,263,362,299,110,44,75,101,125,1597,182,424,160,144,159,195,65,22,61,92,93,284,29,47,10,27,26,59,23,8,14,9,32,10,0,0,0,0,5,5,0,0,0,0,0,434,0,47,47,92,172,40,22,14,0,0,0
"Turner County School District, Georgia","1305190",8036,510,1488,483,897,1121,1023,510,194,293,905,612,6529,507,1149,383,805,839,834,431,167,231,722,461,1242,3,291,99,88,147,171,60,27,50,155,151,46,0,0,0,0,7,0,11,0,0,28,0,219,0,48,1,4,128,18,8,0,12,0,0
"Twiggs County School District, Georgia","1305220",8323,441,1156,719,812,919,1149,732,338,347,1084,626,7178,433,1040,672,724,793,924,633,276,268,962,453,1035,8,81,47,57,90,225,99,62,71,122,173,7,0,0,0,0,0,0,0,0,7,0,0,103,0,35,0,31,36,0,0,0,1,0,0
"Union County School District, Georgia","1305250",22262,757,2848,1270,1977,1938,2789,1827,634,1191,4198,2833,10401,726,1939,953,1158,1028,1487,538,232,239,1076,1025,10971,31,904,311,533,726,1239,1226,387,922,2940,1752,325,0,3,6,8,170,15,27,0,17,75,4,565,0,2,0,278,14,48,36,15,13,107,52
"Upson County School District, Georgia","1305280",26241,1627,4251,2341,2853,3213,3649,2013,741,901,2743,1909,21830,1543,3876,1833,2309,2613,3084,1575,581,757,2126,1533,3655,84,312,326,346,470,526,396,103,144,584,364,205,0,31,6,88,44,6,22,0,0,8,0,551,0,32,176,110,86,33,20,57,0,25,12
"Valdosta City School District, Georgia","1305310",56036,4152,8251,12556,8881,5550,4973,3174,822,1554,3517,2606,37048,3515,6559,8909,5053,3048,2816,1923,525,954,2276,1470,16199,559,1384,3317,3100,2029,1849,902,241,582,1169,1067,699,22,156,106,147,89,56,114,9,0,0,0,2090,56,152,224,581,384,252,235,47,18,72,69
"Vidalia City School District, Georgia","1305340",10603,745,1944,922,1650,1076,1209,703,346,402,775,831,7021,665,1538,678,799,596,730,402,217,227,571,598,2597,80,406,200,373,343,336,203,120,121,187,228,129,0,0,0,94,0,16,19,0,0,0,0,856,0,0,44,384,137,127,79,9,54,17,5
"Walker County School District, Georgia","1305370",65470,3755,10723,4899,7831,8140,9568,4650,2236,2156,6729,4783,32636,1681,5391,2921,4091,4119,4759,2185,1149,1192,3031,2117,31686,2018,5240,1949,3629,3817,4419,2358,1078,938,3617,2623,322,0,18,8,29,54,116,33,9,18,37,0,826,56,74,21,82,150,274,74,0,8,44,43
"Walton County School District, Georgia","1305390",84306,5229,16282,7506,9563,11006,12459,5472,1970,2623,7567,4629,57373,4687,13358,5819,6526,7021,7497,2959,1170,1519,4152,2665,22320,355,2522,1349,2348,3080,4056,2211,618,984,3104,1693,905,187,44,127,70,83,173,60,22,69,17,53,3708,0,358,211,619,822,733,242,160,51,294,218
"Ware County School District, Georgia","1305430",35688,2398,6116,2960,4631,4532,4591,2486,785,1310,3238,2641,27845,2312,5254,2534,3429,3146,3392,1820,536,937,2515,1970,6535,86,709,385,1183,807,942,646,234,302,697,544,331,0,119,32,3,69,41,20,0,30,17,0,977,0,34,9,16,510,216,0,15,41,9,127
"Warren County School District, Georgia","1305460",5410,275,873,300,703,576,705,392,227,252,674,433,4730,272,841,258,608,481,587,333,213,217,540,380,524,0,32,42,66,36,87,59,12,35,102,53,5,3,0,0,0,0,0,0,2,0,0,0,151,0,0,0,29,59,31,0,0,0,32,0
"Washington County School District, Georgia","1305490",20506,1181,3442,1814,2569,2498,2892,1627,355,811,1939,1378,16991,1147,3020,1484,2075,1782,2404,1363,296,665,1524,1231,2980,32,327,320,465,492,395,240,59,140,381,129,130,2,3,0,0,50,58,17,0,0,0,0,405,0,92,10,29,174,35,7,0,6,34,18
"Wayne County School District, Georgia","1305550",29833,2095,5272,2327,4065,3867,4157,1901,781,969,2701,1698,20810,1922,4547,1840,2406,2093,2414,1180,593,676,1783,1356,7767,173,686,361,1322,1499,1391,671,162,282,892,328,378,0,6,0,85,87,187,7,6,0,0,0,878,0,33,126,252,188,165,43,20,11,26,14
"Whitfield County School District, Georgia","1305700",70423,4814,13010,6288,8997,8703,10291,4667,1542,2097,6100,3914,42503,3992,10051,4317,4002,4537,5022,2591,880,1235,3253,2623,17757,822,2619,1304,2305,2058,2747,1473,500,660,2195,1074,453,0,13,99,41,52,169,25,26,12,13,3,9710,0,327,568,2649,2056,2353,578,136,190,639,214
"Webster County School District, Georgia","1305580",2627,92,529,202,287,231,409,206,64,106,335,166,2267,82,476,196,259,181,389,166,41,83,269,125,321,10,53,6,14,36,16,40,16,23,66,41,19,0,0,0,8,0,4,0,7,0,0,0,20,0,0,0,6,14,0,0,0,0,0,0
"Wheeler County School District, Georgia","1305640",7952,338,1009,1179,1101,1201,1156,418,262,215,630,443,6890,338,1006,1073,839,939,963,353,206,196,564,413,954,0,3,98,223,235,160,64,56,19,66,30,16,0,0,0,1,8,7,0,0,0,0,0,92,0,0,8,38,19,26,1,0,0,0,0
"White County School District, Georgia","1305670",28509,1264,4707,2472,2807,2997,4162,2547,621,1033,3572,2327,18909,1207,4187,1941,1922,1854,2386,1541,326,442,1655,1448,8664,50,366,444,805,1091,1485,973,248,545,1841,816,205,0,137,0,0,33,10,25,0,0,0,0,731,7,17,87,80,19,281,8,47,46,76,63
"Wilcox County School District, Georgia","1305730",8896,463,1259,784,1228,1317,1211,674,213,298,839,610,7044,411,1181,631,1003,968,841,426,173,242,622,546,1648,52,76,151,198,247,328,223,40,56,213,64,10,0,0,0,0,5,5,0,0,0,0,0,194,0,2,2,27,97,37,25,0,0,4,0
"Wilkes County School District, Georgia","1305760",9905,525,1514,887,1004,976,1359,777,252,418,1257,936,7951,478,1350,718,776,761,1129,596,142,343,901,757,1481,40,114,50,103,177,200,166,90,60,322,159,58,7,0,0,3,9,11,5,0,0,23,0,415,0,50,119,122,29,19,10,20,15,11,20
"Wilkinson County School District, Georgia","1305790",9147,509,1610,775,921,1071,1283,693,234,427,944,680,8000,490,1539,665,762,917,1149,562,187,365,746,618,969,19,71,71,146,116,118,81,47,62,176,62,53,0,0,0,0,7,11,22,0,0,13,0,125,0,0,39,13,31,5,28,0,0,9,0
"Worth County School District, Georgia","1305850",20809,1273,3596,1803,2402,2284,2837,1483,645,812,2242,1432,17262,1254,3347,1597,2054,1708,2256,1147,437,647,1671,1144,3143,19,236,197,283,499,532,276,178,165,493,265,144,0,0,0,0,35,26,48,30,0,0,5,260,0,13,9,65,42,23,12,0,0,78,18
"Remainder of Georgia, Georgia","1399999",19215,1939,3521,6644,4562,1777,569,69,33,80,10,11,1994,689,503,365,204,104,92,5,0,15,6,11,14939,1154,2578,5742,3768,1297,275,44,29,48,4,0,1168,92,361,299,222,121,73,0,0,0,0,0,1114,4,79,238,368,255,129,20,4,17,0,0
"Troup County School District, Georgia","1300001",69433,4593,12890,7106,9092,8433,9165,4774,1547,2201,5755,3877,47767,4254,10592,5484,5778,5237,5262,2969,1019,1330,3667,2175,18344,294,2100,1298,2440,2528,3149,1627,451,841,1970,1646,578,10,16,142,91,81,180,48,0,0,10,0,2744,35,182,182,783,587,574,130,77,30,108,56
"Grady County School District, Georgia","1302460",25048,1710,4601,1852,3280,2845,3340,1827,638,814,2511,1630,17047,1515,4116,1107,2075,1573,2003,1004,419,502,1584,1149,6372,195,410,594,731,855,1039,766,164,288,855,475,173,0,0,32,0,40,48,0,29,7,14,3,1456,0,75,119,474,377,250,57,26,17,58,3
"Greene County School District, Georgia","1302490",16732,984,2244,1061,1756,1626,1890,1137,540,967,2982,1545,11067,939,2081,878,1264,1085,1270,661,295,525,1298,771,4762,23,129,137,184,375,513,438,214,400,1618,731,101,0,0,0,5,18,46,23,0,0,9,0,802,22,34,46,303,148,61,15,31,42,57,43
"Spalding County School District, Georgia","1302520",64192,4142,11379,5478,8185,7858,8348,4025,1678,2316,6646,4137,47727,3836,9703,4539,5895,5603,5701,2769,1118,1488,4383,2692,14015,300,1447,828,1898,1570,2247,1137,539,779,1963,1307,382,6,40,0,51,37,90,43,21,0,20,74,2068,0,189,111,341,648,310,76,0,49,280,64
"Gwinnett County School District, Georgia","1302550",876958,60102,182654,79483,117182,132417,131657,53017,19317,23655,50847,26627,318187,51986,121753,32775,30383,23568,22591,9597,3562,5049,10853,6070,323842,6945,47296,28605,41581,50467,60323,26805,9806,12158,26272,13584,15179,374,2347,2026,2687,2686,2551,1026,249,305,671,257,219750,797,11258,16077,42531,55696,46192,15589,5700,6143,13051,6716
"Habersham County School District, Georgia","1302580",43878,2576,7446,4358,5030,5446,5809,2548,946,1831,4655,3233,29095,2436,6266,2986,3084,2735,3508,1601,660,1246,2402,2171,10434,43,859,843,1058,1526,1591,803,258,530,1924,999,327,37,14,15,89,30,88,14,8,24,8,0,4022,60,307,514,799,1155,622,130,20,31,321,63
"Hall County School District, Georgia","1302610",153908,9973,29810,12897,19411,19896,22184,9359,3582,5092,13467,8237,86082,8965,24598,8126,9031,7837,9203,4099,1748,2054,6274,4147,43402,596,3905,2711,4943,5918,7909,3971,1567,2387,6019,3476,1921,122,289,181,319,198,322,119,29,80,140,122,22503,290,1018,1879,5118,5943,4750,1170,238,571,1034,492
"Hancock County School District, Georgia","1302640",8667,262,983,713,1425,998,1139,712,262,391,1075,707,6934,262,926,592,1125,569,854,643,203,305,836,619,1492,0,12,114,252,362,251,63,59,80,216,83,60,0,18,0,4,9,20,0,0,0,9,0,181,0,27,7,44,58,14,6,0,6,14,5
"Haralson County School District, Georgia","1302670",22494,1393,3680,1864,2609,2513,3649,1543,565,853,2363,1462,16953,1343,3339,1637,1954,1733,2260,1161,402,605,1417,1102,5157,43,312,227,595,689,1311,350,135,232,919,344,73,7,0,0,10,0,11,10,19,0,0,16,311,0,29,0,50,91,67,22,9,16,27,0
"Henry County School District, Georgia","1302820",217506,12725,45400,20541,25308,31674,33962,13769,4456,6569,15002,8100,117268,11576,32206,12627,13277,13998,12954,5442,2013,2850,6542,3783,79229,1002,11452,6414,8861,12381,16363,7142,1692,3098,7175,3649,4310,47,641,577,898,1039,687,50,80,99,149,43,16699,100,1101,923,2272,4256,3958,1135,671,522,1136,625
"Harris County School District, Georgia","1302700",33198,1588,5764,2781,3119,4193,5143,2662,991,1343,3678,1936,20224,1422,4399,2090,1946,2558,2721,1115,453,666,1781,1073,11505,166,1294,495,1044,1372,2224,1278,490,627,1736,779,754,0,71,166,22,134,160,155,27,0,19,0,715,0,0,30,107,129,38,114,21,50,142,84
"Hart County School District, Georgia","1302730",25535,1397,3998,2067,2949,2919,3301,1889,580,1186,3019,2230,16075,1143,2686,1267,1854,1683,2118,1110,356,569,1792,1497,8707,254,1312,697,886,1123,1058,720,208,574,1182,693,112,0,0,12,37,10,22,31,0,0,0,0,641,0,0,91,172,103,103,28,16,43,45,40
"Heard County School District, Georgia","1302790",11607,659,2035,999,1214,1356,1831,821,312,532,1116,732,8938,621,1857,900,932,1009,1311,450,224,404,766,464,2510,38,172,99,267,322,487,348,75,106,340,256,46,0,0,0,0,3,8,23,0,0,4,8,113,0,6,0,15,22,25,0,13,22,6,4
"Houston County School District, Georgia","1302880",150341,10276,28545,13931,22230,19635,20560,9642,3689,4014,10416,7403,83743,9044,20733,7671,11821,9429,9134,4146,1441,1590,5084,3650,54336,1011,6347,5007,8089,7578,9412,4745,2019,2195,4758,3175,3830,109,859,636,734,523,621,193,18,12,125,0,8432,112,606,617,1586,2105,1393,558,211,217,449,578
"Irwin County School District, Georgia","1302910",9278,417,1630,871,1088,1353,1175,574,300,183,885,802,7932,391,1563,804,985,1049,850,498,266,143,708,675,1252,26,67,67,100,276,294,76,34,40,167,105,18,0,0,0,0,0,18,0,0,0,0,0,76,0,0,0,3,28,13,0,0,0,10,22
"Jackson County School District, Georgia","1302940",46915,2877,8819,3691,5719,6754,6720,3044,1097,1741,4264,2189,32143,2715,7558,2900,3882,3795,3677,1944,627,1166,2431,1448,12133,162,1100,758,1390,2133,2517,924,401,474,1551,723,299,0,71,22,26,69,57,41,8,5,0,0,2340,0,90,11,421,757,469,135,61,96,282,18
"Jefferson County School District, Georgia","1303060",15954,1100,2715,1433,1970,1782,2100,1026,410,723,1576,1119,13842,1100,2617,1251,1644,1572,1726,866,332,634,1220,880,1645,0,67,124,140,151,334,134,78,82,304,231,94,0,0,0,13,26,26,0,0,0,29,0,373,0,31,58,173,33,14,26,0,7,23,8
"Jasper County School District, Georgia","1302970",13732,782,2478,1056,1512,1700,1960,1128,403,464,1400,849,10638,751,2295,876,1195,1257,1448,744,249,305,923,595,2677,22,183,167,194,356,426,368,150,159,447,205,8,0,0,2,0,6,0,0,0,0,0,0,409,9,0,11,123,81,86,16,4,0,30,49
"Jeff Davis County School District, Georgia","1303000",14999,995,3062,1226,1927,1840,1965,765,472,502,1423,822,11751,928,2614,879,1422,1499,1141,565,350,443,1217,693,2458,56,392,256,276,124,688,150,122,59,206,129,94,11,0,22,43,18,0,0,0,0,0,0,696,0,56,69,186,199,136,50,0,0,0,0
"Jefferson City School District, Georgia","1303030",10259,726,2290,450,1202,1846,1420,492,92,272,850,619,6792,674,1921,291,896,995,812,227,48,183,316,429,2749,52,337,133,190,529,497,209,44,89,493,176,175,0,26,0,36,71,25,0,0,0,17,0,543,0,6,26,80,251,86,56,0,0,24,14
"Jenkins County School District, Georgia","1303090",8929,634,1528,929,792,1029,1310,658,308,344,976,421,7447,619,1451,687,601,860,1163,534,154,272,716,390,1100,15,77,113,116,113,107,124,146,72,213,4,11,0,0,0,0,0,0,0,0,0,11,0,371,0,0,129,75,56,40,0,8,0,36,27
"Johnson County School District, Georgia","1303120",9800,564,1434,832,1016,1590,1349,681,247,391,957,739,7956,419,1309,736,781,1176,1057,643,180,265,769,621,1742,145,105,87,233,389,287,38,51,126,178,103,43,0,20,5,0,13,0,0,5,0,0,0,59,0,0,4,2,12,5,0,11,0,10,15
"Jones County School District, Georgia","1303150",28540,1528,5294,2256,3219,3795,4088,2027,779,971,2767,1816,23099,1506,4881,2109,2524,2931,2969,1538,587,700,1952,1402,5083,22,379,127,651,760,1042,483,192,271,773,383,90,0,0,15,24,41,4,0,0,0,6,0,268,0,34,5,20,63,73,6,0,0,36,31
"Lamar County School District, Georgia","1303210",18282,1011,2834,2767,1880,2109,2328,1398,622,372,1916,1045,14821,1011,2628,2371,1426,1756,1640,1096,449,303,1383,758,2811,0,86,257,342,312,579,223,173,69,497,273,135,0,36,0,77,4,5,13,0,0,0,0,515,0,84,139,35,37,104,66,0,0,36,14
"Lanier County School District, Georgia","1303240",10388,727,1918,914,1830,1267,1229,531,344,317,784,527,6465,546,1478,569,900,846,537,315,283,212,342,437,3458,67,366,275,772,413,686,209,61,87,432,90,287,114,63,52,58,0,0,0,0,0,0,0,178,0,11,18,100,8,6,7,0,18,10,0
"Lee County School District, Georgia","1303270",29216,1839,5989,2274,3713,4555,4010,1872,627,1056,2102,1179,19724,1726,4895,1611,2529,2673,2337,1064,334,628,1241,686,8147,103,896,605,1030,1545,1493,678,280,373,694,450,326,10,22,0,96,56,63,66,13,0,0,0,1019,0,176,58,58,281,117,64,0,55,167,43
"Liberty County School District, Georgia","1303300",52400,4550,9547,6224,9629,5995,5946,3071,1302,1197,3308,1631,21831,3319,6126,1652,2655,1746,2020,1001,509,433,1426,944,24252,1038,2734,3963,5306,3188,3108,1662,596,645,1522,490,3085,193,492,420,1138,310,196,142,49,32,94,19,3232,0,195,189,530,751,622,266,148,87,266,178
"Lincoln County School District, Georgia","1303330",7768,427,1079,575,773,846,1069,681,238,392,1060,628,5677,382,896,471,537,661,756,474,135,309,589,467,1899,45,165,100,192,157,221,205,103,83,471,157,96,0,0,0,17,0,79,0,0,0,0,0,96,0,18,4,27,28,13,2,0,0,0,4
"Long County School District, Georgia","1303360",17857,1417,3676,1899,2862,2530,2185,890,593,346,918,541,8590,1155,2294,913,1203,774,796,336,193,253,416,257,7539,231,1222,717,1316,1380,1071,419,381,74,496,232,505,31,115,103,108,62,29,57,0,0,0,0,1223,0,45,166,235,314,289,78,19,19,6,52
"Lowndes County School District, Georgia","1303390",57905,3930,10965,7621,8250,7248,7414,3055,1258,1668,4000,2496,33117,3273,7999,4176,3621,3635,3587,1499,568,972,2303,1484,20739,556,2575,2963,3615,2856,3308,1262,517,526,1584,977,1204,49,237,163,280,158,164,85,46,20,2,0,2845,52,154,319,734,599,355,209,127,150,111,35
"Lumpkin County School District, Georgia","1303420",31567,1360,4483,5938,3324,3307,3754,1923,1089,1260,3327,1802,19287,1236,3406,4021,2118,2011,1730,1042,466,745,1636,876,10994,104,964,1722,1147,976,1773,817,543,477,1636,835,119,0,0,23,38,16,16,0,0,0,11,15,1167,20,113,172,21,304,235,64,80,38,44,76
"Macon County School District, Georgia","1303450",13675,603,2059,1355,1724,1898,1823,1288,412,414,1385,714,10990,583,1801,1100,1447,1508,1499,928,232,320,1033,539,2228,20,258,225,188,233,292,272,128,94,352,166,83,0,0,18,6,48,0,6,5,0,0,0,374,0,0,12,83,109,32,82,47,0,0,9
"Madison County School District, Georgia","1303480",28600,1684,4922,2358,3237,3689,4206,1783,990,1151,2851,1729,21838,1630,4507,1884,2723,2443,2765,1204,662,741,2127,1152,5368,28,323,326,405,844,1122,480,307,317,661,555,233,4,32,30,54,43,40,14,16,0,0,0,1161,22,60,118,55,359,279,85,5,93,63,22
"McIntosh County School District, Georgia","1303600",14061,623,1870,1010,1390,1528,1929,1236,535,646,2040,1254,9811,559,1571,755,1088,1025,1108,782,298,444,1342,839,3804,64,265,255,215,464,675,394,237,202,649,384,208,0,34,0,0,10,104,60,0,0,0,0,238,0,0,0,87,29,42,0,0,0,49,31
"Marietta City School District, Georgia","1303510",60203,4109,9804,7062,10325,9091,7162,2656,1278,1493,4333,2890,22939,3621,6183,3239,2780,2050,1476,516,341,286,1436,1011,24618,355,2700,2546,4112,3715,3678,1655,718,1024,2421,1694,978,49,100,147,252,160,87,88,25,17,43,10,11668,84,821,1130,3181,3166,1921,397,194,166,433,175
"Marion County School District, Georgia","1303540",8558,457,1421,578,956,1028,1264,664,275,371,1038,506,6543,429,1335,508,710,778,850,389,169,267,769,339,1670,28,86,43,137,237,346,247,71,81,253,141,103,0,0,0,41,0,43,0,19,0,0,0,242,0,0,27,68,13,25,28,16,23,16,26
"McDuffie County School District, Georgia","1303570",21488,1523,4153,1709,2517,2478,2751,1502,662,693,2140,1360,16142,1341,3735,1352,1906,1656,1815,1006,486,396,1392,1057,4578,182,350,312,452,639,818,400,160,297,729,239,273,0,0,45,52,66,74,16,16,0,4,0,495,0,68,0,107,117,44,80,0,0,15,64
"Meriwether County School District, Georgia","1303630",21152,1208,3449,1764,2401,2362,2955,1752,522,726,2499,1514,17689,1136,3229,1603,2056,1884,2332,1324,451,532,1912,1230,3062,72,195,145,294,338,573,371,68,170,568,268,171,0,25,16,49,22,8,51,0,0,0,0,230,0,0,0,2,118,42,6,3,24,19,16
"Miller County School District, Georgia","1303660",5884,346,1012,431,654,693,776,411,169,169,598,625,4732,330,861,358,548,438,659,321,153,104,481,479,1077,16,151,73,106,224,88,90,9,65,109,146,67,0,0,0,0,31,29,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0
"Mitchell County School District, Georgia","1303690",18901,990,3233,1578,2451,2597,2678,1234,496,723,1738,1183,15731,931,3038,1354,1950,2016,2026,904,403,569,1497,1043,2554,18,167,215,317,374,553,298,93,148,241,130,26,0,3,0,5,0,0,12,0,6,0,0,590,41,25,9,179,207,99,20,0,0,0,10
"Monroe County School District, Georgia","1303720",26795,1394,4185,2292,3024,3279,3876,2151,718,1291,2756,1829,19607,1291,3746,1739,2407,2066,2458,1483,388,911,1887,1231,6311,103,425,475,535,945,1288,625,260,325,807,523,170,0,0,0,16,60,45,0,0,36,13,0,707,0,14,78,66,208,85,43,70,19,49,75
"Montgomery County School District, Georgia","1303750",8758,445,1400,1060,944,1138,1200,692,213,274,882,510,6768,424,1305,765,678,840,819,447,121,212,749,408,1406,20,83,258,164,154,274,175,68,35,107,68,38,1,0,3,6,11,0,5,0,12,0,0,546,0,12,34,96,133,107,65,24,15,26,34
"Morgan County School District, Georgia","1303780",18013,979,3150,1497,1611,1968,2890,1240,437,924,1947,1370,13409,895,2807,1388,1333,1402,1851,756,345,587,1248,797,4225,84,325,50,240,529,910,453,87,297,691,559,102,0,0,11,0,16,46,10,0,19,0,0,277,0,18,48,38,21,83,21,5,21,8,14
"Murray County School District, Georgia","1303840",39444,2447,7546,3434,4909,5290,5729,2569,999,1246,3403,1872,26503,2266,6230,2341,3051,3076,3380,1435,736,715,2044,1229,9787,163,1159,833,1182,1272,1737,881,211,504,1247,598,200,0,3,0,60,12,52,16,2,9,46,0,2954,18,154,260,616,930,560,237,50,18,66,45
"Muscogee County School District, Georgia","1303870",188042,13666,32279,18095,30089,23773,23393,12356,4923,5211,13773,10484,106742,11936,24610,12039,15203,10661,10479,6045,2481,2367,6613,4308,65645,1448,6596,5106,11550,10101,10464,5051,1843,2221,6228,5037,4814,54,575,361,1104,661,847,564,230,149,110,159,10841,228,498,589,2232,2350,1603,696,369,474,822,980
"Newton County School District, Georgia","1303930",105042,6868,21380,9890,12776,14536,15134,6003,2694,3143,8025,4593,66208,6499,16477,6801,8680,7245,7716,3278,1435,1592,4152,2333,30897,369,4138,2575,3123,5187,5698,2185,926,1306,3311,2079,1723,0,531,166,215,382,278,31,15,27,78,0,6214,0,234,348,758,1722,1442,509,318,218,484,181
"Oconee County School District, Georgia","1303960",35972,1887,7756,2834,3242,5120,5328,2203,751,1760,3267,1824,20701,1776,5943,1875,1984,2334,2096,868,337,913,1643,932,12261,110,1579,685,901,2002,2619,1029,357,754,1399,826,882,1,117,169,69,235,124,51,12,25,79,0,2128,0,117,105,288,549,489,255,45,68,146,66
"Oglethorpe County School District, Georgia","1303990",14654,800,2394,1003,1703,2037,2140,1136,285,556,1595,1005,10684,748,2188,863,1197,1234,1362,750,180,379,1099,684,3488,31,201,124,433,532,715,374,105,177,478,318,158,21,2,5,23,98,7,2,0,0,0,0,324,0,3,11,50,173,56,10,0,0,18,3
"Paulding County School District, Georgia","1304020",152399,9943,32034,13134,19365,23696,23443,9419,2863,3735,9585,5182,85293,9048,23920,8825,10766,9587,9910,3789,1018,1659,4287,2484,57469,855,7687,3586,7181,11091,11390,5014,1658,1876,4887,2244,1454,30,57,241,338,286,170,83,58,70,52,69,8183,10,370,482,1080,2732,1973,533,129,130,359,385
