"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Franklin County School District, Georgia","1302250",22121,1353,3724,2215,2337,2910,3075,1375,606,864,2035,1627,16431,1231,3117,1331,1615,2057,2281,918,511,636,1515,1219,5059,120,568,681,579,758,750,447,95,190,512,359,70,2,6,0,21,0,41,0,0,0,0,0,561,0,33,203,122,95,3,10,0,38,8,49
"Fulton County School District, Georgia","1302280",502020,37343,99667,37002,76992,83284,76480,29063,10343,12321,21514,18011,190181,30970,58323,14480,21780,18874,17852,8490,2789,3624,6661,6338,221086,5182,30805,14844,32490,42630,43780,16180,6018,7525,11813,9819,6576,233,1612,553,1270,1181,989,350,144,40,84,120,84177,958,8927,7125,21452,20599,13859,4043,1392,1132,2956,1734
"Gainesville City School District, Georgia","1302310",32881,4110,5906,4087,5940,4198,2783,1095,754,639,1564,1805,15086,3514,3849,1457,1359,852,973,593,392,211,840,1046,7383,499,1059,909,1199,873,828,357,183,323,574,579,425,0,123,20,119,36,67,11,27,22,0,0,9987,97,875,1701,3263,2437,915,134,152,83,150,180
"Gilmer County School District, Georgia","1302340",28076,1716,4680,1992,3219,3691,4032,2233,633,1295,2947,1638,18578,1560,3960,1108,1945,1966,2660,1418,395,957,1633,976,7761,156,620,623,725,1225,1295,759,218,338,1189,613,168,0,6,9,6,55,15,30,20,0,20,7,1569,0,94,252,543,445,62,26,0,0,105,42
"Glascock County School District, Georgia","1302370",3007,174,615,185,393,431,462,166,60,94,203,224,2531,169,552,133,347,342,351,150,54,85,163,185,414,5,54,47,46,82,72,16,6,7,40,39,40,0,0,0,0,7,33,0,0,0,0,0,22,0,9,5,0,0,6,0,0,2,0,0
"Glynn County School District, Georgia","1302400",77632,5209,13628,6568,9360,10274,11290,5139,2122,2698,6369,4975,45836,4469,10126,4400,4934,5287,5747,2652,1160,1244,3197,2620,26998,618,2905,1534,3281,3917,5062,2342,939,1389,2895,2116,735,23,83,43,156,259,102,28,0,8,0,33,4063,99,514,591,989,811,379,117,23,57,277,206
"Gordon County School District, Georgia","1302430",39064,2942,7780,3384,5101,5897,5815,2423,911,1093,2629,1089,27264,2711,6203,2290,3101,3524,3719,1630,568,788,1864,866,9104,231,1370,618,1314,1699,1720,674,326,264,675,213,177,0,56,12,25,28,44,10,0,2,0,0,2519,0,151,464,661,646,332,109,17,39,90,10
"Grady County School District, Georgia","1302460",24738,1912,4587,2239,3029,3308,3427,1751,552,641,1888,1404,17823,1780,3662,1304,2047,2188,2404,1201,344,481,1432,980,5321,132,817,548,391,851,916,499,168,155,420,424,86,0,0,40,35,2,9,0,0,0,0,0,1508,0,108,347,556,267,98,51,40,5,36,0
"Greene County School District, Georgia","1302490",15844,845,2583,1087,1703,1740,2081,1442,549,809,1999,1006,11922,830,2388,1025,1381,1212,1593,883,392,388,1237,593,3419,15,150,37,153,451,445,456,157,421,741,393,66,0,0,0,0,27,27,12,0,0,0,0,437,0,45,25,169,50,16,91,0,0,21,20
"Spalding County School District, Georgia","1302520",63304,4721,11686,5573,8430,8681,8922,3867,1206,2228,4585,3405,48885,4555,10218,4663,6170,6376,6005,2696,855,1606,3292,2449,11942,107,1145,682,1646,1807,2543,1023,329,593,1190,877,607,21,121,12,163,93,137,30,14,16,0,0,1870,38,202,216,451,405,237,118,8,13,103,79
"Gwinnett County School District, Georgia","1302550",766564,62706,161747,64544,114317,132655,113527,38911,13671,15790,29578,19118,258946,52944,88965,20650,21753,22979,21475,8707,2985,3793,7815,6880,300276,7917,51757,23194,41911,58209,58254,20902,7424,8149,14033,8526,11871,345,2987,1269,2027,2508,1438,341,285,210,309,152,195471,1500,18038,19431,48626,48959,32360,8961,2977,3638,7421,3560
"Habersham County School District, Georgia","1302580",42212,2894,7194,4857,5449,5637,4682,2818,806,1605,3506,2764,28776,2615,5826,3526,3342,3307,2728,1620,603,907,2397,1905,9653,117,1021,1150,1041,1525,1319,972,194,563,1044,707,194,30,0,4,5,37,33,15,5,28,0,37,3589,132,347,177,1061,768,602,211,4,107,65,115
"Hall County School District, Georgia","1302610",141549,10553,28233,12164,18964,21325,20210,8098,2918,4017,8994,6073,83083,9673,21388,7068,8484,9847,10219,4101,1554,2007,4920,3822,38823,658,5012,2521,4951,6887,7292,3216,1145,1746,3447,1948,1320,38,311,157,242,220,221,79,12,0,14,26,18323,184,1522,2418,5287,4371,2478,702,207,264,613,277
"Hancock County School District, Georgia","1302640",9649,474,1444,1029,1068,1408,1515,567,356,420,803,565,8236,474,1196,978,884,1203,1271,466,294,370,622,478,1128,0,112,43,133,164,202,101,62,50,181,80,17,0,0,0,17,0,0,0,0,0,0,0,268,0,136,8,34,41,42,0,0,0,0,7
"Haralson County School District, Georgia","1302670",22579,1443,4246,1889,2429,3244,3228,1317,562,942,1956,1323,18099,1377,3977,1640,1887,2689,2067,1022,347,635,1509,949,4262,66,244,249,512,514,1143,295,215,240,418,366,14,0,0,0,0,11,0,0,0,0,3,0,204,0,25,0,30,30,18,0,0,67,26,8
"Harris County School District, Georgia","1302700",30807,1753,5816,2186,2776,4702,5188,2211,862,1367,2355,1591,18615,1590,4354,1443,1789,2524,2456,1201,479,665,1033,1081,10850,161,1266,626,910,2007,2457,917,369,611,1084,442,579,0,194,75,39,99,107,40,0,0,25,0,763,2,2,42,38,72,168,53,14,91,213,68
"Hart County School District, Georgia","1302730",25024,1676,4028,1906,2941,3097,3638,1458,745,1255,2445,1835,15522,1255,2501,1165,1637,1776,2259,822,539,719,1457,1392,8875,421,1527,626,1042,1292,1246,621,206,520,931,443,116,0,0,16,30,0,25,0,0,0,45,0,511,0,0,99,232,29,108,15,0,16,12,0
"Heard County School District, Georgia","1302790",11720,703,2373,917,1218,1781,1821,723,263,472,888,561,8690,660,2117,646,1075,1230,1158,402,123,304,542,433,2820,43,231,228,114,548,642,253,136,164,346,115,110,0,14,34,2,0,1,59,0,0,0,0,100,0,11,9,27,3,20,9,4,4,0,13
"Henry County School District, Georgia","1302820",193717,13867,43332,15295,24944,34160,28507,10485,3385,4525,9456,5761,104678,11761,29249,8992,12241,14253,12249,4953,1477,1908,4564,3031,71621,1970,12306,4930,9598,15009,13147,4578,1623,2241,4045,2174,2971,107,699,392,498,635,416,91,20,41,49,23,14447,29,1078,981,2607,4263,2695,863,265,335,798,533
"Houston County School District, Georgia","1302880",133644,9699,26330,12829,18494,19024,20037,7512,2295,3526,8257,5641,71575,8282,17489,7233,9103,8605,8562,3449,928,1556,3732,2636,52025,1335,7617,4219,7511,8437,9686,3392,1178,1807,4016,2827,3308,56,810,689,402,629,596,45,25,11,26,19,6736,26,414,688,1478,1353,1193,626,164,152,483,159
