"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Decatur City School District, Georgia","1301680",15726,2557,13169,2237,1259,1469,981,1622,1367,805,3429,4924,865,4059,1046,517,539,439,443,308,276,491,9016,1159,7857,976,577,748,490,1082,1001,502,2481,315,43,272,15,33,36,10,18,15,9,136,1471,490,981,200,132,146,42,79,43,18,321
"Decatur County School District, Georgia","1301710",21967,4054,17913,4854,2176,3705,2688,1938,1299,417,836,15250,2811,12439,3621,1621,2549,1846,1248,864,247,443,6033,970,5063,1136,538,1062,747,614,404,170,392,51,0,51,0,0,25,0,25,0,0,1,633,273,360,97,17,69,95,51,31,0,0
"DeKalb County School District, Georgia","1301740",506081,74339,431742,81505,43991,71170,57037,65163,41867,16342,54667,183204,30826,152378,34633,15867,24868,21169,23983,13711,4706,13441,215979,23568,192411,30269,14855,26149,24963,30423,22387,9700,33665,6181,888,5293,1047,391,649,768,1007,339,267,825,100717,19057,81660,15556,12878,19504,10137,9750,5430,1669,6736
"Dodge County School District, Georgia","1301770",17694,4977,12717,3255,1918,2180,1813,1852,911,391,397,14457,4037,10420,2662,1636,1640,1548,1483,757,320,374,2925,830,2095,513,282,442,258,369,144,71,16,33,23,10,10,0,0,0,0,0,0,0,279,87,192,70,0,98,7,0,10,0,7
"Dooly County School District, Georgia","1301800",11610,3600,8010,2419,844,1648,1285,668,630,135,381,9459,2609,6850,2207,719,1269,1149,582,527,131,266,1756,870,886,172,120,211,100,80,84,4,115,0,0,0,0,0,0,0,0,0,0,0,395,121,274,40,5,168,36,6,19,0,0
"Dougherty School District, Georgia","1301830",73987,11215,62772,18107,8058,12011,8536,7093,4144,1318,3505,54114,8330,45784,13752,6101,8994,6405,4824,2861,844,2003,17294,2476,14818,3686,1486,2693,1874,2192,1199,427,1261,546,96,450,152,65,65,118,0,3,12,35,2033,313,1720,517,406,259,139,77,81,35,206
"Douglas County School District, Georgia","1301860",97736,13628,84108,15224,7644,12916,12342,14599,9578,3562,8243,42367,5886,36481,7888,3889,5480,5086,6053,3736,1341,3008,44454,5580,38874,6032,2953,5445,5897,7233,4941,1958,4415,910,109,801,138,3,136,171,130,47,52,124,10005,2053,7952,1166,799,1855,1188,1183,854,211,696
"Dublin City School District, Georgia","1301870",12661,2826,9835,2662,1423,1712,1141,1287,775,222,613,9666,2406,7260,2099,1085,1275,821,982,532,110,356,2351,302,2049,446,181,377,252,265,217,94,217,61,19,42,16,10,2,0,0,0,0,14,583,99,484,101,147,58,68,40,26,18,26
"Laurens County School District, Georgia","1301890",25087,4816,20271,3899,2716,3810,3356,3005,1814,462,1209,20054,4000,16054,2983,2161,3161,2725,2574,1316,311,823,4519,751,3768,771,530,614,502,400,436,151,364,108,0,108,10,24,0,16,22,36,0,0,406,65,341,135,1,35,113,9,26,0,22
"Early County School District, Georgia","1301920",8841,1395,7446,2331,1115,1463,828,761,403,253,292,6609,1026,5583,1783,924,1080,584,533,299,121,259,2175,350,1825,531,170,383,244,228,104,132,33,7,0,7,7,0,0,0,0,0,0,0,50,19,31,10,21,0,0,0,0,0,0
"Echols County School District, Georgia","1301950",2950,449,2501,742,406,519,427,190,109,37,71,1556,160,1396,501,164,259,198,146,39,37,52,758,98,660,181,112,122,112,44,70,0,19,0,0,0,0,0,0,0,0,0,0,0,636,191,445,60,130,138,117,0,0,0,0
"Effingham County School District, Georgia","1301980",38560,5549,33011,6666,3142,5053,4449,5330,4030,1525,2816,24059,3891,20168,4693,1999,2999,2755,3085,2219,929,1489,13086,1429,11657,1865,990,1847,1446,1948,1735,580,1246,426,66,360,33,3,74,59,126,28,8,29,989,163,826,75,150,133,189,171,48,8,52
"Elbert County School District, Georgia","1302010",16492,2456,14036,3545,2240,3069,2178,1608,707,291,398,11784,1571,10213,2599,1640,2224,1499,1210,531,195,315,4046,665,3381,880,508,761,526,389,138,96,83,73,0,73,14,28,24,7,0,0,0,0,589,220,369,52,64,60,146,9,38,0,0
"Emanuel County School District, Georgia","1302040",17675,2989,14686,4268,2128,3392,1906,1476,706,196,614,14192,2336,11856,3608,1694,2645,1502,1244,530,179,454,2651,522,2129,521,371,368,337,224,165,17,126,41,0,41,5,8,0,15,8,5,0,0,791,131,660,134,55,379,52,0,6,0,34
"Evans County School District, Georgia","1302070",8550,1220,7330,2036,764,1382,1025,855,698,205,365,6351,919,5432,1528,527,994,765,716,502,104,296,1346,157,1189,292,137,162,172,120,137,100,69,112,9,103,0,24,31,13,0,35,0,0,741,135,606,216,76,195,75,19,24,1,0
"Fannin County School District, Georgia","1302100",19617,1803,17814,4160,3038,3789,2211,2041,1203,562,810,9476,955,8521,2266,1568,1877,943,792,522,255,298,9723,822,8901,1798,1418,1830,1214,1182,640,307,512,5,0,5,0,0,5,0,0,0,0,0,413,26,387,96,52,77,54,67,41,0,0
"Fayette County School District, Georgia","1302130",83353,11135,72218,13348,5329,8597,7526,10145,8132,3835,15306,28410,4592,23818,5251,1904,3194,2951,3757,2585,1156,3020,44990,4784,40206,6775,2701,4074,3967,5130,4688,2303,10568,1406,163,1243,224,77,50,151,191,140,117,293,8547,1596,6951,1098,647,1279,457,1067,719,259,1425
"Floyd County School District, Georgia","1302190",47440,6311,41129,10179,4742,7126,6439,4992,3493,1410,2748,33281,4495,28786,7287,3151,5207,4416,3583,2497,892,1753,12084,1169,10915,2533,1381,1590,1766,1296,934,496,919,238,25,213,68,56,22,0,25,20,22,0,1837,622,1215,291,154,307,257,88,42,0,76
"Forsyth County School District, Georgia","1302220",121337,17342,103995,17842,7436,12314,10066,14756,10262,5329,25990,38258,6264,31994,6330,2665,4287,3494,5278,3453,1363,5124,62444,7458,54986,8415,3098,5206,4614,7443,5702,3180,17328,1351,177,1174,112,57,156,72,209,95,75,398,19284,3443,15841,2985,1616,2665,1886,1826,1012,711,3140
"Franklin County School District, Georgia","1302250",18032,2439,15593,4258,2058,3086,2055,2167,892,289,788,12788,1687,11101,3004,1491,2165,1454,1564,630,234,559,4630,620,4010,1165,462,793,561,555,246,39,189,62,5,57,0,14,0,0,34,0,0,9,552,127,425,89,91,128,40,14,16,16,31
"Fulton County School District, Georgia","1302280",387910,53711,334199,52054,25567,45272,39075,47850,33510,15382,75489,111954,17598,94356,19518,8437,13688,12603,14981,8847,3676,12606,193698,21397,172301,22467,11017,18135,18178,25675,18649,9022,49158,5203,774,4429,849,213,449,588,733,353,129,1115,77055,13942,63113,9220,5900,13000,7706,6461,5661,2555,12610
"Gainesville City School District, Georgia","1302310",24104,3965,20139,3906,2242,5459,3286,2018,1353,498,1377,8404,1293,7111,1793,842,1480,949,742,516,246,543,6018,598,5420,939,601,937,737,840,590,179,597,425,143,282,22,0,13,186,8,30,12,11,9257,1931,7326,1152,799,3029,1414,428,217,61,226
"Gilmer County School District, Georgia","1302340",22832,2463,20369,5161,3208,3871,2884,2473,1310,384,1078,14058,1560,12498,3226,2248,2090,1873,1518,792,272,479,7068,512,6556,1666,641,1390,770,940,508,112,529,168,9,159,57,30,43,29,0,0,0,0,1538,382,1156,212,289,348,212,15,10,0,70
"Glascock County School District, Georgia","1302370",2382,378,2004,441,272,433,285,376,100,60,37,1945,316,1629,318,238,391,201,328,65,51,37,384,52,332,121,28,30,61,48,35,9,0,40,5,35,0,0,12,23,0,0,0,0,13,5,8,2,6,0,0,0,0,0,0
"Glynn County School District, Georgia","1302400",62116,7137,54979,11370,5874,9473,7587,7647,5159,1998,5871,33597,4198,29399,6640,3487,5375,4234,3909,2150,923,2681,24275,2321,21954,4000,1872,3180,2833,3362,2739,1007,2961,661,55,606,46,64,174,66,113,78,29,36,3583,563,3020,684,451,744,454,263,192,39,193
"Gordon County School District, Georgia","1302430",30247,4794,25453,5402,3015,5110,4764,3702,1782,666,1012,19703,3089,16614,3493,2177,3216,3145,2572,1068,419,524,8014,1309,6705,1456,649,1167,1097,968,664,247,457,121,10,111,28,2,9,14,48,10,0,0,2409,386,2023,425,187,718,508,114,40,0,31
"Grady County School District, Georgia","1302460",19300,3387,15913,3980,2411,3241,2363,2107,890,301,620,13228,2121,11107,2863,1666,2151,1593,1594,661,251,328,4565,743,3822,902,544,732,617,485,212,50,280,86,32,54,36,0,3,9,6,0,0,0,1421,491,930,179,201,355,144,22,17,0,12
"Greene County School District, Georgia","1302490",13113,2437,10676,2862,1498,2139,1505,827,538,274,1033,9362,1832,7530,2266,1178,1548,1003,661,344,117,413,3283,411,2872,515,285,577,409,140,194,146,606,66,24,42,39,0,0,3,0,0,0,0,402,170,232,42,35,14,90,26,0,11,14
"Spalding County School District, Georgia","1302520",49754,7464,42290,10851,4954,7766,6493,5451,3080,1149,2546,36564,5812,30752,8357,3698,5688,4497,4000,2102,804,1606,11005,1305,9700,2053,868,1816,1638,1289,859,322,855,469,28,441,36,112,32,88,99,26,23,25,1716,319,1397,405,276,230,270,63,93,0,60
"Gwinnett County School District, Georgia","1302550",579184,89623,489561,86127,42006,76653,66599,75063,51814,21932,69367,133128,23518,109610,24220,8686,15100,13444,17176,12719,4658,13607,254577,29366,225211,32986,15278,27548,28419,37166,27630,12941,43243,9539,2006,7533,1395,606,733,1165,1446,683,393,1112,181940,34733,147207,27526,17436,33272,23571,19275,10782,3940,11405
"Habersham County School District, Georgia","1302580",33910,6102,27808,7155,3518,5621,3775,3571,1854,616,1698,21702,3768,17934,5347,2138,3277,2355,2524,1111,414,768,8743,1316,7427,1476,1086,1255,1083,859,691,199,778,164,22,142,37,18,19,13,14,26,0,15,3301,996,2305,295,276,1070,324,174,26,3,137
"Hall County School District, Georgia","1302610",109196,17954,91242,15877,9906,16643,14246,13921,8264,3651,8734,55954,8875,47079,9524,5353,7985,6787,7575,4434,2020,3401,34762,4713,30049,4615,2460,4079,4566,4817,3145,1580,4787,1153,312,841,123,63,177,145,173,95,0,65,17327,4054,13273,1615,2030,4402,2748,1356,590,51,481
"Hancock County School District, Georgia","1302640",8164,2741,5423,1788,967,1274,701,417,124,83,69,6936,2220,4716,1641,822,1162,560,315,124,53,39,1016,399,617,147,104,112,134,60,0,30,30,17,17,0,0,0,0,0,0,0,0,0,195,105,90,0,41,0,7,42,0,0,0
"Haralson County School District, Georgia","1302670",17871,2599,15272,4067,2220,2990,2024,1925,1045,261,740,13672,1945,11727,3215,1750,2289,1500,1456,761,215,541,4006,634,3372,809,433,657,506,460,262,46,199,14,0,14,0,0,14,0,0,0,0,0,179,20,159,43,37,30,18,9,22,0,0
"Harris County School District, Georgia","1302700",24760,3555,21205,3896,2433,2794,2392,3384,2165,1015,3126,13696,2081,11615,2611,1475,1463,1477,1862,1145,462,1120,9812,1202,8610,1133,795,1144,863,1388,906,531,1850,493,147,346,38,0,54,16,70,82,0,86,759,125,634,114,163,133,36,64,32,22,70
"Hart County School District, Georgia","1302730",20335,2792,17543,5045,2325,3038,2756,2009,1256,193,921,12373,1563,10810,3236,1502,1928,1700,1240,653,103,448,7335,1111,6224,1579,811,1044,1000,720,562,69,439,116,31,85,16,12,9,10,0,17,21,0,511,87,424,214,0,57,46,49,24,0,34
"Heard County School District, Georgia","1302790",9280,1462,7818,1672,1364,1369,1104,1262,511,263,273,6450,1157,5293,1178,1020,892,763,805,349,179,107,2620,294,2326,409,335,431,295,447,159,84,166,110,0,110,48,0,33,26,0,3,0,0,100,11,89,37,9,13,20,10,0,0,0
"Henry County School District, Georgia","1302820",146863,20593,126270,22514,10173,17376,17216,22415,16224,6508,13844,69984,10571,59413,12154,5366,8297,8208,10783,6906,2763,4936,60715,7223,53492,7775,3742,6456,7197,9600,7932,3199,7591,2311,297,2014,537,19,234,216,425,135,310,138,13853,2502,11351,2048,1046,2389,1595,1607,1251,236,1179
"Houston County School District, Georgia","1302880",104130,14201,89929,19133,7327,13235,13357,12827,9330,4623,10097,49804,7476,42328,10445,3646,6968,6462,6335,4000,1492,2980,45178,4815,40363,6931,2758,4905,6026,5788,4687,2847,6421,2643,414,2229,676,145,280,298,236,237,50,307,6505,1496,5009,1081,778,1082,571,468,406,234,389
"Irwin County School District, Georgia","1302910",7703,1242,6461,2251,796,1085,835,614,495,137,248,5762,899,4863,1749,578,748,600,408,440,113,227,1722,222,1500,416,218,337,235,194,55,24,21,26,26,0,0,0,0,0,0,0,0,0,193,95,98,86,0,0,0,12,0,0,0
"Jackson County School District, Georgia","1302940",33803,5201,28602,5739,3289,4624,4199,4138,3440,997,2176,21230,3452,17778,3989,2184,2699,2640,2720,1995,533,1018,10511,1403,9108,1491,807,1457,1243,1216,1398,425,1071,481,32,449,79,101,91,109,35,24,0,10,1581,314,1267,180,197,377,207,167,23,39,77
"Jasper County School District, Georgia","1302970",10753,1453,9300,2252,1087,1812,1480,1210,673,145,641,7759,1175,6584,1729,725,1206,1114,914,446,26,424,2567,265,2302,428,233,518,320,265,202,119,217,30,0,30,0,0,27,3,0,0,0,0,397,13,384,95,129,61,43,31,25,0,0
"Jeff Davis County School District, Georgia","1303000",11132,1747,9385,2395,1205,2193,1611,940,582,253,206,8639,1241,7398,1883,863,1780,1324,723,486,225,114,1757,364,1393,435,226,119,232,198,63,28,92,74,24,50,9,0,41,0,0,0,0,0,662,118,544,68,116,253,55,19,33,0,0
"Jefferson City School District, Georgia","1303030",6490,976,5514,1125,413,691,950,1070,322,223,720,3843,545,3298,850,233,327,609,609,152,74,444,2129,276,1853,217,168,272,317,299,155,149,276,0,0,0,0,0,0,0,0,0,0,0,518,155,363,58,12,92,24,162,15,0,0
"Jefferson County School District, Georgia","1303060",13301,2494,10807,3248,1579,1993,1640,1180,658,148,361,10933,2048,8885,2902,1301,1661,1261,908,502,103,247,2065,325,1740,334,246,257,364,234,156,35,114,61,8,53,12,0,0,3,38,0,0,0,242,113,129,0,32,75,12,0,0,10,0
"Jenkins County School District, Georgia","1303090",6617,881,5736,1540,1118,1248,565,487,364,114,300,5280,640,4640,1369,909,968,430,336,257,114,257,890,149,741,124,147,122,86,112,107,0,43,77,36,41,0,0,0,23,18,0,0,0,370,56,314,47,62,158,26,21,0,0,0
"Johnson County School District, Georgia","1303120",8162,2251,5911,1780,986,1153,663,591,377,89,272,6835,1691,5144,1503,843,1061,545,513,344,72,263,1168,460,708,269,92,92,118,78,33,17,9,49,12,37,0,37,0,0,0,0,0,0,110,88,22,8,14,0,0,0,0,0,0
"Jones County School District, Georgia","1303150",22280,3221,19059,4179,1871,3265,2775,2947,2173,635,1214,16285,2640,13645,3238,1380,2495,2221,1977,1462,361,511,5173,425,4748,907,491,674,403,916,617,151,589,173,0,173,24,0,0,10,0,42,97,0,649,156,493,10,0,96,141,54,52,26,114
"Lamar County School District, Georgia","1303210",14617,1766,12851,4257,1507,2341,1519,1778,634,413,402,11540,1380,10160,3373,1327,1975,1108,1297,486,330,264,2736,298,2438,872,180,271,343,420,131,83,138,95,15,80,0,0,15,27,21,17,0,0,246,73,173,12,0,80,41,40,0,0,0
"Lanier County School District, Georgia","1303240",7209,1137,6072,1835,660,1200,852,508,674,113,230,4661,785,3876,1336,415,927,471,237,279,91,120,2228,317,1911,464,243,150,331,271,395,22,35,2,0,2,0,2,0,0,0,0,0,0,318,35,283,35,0,123,50,0,0,0,75
"Lee County School District, Georgia","1303270",21510,3390,18120,3532,1776,2707,2237,3006,2351,897,1614,14118,2230,11888,2423,1228,2066,1565,2097,1231,495,783,6549,1027,5522,942,424,496,636,885,1042,335,762,207,41,166,39,0,33,9,0,18,67,0,636,92,544,128,124,112,27,24,60,0,69
"Liberty County School District, Georgia","1303300",41909,6247,35662,8622,3710,5748,5430,5551,3701,923,1977,13020,2088,10932,2990,1616,1791,1565,1257,923,178,612,22448,2509,19939,4003,1538,3218,3069,3780,2440,661,1230,2858,747,2111,944,244,321,168,160,168,23,83,3583,903,2680,685,312,418,628,354,170,61,52
"Lincoln County School District, Georgia","1303330",6716,894,5822,1659,744,1036,711,804,388,100,380,4794,671,4123,1322,535,663,527,526,267,43,240,1794,204,1590,329,203,358,163,266,94,45,132,74,15,59,6,0,0,5,12,24,12,0,54,4,50,2,6,15,16,0,3,0,8
"Long County School District, Georgia","1303360",9782,1769,8013,2008,1104,1549,1614,856,551,182,149,4666,940,3726,1107,357,678,794,334,253,86,117,4423,677,3746,803,653,673,736,478,275,96,32,165,13,152,44,0,30,28,27,23,0,0,528,139,389,54,94,168,56,17,0,0,0
"Lowndes County School District, Georgia","1303390",41321,5724,35597,7596,3696,7322,5203,5293,2926,1213,2348,21632,2963,18669,4256,2192,3859,2631,2866,1402,496,967,16603,2183,14420,2741,1134,2809,2227,2225,1344,663,1277,1138,151,987,297,120,150,190,114,93,4,19,1948,427,1521,302,250,504,155,88,87,50,85
"Lumpkin County School District, Georgia","1303420",23809,3085,20724,6012,2284,3843,2840,2345,1366,674,1360,13371,1974,11397,3686,1387,2078,1564,1242,606,380,454,9092,936,8156,2031,678,1384,1166,1046,685,294,872,243,26,217,77,0,85,0,40,15,0,0,1103,149,954,218,219,296,110,17,60,0,34
"Macon County School District, Georgia","1303450",11579,3297,8282,2655,1091,1966,1127,539,548,129,227,9092,2655,6437,2075,918,1436,953,465,335,99,156,1928,521,1407,411,156,447,80,74,138,30,71,78,9,69,0,0,0,0,0,69,0,0,481,112,369,169,17,83,94,0,6,0,0
"Madison County School District, Georgia","1303480",22192,3555,18637,4333,2339,3162,3201,3018,1526,321,737,15954,2288,13666,3176,1884,2318,2306,2240,1113,192,437,5505,992,4513,1093,436,591,881,731,394,108,279,83,8,75,14,0,14,0,28,19,0,0,650,267,383,50,19,239,14,19,0,21,21
"Marietta City School District, Georgia","1303510",45581,5528,40053,8235,4187,7222,5634,6015,2916,1251,4593,12229,1713,10516,2703,797,1499,1381,1742,700,331,1363,20046,1583,18463,3034,1729,2607,2860,3147,1776,757,2553,771,97,674,196,28,68,74,25,115,0,168,12535,2135,10400,2302,1633,3048,1319,1101,325,163,509
"Marion County School District, Georgia","1303540",6700,966,5734,1293,802,1203,932,875,390,91,148,4405,614,3791,996,526,586,698,599,279,56,51,1812,236,1576,216,238,524,148,266,68,35,81,148,58,90,26,0,5,0,0,43,0,16,335,58,277,55,38,88,86,10,0,0,0
"Mcduffie County School District, Georgia","1303570",16939,2652,14287,3558,2045,3054,2013,1719,1132,245,521,12569,2035,10534,2862,1436,2382,1427,1233,722,90,382,4003,512,3491,646,586,531,580,465,396,155,132,95,30,65,26,9,30,0,0,0,0,0,272,75,197,24,14,111,6,21,14,0,7
"Mcintosh County School District, Georgia","1303600",11308,1371,9937,2482,1384,1959,1320,1190,697,361,544,7920,994,6926,1771,1066,1252,760,965,505,261,346,3157,331,2826,706,234,677,551,206,173,100,179,53,0,53,0,29,5,0,0,0,0,19,178,46,132,5,55,25,9,19,19,0,0
"Meriwether County School District, Georgia","1303630",17839,2455,15384,3969,2365,2829,2373,1755,1092,388,613,14587,2094,12493,3440,1894,2342,1968,1380,794,341,334,2997,286,2711,521,400,444,405,344,295,47,255,46,10,36,0,20,16,0,0,0,0,0,209,65,144,8,51,27,0,31,3,0,24
"Miller County School District, Georgia","1303660",4867,628,4239,1120,544,830,665,491,219,90,280,3920,378,3542,893,479,707,533,412,190,65,263,855,232,623,176,65,123,128,79,10,25,17,6,0,6,2,0,0,4,0,0,0,0,86,18,68,49,0,0,0,0,19,0,0
"Mitchell County School District, Georgia","1303690",15447,3192,12255,3214,1508,2648,1469,1486,1052,258,620,12321,2427,9894,2595,1230,2027,1337,1106,820,253,526,2624,608,2016,607,242,389,117,346,216,5,94,36,21,15,0,7,0,0,0,8,0,0,466,136,330,12,29,232,15,34,8,0,0
"Monroe County School District, Georgia","1303720",20980,3110,17870,3598,1961,3415,2651,2387,1797,451,1610,15357,2455,12902,2633,1348,2692,2071,1740,1144,324,950,5087,585,4502,851,598,677,507,593,624,110,542,172,24,148,60,0,0,10,34,0,0,44,364,46,318,54,15,46,63,20,29,17,74
"Montgomery County School District, Georgia","1303750",7279,1686,5593,1455,838,956,775,811,360,120,278,5617,1333,4284,1063,603,721,630,711,266,79,211,1259,229,1030,301,126,181,145,96,77,41,63,12,0,12,8,0,0,0,4,0,0,0,391,124,267,83,109,54,0,0,17,0,4
"Morgan County School District, Georgia","1303780",14251,1488,12763,3285,1690,1960,1564,1884,824,370,1186,10056,1113,8943,2559,1347,1466,981,1205,511,246,628,3660,326,3334,651,270,430,514,529,299,99,542,109,10,99,28,0,0,47,20,4,0,0,426,39,387,47,73,64,22,130,10,25,16
"Murray County School District, Georgia","1303840",30790,5636,25154,5431,3634,4693,5364,3062,1585,464,921,19015,3161,15854,3656,2304,2993,3080,1997,897,366,561,8550,1371,7179,1459,1114,1147,1514,979,541,98,327,141,17,124,63,0,0,30,23,0,0,8,3084,1087,1997,253,216,553,740,63,147,0,25
"Muscogee County School District, Georgia","1303870",137498,20175,117323,27871,13132,20036,16159,16594,9862,4381,9288,65660,11080,54580,15242,6376,9342,7588,7141,3773,1501,3617,59063,6896,52167,10074,5750,8665,7095,8247,5104,2405,4827,4698,909,3789,1133,287,408,565,474,527,216,179,8077,1290,6787,1422,719,1621,911,732,458,259,665
"Newton County School District, Georgia","1303930",73377,10512,62865,13750,5949,10908,8639,10416,7041,2140,4022,39775,5763,34012,7894,3406,5967,4960,5501,3062,1431,1791,27235,3586,23649,4847,2112,3666,3122,4088,3320,565,1929,941,72,869,187,15,196,16,150,224,24,57,5426,1091,4335,822,416,1079,541,677,435,120,245
"Oconee County School District, Georgia","1303960",24340,3457,20883,3731,1754,2687,2508,3188,2259,901,3855,13409,1874,11535,2442,1208,1629,1560,1833,1120,399,1344,9102,976,8126,1116,399,1001,771,1195,1047,413,2184,299,60,239,48,0,5,49,2,26,23,86,1530,547,983,125,147,52,128,158,66,66,241
"Oglethorpe County School District, Georgia","1303990",11648,2156,9492,2543,1146,1816,1332,1391,747,124,393,8757,1848,6909,2136,787,1150,1099,998,477,102,160,2534,202,2332,383,333,603,216,287,265,22,223,79,29,50,0,0,39,0,1,0,0,10,278,77,201,24,26,24,17,105,5,0,0
"Paulding County School District, Georgia","1304020",100263,13963,86300,15698,6687,12788,12841,15729,10533,4479,7545,51739,7449,44290,9260,3902,6953,6426,7933,5062,1947,2807,42163,5380,36783,5464,2396,4778,5497,7024,5060,2355,4209,1586,148,1438,168,134,378,265,140,133,84,136,4775,986,3789,806,255,679,653,632,278,93,393
"Peach County School District, Georgia","1304050",21704,4533,17171,4453,2071,3361,1870,2329,1443,509,1135,15100,3504,11596,3402,1372,2379,1258,1432,1026,264,463,5189,772,4417,945,460,617,508,771,346,194,576,282,48,234,24,0,92,16,16,47,7,32,1133,209,924,82,239,273,88,110,24,44,64
"Pelham City School District, Georgia","1304080",3183,743,2440,698,376,561,348,273,95,11,78,2663,659,2004,614,300,491,235,234,57,0,73,424,73,351,84,76,53,45,39,38,11,5,31,0,31,0,0,0,31,0,0,0,0,65,11,54,0,0,17,37,0,0,0,0
"Pickens County School District, Georgia","1304110",23583,3627,19956,3772,2422,3765,2484,2758,1751,684,2320,14948,2482,12466,2503,1500,2422,1781,1842,1165,295,958,7734,965,6769,1208,735,1196,656,867,547,363,1197,124,33,91,12,0,0,0,29,11,13,26,777,147,630,49,187,147,47,20,28,13,139
"Pierce County School District, Georgia","1304140",14379,1653,12726,3424,1696,2499,1831,1668,979,134,495,10039,1146,8893,2399,1090,1811,1237,1230,715,89,322,3859,444,3415,961,473,586,594,327,264,45,165,127,15,112,0,41,0,0,71,0,0,0,354,48,306,64,92,102,0,40,0,0,8
"Pike County School District, Georgia","1304170",13491,2010,11481,2360,1389,1899,1815,1750,1145,355,768,9364,1464,7900,1806,1042,1197,1303,1224,763,182,383,3880,502,3378,523,305,695,470,505,362,151,367,91,21,70,31,0,7,0,14,8,10,0,156,23,133,0,42,0,42,7,12,12,18
"Polk County School District, Georgia","1304200",31959,4834,27125,6585,3629,5704,3675,3558,2167,1010,797,23098,3179,19919,4845,2646,3792,2722,2759,1858,700,597,5856,902,4954,1285,602,1145,637,607,253,268,157,237,27,210,44,0,0,126,13,0,27,0,2768,726,2042,411,381,767,190,179,56,15,43
"Pulaski County School District, Georgia","1304220",9834,2048,7786,1886,1588,1336,1261,822,524,129,240,7653,1475,6178,1531,1318,1069,979,541,474,89,177,2078,548,1530,347,234,267,248,281,50,40,63,22,8,14,0,14,0,0,0,0,0,0,81,17,64,8,22,0,34,0,0,0,0
"Putnam County School District, Georgia","1304260",17252,2578,14674,3021,2122,2597,2225,1872,1114,568,1155,11358,1798,9560,2241,1481,1556,1373,1195,619,414,681,4904,431,4473,706,597,718,786,597,457,154,458,97,23,74,32,21,0,0,0,21,0,0,893,326,567,42,23,323,66,80,17,0,16
"Quitman County School District, Georgia","1304290",2095,261,1834,732,284,337,205,178,64,18,16,1031,117,914,354,161,138,128,71,28,18,16,1055,144,911,369,123,199,77,107,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0
"Rabun County School District, Georgia","1304320",13423,1544,11879,2949,1549,2657,1487,1317,852,324,744,6772,776,5996,1482,838,1552,679,650,312,180,303,5716,494,5222,1275,591,958,701,578,534,144,441,95,29,66,0,7,11,21,27,0,0,0,840,245,595,192,113,136,86,62,6,0,0
"Randolph County School District, Georgia","1304350",6397,932,5465,2075,930,966,620,362,212,78,222,5157,691,4466,1631,788,874,514,205,175,78,201,1087,206,881,386,128,92,106,132,37,0,0,7,0,7,7,0,0,0,0,0,0,0,146,35,111,51,14,0,0,25,0,0,21
"Richmond County School District, Georgia","1304380",157333,23269,134064,34150,16417,23914,18752,18520,9226,4093,8992,85302,14591,70711,21307,8999,12852,9497,8626,4378,1711,3341,60601,6917,53684,10671,6081,9047,8015,8473,4291,2063,5043,4287,638,3649,766,423,700,430,638,347,92,253,7143,1123,6020,1406,914,1315,810,783,210,227,355
"Rockdale County School District, Georgia","1304410",65081,8896,56185,11535,5471,9039,8064,8097,6481,2298,5200,28948,4452,24496,6032,2441,3901,3483,3280,2631,913,1815,26756,2883,23873,4152,1706,3418,3528,3956,3313,1142,2658,527,109,418,96,19,33,114,32,23,12,89,8850,1452,7398,1255,1305,1687,939,829,514,231,638
"Rome City School District, Georgia","1304440",28913,4157,24756,7780,3267,4491,3130,2472,1629,455,1532,17037,2380,14657,5165,1874,2284,1947,1481,946,228,732,7664,745,6919,2108,744,1043,816,735,602,204,667,159,25,134,26,27,7,12,23,0,0,39,4053,1007,3046,481,622,1157,355,233,81,23,94
"Schley County School District, Georgia","1304470",3551,627,2924,700,474,550,336,395,213,153,103,2593,504,2089,553,322,372,208,295,130,141,68,794,91,703,142,110,152,119,70,67,12,31,25,0,25,5,0,0,0,0,16,0,4,139,32,107,0,42,26,9,30,0,0,0
"Screven County School District, Georgia","1304500",11872,2076,9796,3150,1304,1825,1443,855,579,179,461,9594,1772,7822,2631,1050,1447,1103,682,454,138,317,2111,261,1850,460,226,355,331,173,120,41,144,54,21,33,21,12,0,0,0,0,0,0,113,22,91,38,16,23,9,0,5,0,0
"Seminole County School District, Georgia","1304530",7132,990,6142,2012,822,1182,644,710,335,131,306,5210,757,4453,1600,550,840,505,452,208,115,183,1814,211,1603,379,266,337,139,242,111,16,113,7,7,0,0,0,0,0,0,0,0,0,101,15,86,33,6,5,0,16,16,0,10
