"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"East Brunswick Township School District, New Jersey","3404110",39707,5896,33811,5630,2445,3898,3019,3846,3455,1524,9994,13582,1939,11643,2331,636,1230,1313,1683,1267,571,2612,10482,1172,9310,1280,749,1059,610,964,1120,502,3026,431,17,414,89,32,37,27,63,59,0,107,15212,2768,12444,1930,1028,1572,1069,1136,1009,451,4249
"East Newark Borough School District, New Jersey","3404200",2046,430,1616,258,181,299,320,219,214,36,89,412,92,320,76,27,57,55,36,45,6,18,131,31,100,15,5,17,37,14,7,3,2,55,29,26,8,0,0,12,6,0,0,0,1448,278,1170,159,149,225,216,163,162,27,69
"East Orange City School District, New Jersey","3404230",52514,8499,44015,9698,5022,7892,5998,6399,4295,1581,3130,23927,4379,19548,4892,2221,3308,2319,2710,2078,838,1182,11964,1367,10597,2231,1336,1880,1374,1364,857,449,1106,775,140,635,157,57,96,84,157,58,0,26,15848,2613,13235,2418,1408,2608,2221,2168,1302,294,816
"East Windsor Regional School District, New Jersey","3404320",26387,3654,22733,3660,2039,3046,2254,2902,2173,1291,5368,8700,1180,7520,1552,670,756,583,797,883,409,1870,7719,515,7204,779,608,714,773,1007,694,524,2105,366,107,259,54,15,65,36,49,15,0,25,9602,1852,7750,1275,746,1511,862,1049,581,358,1368
"Edgewater Borough School District, New Jersey","3404440",9586,1512,8074,721,403,627,615,752,654,667,3635,1553,172,1381,153,150,186,59,240,94,101,398,3371,353,3018,339,63,190,351,148,250,348,1329,204,68,136,0,19,37,5,0,11,0,64,4458,919,3539,229,171,214,200,364,299,218,1844
"Edgewater Park Township School District, New Jersey","3404470",7444,1211,6233,919,459,948,1105,959,653,404,786,3626,725,2901,418,271,378,430,502,333,135,434,2183,206,1977,296,78,378,216,370,232,137,270,173,50,123,26,0,0,24,0,2,35,36,1462,230,1232,179,110,192,435,87,86,97,46
"Edison Township School District, New Jersey","3404500",82327,13349,68978,9756,5017,8131,7558,8463,6927,3929,19197,25683,3383,22300,4026,1770,2733,2760,3420,2565,1145,3881,12413,1080,11333,1453,951,1535,1257,1667,1077,759,2634,993,95,898,189,66,147,122,157,98,30,89,43238,8791,34447,4088,2230,3716,3419,3219,3187,1995,12593
"Egg Harbor Township School District, New Jersey","3404560",34472,4399,30073,5514,2554,4198,4188,3726,2996,1487,5410,17257,2419,14838,3351,1075,1969,1632,1684,1674,908,2545,9114,921,8193,684,789,1074,1169,1009,986,443,2039,1404,140,1264,320,99,135,389,78,70,0,173,6697,919,5778,1159,591,1020,998,955,266,136,653
"Elizabeth City School District, New Jersey","3404590",98153,16318,81835,17478,9378,19558,12213,10534,5702,2160,4812,26318,6276,20042,5264,2211,3125,2897,2887,1661,626,1371,8178,1226,6952,1505,907,1063,1106,717,703,293,658,5240,606,4634,1173,701,1045,662,623,234,123,73,58417,8210,50207,9536,5559,14325,7548,6307,3104,1118,2710
"Elmer Borough School District, New Jersey","3404650",1162,118,1044,175,60,186,164,103,141,55,160,876,97,779,124,48,128,117,94,100,35,133,263,21,242,43,8,56,44,9,37,20,25,0,0,0,0,0,0,0,0,0,0,0,23,0,23,8,4,2,3,0,4,0,2
"Elmwood Park Borough School District, New Jersey","3404660",16324,2264,14060,2162,1425,1864,1447,2215,2099,754,2094,7135,1000,6135,1073,477,848,693,996,890,273,885,2479,310,2169,378,157,308,98,420,269,141,398,272,12,260,50,79,30,6,11,35,20,29,6438,942,5496,661,712,678,650,788,905,320,782
"Elsinboro Township School District, New Jersey","3404680",904,89,815,135,55,90,117,140,109,26,143,597,57,540,86,36,61,97,89,73,14,84,296,32,264,46,18,29,20,44,36,12,59,3,0,3,0,0,0,0,3,0,0,0,8,0,8,3,1,0,0,4,0,0,0
"Emerson Borough School District, New Jersey","3404710",6323,1015,5308,834,307,877,637,559,532,378,1184,3277,642,2635,543,94,374,314,306,314,160,530,1730,230,1500,180,60,194,178,144,166,130,448,41,0,41,0,37,0,0,0,0,0,4,1275,143,1132,111,116,309,145,109,52,88,202
"Englewood City School District, New Jersey","3404740",22942,3527,19415,2485,1423,3048,2236,2397,1754,1238,4834,4986,927,4059,677,255,725,475,477,241,140,1069,8512,903,7609,874,508,924,801,975,809,636,2082,455,54,401,147,22,58,37,60,24,0,53,8989,1643,7346,787,638,1341,923,885,680,462,1630
"Englewood Cliffs Borough School District, New Jersey","3404770",4304,1018,3286,462,175,282,212,301,320,107,1427,980,278,702,93,52,89,47,56,88,29,248,964,120,844,97,31,81,27,119,85,0,404,195,38,157,10,8,0,28,0,0,9,102,2165,582,1583,262,84,112,110,126,147,69,673
"Estell Manor City School District, New Jersey","3404860",1468,168,1300,218,91,179,174,164,175,92,207,965,120,845,172,52,100,125,96,122,58,120,455,48,407,37,39,72,40,58,53,31,77,0,0,0,0,0,0,0,0,0,0,0,48,0,48,9,0,7,9,10,0,3,10
"Ewing Township School District, New Jersey","3404920",31193,3194,27999,6807,2194,3377,2828,3313,3458,1377,4645,17878,1875,16003,4271,1115,2004,1703,1901,1907,738,2364,8660,683,7977,1879,674,765,694,883,934,540,1608,570,79,491,54,67,51,24,116,80,8,91,4085,557,3528,603,338,557,407,413,537,91,582
"Fair Lawn Borough School District, New Jersey","3404980",27219,3376,23843,3703,1704,2393,1962,3167,2833,1493,6588,10260,1425,8835,1543,745,1002,604,1465,1203,533,1740,6633,672,5961,672,390,525,701,716,673,416,1868,321,25,296,75,0,26,13,30,112,0,40,10005,1254,8751,1413,569,840,644,956,845,544,2940
"Fairview Borough School District, New Jersey","3405070",12250,1974,10276,1778,901,2514,1184,1110,1186,368,1235,3159,366,2793,494,296,567,323,321,355,120,317,2048,416,1632,174,148,384,204,99,306,61,256,183,33,150,49,16,0,0,37,37,0,11,6860,1159,5701,1061,441,1563,657,653,488,187,651
"Florence Township School District, New Jersey","3405220",10470,941,9529,1253,765,1169,1065,1488,1332,567,1890,6781,590,6191,942,459,826,714,916,962,372,1000,2565,154,2411,206,238,263,317,433,234,148,572,126,0,126,36,12,16,10,11,13,0,28,998,197,801,69,56,64,24,128,123,47,290
"Folsom Borough School District, New Jersey","3405280",1547,181,1366,260,128,201,127,241,149,40,220,919,125,794,161,75,115,68,169,93,16,97,555,51,504,81,46,75,55,62,53,24,108,28,0,28,6,0,3,4,3,0,0,12,45,5,40,12,7,8,0,7,3,0,3
"Fort Lee Borough School District, New Jersey","3405310",31329,5023,26306,4056,1860,3080,2853,2930,3022,1302,7203,4688,606,4082,575,338,383,475,477,520,233,1081,7539,747,6792,875,420,857,691,810,740,283,2116,533,28,505,95,11,40,15,49,78,21,196,18569,3642,14927,2511,1091,1800,1672,1594,1684,765,3810
"Franklin Township School District, New Jersey","3405490",53081,6504,46577,6124,3175,5481,5293,5880,5680,3120,11824,19595,2082,17513,2789,1406,2064,1837,2631,2492,933,3361,13677,677,13000,1327,925,1597,1586,1715,1440,841,3569,941,92,849,118,78,119,150,31,108,50,195,18868,3653,15215,1890,766,1701,1720,1503,1640,1296,4699
"Garfield City School District, New Jersey","3405760",24906,5387,19519,3250,2414,3389,2800,2804,2207,652,2003,9248,1910,7338,1532,821,1236,926,863,915,248,797,2263,329,1934,195,334,332,234,314,174,101,250,554,92,462,116,84,53,50,83,21,0,55,12841,3056,9785,1407,1175,1768,1590,1544,1097,303,901
"Garwood Borough School District, New Jersey","3405790",3579,519,3060,421,89,402,365,521,330,187,745,2155,339,1816,253,58,183,195,378,236,108,405,764,24,740,86,16,166,48,92,38,35,259,0,0,0,0,0,0,0,0,0,0,0,660,156,504,82,15,53,122,51,56,44,81
"Glassboro Borough School District, New Jersey","3405880",16228,2338,13890,4794,1138,1635,1132,1439,1111,537,2104,9363,1446,7917,3264,651,890,494,871,520,309,918,5593,710,4883,1178,372,430,561,516,532,220,1074,260,27,233,59,1,85,48,0,23,0,17,1012,155,857,293,114,230,29,52,36,8,95
"Glen Ridge Borough School District, New Jersey","3405940",5614,838,4776,547,158,553,214,277,369,442,2216,2332,473,1859,197,63,197,107,93,105,254,843,2295,257,2038,263,73,205,96,121,181,78,1021,134,14,120,10,0,55,0,0,0,0,55,853,94,759,77,22,96,11,63,83,110,297
"Glen Rock Borough School District, New Jersey","3405970",8981,1149,7832,964,412,649,589,793,571,579,3275,3819,612,3207,484,134,346,275,453,283,218,1014,3779,371,3408,356,218,217,262,277,198,279,1601,85,0,85,0,0,13,14,0,0,0,58,1298,166,1132,124,60,73,38,63,90,82,602
"Gloucester City School District, New Jersey","3406000",9018,1146,7872,1589,758,1674,1066,1143,669,279,694,5991,797,5194,1141,579,1013,641,820,519,136,345,2008,237,1771,271,123,359,296,284,121,126,191,127,0,127,63,8,37,0,6,0,0,13,892,112,780,114,48,265,129,33,29,17,145
"Green Township School District, New Jersey","3406090",2867,493,2374,381,204,263,159,253,218,140,756,1887,317,1570,310,132,164,90,159,164,95,456,626,95,531,38,37,43,57,53,47,38,218,64,17,47,15,0,8,0,0,0,0,24,290,64,226,18,35,48,12,41,7,7,58
"Green Brook Township School District, New Jersey","3406120",5914,678,5236,837,399,505,412,458,496,369,1760,2914,416,2498,523,212,237,218,185,249,202,672,1211,59,1152,139,64,171,82,130,106,115,345,8,0,8,0,0,0,0,0,0,0,8,1781,203,1578,175,123,97,112,143,141,52,735
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4067,364,3703,580,313,593,372,538,553,151,603,2620,200,2420,428,133,438,228,358,404,102,329,1199,101,1098,142,147,150,108,169,114,41,227,88,32,56,10,0,0,22,0,13,0,11,160,31,129,0,33,5,14,11,22,8,36
"Greenwich Township School District (Warren County), New Jersey","3406210",4289,659,3630,676,206,418,235,341,351,190,1213,2193,360,1833,355,129,240,124,204,160,87,534,1479,256,1223,266,50,136,55,88,148,79,401,18,0,18,3,0,6,0,0,0,0,9,599,43,556,52,27,36,56,49,43,24,269
"Guttenberg Town School District, New Jersey","3406240",9747,1703,8044,1616,947,1499,979,619,840,211,1333,1589,393,1196,383,102,146,154,161,116,11,123,1378,230,1148,137,36,131,86,103,195,67,393,168,0,168,71,0,22,23,20,0,0,32,6612,1080,5532,1025,809,1200,716,335,529,133,785
"Hackensack City School District, New Jersey","3406270",37597,6191,31406,4602,3016,4849,4257,4326,3601,1347,5408,10870,2001,8869,1511,813,1234,1060,1462,890,407,1492,8697,801,7896,1000,776,1164,802,1166,995,355,1638,924,159,765,152,59,63,157,61,179,0,94,17106,3230,13876,1939,1368,2388,2238,1637,1537,585,2184
"Hackettstown Town School District, New Jersey","3406300",7924,1210,6714,1330,641,1072,685,913,592,323,1158,4275,768,3507,698,242,434,394,474,363,163,739,1520,145,1375,179,71,199,100,242,161,90,333,99,6,93,11,52,7,0,16,7,0,0,2030,291,1739,442,276,432,191,181,61,70,86
"Haddon Heights Borough School District, New Jersey","3406330",6140,490,5650,819,460,730,593,621,619,290,1518,3407,294,3113,562,253,410,292,359,386,145,706,2472,163,2309,218,182,291,283,238,205,135,757,52,10,42,13,11,0,0,0,0,4,14,209,23,186,26,14,29,18,24,28,6,41
"Haddon Township School District, New Jersey","3406360",12134,1147,10987,1407,731,1541,1217,1641,1279,676,2495,6038,676,5362,801,366,851,645,796,489,295,1119,5404,375,5029,515,319,642,508,745,747,348,1205,109,0,109,8,12,17,19,25,10,9,9,583,96,487,83,34,31,45,75,33,24,162
"Haddonfield Borough School District, New Jersey","3406390",8803,890,7913,1020,518,690,631,671,882,420,3081,3676,264,3412,503,241,306,242,284,414,218,1204,4645,564,4081,457,235,348,350,345,420,192,1734,113,13,100,5,14,5,21,9,4,0,42,369,49,320,55,28,31,18,33,44,10,101
"Hamilton Township School District, New Jersey","3406540",74647,7677,66970,10566,4642,10214,7996,10040,8445,3776,11291,47052,4581,42471,7207,2975,5489,4885,6585,5391,2553,7386,12954,972,11982,1360,852,1796,1136,1786,1670,747,2635,1878,153,1725,268,75,384,268,150,359,87,134,12763,1971,10792,1731,740,2545,1707,1519,1025,389,1136
"Hammonton Town School District, New Jersey","3406570",12459,1212,11247,2209,1205,1924,1146,1507,1138,437,1681,7965,840,7125,1586,669,1146,650,1025,770,206,1073,2433,149,2284,366,263,371,196,230,273,123,462,349,36,313,58,33,95,18,65,0,15,29,1712,187,1525,199,240,312,282,187,95,93,117
"Harding Township School District, New Jersey","3406720",3241,535,2706,427,216,192,176,198,196,118,1183,1545,249,1296,226,130,112,109,113,107,37,462,1238,202,1036,151,86,51,67,49,49,50,533,19,0,19,11,0,8,0,0,0,0,0,439,84,355,39,0,21,0,36,40,31,188
"Harmony Township School District, New Jersey","3406810",2246,257,1989,347,132,292,216,237,280,97,388,1523,173,1350,268,91,211,145,169,184,73,209,658,74,584,74,37,78,59,64,92,24,156,18,10,8,0,0,0,4,4,0,0,0,47,0,47,5,4,3,8,0,4,0,23
"Harrison Town School District, New Jersey","3406870",12029,2171,9858,1616,996,1913,1277,1160,1075,365,1456,3019,593,2426,478,155,470,352,249,305,122,295,1061,190,871,175,145,95,50,79,126,39,162,557,84,473,60,69,124,86,65,43,0,26,7392,1304,6088,903,627,1224,789,767,601,204,973
"Hasbrouck Heights Borough School District, New Jersey","3406930",10142,1668,8474,1146,659,1153,792,1054,1067,505,2098,5534,907,4627,504,473,755,491,619,587,138,1060,1799,129,1670,201,53,176,181,154,259,116,530,187,29,158,53,35,0,0,16,25,0,29,2622,603,2019,388,98,222,120,265,196,251,479
"Hawthorne Borough School District, New Jersey","3406990",15412,1730,13682,2077,739,2014,1604,1777,1559,862,3050,9396,1253,8143,1424,452,1151,961,832,994,570,1759,2447,133,2314,190,76,299,184,384,219,183,779,381,11,370,56,17,29,126,79,23,0,40,3188,333,2855,407,194,535,333,482,323,109,472
"Hi-Nella Borough School District, New Jersey","3407080",672,73,599,112,32,120,108,119,53,24,31,368,34,334,76,19,49,64,58,31,14,23,233,18,215,24,8,63,31,54,18,9,8,0,0,0,0,0,0,0,0,0,0,0,71,21,50,12,5,8,13,7,4,1,0
"Highland Park Borough School District, New Jersey","3407170",11198,1193,10005,1441,752,1361,1129,1075,1185,442,2620,3112,352,2760,629,171,328,297,351,349,110,525,3957,223,3734,282,262,373,373,418,550,153,1323,313,143,170,36,24,16,0,30,0,43,21,3816,475,3341,494,295,644,459,276,286,136,751
"Hillsborough Township School District, New Jersey","3407230",31846,3927,27919,4366,1681,2534,2320,2909,2909,1592,9608,16000,1959,14041,2622,867,1190,1399,1633,1598,781,3951,8213,824,7389,842,438,786,470,764,844,346,2899,398,59,339,13,11,52,78,37,30,0,118,7235,1085,6150,889,365,506,373,475,437,465,2640
"Hillside Township School District, New Jersey","3407290",18095,3382,14713,2640,1309,2616,2219,1837,1462,844,1786,8730,1637,7093,1633,649,1299,1016,774,710,310,702,2542,437,2105,349,167,401,254,219,158,119,438,462,94,368,0,42,58,66,35,86,35,46,6361,1214,5147,658,451,858,883,809,508,380,600
"Ho-Ho-Kus Borough School District, New Jersey","3407320",3199,421,2778,409,110,251,177,204,241,101,1285,1461,219,1242,230,36,134,104,68,92,50,528,1198,98,1100,153,43,83,23,114,110,40,534,15,0,15,0,0,0,0,0,4,11,0,525,104,421,26,31,34,50,22,35,0,223
"Hoboken City School District, New Jersey","3407350",46045,5072,40973,3347,1412,2948,2414,3889,5552,3330,18081,18459,2539,15920,942,531,1440,931,1753,2744,1470,6109,17165,1442,15723,954,237,719,906,1516,2154,1345,7892,2054,176,1878,758,298,192,121,126,120,74,189,8367,915,7452,693,346,597,456,494,534,441,3891
"Holmdel Township School District, New Jersey","3407410",13382,2256,11126,1571,781,1566,448,1049,833,449,4429,4486,846,3640,624,411,522,143,338,368,116,1118,5172,829,4343,587,210,600,169,420,217,172,1968,197,0,197,62,30,35,0,19,39,0,12,3527,581,2946,298,130,409,136,272,209,161,1331
"Hopatcong Borough School District, New Jersey","3407440",12391,1493,10898,1431,898,1693,1227,1561,1189,662,2237,7814,973,6841,1040,553,987,805,1100,803,342,1211,2897,179,2718,275,257,420,322,345,266,185,648,175,33,142,7,10,46,0,0,25,18,36,1505,308,1197,109,78,240,100,116,95,117,342
"Hope Township School District, New Jersey","3407470",1545,150,1395,179,104,167,169,192,145,93,346,1048,135,913,135,65,121,79,115,115,48,235,350,12,338,34,30,29,50,56,28,16,95,28,0,28,0,2,3,9,3,0,11,0,119,3,116,10,7,14,31,18,2,18,16
"Hopewell Valley Regional School District, New Jersey","3407530",18737,2325,16412,2720,702,1443,1070,1183,1813,808,6673,8831,1187,7644,1601,398,777,431,699,949,413,2376,7414,730,6684,843,185,591,474,392,663,337,3199,159,21,138,30,3,0,3,6,0,17,79,2333,387,1946,246,116,75,162,86,201,41,1019
"Interlaken Borough School District, New Jersey","3407650",709,49,660,81,36,61,64,69,76,34,239,459,28,431,47,24,33,52,46,50,29,150,211,20,191,32,12,23,10,18,21,3,72,3,0,3,0,0,0,0,3,0,0,0,36,1,35,2,0,5,2,2,5,2,17
"Irvington Township School District, New Jersey","3407680",42493,7781,34712,7253,3961,6600,5486,4892,3489,1115,1916,17407,4078,13329,3167,1433,2196,1626,2083,1447,454,923,8581,883,7698,1788,893,1437,1085,971,730,328,466,889,91,798,159,90,248,124,36,98,35,8,15616,2729,12887,2139,1545,2719,2651,1802,1214,298,519
"Jackson Township School District, New Jersey","3407740",45586,5091,40495,6001,3183,5707,4310,5392,4991,1862,9049,24462,3035,21427,3801,1766,2697,2387,3104,2689,899,4084,15978,1468,14510,1682,952,2094,1457,1916,1800,769,3840,583,91,492,92,85,84,65,15,46,27,78,4563,497,4066,426,380,832,401,357,456,167,1047
"Jamesburg Borough School District, New Jersey","3407770",4488,699,3789,386,398,609,434,468,604,252,638,2070,374,1696,104,160,220,128,243,313,75,453,1293,169,1124,149,102,232,217,143,196,0,85,53,0,53,0,0,0,37,0,0,0,16,1072,156,916,133,136,157,52,82,95,177,84
"Jefferson Township School District, New Jersey","3407800",17567,2318,15249,2017,986,1728,1593,1912,2007,950,4056,12033,1750,10283,1492,561,1216,1137,1290,1424,667,2496,3501,289,3212,342,270,328,252,397,442,172,1009,86,0,86,60,0,0,0,16,0,0,10,1947,279,1668,123,155,184,204,209,141,111,541
"Jersey City School District, New Jersey","3407830",214161,38618,175543,31518,16331,26343,18368,20946,17569,8637,35831,61064,12438,48626,11326,4638,7610,5542,6178,5101,1671,6560,42403,4678,37725,5349,2811,4741,3529,4928,4447,1928,9992,10641,1621,9020,2180,1521,1425,902,829,732,366,1065,100053,19881,80172,12663,7361,12567,8395,9011,7289,4672,18214
"Keansburg Borough School District, New Jersey","3407860",8615,1063,7552,1707,723,1059,936,1226,889,313,699,5408,860,4548,1087,457,552,512,885,416,214,425,2053,81,1972,424,228,326,213,163,321,90,207,154,0,154,44,0,0,97,13,0,0,0,1000,122,878,152,38,181,114,165,152,9,67
"Kearny Town School District, New Jersey","3407890",33857,6711,27146,4139,2726,4432,3697,4028,3106,1460,3558,13363,2848,10515,1716,1002,1774,1113,1612,1161,565,1572,2840,571,2269,257,253,334,300,224,377,147,377,1234,134,1100,268,162,57,155,187,84,105,82,16420,3158,13262,1898,1309,2267,2129,2005,1484,643,1527
"Kenilworth Borough School District, New Jersey","3407920",6788,855,5933,978,306,852,678,729,790,381,1219,4327,631,3696,731,180,537,375,388,517,296,672,702,37,665,27,42,105,115,154,0,13,209,21,0,21,0,0,0,13,0,0,0,8,1738,187,1551,220,84,210,175,187,273,72,330
"Keyport Borough School District, New Jersey","3407950",5791,522,5269,727,597,1021,640,604,571,197,912,3007,267,2740,372,321,429,401,265,388,106,458,1320,65,1255,179,152,161,105,207,106,34,311,133,25,108,36,0,32,21,9,0,0,10,1331,165,1166,140,124,399,113,123,77,57,133
"Kinnelon Borough School District, New Jersey","3408040",8339,920,7419,997,532,485,742,759,677,306,2921,4607,604,4003,502,348,168,419,431,410,188,1537,2405,218,2187,359,125,216,191,175,156,78,887,166,0,166,80,9,0,17,20,0,20,20,1161,98,1063,56,50,101,115,133,111,20,477
"Lacey Township School District, New Jersey","3408100",23632,2486,21146,3615,1759,3002,2661,2856,2582,1004,3667,17820,2185,15635,2872,1108,2352,1951,2018,1953,735,2646,4717,217,4500,495,519,509,687,663,549,228,850,209,0,209,34,39,49,0,42,45,0,0,886,84,802,214,93,92,23,133,35,41,171
"Lakehurst Borough School District, New Jersey","3408160",2015,366,1649,293,135,251,258,231,236,84,161,1225,194,1031,222,103,120,193,126,157,30,80,566,124,442,48,13,74,37,86,68,44,72,26,6,20,8,0,0,0,4,4,4,0,198,42,156,15,19,57,28,15,7,6,9
"Lakewood Township School District, New Jersey","3408220",56764,11391,45373,9918,6169,10344,5604,4895,3623,1078,3742,17942,3908,14034,3318,1890,2836,1814,1815,1126,297,938,23218,4763,18455,3768,2393,3335,2321,2186,1669,578,2205,2737,543,2194,713,320,544,324,89,102,5,97,12867,2177,10690,2119,1566,3629,1145,805,726,198,502
"Laurel Springs Borough School District, New Jersey","3408280",1614,151,1463,203,97,225,244,170,236,78,210,977,94,883,123,70,138,158,104,148,44,98,524,31,493,80,27,68,61,41,73,34,109,4,0,4,0,0,4,0,0,0,0,0,109,26,83,0,0,15,25,25,15,0,3
"Lavallette Borough School District, New Jersey","3408310",1908,123,1785,272,149,284,208,243,181,116,332,1430,100,1330,164,128,205,147,186,156,99,245,415,20,395,100,17,69,42,46,21,17,83,0,0,0,0,0,0,0,0,0,0,0,63,3,60,8,4,10,19,11,4,0,4
"Lawnside Borough School District, New Jersey","3408340",2451,411,2040,402,275,236,184,322,274,126,221,1151,226,925,263,119,114,91,129,108,44,57,1156,180,976,113,127,112,76,165,154,82,147,8,0,8,0,0,0,0,0,4,0,4,136,5,131,26,29,10,17,28,8,0,13
"Lawrence Township School District (Cumberland County), New Jersey","3408370",2625,324,2301,561,161,328,245,366,228,81,331,1933,251,1682,321,110,229,159,300,206,51,306,401,51,350,79,43,55,51,49,22,26,25,117,18,99,74,0,0,21,0,0,4,0,174,4,170,87,8,44,14,17,0,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",27714,2375,25339,5379,1487,2950,2457,2873,2767,1447,5979,10932,847,10085,2784,515,1045,878,1284,1047,476,2056,7940,579,7361,1418,415,933,575,758,739,522,2001,379,16,363,107,19,0,54,69,41,0,73,8463,933,7530,1070,538,972,950,762,940,449,1849
"Leonia Borough School District, New Jersey","3408520",7498,1343,6155,922,394,896,574,562,639,281,1887,1325,205,1120,212,67,228,99,81,94,24,315,1887,175,1712,226,54,303,151,148,145,61,624,77,12,65,12,0,0,0,0,0,0,53,4209,951,3258,472,273,365,324,333,400,196,895
"Lincoln Park Borough School District, New Jersey","3408580",8778,1223,7555,864,659,828,983,1177,1153,452,1439,5133,693,4440,456,242,554,666,730,722,253,817,1767,245,1522,149,167,115,104,266,188,160,373,202,30,172,86,1,18,3,44,0,20,0,1676,255,1421,173,249,141,210,137,243,19,249
"Linden City School District, New Jersey","3408610",34523,5358,29165,4817,2658,5124,3970,4222,3698,1529,3147,15532,2697,12835,2430,1194,2008,1589,1842,1677,664,1431,4816,523,4293,605,550,784,492,606,496,214,546,1064,192,872,234,102,142,88,108,60,46,92,13111,1946,11165,1548,812,2190,1801,1666,1465,605,1078
"Lindenwold Borough School District, New Jersey","3408640",14259,1731,12528,2116,1621,2767,2167,1731,1180,356,590,6532,926,5606,1047,807,1108,760,896,456,245,287,4476,224,4252,644,502,851,879,585,512,95,184,224,51,173,26,36,18,14,47,8,0,24,3027,530,2497,399,276,790,514,203,204,16,95
"Longport Borough School District, New Jersey","3408671",941,77,864,128,39,107,87,102,81,37,283,325,42,283,57,19,37,14,46,32,11,67,574,35,539,69,14,70,69,47,40,20,210,6,0,6,0,0,0,0,3,3,0,0,36,0,36,2,6,0,4,6,6,6,6
"Little Ferry Borough School District, New Jersey","3408760",9264,1674,7590,970,724,1169,822,941,1036,451,1477,2892,401,2491,448,286,344,286,197,378,88,464,1502,269,1233,118,53,176,192,157,97,75,365,200,0,200,24,0,24,14,42,65,20,11,4670,1004,3666,380,385,625,330,545,496,268,637
"Livingston Township School District, New Jersey","3408820",23588,3420,20168,3006,994,2240,1281,1831,1789,1012,8015,10580,1703,8877,1565,438,1175,650,951,817,453,2828,6024,804,5220,670,334,419,226,377,427,230,2537,339,26,313,24,0,0,0,0,110,0,179,6645,887,5758,747,222,646,405,503,435,329,2471
"Lodi Borough School District, New Jersey","3408850",20112,3357,16755,2727,1987,2813,1988,3040,1531,668,2001,8189,1300,6889,1212,883,1062,701,1338,548,345,800,2615,373,2242,292,249,384,290,345,265,67,350,457,28,429,188,50,34,55,60,0,0,42,8851,1656,7195,1035,805,1333,942,1297,718,256,809
"Logan Township School District, New Jersey","3408880",4796,700,4096,651,221,319,440,483,659,275,1048,1599,237,1362,226,89,103,58,110,252,122,402,2815,417,2398,400,125,162,254,373,372,136,576,114,20,94,0,4,30,46,0,0,0,14,268,26,242,25,3,24,82,0,35,17,56
"Long Branch City School District, New Jersey","3408940",24072,3476,20596,3740,1788,4129,2828,2669,1567,861,3014,10023,1367,8656,1565,743,1654,1004,1094,714,485,1397,4818,481,4337,632,384,595,496,567,398,235,1030,710,89,621,183,23,113,63,96,38,20,85,8521,1539,6982,1360,638,1767,1265,912,417,121,502
"Lopatcong Township School District, New Jersey","3409000",6626,820,5806,1117,453,863,526,742,564,316,1225,3525,445,3080,601,282,538,238,332,276,234,579,2271,215,2056,404,118,220,240,353,206,48,467,132,12,120,34,0,0,32,28,26,0,0,698,148,550,78,53,105,16,29,56,34,179
"Lower Alloways Creek Township School District, New Jersey","3409030",1337,181,1156,164,99,197,129,160,177,44,186,1033,149,884,134,76,152,102,129,148,21,122,299,32,267,29,23,44,27,31,26,23,64,3,0,3,0,0,0,0,0,3,0,0,2,0,2,1,0,1,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",11013,1164,9849,1766,876,1392,1118,1789,1150,432,1326,6360,659,5701,1080,539,814,555,1183,574,188,768,4010,341,3669,612,305,449,491,568,514,238,492,121,43,78,9,0,37,12,0,20,0,0,522,121,401,65,32,92,60,38,42,6,66
"Lyndhurst Township School District, New Jersey","3409210",18123,2915,15208,2447,1376,1856,1724,1888,1849,1058,3010,9560,1735,7825,1164,797,747,869,1028,1216,603,1401,2384,173,2211,324,147,281,199,268,375,109,508,541,239,302,61,22,57,51,15,28,8,60,5638,768,4870,898,410,771,605,577,230,338,1041
"Madison Borough School District, New Jersey","3409240",13006,1780,11226,2471,690,1059,875,1048,798,457,3828,6270,1000,5270,1298,321,553,505,504,360,165,1564,4364,528,3836,738,187,297,208,256,259,235,1656,284,34,250,99,0,19,27,43,6,18,38,2088,218,1870,336,182,190,135,245,173,39,570
"Old Bridge Township School District, New Jersey","3409270",55551,7542,48009,5945,4078,6251,5462,6453,5578,2965,11277,22313,3100,19213,2835,1915,2491,2192,2636,2336,1170,3638,17545,2010,15535,1488,962,2151,1829,2111,1890,995,4109,1210,105,1105,129,82,52,129,278,103,50,282,14483,2327,12156,1493,1119,1557,1312,1428,1249,750,3248
