"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Deptford Township School District, New Jersey","3403900",30538,1819,4328,2714,4379,3939,4653,1912,776,1106,2676,2236,16439,1529,3190,1778,2702,2160,2090,664,235,412,983,696,11202,290,1002,581,1102,1217,1966,1077,471,550,1514,1432,471,0,36,67,52,97,71,69,22,57,0,0,2426,0,100,288,523,465,526,102,48,87,179,108
"Dover Town School District, New Jersey","3403930",19917,1119,3343,2209,2912,3265,3260,992,471,430,1017,899,7498,1077,2266,1101,808,568,605,254,146,151,260,262,1722,27,276,41,260,199,325,113,21,48,196,216,1295,7,68,112,103,186,327,75,81,17,183,136,9402,8,733,955,1741,2312,2003,550,223,214,378,285
"Downe Township School District, New Jersey","3403960",1493,110,200,107,129,173,268,133,59,53,124,137,1124,110,188,92,109,135,185,79,31,42,90,63,322,0,5,11,16,38,73,32,28,11,34,74,17,0,7,0,0,0,1,9,0,0,0,0,30,0,0,4,4,0,9,13,0,0,0,0
"Dumont Borough School District, New Jersey","3403990",17820,1017,2867,1528,2057,2487,2406,1596,487,567,1433,1375,8420,880,1968,971,1240,1109,681,584,143,203,389,252,4483,116,669,349,200,627,756,458,145,133,423,607,172,21,0,0,23,24,36,0,55,0,0,13,4745,0,230,208,594,727,933,554,144,231,621,503
"Dunellen Borough School District, New Jersey","3404020",7368,643,1194,566,1005,885,1255,562,237,303,335,383,4109,534,829,469,606,283,677,182,203,53,86,187,1352,109,308,35,179,119,278,117,18,30,54,105,135,0,43,0,41,0,6,45,0,0,0,0,1772,0,14,62,179,483,294,218,16,220,195,91
"East Brunswick Township School District, New Jersey","3404110",48426,1893,9242,3400,4579,6873,7996,3948,1500,1772,3799,3424,20141,1570,6513,1972,1894,2117,2203,1081,248,444,1144,955,11750,196,1559,666,1118,1480,1875,1223,460,647,1402,1124,447,0,45,64,28,89,65,26,0,50,25,55,16088,127,1125,698,1539,3187,3853,1618,792,631,1228,1290
"East Newark Borough School District, New Jersey","3404200",2577,190,477,233,511,345,346,173,57,67,110,68,805,175,281,93,104,35,21,31,7,0,30,28,147,0,36,7,41,29,15,5,0,7,3,4,96,0,53,0,5,14,12,0,4,0,8,0,1529,15,107,133,361,267,298,137,46,60,69,36
"East Orange City School District, New Jersey","3404230",64578,4091,10527,6750,8655,8961,9170,4450,1750,1779,4924,3521,33648,3589,7842,4255,4447,4631,3978,1578,679,419,1280,950,13688,463,1695,1014,1436,1313,1593,1354,445,631,2007,1737,902,10,173,118,107,135,184,76,0,41,43,15,16340,29,817,1363,2665,2882,3415,1442,626,688,1594,819
"East Windsor Regional School District, New Jersey","3404320",33030,2555,5041,2768,5132,4693,4670,1916,725,1136,2681,1713,14374,2311,3920,1522,1698,1117,1349,628,238,266,695,630,8468,244,713,580,915,1043,1739,607,259,551,1236,581,470,0,109,63,121,63,38,17,37,0,22,0,9718,0,299,603,2398,2470,1544,664,191,319,728,502
"Edgewater Borough School District, New Jersey","3404440",11935,837,1667,346,2318,2525,1596,586,195,292,872,701,2878,477,886,163,379,157,231,63,120,38,137,227,3932,219,428,93,989,507,618,270,27,145,400,236,246,12,30,0,11,59,58,0,0,0,76,0,4879,129,323,90,939,1802,689,253,48,109,259,238
"Edgewater Park Township School District, New Jersey","3404470",8848,507,1257,795,1065,1260,1417,594,383,203,780,587,4697,433,927,493,394,457,762,247,231,142,382,229,2435,40,245,108,277,377,376,231,77,36,332,336,173,0,0,27,0,64,59,0,23,0,0,0,1543,34,85,167,394,362,220,116,52,25,66,22
"Edison Township School District, New Jersey","3404500",101865,6679,16018,6290,15950,15639,13828,7080,2866,3771,7446,6298,39673,5331,10607,3527,4764,2818,3962,1977,894,1326,2193,2274,15403,793,2691,867,1583,1374,2085,1090,702,759,1737,1722,1122,63,101,76,144,96,199,87,6,95,127,128,45667,492,2619,1820,9459,11351,7582,3926,1264,1591,3389,2174
"Egg Harbor Township School District, New Jersey","3404560",43860,2821,8434,3464,4426,6062,7238,3202,1277,1850,3106,1980,25015,2521,6888,3015,2318,2886,2712,1449,576,819,1176,655,10332,162,1183,266,955,1378,2187,988,476,744,1185,808,1556,74,78,84,228,278,411,125,18,51,108,101,6957,64,285,99,925,1520,1928,640,207,236,637,416
"Elizabeth City School District, New Jersey","3404590",127759,11026,23371,12860,20806,18270,16937,6956,2240,2688,7273,5332,50344,9992,16972,6278,6371,3692,2886,1183,378,506,1006,1080,10929,671,2499,1050,1506,1065,1219,640,251,348,1080,600,5927,105,750,512,803,722,1144,556,150,296,575,314,60559,258,3150,5020,12126,12791,11688,4577,1461,1538,4612,3338
"Elmer Borough School District, New Jersey","3404650",1460,62,283,134,172,204,248,83,33,53,113,75,1117,56,220,98,147,138,185,74,20,36,86,57,315,6,58,31,20,59,57,9,13,17,27,18,3,0,3,0,0,0,0,0,0,0,0,0,25,0,2,5,5,7,6,0,0,0,0,0
"Elmwood Park Borough School District, New Jersey","3404660",19959,1061,3324,1665,2980,2861,2876,1186,404,528,1725,1349,10211,976,2664,1085,1499,925,1079,456,150,264,597,516,2982,56,537,199,531,496,326,165,50,105,214,303,308,29,11,11,20,0,73,40,29,22,49,24,6458,0,112,370,930,1440,1398,525,175,137,865,506
"Elsinboro Township School District, New Jersey","3404680",1040,49,129,99,84,136,144,124,14,32,126,103,673,22,73,49,55,78,95,105,7,22,109,58,356,27,56,50,23,58,49,19,7,10,17,40,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,5
"Emerson Borough School District, New Jersey","3404710",7616,396,1434,488,738,1031,1436,505,156,183,522,727,4228,396,1016,451,404,493,768,144,40,41,209,266,2001,0,347,37,244,245,317,185,96,82,201,247,41,0,0,0,0,0,0,37,0,0,4,0,1346,0,71,0,90,293,351,139,20,60,108,214
"Englewood City School District, New Jersey","3404740",27992,1869,3989,1915,4344,4293,3784,1716,666,988,2473,1955,8173,1388,2168,641,1210,938,647,102,164,176,451,288,10136,472,1387,541,1406,1366,1109,983,282,546,1064,980,550,7,88,121,135,73,29,33,0,0,32,32,9133,2,346,612,1593,1916,1999,598,220,266,926,655
"Englewood Cliffs Borough School District, New Jersey","3404770",5369,349,947,173,337,700,730,539,79,238,666,611,1587,243,568,37,177,43,134,109,18,18,90,150,1309,30,342,82,99,201,81,80,10,58,170,156,208,0,13,0,28,53,46,39,0,0,19,10,2265,76,24,54,33,403,469,311,51,162,387,295
"Estell Manor City School District, New Jersey","3404860",1728,87,263,155,197,157,356,177,66,104,106,60,1202,87,230,140,135,120,228,102,35,47,59,19,474,0,29,15,62,37,115,75,21,47,41,32,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,0,13,0,10,10,6,9
"Ewing Township School District, New Jersey","3404920",36379,1713,4374,7400,3736,3987,5161,2355,874,1387,2947,2445,22358,1650,3592,5018,2111,2114,2639,1282,559,599,1439,1355,9230,63,613,1818,1087,824,1586,542,190,508,1175,824,595,0,25,23,80,52,199,78,24,8,46,60,4196,0,144,541,458,997,737,453,101,272,287,206
"Fair Lawn Borough School District, New Jersey","3404980",33164,1601,5672,2194,4064,4582,4930,2455,1049,1541,2513,2563,14566,1283,3878,1393,1932,1398,1562,743,274,472,955,676,7833,306,1256,465,912,715,1310,652,295,418,604,900,361,0,40,32,22,99,51,39,0,3,41,34,10404,12,498,304,1198,2370,2007,1021,480,648,913,953
"Fairview Borough School District, New Jersey","3405070",14233,1082,1242,1140,3085,1577,2110,1091,318,417,987,1184,4738,999,720,609,894,230,457,96,81,96,209,347,2372,83,418,257,637,212,380,28,68,21,161,107,183,0,0,30,0,19,64,0,0,0,37,33,6940,0,104,244,1554,1116,1209,967,169,300,580,697
"Florence Township School District, New Jersey","3405220",12586,589,1981,799,1591,1631,1899,969,388,651,1350,738,8588,472,1670,681,1279,945,1123,703,225,304,702,484,2795,117,219,80,272,375,484,136,109,267,507,229,126,0,0,0,13,20,42,27,0,8,0,16,1077,0,92,38,27,291,250,103,54,72,141,9
"Folsom Borough School District, New Jersey","3405280",1891,107,321,159,173,231,332,163,41,89,148,127,1245,107,276,139,143,169,162,62,18,37,63,69,573,0,45,20,26,55,142,98,20,49,72,46,28,0,0,0,4,0,15,3,0,3,3,0,45,0,0,0,0,7,13,0,3,0,10,12
"Fort Lee Borough School District, New Jersey","3405310",36251,1807,4146,1857,4398,5682,4550,2712,1557,1286,4063,4193,7325,1169,1809,352,933,519,550,331,357,142,433,730,9030,474,1371,539,1027,984,826,581,195,283,1097,1653,684,0,151,55,110,101,40,63,0,46,77,41,19212,164,815,911,2328,4078,3134,1737,1005,815,2456,1769
"Franklin Township School District, New Jersey","3405490",64779,4042,9505,4348,9388,9212,9614,4409,1499,2316,5845,4601,29197,3574,7458,2364,3320,3023,3326,1669,400,728,1971,1364,14855,216,1214,620,2029,1433,2532,1242,648,746,2088,2087,1065,38,98,136,65,159,164,164,8,96,100,37,19662,214,735,1228,3974,4597,3592,1334,443,746,1686,1113
"Garfield City School District, New Jersey","3405760",31265,2307,5088,2921,5075,4431,4627,1731,645,1086,1687,1667,14836,2123,4169,1591,1685,1294,1546,447,235,365,607,774,2717,112,448,156,435,345,461,143,29,138,160,290,591,27,46,51,108,158,84,42,12,0,18,45,13121,45,425,1123,2847,2634,2536,1099,369,583,902,558
"Garwood Borough School District, New Jersey","3405790",4306,244,653,375,633,680,734,161,172,124,228,302,2759,217,557,252,374,391,372,115,75,63,153,190,836,8,64,39,119,147,193,38,55,42,47,84,19,19,0,0,0,0,0,0,0,0,0,0,692,0,32,84,140,142,169,8,42,19,28,28
"Glassboro Borough School District, New Jersey","3405880",18958,875,2453,5336,2103,1934,2354,972,349,501,1265,816,11361,685,1655,4079,1499,811,951,513,142,247,420,359,6281,180,726,1061,421,897,1107,404,176,228,741,340,267,0,7,11,71,33,83,3,1,0,17,41,1049,10,65,185,112,193,213,52,30,26,87,76
"Glen Ridge Borough School District, New Jersey","3405940",7607,284,2198,433,321,1224,1587,495,136,193,323,413,3577,186,1388,335,69,368,623,150,57,61,155,185,2991,98,748,71,115,592,584,279,79,116,101,208,163,0,39,0,0,37,45,42,0,0,0,0,876,0,23,27,137,227,335,24,0,16,67,20
"Glen Rock Borough School District, New Jersey","3405970",11859,720,2670,803,766,1633,2013,1008,322,327,721,876,5874,571,1830,520,525,411,660,556,38,106,368,289,4502,92,750,239,185,833,885,347,210,162,316,483,85,0,0,0,27,8,23,0,14,13,0,0,1398,57,90,44,29,381,445,105,60,46,37,104
"Gloucester City School District, New Jersey","3406000",11386,957,1874,892,1797,1691,1369,789,325,353,717,622,8028,885,1536,779,1009,1045,886,457,215,277,522,417,2331,72,316,78,321,343,396,265,110,66,160,204,127,0,0,15,31,69,12,0,0,0,0,0,900,0,22,20,436,234,75,67,0,10,35,1
"Green Township School District, New Jersey","3406090",3539,144,823,288,246,443,689,216,133,131,287,139,2476,144,712,230,173,327,367,105,104,95,150,69,696,0,74,42,73,43,240,74,23,25,74,28,72,0,14,8,0,0,9,28,0,0,13,0,295,0,23,8,0,73,73,9,6,11,50,42
"Green Brook Township School District, New Jersey","3406120",7155,222,1356,444,678,794,1186,550,240,427,730,528,3868,190,1025,438,290,362,641,182,178,164,221,177,1466,32,287,6,170,130,206,115,12,85,206,217,27,0,19,0,0,0,8,0,0,0,0,0,1794,0,25,0,218,302,331,253,50,178,303,134
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4869,149,821,226,600,603,796,509,100,169,462,434,3276,114,629,162,435,329,544,300,68,77,316,302,1305,35,121,64,165,227,177,187,10,60,138,121,88,0,0,0,0,0,34,0,22,32,0,0,200,0,71,0,0,47,41,22,0,0,8,11
"Greenwich Township School District (Warren County), New Jersey","3406210",5580,205,1445,474,265,911,1165,340,113,191,311,160,3246,171,1117,325,104,330,595,216,57,107,145,79,1704,34,303,140,142,307,348,105,48,70,126,81,20,0,2,0,0,15,3,0,0,0,0,0,610,0,23,9,19,259,219,19,8,14,40,0
"Guttenberg Town School District, New Jersey","3406240",11595,894,1342,1114,2112,1895,1575,551,468,331,723,590,3243,866,1014,307,433,176,149,74,20,60,71,73,1460,28,156,139,239,247,119,141,140,102,93,56,168,0,0,12,50,18,27,2,0,7,52,0,6724,0,172,656,1390,1454,1280,334,308,162,507,461
"Hackensack City School District, New Jersey","3406270",44035,2946,4727,4017,7451,6874,6587,3099,1126,1200,3536,2472,16037,2508,3496,1586,1761,1724,1783,704,401,298,980,796,9416,273,623,1116,1227,1256,1338,920,258,458,1068,879,979,19,58,36,147,160,224,116,67,32,47,73,17603,146,550,1279,4316,3734,3242,1359,400,412,1441,724
"Hackettstown Town School District, New Jersey","3406300",9579,602,1447,1263,1298,1297,1336,619,145,308,714,550,5666,552,1170,773,650,488,831,394,91,131,333,253,1707,50,140,211,220,331,177,106,27,89,158,198,120,0,21,11,11,18,7,0,0,41,0,11,2086,0,116,268,417,460,321,119,27,47,223,88
"Haddon Heights Borough School District, New Jersey","3406330",7497,390,1313,441,753,1098,1124,600,226,265,599,688,4421,338,924,372,500,604,518,323,74,161,293,314,2780,41,361,62,202,452,527,253,152,93,291,346,82,11,23,7,0,17,5,8,0,0,7,4,214,0,5,0,51,25,74,16,0,11,8,24
"Haddon Township School District, New Jersey","3406360",14592,854,2142,1026,2103,1937,2134,1034,322,444,1477,1119,7946,737,1545,651,1013,884,1148,410,164,159,718,517,5938,117,570,355,967,854,840,562,144,285,725,519,123,0,14,0,9,27,23,11,10,0,0,29,585,0,13,20,114,172,123,51,4,0,34,54
"Haddonfield Borough School District, New Jersey","3406390",11482,684,2538,449,726,1742,1619,811,364,416,1219,914,5199,471,1283,255,366,762,773,319,214,112,403,241,5729,213,1151,182,291,905,750,449,150,299,751,588,132,0,19,0,29,12,35,14,0,0,5,18,422,0,85,12,40,63,61,29,0,5,60,67
"Hamilton Township School District, New Jersey","3406540",89055,4728,13192,8146,10662,11405,13251,6294,2415,4029,7435,7498,59301,4095,10887,6185,6273,6438,8112,4223,1736,2265,4369,4718,14235,471,1252,666,1263,1761,2674,1189,405,916,1964,1674,2113,116,164,255,381,360,347,125,34,118,82,131,13406,46,889,1040,2745,2846,2118,757,240,730,1020,975
"Hammonton Town School District, New Jersey","3406570",14735,459,2483,1341,1683,2123,2468,889,300,455,1388,1146,10074,445,2214,881,1210,1361,1477,571,197,240,786,692,2493,0,106,215,121,207,595,188,69,188,453,351,401,14,51,58,60,50,65,42,0,11,14,36,1767,0,112,187,292,505,331,88,34,16,135,67
"Harding Township School District, New Jersey","3406720",3895,111,748,283,210,456,709,310,144,90,467,367,2044,103,545,182,152,187,249,74,84,32,200,236,1357,8,142,78,33,182,342,167,35,43,212,115,27,0,19,0,0,0,0,0,0,0,8,0,467,0,42,23,25,87,118,69,25,15,47,16
"Harmony Township School District, New Jersey","3406810",2592,114,393,248,224,298,484,230,67,114,241,179,1763,79,284,190,160,213,329,160,47,55,118,128,759,30,102,58,60,81,144,67,20,55,100,42,18,0,7,0,4,0,0,3,0,0,4,0,52,5,0,0,0,4,11,0,0,4,19,9
"Harrison Town School District, New Jersey","3406870",14629,894,2165,1294,3103,2152,2168,810,215,303,897,628,5053,766,1516,542,601,436,430,227,100,49,225,161,1292,120,173,165,292,175,121,57,4,22,95,68,637,8,101,40,88,48,160,60,28,6,64,34,7647,0,375,547,2122,1493,1457,466,83,226,513,365
"Hasbrouck Heights Borough School District, New Jersey","3406930",12185,566,2092,981,1294,1816,1749,1048,315,358,1265,701,7317,518,1771,681,766,689,826,623,194,138,654,457,2017,48,213,84,243,422,411,184,46,64,195,107,187,0,0,27,2,0,24,0,29,37,42,26,2664,0,108,189,283,705,488,241,46,119,374,111
"Hawthorne Borough School District, New Jersey","3406990",18989,1240,2922,1742,2374,2776,2883,1401,577,486,1330,1258,12734,1165,2611,1330,1806,1391,1573,855,322,247,723,711,2659,75,190,181,297,518,491,347,67,91,268,134,381,0,0,0,21,126,0,53,0,23,105,53,3215,0,121,231,250,741,819,146,188,125,234,360
"Hi-Nella Borough School District, New Jersey","3407080",831,78,102,114,130,80,138,54,21,11,74,29,486,59,71,91,75,55,69,27,3,3,19,14,273,19,30,16,39,20,54,25,18,8,29,15,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,7,16,5,15,2,0,0,26,0
"Highland Park Borough School District, New Jersey","3407170",14263,1007,2629,1088,2415,2273,2063,841,198,354,750,645,5281,850,1682,447,550,455,554,223,40,66,257,157,4551,114,532,209,844,835,793,342,116,136,348,282,428,9,179,75,29,56,62,18,0,0,0,0,4003,34,236,357,992,927,654,258,42,152,145,206
"Hillsborough Township School District, New Jersey","3407230",39865,2650,7168,3377,3875,5846,7446,2966,902,1456,2380,1799,23157,2500,5980,2396,2277,2504,3431,1374,376,516,1107,696,8815,104,838,566,709,1077,2150,1084,352,539,734,662,481,4,113,4,14,144,75,26,0,41,19,41,7412,42,237,411,875,2121,1790,482,174,360,520,400
"Hillside Township School District, New Jersey","3407290",21779,1243,3387,2427,2894,2994,3485,1253,607,716,1592,1181,11845,1156,2753,1771,1711,1696,1303,367,177,222,335,354,3019,76,473,144,193,326,346,360,113,205,476,307,488,6,44,55,39,22,194,0,14,23,91,0,6427,5,117,457,951,950,1642,526,303,266,690,520
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4132,254,887,231,402,436,624,366,89,118,383,342,2220,226,666,195,222,202,236,106,23,49,141,154,1348,18,189,24,159,125,268,159,37,62,151,156,25,10,0,0,0,0,0,0,0,0,0,15,539,0,32,12,21,109,120,101,29,7,91,17
"Hoboken City School District, New Jersey","3407350",52452,3768,3164,5290,20287,9437,4325,1599,750,716,1655,1461,22070,1845,2145,3063,8523,3134,1313,631,369,231,409,407,19661,1745,829,1746,8678,3366,1794,481,215,152,423,232,2220,99,83,105,238,281,179,188,121,277,368,281,8501,79,107,376,2848,2656,1039,299,45,56,455,541
"Holmdel Township School District, New Jersey","3407410",16684,736,3337,1011,1040,1704,3149,1540,381,894,1524,1368,6942,581,2417,600,569,477,590,470,62,194,547,435,5921,138,754,268,297,651,1591,648,173,478,486,437,232,17,37,30,12,0,41,0,0,43,13,39,3589,0,129,113,162,576,927,422,146,179,478,457
"Hopatcong Borough School District, New Jersey","3407440",14802,610,2264,1170,1977,1958,2505,1215,494,728,1240,641,10022,546,2081,1088,1472,1232,1473,586,239,349,592,364,3047,56,106,45,333,338,579,462,186,280,443,219,175,0,7,36,27,0,15,62,10,11,7,0,1558,8,70,1,145,388,438,105,59,88,198,58
"Hope Township School District, New Jersey","3407470",1882,79,321,117,143,216,320,188,66,90,232,110,1361,79,297,93,105,171,196,120,35,54,151,60,371,0,21,24,17,28,90,49,28,28,68,18,28,0,0,0,0,17,3,3,3,0,0,2,122,0,3,0,21,0,31,16,0,8,13,30
"Hopewell Valley Regional School District, New Jersey","3407530",22858,1026,4191,1496,1680,3050,4049,2155,834,765,2150,1462,11969,832,3049,1111,825,1208,1605,977,307,340,900,815,8288,180,987,324,628,1314,1855,952,370,355,871,452,192,8,44,0,9,6,59,12,16,0,38,0,2409,6,111,61,218,522,530,214,141,70,341,195
"Interlaken Borough School District, New Jersey","3407650",795,21,90,46,32,74,114,85,51,62,112,108,538,21,73,41,27,48,71,52,38,43,66,58,215,0,14,5,5,18,35,30,11,16,42,39,3,0,0,0,0,0,0,0,0,0,3,0,39,0,3,0,0,8,8,3,2,3,1,11
"Irvington Township School District, New Jersey","3407680",54320,4436,9650,5078,8046,8109,7563,3173,1076,1553,3537,2099,27098,3851,7557,3172,3773,3112,2996,1032,261,298,676,370,9662,398,865,739,937,885,1178,834,435,537,1635,1219,1013,0,152,75,198,103,135,53,22,35,195,45,16547,187,1076,1092,3138,4009,3254,1254,358,683,1031,465
"Jackson Township School District, New Jersey","3407740",55851,2621,10409,4524,5381,6742,9830,3917,1200,1625,5738,3864,33224,2455,8425,3412,3323,3916,5251,2036,487,745,1765,1409,17277,141,1668,937,1479,2049,3239,1454,523,702,3244,1841,709,17,147,66,91,25,111,20,55,11,114,52,4641,8,169,109,488,752,1229,407,135,167,615,562
"Jamesburg Borough School District, New Jersey","3407770",5978,765,1060,232,694,870,940,443,222,258,352,142,3321,735,734,156,298,472,459,165,105,70,75,52,1514,21,269,6,240,159,210,179,81,118,178,53,71,9,9,0,37,0,0,0,0,0,16,0,1072,0,48,70,119,239,271,99,36,70,83,37
"Jefferson Township School District, New Jersey","3407800",21465,951,3905,1739,2063,2786,3847,2011,584,1019,1567,993,15570,917,3479,1568,1529,2025,2511,1341,350,556,834,460,3813,34,367,118,358,321,752,437,181,408,467,370,91,0,5,25,0,8,27,10,0,0,16,0,1991,0,54,28,176,432,557,223,53,55,250,163
"Jersey City School District, New Jersey","3407830",259651,18994,34223,24331,58127,40517,32288,13789,4878,7090,15273,10141,94146,14271,23811,11889,15073,10077,7937,3370,826,1310,3095,2487,49604,2918,5387,3874,11862,8216,7080,2759,840,1142,3002,2524,11334,304,519,861,1004,1435,1934,987,667,716,1725,1182,104567,1501,4506,7707,30188,20789,15337,6673,2545,3922,7451,3948
"Keansburg Borough School District, New Jersey","3407860",9967,464,1254,831,1347,1691,1508,973,246,361,755,537,6618,436,1140,786,887,1103,858,489,42,161,431,285,2187,28,106,15,184,456,436,282,164,66,240,210,154,0,0,0,34,0,0,23,0,97,0,0,1008,0,8,30,242,132,214,179,40,37,84,42
"Kearny Town School District, New Jersey","3407890",41866,2522,7091,3847,6091,6109,6481,2587,1158,1254,2931,1795,20089,2302,5450,2488,2753,1765,1593,888,361,482,1176,831,3707,173,801,249,532,639,507,153,87,64,320,182,1359,42,138,158,128,178,295,42,84,11,183,100,16711,5,702,952,2678,3527,4086,1504,626,697,1252,682
"Kenilworth Borough School District, New Jersey","3407920",8104,388,1200,1042,743,1084,1412,489,140,399,626,581,5573,353,1153,834,327,704,896,311,67,264,296,368,737,35,12,103,106,131,99,89,25,12,55,70,21,0,0,0,0,13,8,0,0,0,0,0,1773,0,35,105,310,236,409,89,48,123,275,143
"Keyport Borough School District, New Jersey","3407950",7195,566,916,481,1175,1042,887,511,164,277,639,537,4294,548,817,277,601,467,491,285,62,149,323,274,1391,18,53,59,109,151,281,124,95,109,203,189,133,0,0,25,0,31,11,9,0,0,36,21,1377,0,46,120,465,393,104,93,7,19,77,53
"Kinnelon Borough School District, New Jersey","3408040",10372,655,1875,707,932,1117,2319,653,387,235,931,561,6351,611,1469,511,677,586,1183,329,248,86,452,199,2662,44,363,153,163,262,733,224,63,112,254,291,174,0,19,15,31,0,76,6,0,0,16,11,1185,0,24,28,61,269,327,94,76,37,209,60
"Lacey Township School District, New Jersey","3408100",28105,1433,4274,2378,2788,3583,4579,2146,662,1206,2924,2132,21799,1408,3697,2174,2174,2873,3353,1398,439,821,2026,1436,5167,13,544,150,447,626,973,601,216,338,742,517,241,12,21,22,57,1,66,21,0,0,0,41,898,0,12,32,110,83,187,126,7,47,156,138
"Lakehurst Borough School District, New Jersey","3408160",2669,254,550,244,375,408,352,157,75,38,134,82,1657,144,390,147,201,264,215,80,71,8,101,36,762,105,139,58,144,108,85,66,4,12,21,20,52,5,21,4,18,0,0,4,0,0,0,0,198,0,0,35,12,36,52,7,0,18,12,26
"Lakewood Township School District, New Jersey","3408220",96575,16998,26627,8353,15130,8760,5371,2242,1073,1537,4461,6023,51274,15154,20719,3555,3182,1745,1133,641,232,579,1719,2615,28054,1395,4212,2770,6677,3946,2241,965,534,635,2051,2628,4009,395,1065,552,906,283,395,82,16,84,114,117,13238,54,631,1476,4365,2786,1602,554,291,239,577,663
"Laurel Springs Borough School District, New Jersey","3408280",1923,102,281,227,230,268,303,121,63,43,166,119,1225,84,217,182,161,140,172,71,47,20,88,43,576,18,51,30,35,100,119,50,16,23,62,72,4,0,0,0,0,0,0,0,0,0,0,4,118,0,13,15,34,28,12,0,0,0,16,0
"Lavallette Borough School District, New Jersey","3408310",2108,44,214,78,110,110,225,150,46,170,525,436,1619,38,209,68,107,95,195,133,27,135,336,276,420,0,5,10,0,10,30,5,12,31,169,148,6,6,0,0,0,0,0,0,0,0,0,0,63,0,0,0,3,5,0,12,7,4,20,12
"Lawnside Borough School District, New Jersey","3408340",2926,142,472,202,242,345,567,181,99,50,316,310,1553,119,413,154,177,163,210,77,40,16,101,83,1229,23,59,43,45,158,313,104,59,30,184,211,8,0,0,0,0,0,4,0,0,0,4,0,136,0,0,5,20,24,40,0,0,4,27,16
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3253,254,502,318,370,444,571,239,74,108,149,224,2533,249,451,222,321,324,426,152,68,73,90,157,411,0,19,40,34,39,68,83,6,15,50,57,127,5,24,47,0,19,26,0,0,6,0,0,182,0,8,9,15,62,51,4,0,14,9,10
"Lawrence Township School District (Mercer County), New Jersey","3408400",33357,1702,4981,4142,3729,4452,4750,2365,849,1060,2765,2562,15689,1464,3873,2277,1473,1552,1735,966,237,293,905,914,8522,139,725,987,834,853,1222,761,385,543,986,1087,410,0,64,73,31,67,90,41,0,0,41,3,8736,99,319,805,1391,1980,1703,597,227,224,833,558
"Leonia Borough School District, New Jersey","3408520",9129,423,1619,760,709,1445,1299,941,232,267,588,846,2397,287,951,259,125,141,227,85,38,86,68,130,2201,129,281,284,124,126,256,260,142,80,152,367,120,0,43,12,0,28,0,22,0,15,0,0,4411,7,344,205,460,1150,816,574,52,86,368,349
"Lincoln Park Borough School District, New Jersey","3408580",10478,590,1461,666,1218,1275,1737,891,432,394,1096,718,6664,517,1292,467,869,724,843,461,399,175,568,349,1818,8,87,28,107,287,413,269,21,155,235,208,202,0,0,36,8,65,69,0,0,9,8,7,1794,65,82,135,234,199,412,161,12,55,285,154
"Linden City School District, New Jersey","3408610",41322,2486,5978,3985,6138,5708,6032,3296,902,1521,3052,2224,21010,2152,4591,2699,3165,2216,2218,1102,301,376,1355,835,5377,134,539,301,747,667,604,420,148,314,725,778,1480,146,334,55,98,318,279,94,0,35,46,75,13455,54,514,930,2128,2507,2931,1680,453,796,926,536
"Lindenwold Borough School District, New Jersey","3408640",17492,1446,2372,1934,2995,2178,2149,1231,356,617,1323,891,9157,1355,1812,1183,1294,1000,763,455,125,288,616,266,4751,11,301,244,563,571,767,605,200,295,616,578,296,0,72,70,0,21,56,39,0,8,25,5,3288,80,187,437,1138,586,563,132,31,26,66,42
"Longport Borough School District, New Jersey","3408671",999,26,50,44,19,50,93,144,44,68,236,225,381,26,45,34,9,26,23,49,2,33,55,79,576,0,5,10,6,24,68,87,42,35,166,133,6,0,0,0,0,0,0,3,0,0,3,0,36,0,0,0,4,0,2,5,0,0,12,13
"Little Ferry Borough School District, New Jersey","3408760",10856,634,1414,940,1327,2032,1688,854,347,253,705,662,4308,592,1049,517,468,375,317,204,155,68,270,293,1638,29,209,169,220,310,271,117,44,52,148,69,214,0,14,0,14,0,38,27,0,13,37,71,4696,13,142,254,625,1347,1062,506,148,120,250,229
