"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Fairview Borough School District, New Jersey","3405070",12407,2198,10209,1701,947,2551,1387,1158,904,303,1258,3492,552,2940,531,256,560,451,302,276,91,473,2105,472,1633,147,181,467,135,146,192,56,309,223,0,223,83,15,11,0,34,68,0,12,6587,1174,5413,940,495,1513,801,676,368,156,464
"Florence Township School District, New Jersey","3405220",10193,972,9221,1203,700,1176,834,1607,1314,642,1745,6789,623,6166,863,481,876,569,1093,918,459,907,2258,159,2099,165,185,222,219,425,236,130,517,112,0,112,27,16,22,9,8,19,0,11,1034,190,844,148,18,56,37,81,141,53,310
"Folsom Borough School District, New Jersey","3405280",1486,175,1311,261,122,215,144,235,121,38,175,874,119,755,173,54,113,88,141,83,17,86,554,49,505,76,60,93,48,87,38,21,82,21,0,21,8,0,0,5,4,0,0,4,37,7,30,4,8,9,3,3,0,0,3
"Fort Lee Borough School District, New Jersey","3405310",30969,5117,25852,4047,1778,3162,2846,2898,2789,1393,6939,4611,479,4132,586,313,374,686,380,460,246,1087,7846,866,6980,847,353,1052,703,905,711,312,2097,723,64,659,155,47,43,31,46,95,35,207,17789,3708,14081,2459,1065,1693,1426,1567,1523,800,3548
"Franklin Township School District, New Jersey","3405490",52461,6704,45757,5825,3042,4897,5171,5926,5484,3232,12180,19777,2371,17406,2572,1207,2035,1879,2771,2487,1092,3363,14156,968,13188,1341,972,1478,1713,1715,1436,870,3663,883,81,802,127,26,79,71,81,91,78,249,17645,3284,14361,1785,837,1305,1508,1359,1470,1192,4905
"Garfield City School District, New Jersey","3405760",24844,5172,19672,3034,2672,3759,3022,2710,2322,642,1511,8928,1768,7160,1382,844,1367,903,873,904,260,627,2127,323,1804,166,304,337,257,218,261,92,169,452,59,393,126,53,49,66,60,20,0,19,13337,3022,10315,1360,1471,2006,1796,1559,1137,290,696
"Garwood Borough School District, New Jersey","3405790",3644,559,3085,357,115,424,391,573,373,121,731,2138,397,1741,202,61,186,227,403,229,79,354,914,70,844,67,28,178,39,103,106,34,289,11,0,11,0,0,11,0,0,0,0,0,581,92,489,88,26,49,125,67,38,8,88
"Glassboro Borough School District, New Jersey","3405880",15804,2800,13004,4233,1069,1589,1021,1490,1165,530,1907,9465,1950,7515,2971,633,849,478,889,562,321,812,5141,710,4431,835,364,476,525,549,526,179,977,335,19,316,177,1,72,6,0,18,0,42,863,121,742,250,71,192,12,52,59,30,76
"Glen Ridge Borough School District, New Jersey","3405940",5551,775,4776,546,256,396,258,381,297,369,2273,2385,445,1940,238,162,133,152,128,64,164,899,2206,231,1975,225,55,168,80,151,182,91,1023,180,15,165,13,0,56,13,15,0,0,68,780,84,696,70,39,39,13,87,51,114,283
"Glen Rock Borough School District, New Jersey","3405970",8823,1085,7738,1145,378,644,629,634,548,543,3217,3753,610,3143,578,162,283,246,378,268,238,990,3594,267,3327,442,186,255,321,196,189,234,1504,102,0,102,0,0,14,15,0,0,0,73,1374,208,1166,125,30,92,47,60,91,71,650
"Gloucester City School District, New Jersey","3406000",8950,1138,7812,1483,700,1516,1088,1273,788,227,737,6148,762,5386,1116,519,981,755,915,553,108,439,2205,320,1885,265,150,405,278,301,154,109,223,74,0,74,47,8,4,0,4,0,0,11,523,56,467,55,23,126,55,53,81,10,64
"Green Township School District, New Jersey","3406090",3038,505,2533,403,193,274,185,265,273,105,835,2086,333,1753,329,114,205,113,184,211,68,529,694,101,593,48,57,52,59,63,47,31,236,70,25,45,12,0,6,0,0,0,0,27,188,46,142,14,22,11,13,18,15,6,43
"Green Brook Township School District, New Jersey","3406120",5896,808,5088,756,257,537,348,483,613,308,1786,2859,397,2462,498,157,242,188,211,320,143,703,1351,81,1270,106,76,195,64,117,160,122,430,28,16,12,3,0,0,0,0,0,0,9,1658,314,1344,149,24,100,96,155,133,43,644
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4139,443,3696,539,301,538,394,568,566,160,630,2639,296,2343,370,143,382,217,415,399,101,316,1290,94,1196,160,132,152,135,143,125,51,298,64,29,35,9,0,0,10,0,16,0,0,146,24,122,0,26,4,32,10,26,8,16
"Greenwich Township School District (Warren County), New Jersey","3406210",4263,620,3643,711,208,344,284,291,323,188,1294,2292,333,1959,424,130,207,148,180,160,109,601,1430,255,1175,241,42,106,69,86,117,73,441,29,0,29,14,0,7,0,0,0,0,8,512,32,480,32,36,24,67,25,46,6,244
"Guttenberg Town School District, New Jersey","3406240",9550,1672,7878,1451,866,1578,966,644,869,170,1334,1661,464,1197,279,102,162,202,143,143,9,157,1318,199,1119,115,0,170,94,150,207,64,319,204,26,178,60,0,45,9,20,31,0,13,6367,983,5384,997,764,1201,661,331,488,97,845
"Hackensack City School District, New Jersey","3406270",37329,6105,31224,4317,3413,4943,4300,4405,3394,1325,5127,10800,1804,8996,1441,956,1210,949,1639,877,477,1447,8817,804,8013,1016,769,1132,976,1075,993,316,1736,1175,170,1005,120,105,98,171,134,247,0,130,16537,3327,13210,1740,1583,2503,2204,1557,1277,532,1814
"Hackettstown Town School District, New Jersey","3406300",8040,1195,6845,1283,627,1136,707,857,686,346,1203,4573,791,3782,746,258,510,424,443,409,179,813,1416,162,1254,199,60,151,81,227,139,100,297,155,10,145,9,52,31,31,13,9,0,0,1896,232,1664,329,257,444,171,174,129,67,93
"Haddon Heights Borough School District, New Jersey","3406330",6113,551,5562,749,527,744,674,560,488,326,1494,3192,358,2834,440,289,410,291,371,268,118,647,2643,152,2491,276,214,303,336,167,207,197,791,75,8,67,19,10,0,21,0,0,4,13,203,33,170,14,14,31,26,22,13,7,43
"Haddon Township School District, New Jersey","3406360",12058,1136,10922,1315,736,1613,1256,1609,1285,650,2458,6218,675,5543,756,370,968,749,799,447,278,1176,5099,349,4750,459,297,595,431,711,816,343,1098,92,0,92,7,12,14,20,31,0,8,0,649,112,537,93,57,36,56,68,22,21,184
"Haddonfield Borough School District, New Jersey","3406390",8874,874,8000,1125,522,709,717,693,848,499,2887,3876,294,3582,537,242,336,280,295,419,286,1187,4486,506,3980,524,228,334,398,351,382,213,1550,146,24,122,15,13,3,20,14,4,0,53,366,50,316,49,39,36,19,33,43,0,97
"Hamilton Township School District, New Jersey","3406540",74299,7906,66393,9857,4882,9822,8737,10127,8274,3552,11142,46451,4767,41684,6882,3008,5250,5148,6390,5159,2473,7374,13540,1088,12452,1208,924,1774,1400,1985,1828,707,2626,1817,106,1711,323,115,354,250,162,286,75,146,12491,1945,10546,1444,835,2444,1939,1590,1001,297,996
"Hammonton Town School District, New Jersey","3406570",12584,1137,11447,2251,1273,1890,1268,1454,1230,497,1584,7894,754,7140,1495,722,1131,710,965,835,259,1023,2627,214,2413,462,268,375,223,293,242,106,444,346,9,337,104,41,50,22,90,0,25,5,1717,160,1557,190,242,334,313,106,153,107,112
"Harding Township School District, New Jersey","3406720",3120,541,2579,386,186,173,155,208,145,76,1250,1605,277,1328,240,124,88,92,93,86,16,589,1106,184,922,112,62,58,63,90,29,34,474,26,0,26,7,0,8,0,0,0,0,11,383,80,303,27,0,19,0,25,30,26,176
"Harmony Township School District, New Jersey","3406810",2176,265,1911,290,146,230,247,263,251,104,380,1452,191,1261,210,102,170,161,198,168,60,192,672,70,602,75,40,57,77,62,79,44,168,11,4,7,0,0,0,4,3,0,0,0,41,0,41,5,4,3,5,0,4,0,20
"Harrison Town School District, New Jersey","3406870",12141,2500,9641,1777,1051,1849,1193,1095,1091,390,1195,3061,725,2336,580,197,424,314,206,250,142,223,976,131,845,161,168,96,43,83,148,22,124,544,98,446,94,62,108,55,60,15,28,24,7560,1546,6014,942,624,1221,781,746,678,198,824
"Hasbrouck Heights Borough School District, New Jersey","3406930",10144,1526,8618,1289,538,1355,728,865,1160,655,2028,5649,795,4854,712,355,932,461,541,637,194,1022,1909,106,1803,145,99,192,146,182,265,217,557,230,17,213,67,35,23,0,17,48,0,23,2356,608,1748,365,49,208,121,125,210,244,426
"Hawthorne Borough School District, New Jersey","3406990",15288,1664,13624,2003,842,1761,1768,1723,1627,838,3062,9308,1203,8105,1243,500,957,1060,986,999,606,1754,2407,129,2278,249,45,228,184,295,261,147,869,395,0,395,49,26,13,146,76,35,0,50,3178,332,2846,462,271,563,378,366,332,85,389
"Hi-Nella Borough School District, New Jersey","3407080",685,82,603,103,40,125,109,118,53,22,33,362,37,325,63,19,53,74,49,26,12,29,243,23,220,18,16,65,24,61,23,9,4,2,0,2,0,0,0,2,0,0,0,0,78,22,56,22,5,7,9,8,4,1,0
"Highland Park Borough School District, New Jersey","3407170",11068,1244,9824,1416,731,1411,1163,1211,980,510,2402,3275,420,2855,667,158,440,320,347,315,138,470,3895,224,3671,302,252,431,486,461,416,192,1131,280,110,170,18,11,11,0,25,0,57,48,3618,490,3128,429,310,529,357,378,249,123,753
"Hillsborough Township School District, New Jersey","3407230",31663,4158,27505,4355,1420,2630,2182,2812,3117,1549,9440,15970,2151,13819,2663,749,1164,1242,1508,1710,802,3981,8173,821,7352,788,338,775,425,768,896,331,3031,382,64,318,16,3,58,81,56,27,0,77,7138,1122,6016,888,330,633,434,480,484,416,2351
"Hillside Township School District, New Jersey","3407290",17463,3359,14104,2555,1377,1965,1830,1922,1582,830,2043,8046,1819,6227,1514,658,857,660,791,689,340,718,2668,356,2312,376,201,334,308,205,260,66,562,442,89,353,0,47,33,58,79,30,61,45,6307,1095,5212,665,471,741,804,847,603,363,718
"Ho-Ho-Kus Borough School District, New Jersey","3407320",3179,412,2767,415,86,291,189,252,217,148,1169,1500,168,1332,214,28,184,107,158,135,69,437,1156,117,1039,182,39,74,34,80,55,55,520,15,0,15,0,0,0,0,0,5,10,0,508,127,381,19,19,33,48,14,22,14,212
"Hoboken City School District, New Jersey","3407350",45698,5077,40621,3790,1461,3071,2586,3982,5661,3180,16890,18733,2789,15944,1075,558,1467,985,2003,2723,1368,5765,16797,1241,15556,1118,231,845,850,1406,2261,1306,7539,2000,124,1876,728,298,211,154,136,135,58,156,8168,923,7245,869,374,548,597,437,542,448,3430
"Holmdel Township School District, New Jersey","3407410",13259,2363,10896,1782,636,1514,535,1024,808,451,4146,4509,993,3516,784,284,509,129,354,348,124,984,5115,800,4315,616,179,616,256,412,231,148,1857,168,0,168,33,43,20,0,15,19,0,38,3467,570,2897,349,130,369,150,243,210,179,1267
"Hopatcong Borough School District, New Jersey","3407440",12286,1535,10751,1486,768,1543,1091,1662,1160,723,2318,7700,981,6719,1038,445,995,686,1141,746,372,1296,2836,213,2623,275,245,356,305,349,276,178,639,150,46,104,7,7,0,0,0,27,15,48,1600,295,1305,166,71,192,100,172,111,158,335
"Hope Township School District, New Jersey","3407470",1538,155,1383,221,120,164,169,150,119,91,349,1047,136,911,164,80,117,96,88,84,48,234,361,16,345,33,27,32,54,51,32,21,95,25,0,25,0,2,0,10,3,0,10,0,105,3,102,24,11,15,9,8,3,12,20
"Hopewell Valley Regional School District, New Jersey","3407530",18396,2115,16281,2429,670,1337,1008,1283,1792,850,6912,8758,1020,7738,1482,396,752,506,766,932,410,2494,7132,681,6451,721,176,507,366,409,688,332,3252,124,23,101,21,0,3,0,0,0,26,51,2382,391,1991,205,98,75,136,108,172,82,1115
"Interlaken Borough School District, New Jersey","3407650",726,55,671,94,39,53,61,53,81,43,247,468,31,437,58,23,31,51,34,56,31,153,223,22,201,34,16,18,8,15,21,10,79,2,0,2,0,0,0,0,2,0,0,0,33,2,31,2,0,4,2,2,4,2,15
"Irvington Township School District, New Jersey","3407680",42960,7916,35044,7477,4013,6160,5498,5209,3517,1169,2001,17516,4087,13429,3293,1438,2090,1749,2127,1440,411,881,8441,848,7593,1681,920,1281,1121,1092,777,315,406,842,29,813,194,87,220,117,27,143,22,3,16161,2952,13209,2309,1568,2569,2511,1963,1157,421,711
"Jackson Township School District, New Jersey","3407740",45496,5067,40429,6328,3271,5525,4157,5245,4912,1854,9137,23823,2882,20941,3904,1726,2492,2285,2922,2700,886,4026,16455,1538,14917,1797,1104,2109,1429,1845,1830,801,4002,646,116,530,127,71,66,43,50,51,0,122,4572,531,4041,500,370,858,400,428,331,167,987
"Jamesburg Borough School District, New Jersey","3407770",4646,817,3829,320,371,656,459,489,632,302,600,2399,432,1967,101,170,323,234,225,357,102,455,1176,202,974,60,80,228,167,120,164,46,109,0,0,0,0,0,0,0,0,0,0,0,1071,183,888,159,121,105,58,144,111,154,36
"Jefferson Township School District, New Jersey","3407800",17155,2148,15007,1990,880,1555,1578,1928,1958,820,4298,11474,1443,10031,1536,503,974,1101,1226,1374,617,2700,3691,396,3295,318,260,358,297,450,406,132,1074,65,0,65,50,15,0,0,0,0,0,0,1925,309,1616,86,102,223,180,252,178,71,524
"Jersey City School District, New Jersey","3407830",210766,38235,172531,30042,15779,26457,19207,21679,16552,8733,34082,60535,12648,47887,11626,4442,7467,5390,6415,4618,1669,6260,42250,4815,37435,4940,2812,4935,3688,5260,4224,1922,9654,10440,1480,8960,2286,1487,1323,1042,841,694,322,965,97541,19292,78249,11190,7038,12732,9087,9163,7016,4820,17203
"Keansburg Borough School District, New Jersey","3407860",8398,1089,7309,1566,635,1190,1001,1121,807,326,663,5375,719,4656,1027,443,772,548,876,373,195,422,1968,240,1728,332,153,313,203,154,306,123,144,172,0,172,60,14,0,87,11,0,0,0,883,130,753,147,25,105,163,80,128,8,97
"Kearny Town School District, New Jersey","3407890",33811,6965,26846,4012,2637,3883,3968,4200,3122,1544,3480,13005,2638,10367,1679,1110,1406,1218,1553,1176,589,1636,2653,631,2022,229,153,275,302,291,333,114,325,1631,229,1402,315,153,136,199,259,137,104,99,16522,3467,13055,1789,1221,2066,2249,2097,1476,737,1420
"Kenilworth Borough School District, New Jersey","3407920",6711,928,5783,773,273,774,638,768,837,412,1308,4223,678,3545,568,124,453,355,474,514,321,736,603,41,562,25,16,70,85,106,30,31,199,48,0,48,0,0,0,17,0,12,0,19,1837,209,1628,180,133,251,181,188,281,60,354
"Keyport Borough School District, New Jersey","3407950",5936,565,5371,820,620,918,695,575,637,237,869,3209,319,2890,495,302,401,448,250,386,151,457,1404,79,1325,151,178,195,87,227,130,60,297,90,25,65,22,0,25,0,9,0,0,9,1233,142,1091,152,140,297,160,89,121,26,106
"Kinnelon Borough School District, New Jersey","3408040",8164,969,7195,1114,554,508,622,739,649,230,2779,4531,614,3917,621,340,216,347,451,382,109,1451,2437,254,2183,361,127,205,190,154,212,85,849,111,0,111,62,10,0,15,0,0,0,24,1085,101,984,70,77,87,70,134,55,36,455
"Lacey Township School District, New Jersey","3408100",23446,2342,21104,3587,1688,3078,2598,2961,2493,1052,3647,17262,1983,15279,2735,1110,2436,1848,2143,1912,605,2490,5078,302,4776,596,402,527,729,652,493,379,998,221,0,221,35,29,53,0,43,47,14,0,885,57,828,221,147,62,21,123,41,54,159
"Lakehurst Borough School District, New Jersey","3408160",2015,314,1701,283,186,239,307,255,210,122,99,1195,185,1010,211,122,124,220,140,125,19,49,530,64,466,48,42,69,39,100,72,58,38,54,6,48,12,14,4,0,7,6,5,0,236,59,177,12,8,42,48,8,7,40,12
"Lakewood Township School District, New Jersey","3408220",55008,11029,43979,9901,5940,9741,5478,4971,3282,1228,3438,17133,3721,13412,3256,1850,2586,1803,1728,1079,341,769,22936,4809,18127,3861,2152,3306,2229,2276,1541,702,2060,2703,478,2225,706,286,588,369,70,74,14,118,12236,2021,10215,2078,1652,3261,1077,897,588,171,491
"Laurel Springs Borough School District, New Jersey","3408280",1572,140,1432,233,67,193,245,174,168,80,272,885,73,812,115,44,114,156,96,103,42,142,565,45,520,104,23,64,69,53,58,38,111,4,0,4,0,0,4,0,0,0,0,0,118,22,96,14,0,11,20,25,7,0,19
"Lavallette Borough School District, New Jersey","3408310",1848,130,1718,301,150,220,178,247,173,139,310,1378,116,1262,176,121,163,132,210,142,119,199,441,14,427,125,29,51,38,26,27,20,111,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,6,8,11,4,0,0
"Lawnside Borough School District, New Jersey","3408340",2401,386,2015,404,270,235,225,290,256,105,230,1135,234,901,266,117,105,101,129,75,35,73,1067,147,920,116,116,111,101,128,139,70,139,9,0,9,0,0,0,0,0,5,0,4,190,5,185,22,37,19,23,33,37,0,14
"Lawrence Township School District (Cumberland County), New Jersey","3408370",2625,305,2320,561,192,344,262,346,157,108,350,1853,238,1615,299,105,211,175,281,139,79,326,421,41,380,85,54,77,54,44,18,24,24,128,20,108,91,0,0,12,0,0,5,0,223,6,217,86,33,56,21,21,0,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",27448,2140,25308,4903,1652,3032,2432,2744,2996,1533,6016,10432,808,9624,2368,549,1095,714,1215,1029,577,2077,8030,462,7568,1416,428,950,643,789,952,427,1963,498,40,458,148,32,18,67,65,53,14,61,8488,830,7658,971,643,969,1008,675,962,515,1915
"Leonia Borough School District, New Jersey","3408520",7441,1348,6093,897,339,856,598,689,699,286,1729,1301,224,1077,165,27,233,78,72,127,30,345,1984,177,1807,247,64,306,146,204,135,76,629,116,16,100,43,0,0,0,0,0,0,57,4040,931,3109,442,248,317,374,413,437,180,698
"Lincoln Park Borough School District, New Jersey","3408580",8966,1236,7730,871,685,844,1202,1172,1132,441,1383,5041,668,4373,508,266,449,744,755,711,252,688,1938,239,1699,128,187,218,219,261,161,141,384,272,50,222,86,28,25,17,47,0,19,0,1715,279,1436,149,204,152,222,109,260,29,311
"Linden City School District, New Jersey","3408610",34321,4951,29370,5151,2714,4786,4162,4528,3403,1407,3219,15403,2334,13069,2628,1027,1872,1728,2052,1596,706,1460,4854,568,4286,572,586,799,504,655,439,153,578,1057,184,873,233,136,84,70,184,60,46,60,13007,1865,11142,1718,965,2031,1860,1637,1308,502,1121
"Lindenwold Borough School District, New Jersey","3408640",14419,1748,12671,2264,1691,2557,2251,1754,1136,342,676,6267,874,5393,1146,901,969,751,753,350,196,327,4629,277,4352,596,538,753,905,672,535,132,221,288,51,237,89,0,17,15,86,8,0,22,3235,546,2689,433,252,818,580,243,243,14,106
"Longport Borough School District, New Jersey","3408671",912,64,848,129,43,113,88,101,73,35,266,339,35,304,54,23,42,22,45,27,18,73,549,29,520,73,18,68,62,50,41,17,191,0,0,0,0,0,0,0,0,0,0,0,24,0,24,2,2,3,4,6,5,0,2
"Little Ferry Borough School District, New Jersey","3408760",9127,1592,7535,957,709,1129,835,1045,1050,421,1389,2894,431,2463,478,260,355,309,237,387,79,358,1413,224,1189,88,48,135,216,187,120,77,318,195,0,195,23,0,25,13,36,69,18,11,4625,937,3688,368,401,614,297,585,474,247,702
"Livingston Township School District, New Jersey","3408820",23160,3475,19685,2765,1009,2160,1443,1889,1778,1076,7565,10544,1628,8916,1536,531,1145,766,889,797,547,2705,5802,839,4963,544,282,425,221,489,436,301,2265,244,26,218,25,0,0,0,0,72,0,121,6570,982,5588,660,196,590,456,511,473,228,2474
"Lodi Borough School District, New Jersey","3408850",20126,3399,16727,2706,2079,2857,2285,2772,1388,683,1957,8562,1448,7114,1303,811,1207,957,1150,552,399,735,2624,393,2231,281,181,376,241,361,281,70,440,569,66,503,281,46,32,59,65,0,0,20,8371,1492,6879,841,1041,1242,1028,1196,555,214,762
"Logan Township School District, New Jersey","3408880",4798,575,4223,672,271,381,435,457,769,211,1027,1802,173,1629,332,118,120,69,159,287,79,465,2641,364,2277,304,147,202,269,298,430,110,517,124,21,103,5,2,34,38,0,0,0,24,231,17,214,31,4,25,59,0,52,22,21
"Long Branch City School District, New Jersey","3408940",24276,3376,20900,3716,1748,4385,3049,2615,1606,857,2924,9663,1180,8483,1691,666,1520,1151,985,659,477,1334,4930,412,4518,693,355,807,509,532,391,231,1000,783,89,694,164,41,159,85,132,36,15,62,8900,1695,7205,1168,686,1899,1304,966,520,134,528
"Lopatcong Township School District, New Jersey","3409000",6436,898,5538,1064,445,885,512,691,470,290,1181,3440,468,2972,594,230,614,209,314,242,213,556,2149,221,1928,342,173,177,270,330,135,12,489,85,14,71,12,0,0,26,13,20,0,0,762,195,567,116,42,94,7,34,73,65,136
"Lower Alloways Creek Township School District, New Jersey","3409030",1383,223,1160,145,112,198,125,178,173,38,191,1004,171,833,104,89,148,94,118,135,23,122,376,52,324,40,23,49,31,60,37,15,69,1,0,1,0,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",11085,981,10104,1876,858,1366,1302,1806,1067,482,1347,6355,580,5775,1181,461,736,684,1158,589,211,755,4119,287,3832,605,347,501,560,611,397,264,547,161,44,117,27,0,58,15,0,17,0,0,450,70,380,63,50,71,43,37,64,7,45
"Lyndhurst Township School District, New Jersey","3409210",17847,3124,14723,2191,1177,1805,1781,2035,1831,992,2911,9354,1728,7626,1059,598,772,866,1147,1209,546,1429,2116,192,1924,192,133,177,221,277,351,140,433,552,202,350,96,18,47,34,44,27,12,72,5825,1002,4823,844,428,809,660,567,244,294,977
"Madison Borough School District, New Jersey","3409240",12887,1707,11180,2381,605,1021,890,1051,773,532,3927,5996,869,5127,1179,256,504,529,484,398,238,1539,4381,583,3798,661,189,286,191,317,236,208,1710,283,17,266,108,0,19,38,29,6,17,49,2227,238,1989,433,160,212,132,221,133,69,629
"Old Bridge Township School District, New Jersey","3409270",55300,7415,47885,5976,3839,6543,5126,6471,5178,3051,11701,21813,3034,18779,2745,1759,2611,2097,2748,2199,1082,3538,18118,2020,16098,1660,965,2172,1630,2100,1693,1217,4661,1314,120,1194,135,153,64,115,284,104,48,291,14055,2241,11814,1436,962,1696,1284,1339,1182,704,3211
"Mahwah Township School District, New Jersey","3409330",22186,2455,19731,4855,1149,1850,1562,1929,1668,815,5903,10057,1350,8707,3091,534,571,587,785,586,352,2201,8015,654,7361,1126,368,777,649,723,802,288,2628,235,9,226,46,7,53,39,78,0,0,3,3879,442,3437,592,240,449,287,343,280,175,1071
"Manasquan Borough School District, New Jersey","3409420",4951,481,4470,685,229,370,421,530,569,305,1361,3718,409,3309,522,142,294,331,334,484,218,984,1109,65,1044,131,55,76,79,196,85,87,335,35,0,35,8,11,0,0,0,0,0,16,89,7,82,24,21,0,11,0,0,0,26
"Manchester Township School District, New Jersey","3409450",39651,3122,36529,5473,4237,8542,5441,4795,3362,1396,3283,22587,2217,20370,3312,2147,4201,3118,2727,2175,763,1927,12904,715,12189,1487,1421,3405,1770,1644,889,535,1038,520,38,482,90,35,198,64,24,28,0,43,3640,152,3488,584,634,738,489,400,270,98,275
"Mannington Township School District, New Jersey","3409480",1464,227,1237,268,137,205,130,140,155,52,150,911,122,789,149,92,126,74,86,127,38,97,417,58,359,79,41,49,54,44,28,14,50,28,13,15,3,0,0,2,7,0,0,3,108,34,74,37,4,30,0,3,0,0,0
"Manville Borough School District, New Jersey","3409630",8733,882,7851,1193,598,1454,1314,1204,883,363,842,5010,594,4416,776,362,688,675,736,480,248,451,1562,25,1537,156,133,320,228,164,188,97,251,13,0,13,0,0,0,0,0,13,0,0,2148,263,1885,261,103,446,411,304,202,18,140
"Maple Shade Township School District, New Jersey","3409660",15887,1515,14372,2230,1249,2297,2043,2409,1762,880,1502,7395,747,6648,1214,580,1045,957,1053,873,329,597,6471,477,5994,713,520,826,841,1066,717,508,803,266,34,232,131,15,21,20,26,3,0,16,1755,257,1498,172,134,405,225,264,169,43,86
"Margate City School District, New Jersey","3409690",5743,332,5411,800,436,722,556,705,730,260,1202,2110,142,1968,330,146,258,143,258,342,116,375,3015,133,2882,412,213,395,366,357,299,126,714,60,0,60,12,9,0,10,15,0,0,14,558,57,501,46,68,69,37,75,89,18,99
"Matawan-Aberdeen Regional School District, New Jersey","3409750",21794,2706,19088,2240,1382,2399,2254,2503,2672,1227,4411,9889,1191,8698,1251,777,1043,1041,1114,1343,465,1664,7578,795,6783,702,365,843,554,827,1033,491,1968,238,41,197,12,23,39,18,17,38,21,29,4089,679,3410,275,217,474,641,545,258,250,750
"Maurice River Township School District, New Jersey","3409780",7455,2872,4583,1427,513,864,652,444,285,128,270,5371,1939,3432,1090,389,553,494,357,247,94,208,1190,464,726,210,33,198,120,43,31,34,57,473,313,160,63,13,39,23,22,0,0,0,421,156,265,64,78,74,15,22,7,0,5
"Maywood Borough School District, New Jersey","3409810",8142,1115,7027,971,479,860,930,988,762,475,1562,3920,571,3349,548,182,296,471,486,439,178,749,2018,99,1919,222,161,318,164,253,193,116,492,172,57,115,11,24,35,24,0,13,0,8,2032,388,1644,190,112,211,271,249,117,181,313
"Merchantville Borough School District, New Jersey","3409960",3049,361,2688,428,282,385,268,206,409,152,558,1466,199,1267,275,111,182,116,141,189,59,194,1094,51,1043,76,99,166,73,65,153,93,318,106,9,97,0,72,15,0,0,0,0,10,383,102,281,77,0,22,79,0,67,0,36
"Metuchen Borough School District, New Jersey","3409990",10930,1205,9725,1421,436,809,769,1176,1109,368,3637,4560,520,4040,634,190,319,387,506,601,179,1224,3766,380,3386,361,163,324,208,480,257,121,1472,106,0,106,13,15,0,13,17,37,0,11,2498,305,2193,413,68,166,161,173,214,68,930
"Middle Township School District, New Jersey","3410020",15905,1460,14445,2751,1079,2549,1937,1917,1672,687,1853,8215,827,7388,1744,483,1180,1152,1112,687,330,700,6073,371,5702,690,510,1072,584,727,857,290,972,168,1,167,23,29,50,38,6,9,12,0,1449,261,1188,294,57,247,163,72,119,55,181
"Middlesex Borough School District, New Jersey","3410050",11276,1410,9866,1312,838,1431,1326,1320,1186,480,1973,6863,1053,5810,892,444,752,721,803,792,282,1124,2115,68,2047,149,210,338,124,236,223,169,598,28,9,19,0,0,0,0,19,0,0,0,2270,280,1990,271,184,341,481,262,171,29,251
"Middletown Township School District, New Jersey","3410110",53548,6395,47153,7132,3177,5521,4136,5023,5661,2269,14234,29633,3853,25780,4705,2024,2918,2188,2747,3220,1120,6858,19059,2051,17008,1834,861,2028,1541,1840,1824,939,6141,453,64,389,38,37,85,21,56,65,0,87,4403,427,3976,555,255,490,386,380,552,210,1148
"Midland Park Borough School District, New Jersey","3410140",5727,429,5298,740,404,698,458,627,641,372,1358,3443,344,3099,407,135,366,252,466,381,237,855,1405,53,1352,204,92,194,127,128,124,90,393,117,0,117,0,0,51,0,0,66,0,0,762,32,730,129,177,87,79,33,70,45,110
"Millburn Township School District, New Jersey","3410200",14741,2547,12194,1579,478,1031,1000,1038,856,448,5764,4984,977,4007,722,158,406,360,413,373,272,1303,6071,918,5153,578,193,306,297,388,266,110,3015,209,24,185,49,0,44,19,0,0,9,64,3477,628,2849,230,127,275,324,237,217,57,1382
"Millstone Township School District, New Jersey","3410230",8668,1397,7271,1344,402,591,506,710,571,323,2824,4987,965,4022,896,223,292,179,427,334,224,1447,2853,281,2572,448,100,247,241,221,186,83,1046,63,0,63,0,0,25,3,0,0,0,35,765,151,614,0,79,27,83,62,51,16,296
"Milltown Borough School District, New Jersey","3410290",5793,586,5207,680,455,559,456,794,634,286,1343,3932,382,3550,520,342,374,311,428,483,187,905,1124,87,1037,80,39,119,129,234,99,99,238,41,0,41,0,0,0,0,0,9,0,32,696,117,579,80,74,66,16,132,43,0,168
