"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Englewood City School District, New Jersey","3404740",27435,1775,4156,1979,4366,4215,3585,1580,789,876,2242,1872,7846,1300,2271,656,1116,710,733,97,149,157,422,235,10313,455,1457,615,1401,1475,1107,955,413,359,996,1080,444,5,48,65,120,84,28,30,0,0,35,29,8832,15,380,643,1729,1946,1717,498,227,360,789,528
"Englewood Cliffs Borough School District, New Jersey","3404770",5346,366,883,182,320,664,819,545,60,201,670,636,1554,248,507,35,187,66,122,104,17,18,107,143,1410,47,334,86,76,194,132,103,12,35,186,205,166,0,17,0,18,8,50,39,0,0,24,10,2216,71,25,61,39,396,515,299,31,148,353,278
"Estell Manor City School District, New Jersey","3404860",1684,56,290,144,149,195,344,184,73,89,92,68,1124,56,230,120,98,124,250,103,30,44,53,16,493,0,56,15,51,67,80,78,34,35,34,43,6,0,0,6,0,0,0,0,0,0,0,0,61,0,4,3,0,4,14,3,9,10,5,9
"Ewing Township School District, New Jersey","3404920",36270,1573,4232,7479,4542,3728,4902,2423,838,1346,2711,2496,22777,1511,3383,5136,2702,2086,2732,1498,501,574,1351,1303,9407,62,673,1864,1169,736,1474,573,223,580,1106,947,331,0,22,14,66,55,53,57,0,9,26,29,3755,0,154,465,605,851,643,295,114,183,228,217
"Fair Lawn Borough School District, New Jersey","3404980",32962,1675,5715,2097,4038,4671,4746,2462,1044,1439,2475,2600,13960,1399,3594,1179,1847,1396,1484,791,269,448,893,660,8583,265,1399,469,950,748,1498,792,283,439,711,1029,401,0,56,32,12,130,31,42,0,16,67,15,10018,11,666,417,1229,2397,1733,837,492,536,804,896
"Fairview Borough School District, New Jersey","3405070",14126,906,1188,1436,2907,1805,1985,1047,300,429,962,1161,4808,811,706,751,722,375,559,103,91,159,207,324,2411,95,363,370,574,217,384,36,74,19,147,132,223,0,0,30,15,67,12,30,0,0,39,30,6684,0,119,285,1596,1146,1030,878,135,251,569,675
"Florence Township School District, New Jersey","3405220",12287,637,1902,761,1401,1842,1946,895,466,633,1083,721,8617,556,1605,684,1132,1117,1191,685,272,291,617,467,2458,81,224,46,252,398,463,112,132,252,298,200,112,0,0,0,10,23,37,12,0,8,0,22,1100,0,73,31,7,304,255,86,62,82,168,32
"Folsom Borough School District, New Jersey","3405280",1799,82,321,156,163,224,285,159,59,102,133,115,1170,82,274,143,121,155,148,61,32,45,57,52,571,0,47,13,39,59,119,98,25,50,70,51,21,0,0,0,0,5,9,0,0,7,0,0,37,0,0,0,3,5,9,0,2,0,6,12
"Fort Lee Borough School District, New Jersey","3405310",36048,1798,4280,1866,4745,5527,4595,2564,1402,1333,3689,4249,7136,1135,1656,307,993,496,550,345,305,156,390,803,9438,505,1527,611,1165,1052,682,705,203,348,1043,1597,873,0,150,80,120,162,100,65,0,51,69,76,18601,158,947,868,2467,3817,3263,1449,894,778,2187,1773
"Franklin Township School District, New Jersey","3405490",64243,4281,9348,4154,9707,9365,9332,4322,1459,2340,5496,4439,29478,3753,7350,2601,3750,2931,3123,1563,378,734,1799,1496,15339,254,1208,620,1975,1697,2664,1358,656,927,2045,1935,1031,48,116,93,92,166,124,247,16,50,53,26,18395,226,674,840,3890,4571,3421,1154,409,629,1599,982
"Garfield City School District, New Jersey","3405760",30996,2286,4831,3020,5176,4293,4829,1841,544,962,1622,1592,14252,2100,3905,1510,1762,1268,1352,493,194,351,502,815,2561,127,420,136,414,284,425,150,24,121,190,270,465,13,31,51,52,127,72,47,13,0,26,33,13718,46,475,1323,2948,2614,2980,1151,313,490,904,474
"Garwood Borough School District, New Jersey","3405790",4323,242,677,316,604,697,767,186,148,138,220,328,2680,219,525,215,337,398,395,126,59,76,130,200,1026,8,142,24,150,194,232,49,50,45,38,94,26,15,0,0,0,11,0,0,0,0,0,0,591,0,10,77,117,94,140,11,39,17,52,34
"Glassboro Borough School District, New Jersey","3405880",18798,873,2776,5103,1887,1935,2543,818,391,465,1167,840,11795,735,2095,4140,1317,863,1068,404,136,243,435,359,5783,134,663,800,384,942,1143,332,136,205,652,392,340,0,5,8,34,76,72,4,96,0,13,32,880,4,13,155,152,54,260,78,23,17,67,57
"Glen Ridge Borough School District, New Jersey","3405940",7606,291,2242,415,327,1196,1474,649,130,155,293,434,3689,177,1443,350,143,319,513,265,37,56,182,204,2879,114,708,54,55,626,581,303,79,80,96,183,228,0,61,0,0,52,61,41,0,0,0,13,810,0,30,11,129,199,319,40,14,19,15,34
"Glen Rock Borough School District, New Jersey","3405970",11784,645,2794,808,689,1641,2182,1053,246,278,664,784,5763,455,1921,486,487,480,632,598,29,85,324,266,4390,110,761,283,154,723,1008,345,160,114,298,434,116,0,14,0,29,11,34,0,14,14,0,0,1515,80,98,39,19,427,508,110,43,65,42,84
"Gloucester City School District, New Jersey","3406000",11392,933,2043,865,1773,1389,1662,812,218,409,690,598,8190,828,1637,765,1217,860,1167,468,122,218,502,406,2597,105,381,73,393,344,463,294,96,141,121,186,74,0,0,14,0,52,8,0,0,0,0,0,531,0,25,13,163,133,24,50,0,50,67,6
"Green Township School District, New Jersey","3406090",3552,121,675,393,213,378,698,313,173,143,265,180,2513,121,559,348,156,275,370,162,134,108,158,122,775,0,95,24,57,47,278,110,32,22,71,39,76,0,11,6,0,0,12,35,0,0,12,0,188,0,10,15,0,56,38,6,7,13,24,19
"Green Brook Township School District, New Jersey","3406120",7183,272,1445,381,721,802,1373,465,183,370,665,506,3881,254,1103,337,283,361,699,190,156,160,202,136,1581,18,275,0,259,128,248,104,17,69,196,267,49,0,21,0,0,0,25,0,0,0,0,3,1672,0,46,44,179,313,401,171,10,141,267,100
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4874,201,678,320,554,694,766,604,68,141,433,415,3164,162,449,240,453,334,485,405,55,74,282,225,1473,39,178,80,101,322,225,173,13,38,133,171,64,0,0,0,0,0,35,0,0,29,0,0,173,0,51,0,0,38,21,26,0,0,18,19
"Greenwich Township School District (Warren County), New Jersey","3406210",5626,205,1503,490,265,976,1173,329,87,145,327,126,3407,179,1153,360,139,411,639,169,42,78,193,44,1667,26,329,116,96,313,388,135,26,57,108,73,32,0,3,0,0,15,3,0,11,0,0,0,520,0,18,14,30,237,143,25,8,10,26,9
"Guttenberg Town School District, New Jersey","3406240",11397,803,1393,1072,1928,2017,1627,474,458,258,831,536,3379,776,1165,300,486,215,140,70,23,31,101,72,1386,27,142,159,212,288,134,61,131,64,90,78,204,0,0,13,57,63,12,7,0,0,52,0,6428,0,86,600,1173,1451,1341,336,304,163,588,386
"Hackensack City School District, New Jersey","3406270",43903,3068,4890,4016,6911,7135,6701,3031,1075,1387,3208,2481,16142,2799,3396,1424,1725,1910,1672,776,365,446,839,790,9403,118,574,1107,1157,1196,1578,777,297,547,1191,861,1198,11,72,113,95,213,335,168,84,14,36,57,17160,140,848,1372,3934,3816,3116,1310,329,380,1142,773
"Hackettstown Town School District, New Jersey","3406300",9633,522,1488,1254,1212,1359,1372,653,172,334,671,596,5945,474,1236,820,619,618,877,408,127,148,299,319,1566,48,106,213,143,270,219,147,16,75,133,196,167,0,12,9,9,23,11,0,0,40,31,32,1955,0,134,212,441,448,265,98,29,71,208,49
"Haddon Heights Borough School District, New Jersey","3406330",7425,380,1275,578,659,1002,1153,612,270,305,512,679,4157,331,899,392,435,559,506,269,93,182,253,238,2955,38,348,175,154,400,578,304,177,111,239,431,106,11,24,11,21,16,3,10,0,0,6,4,207,0,4,0,49,27,66,29,0,12,14,6
"Haddon Township School District, New Jersey","3406360",14611,943,2078,980,2195,2061,1999,1153,319,426,1421,1036,8338,855,1561,680,1099,965,1089,505,144,122,714,604,5521,88,494,280,947,888,809,565,153,298,630,369,100,0,8,0,8,17,9,12,16,0,0,30,652,0,15,20,141,191,92,71,6,6,77,33
"Haddonfield Borough School District, New Jersey","3406390",11530,663,2530,524,752,1766,1611,813,301,542,1186,842,5417,501,1291,315,403,821,728,342,162,195,427,232,5524,162,1123,189,273,878,785,422,139,326,694,533,164,0,18,20,26,12,43,26,0,0,3,16,425,0,98,0,50,55,55,23,0,21,62,61
"Hamilton Township School District, New Jersey","3406540",88809,4658,13469,7548,10488,11623,13878,6211,2192,3814,7337,7591,58869,4168,11183,5651,5851,6961,8376,3951,1509,2115,4352,4752,14763,400,1290,720,1528,1575,2662,1322,461,1070,2009,1726,1985,90,96,240,389,284,348,93,24,130,117,174,13192,0,900,937,2720,2803,2492,845,198,499,859,939
"Hammonton Town School District, New Jersey","3406570",14796,334,2539,1364,1557,2114,2733,876,255,374,1443,1207,9886,315,2219,916,1136,1360,1547,507,162,205,832,687,2747,19,166,229,122,241,696,277,53,136,394,414,370,0,24,25,59,26,97,19,0,14,58,48,1793,0,130,194,240,487,393,73,40,19,159,58
"Harding Township School District, New Jersey","3406720",3862,139,766,294,199,490,590,302,142,144,424,372,2135,90,556,214,175,229,202,109,66,70,191,233,1272,35,158,62,8,165,294,144,54,48,181,123,33,0,14,0,0,0,0,0,0,11,8,0,422,14,38,18,16,96,94,49,22,15,44,16
"Harmony Township School District, New Jersey","3406810",2623,116,460,194,267,275,574,195,51,95,224,172,1792,87,352,149,205,190,356,140,34,55,105,119,770,25,103,45,58,81,207,51,17,36,101,46,11,0,0,0,4,0,0,4,0,0,3,0,50,4,5,0,0,4,11,0,0,4,15,7
"Harrison Town School District, New Jersey","3406870",14436,645,2140,1521,3022,2087,2162,872,214,332,798,643,4882,543,1603,692,534,373,395,256,91,58,198,139,1126,93,88,154,243,105,148,70,2,21,96,106,611,9,85,53,60,56,152,62,25,12,60,37,7817,0,364,622,2185,1553,1467,484,96,241,444,361
"Hasbrouck Heights Borough School District, New Jersey","3406930",12045,655,1891,800,1391,1750,1806,985,305,429,1217,816,7216,456,1634,626,783,767,900,553,180,181,616,520,2222,199,147,43,293,432,373,197,71,91,227,149,230,0,0,15,2,23,37,0,23,49,55,26,2377,0,110,116,313,528,496,235,31,108,319,121
"Hawthorne Borough School District, New Jersey","3406990",18944,1134,3207,1456,2126,2992,3059,1287,521,500,1396,1266,12768,1056,2973,1081,1482,1686,1768,771,225,309,724,693,2577,78,124,158,235,454,578,310,49,99,288,204,395,0,0,0,9,146,0,78,0,28,109,25,3204,0,110,217,400,706,713,128,247,64,275,344
"Hi-Nella Borough School District, New Jersey","3407080",817,61,107,118,106,80,153,63,16,14,68,31,456,44,73,87,59,55,73,29,0,6,15,15,278,17,31,22,34,14,67,28,16,8,25,16,2,0,0,0,0,2,0,0,0,0,0,0,81,0,3,9,13,9,13,6,0,0,28,0
"Highland Park Borough School District, New Jersey","3407170",14224,1153,2555,1086,2624,2169,1850,848,195,430,663,651,5733,1015,1867,485,579,558,468,251,33,77,204,196,4326,81,392,219,971,706,798,321,118,139,305,276,333,0,99,69,34,57,45,29,0,0,0,0,3832,57,197,313,1040,848,539,247,44,214,154,179
"Hillsborough Township School District, New Jersey","3407230",39525,2435,7321,3289,3758,5862,7436,3066,922,1383,2290,1763,22953,2367,6013,2290,2198,2601,3391,1466,420,472,1035,700,8786,43,920,564,601,1055,2353,1051,364,521,752,562,454,4,102,3,12,114,75,17,0,48,20,59,7332,21,286,432,947,2092,1617,532,138,342,483,442
"Hillside Township School District, New Jersey","3407290",21676,1385,3657,2294,2378,3329,3337,1227,736,665,1503,1165,11648,1302,3056,1795,1363,1762,1023,349,208,217,251,322,3073,73,384,117,233,395,408,414,158,186,467,238,529,7,80,35,66,62,114,0,36,21,81,27,6426,3,137,347,716,1110,1792,464,334,241,704,578
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4125,280,853,176,456,509,607,266,75,104,409,390,2218,253,567,153,324,255,258,66,8,26,149,159,1359,16,263,23,85,140,267,109,44,72,139,201,26,11,0,0,0,0,0,0,0,0,0,15,522,0,23,0,47,114,82,91,23,6,121,15
"Hoboken City School District, New Jersey","3407350",51979,3601,3278,5782,19291,9190,4228,1794,773,716,1805,1521,22612,1929,2433,3517,8218,3134,1254,729,315,176,546,361,18936,1523,645,1726,8203,3402,1874,501,244,178,364,276,2103,72,55,75,242,191,129,243,182,269,419,226,8328,77,145,464,2628,2463,971,321,32,93,476,658
"Holmdel Township School District, New Jersey","3407410",16722,642,3627,1182,895,1804,3368,1433,312,707,1458,1294,7105,522,2661,712,447,521,675,422,68,175,448,454,5893,102,858,348,319,656,1576,619,123,358,502,432,221,18,35,27,7,0,43,24,0,22,12,33,3503,0,73,95,122,627,1074,368,121,152,496,375
"Hopatcong Borough School District, New Jersey","3407440",14921,599,2529,1057,1963,1973,2707,1188,566,686,1101,552,10035,534,2254,1027,1437,1304,1639,517,250,354,436,283,3060,52,178,21,361,287,687,466,176,237,400,195,150,0,7,7,10,0,14,77,13,14,8,0,1676,13,90,2,155,382,367,128,127,81,257,74
"Hope Township School District, New Jersey","3407470",1861,83,311,144,100,215,316,167,90,77,247,111,1351,83,288,122,69,169,195,105,59,40,153,68,377,0,20,22,19,25,99,50,28,26,70,18,25,0,0,0,0,18,2,0,3,0,0,2,108,0,3,0,12,3,20,12,0,11,24,23
"Hopewell Valley Regional School District, New Jersey","3407530",22790,1077,4430,1107,1614,3149,4101,2182,877,783,2072,1398,12256,949,3368,886,751,1067,1792,959,349,335,978,822,7933,108,917,186,594,1468,1799,996,382,378,721,384,168,8,54,0,15,4,24,7,15,0,41,0,2433,12,91,35,254,610,486,220,131,70,332,192
"Interlaken Borough School District, New Jersey","3407650",826,30,97,47,34,99,117,90,32,44,126,110,549,24,74,43,25,61,81,53,22,28,83,55,237,6,18,4,9,29,32,33,8,14,39,45,2,0,0,0,0,0,0,0,0,0,2,0,38,0,5,0,0,9,4,4,2,2,2,10
"Irvington Township School District, New Jersey","3407680",54268,3986,9542,5035,7995,8142,8167,3175,983,1521,3583,2139,26588,3477,7272,3071,3666,3493,2910,1009,243,297,743,407,9500,289,908,673,1147,735,1260,871,353,524,1644,1096,969,0,127,37,231,97,131,51,20,52,155,68,17211,220,1235,1254,2951,3817,3866,1244,367,648,1041,568
"Jackson Township School District, New Jersey","3407740",55716,2801,10215,4447,5528,6962,9826,3629,1214,1787,5570,3737,32365,2583,8019,3353,3273,3885,5214,1731,472,801,1694,1340,17888,194,1756,921,1681,2252,3363,1450,599,753,3169,1750,783,15,201,44,85,47,92,57,31,21,132,58,4680,9,239,129,489,778,1157,391,112,212,575,589
"Jamesburg Borough School District, New Jersey","3407770",5963,609,1088,282,710,1004,916,464,194,209,332,155,3473,578,781,189,245,590,531,205,85,92,87,90,1387,15,274,7,307,152,176,146,47,41,179,43,32,16,16,0,0,0,0,0,0,0,0,0,1071,0,17,86,158,262,209,113,62,76,66,22
"Jefferson Township School District, New Jersey","3407800",21443,1320,3734,1756,2282,2876,3764,1958,510,758,1546,939,15261,1204,3219,1562,1662,1891,2479,1331,287,394,814,418,4144,116,459,148,407,477,809,471,186,276,475,320,73,0,8,19,15,7,24,0,0,0,0,0,1965,0,48,27,198,501,452,156,37,88,257,201
"Jersey City School District, New Jersey","3407830",255861,18314,34842,24781,57587,39214,31916,13646,4643,7049,14285,9584,93820,13642,24480,12450,14720,9933,8028,3254,727,1201,2964,2421,49038,2999,5064,3978,11929,8123,6586,2668,804,1297,3139,2451,11178,279,679,823,1061,1396,1959,958,656,727,1540,1100,101825,1394,4619,7530,29877,19762,15343,6766,2456,3824,6642,3612
"Keansburg Borough School District, New Jersey","3407860",10011,601,1376,843,1581,1406,1655,734,247,355,684,529,6641,507,1047,774,1047,822,1072,431,58,195,386,302,2295,94,309,31,227,422,430,175,155,43,223,186,172,0,0,0,28,24,0,19,0,87,14,0,903,0,20,38,279,138,153,109,34,30,61,41
"Kearny Town School District, New Jersey","3407890",41538,2623,6868,4071,6021,6232,6334,2488,1037,1249,2731,1884,19307,2415,4826,2714,2554,1762,1569,849,352,403,1038,825,3432,137,828,167,540,615,414,149,64,62,294,162,1758,43,160,198,249,227,395,57,72,9,142,206,17041,28,1054,992,2678,3628,3956,1433,549,775,1257,691
"Kenilworth Borough School District, New Jersey","3407920",8045,331,1355,835,817,1036,1340,624,161,377,597,572,5422,279,1252,696,458,629,918,350,85,214,296,245,704,52,69,41,95,94,90,109,24,11,51,68,48,0,0,0,0,17,4,12,0,0,0,15,1871,0,34,98,264,296,328,153,52,152,250,244
"Keyport Borough School District, New Jersey","3407950",7213,455,934,528,1129,921,1010,543,180,241,716,556,4369,426,828,335,726,388,581,289,51,126,319,300,1489,29,64,21,144,172,272,144,123,100,227,193,90,0,0,25,0,9,0,9,0,0,28,19,1265,0,42,147,259,352,157,101,6,15,142,44
"Kinnelon Borough School District, New Jersey","3408040",10349,534,2141,703,740,1287,2276,638,344,304,764,618,6448,505,1796,502,502,714,1111,335,193,127,376,287,2698,29,329,154,182,365,756,205,103,139,170,266,118,0,16,13,0,0,75,0,0,0,14,0,1085,0,0,34,56,208,334,98,48,38,204,65
"Lacey Township School District, New Jersey","3408100",27889,1183,4662,2347,2659,3600,4898,2128,687,1181,2616,1928,21097,1117,4027,2141,1997,2690,3457,1391,464,773,1788,1252,5613,10,617,169,526,798,1145,624,209,363,675,477,221,0,1,19,45,1,82,22,0,0,0,51,958,56,17,18,91,111,214,91,14,45,153,148
"Lakehurst Borough School District, New Jersey","3408160",2676,290,491,265,393,381,410,132,65,45,148,56,1681,169,418,156,210,225,235,63,61,13,101,30,699,115,73,54,146,91,90,58,4,12,36,20,60,6,0,11,24,0,14,5,0,0,0,0,236,0,0,44,13,65,71,6,0,20,11,6
"Lakewood Township School District, New Jersey","3408220",93473,16661,25400,8101,14990,7998,5325,2148,1070,1542,4356,5882,49412,14829,19872,3531,2970,1648,1069,623,240,498,1657,2475,27825,1428,4234,2704,6992,3693,2135,847,557,722,2060,2453,3750,374,821,509,862,265,488,97,44,99,99,92,12486,30,473,1357,4166,2392,1633,581,229,223,540,862
"Laurel Springs Borough School District, New Jersey","3408280",1910,100,299,206,249,247,290,121,66,63,156,113,1170,90,234,157,172,128,157,64,41,22,74,31,610,10,54,35,30,98,123,57,25,41,65,72,4,0,0,0,0,0,0,0,0,0,0,4,126,0,11,14,47,21,10,0,0,0,17,6
"Lavallette Borough School District, New Jersey","3408310",2029,30,197,71,102,85,238,132,90,171,482,431,1547,23,192,61,102,76,199,110,53,125,340,266,446,0,5,10,0,9,39,14,30,42,136,161,7,7,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,8,7,4,6,4
"Lawnside Borough School District, New Jersey","3408340",2919,141,546,251,217,403,517,126,103,45,288,282,1546,109,458,177,144,193,199,61,33,19,94,59,1174,32,88,43,47,175,250,65,70,22,167,215,9,0,0,0,0,0,5,0,0,0,4,0,190,0,0,31,26,35,63,0,0,4,23,8
"Lawrence Township School District (Cumberland County), New Jersey","3408370",3301,255,547,281,437,462,527,233,104,103,172,180,2480,243,478,168,343,313,396,156,86,72,105,120,430,0,18,38,59,40,69,68,18,12,59,49,151,12,34,45,0,23,32,0,0,5,0,0,240,0,17,30,35,86,30,9,0,14,8,11
"Lawrence Township School District (Mercer County), New Jersey","3408400",33252,1645,5123,4188,4000,4309,5006,2048,845,1064,2702,2322,15151,1398,3890,2253,1423,1301,1762,791,238,302,973,820,8648,159,675,1057,882,942,1501,729,403,490,899,911,676,14,197,74,16,85,107,70,0,2,63,48,8777,74,361,804,1679,1981,1636,458,204,270,767,543
"Leonia Borough School District, New Jersey","3408520",9051,378,1645,635,664,1528,1270,879,254,366,643,789,2305,264,895,211,92,141,260,73,41,118,106,104,2342,108,333,264,150,196,239,275,155,127,177,318,156,0,40,12,0,35,0,26,0,12,0,31,4248,6,377,148,422,1156,771,505,58,109,360,336
"Lincoln Park Borough School District, New Jersey","3408580",10515,599,1289,704,1284,1241,1884,927,418,462,1029,678,6391,528,1101,480,894,684,882,473,354,172,507,316,1995,8,85,20,129,342,429,269,32,190,272,219,272,0,0,50,7,64,82,13,13,4,19,20,1857,63,103,154,254,151,491,172,19,96,231,123
"Linden City School District, New Jersey","3408610",41054,2170,6084,3835,6205,5755,6025,3097,1056,1538,2920,2369,20524,1781,4484,2564,3020,2433,2280,989,335,435,1267,936,5571,177,648,267,695,664,609,416,186,337,795,777,1431,152,239,81,105,257,246,158,0,46,44,103,13528,60,713,923,2385,2401,2890,1534,535,720,814,553
"Lindenwold Borough School District, New Jersey","3408640",17512,1421,2215,2197,2954,2156,2313,1365,273,633,1113,872,8787,1327,1678,1165,1237,891,802,540,110,265,478,294,4904,22,302,391,607,597,871,598,99,320,541,556,318,0,30,54,26,27,68,31,45,17,11,9,3503,72,205,587,1084,641,572,196,19,31,83,13
"Longport Borough School District, New Jersey","3408671",949,15,43,38,22,54,113,119,34,62,229,220,373,15,37,23,11,28,25,54,6,30,59,85,552,0,6,15,7,26,82,63,28,32,160,133,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,6,2,0,0,10,2
"Little Ferry Borough School District, New Jersey","3408760",10773,621,1510,877,1369,1975,1738,835,281,296,714,557,4314,580,1086,518,521,377,344,202,104,55,254,273,1552,30,205,128,242,279,219,105,40,63,170,71,195,0,0,0,13,0,35,29,0,13,34,71,4712,11,219,231,593,1319,1140,499,137,165,256,142
"Livingston Township School District, New Jersey","3408820",29617,1524,6310,1468,2341,4215,4496,2484,788,955,2462,2574,15677,1331,4755,1000,1525,1456,1518,949,303,387,1016,1437,6897,179,1203,285,452,1036,1175,810,250,223,560,724,309,0,74,36,0,80,46,46,0,0,27,0,6734,14,278,147,364,1643,1757,679,235,345,859,413
"Lodi Borough School District, New Jersey","3408850",24428,1316,4120,2111,3927,3454,3655,1486,558,747,1556,1498,11800,1205,2734,1483,1461,988,1282,602,399,304,630,712,3327,41,845,164,310,478,507,276,37,137,218,314,711,35,137,52,165,62,136,11,0,14,66,33,8590,35,404,412,1991,1926,1730,597,122,292,642,439
"Logan Township School District, New Jersey","3408880",6000,271,1249,455,954,642,1133,485,236,208,224,143,2523,205,531,150,431,285,382,240,107,40,102,50,3068,66,643,305,456,314,616,210,116,142,107,93,124,0,21,0,63,0,6,5,13,16,0,0,285,0,54,0,4,43,129,30,0,10,15,0
"Long Branch City School District, New Jersey","3408940",30590,2365,4695,2915,5315,4015,3896,1873,670,1019,2186,1641,15156,2206,3789,1369,1897,1227,1586,810,184,355,945,788,5349,149,375,389,518,574,806,615,245,396,747,535,866,0,83,28,207,89,176,138,0,31,59,55,9219,10,448,1129,2693,2125,1328,310,241,237,435,263
"Lopatcong Township School District, New Jersey","3409000",8027,503,1543,663,678,1109,1111,523,268,323,520,786,4513,324,968,477,369,577,481,193,182,157,252,533,2601,167,443,154,181,314,490,213,68,151,198,222,115,0,56,0,0,0,34,12,0,0,0,13,798,12,76,32,128,218,106,105,18,15,70,18
"Lower Alloways Creek Township School District, New Jersey","3409030",1715,70,361,141,106,233,289,117,34,79,148,137,1225,49,242,122,67,130,242,106,21,50,100,96,487,21,119,19,39,103,46,11,12,29,47,41,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
"Pennsville Township School District, New Jersey","3409120",13229,728,1928,1261,1349,1618,2102,970,285,575,1422,991,7220,371,779,868,672,750,1229,634,161,400,797,559,5347,357,1074,372,588,723,775,273,119,153,540,373,161,0,0,21,47,0,67,26,0,0,0,0,501,0,75,0,42,145,31,37,5,22,85,59
"Lyndhurst Township School District, New Jersey","3409210",21207,1351,2944,1615,2846,3222,3245,1225,573,570,1779,1837,12396,1209,2543,1133,1503,1573,1511,541,194,313,916,960,2270,84,185,170,266,336,373,114,160,83,190,309,552,0,0,0,221,131,32,45,9,11,76,27,5989,58,216,312,856,1182,1329,525,210,163,597,541
"Madison Borough School District, New Jersey","3409240",16043,863,2942,2042,1483,2007,2362,1139,299,505,1000,1401,8446,705,2206,1180,588,841,1034,488,139,214,421,630,4960,144,570,627,468,748,864,442,112,159,331,495,320,14,50,67,64,45,29,16,0,18,10,7,2317,0,116,168,363,373,435,193,48,114,238,269
"Old Bridge Township School District, New Jersey","3409270",66272,3521,10321,5152,8574,9287,11704,4884,1751,2369,5626,3083,30331,3093,7095,3128,3796,3255,3855,1796,523,746,1792,1252,20101,316,2520,1353,2393,2717,4079,1857,813,805,2091,1157,1436,26,110,126,175,245,283,95,35,147,157,37,14404,86,596,545,2210,3070,3487,1136,380,671,1586,637
"Mahwah Township School District, New Jersey","3409330",26242,879,4122,4597,2027,2838,4390,2220,554,902,2050,1663,13340,784,3197,3396,928,1039,1724,672,156,307,581,556,8615,59,710,812,542,994,1880,1128,343,380,987,780,240,2,3,44,30,58,19,16,0,14,29,25,4047,34,212,345,527,747,767,404,55,201,453,302
"Manasquan Borough School District, New Jersey","3409420",5841,211,932,448,603,634,953,525,120,273,605,537,4568,211,861,356,554,516,727,313,73,194,447,316,1122,0,44,92,32,117,181,196,47,65,151,197,35,0,0,0,0,0,35,0,0,0,0,0,116,0,27,0,17,1,10,16,0,14,7,24
"Manchester Township School District, New Jersey","3409450",43222,963,3439,1871,2417,3492,3536,2654,1496,2253,9376,11725,25954,927,3223,1567,1635,2279,2228,1631,928,1356,4545,5635,13010,36,118,236,514,782,950,729,399,683,3748,4815,520,0,0,0,0,71,80,0,69,18,156,126,3738,0,98,68,268,360,278,294,100,196,927,1149
"Mannington Township School District, New Jersey","3409480",1680,61,184,156,291,178,256,95,66,86,138,169,1056,54,104,100,178,66,170,54,28,57,99,146,483,4,78,28,85,75,51,34,38,29,38,23,28,0,0,0,0,7,14,7,0,0,0,0,113,3,2,28,28,30,21,0,0,0,1,0
"Manville Borough School District, New Jersey","3409630",10426,481,1565,753,1506,1579,1541,753,281,341,725,901,6496,407,1373,567,766,788,1129,496,150,198,284,338,1612,21,40,46,188,161,246,154,43,85,259,369,13,0,0,0,0,0,13,0,0,0,0,0,2305,53,152,140,552,630,153,103,88,58,182,194
"Maple Shade Township School District, New Jersey","3409660",19075,1452,2340,1908,3630,2084,2600,1368,486,596,1356,1255,10031,1203,1843,1186,1749,1069,1162,466,246,213,407,487,6821,95,411,491,1056,750,1219,747,229,359,802,662,329,33,61,55,96,10,28,19,0,24,0,3,1894,121,25,176,729,255,191,136,11,0,147,103
"Margate City School District, New Jersey","3409690",6343,179,519,349,307,487,773,577,384,440,1182,1146,2532,134,357,237,129,244,361,136,75,154,272,433,3165,17,162,65,124,195,319,356,271,207,828,621,60,0,0,0,15,10,12,0,0,9,5,9,586,28,0,47,39,38,81,85,38,70,77,83
"Matawan-Aberdeen Regional School District, New Jersey","3409750",26975,1750,4270,1949,4113,4031,4254,1960,533,799,2019,1297,13965,1456,3214,1384,1940,1706,1834,636,216,387,800,392,8505,247,868,414,1048,1399,1609,835,229,276,919,661,254,0,47,0,23,16,55,15,9,35,25,29,4251,47,141,151,1102,910,756,474,79,101,275,215
"Maurice River Township School District, New Jersey","3409780",7985,215,490,542,2255,1904,1453,373,51,147,325,230,5866,209,407,425,1773,1375,920,216,41,88,211,201,1225,6,29,93,217,236,392,67,8,42,106,29,473,0,44,24,81,210,96,8,2,8,0,0,421,0,10,0,184,83,45,82,0,9,8,0
